timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
162134881,7189645,1877,43,6.18106,1.915812,0.191357,5.407618,7.514787,22.204954,18.354079,4.380988,0.954834,1.109375
162135879,7190643,2058,45,6.226529,1.937774,0.153995,5.364978,7.456747,22.012959,18.484492,4.32261,0.853027,0.0
162136890,7191654,1144,45,6.28925,2.495531,0.174849,5.315869,7.986248,22.688749,18.634344,4.282307,0.821533,0.0
162137889,7192653,713,43,6.305554,1.469669,0.210125,5.06055,6.740344,20.517573,18.702476,4.070617,0.770508,0.0
162138883,7193647,798,42,6.291826,1.103521,0.184634,4.632255,5.92041,18.409133,18.692021,3.686365,0.88147,0.953125
162139898,7194662,1555,44,6.356954,2.637309,0.141616,5.349322,8.128248,22.777423,18.836907,4.313438,1.003662,0.953125
162140882,7195646,1164,45,6.39778,2.086309,0.143997,5.251787,7.482093,21.925392,18.948864,4.233374,0.898926,0.0
162141901,7196665,1209,45,6.451509,2.474,0.148715,5.302375,7.92509,22.45598,19.072239,4.272399,0.994263,0.984375
162142881,7197645,829,43,6.475664,1.665259,0.153277,5.296702,7.115238,21.472336,19.159586,4.273898,0.825806,1.078125
162143890,7198654,1142,45,6.492446,1.597648,0.172059,5.186428,6.956136,20.861667,19.219037,4.162623,0.773804,0.0
162144885,7199649,1397,45,6.550048,2.736127,0.189572,5.163635,8.089334,22.426405,19.334846,4.14701,0.964722,0.0
162145900,7200664,1818,45,6.587799,2.099548,0.163292,5.349563,7.612403,22.182595,19.435941,4.315075,1.005981,1.109375
162146881,7201645,985,45,6.612867,1.822044,0.164182,5.292397,7.278623,21.43992,19.508657,4.257097,0.806885,0.0
162147889,7202653,897,43,6.587828,0.950742,0.158592,4.788864,5.898199,18.614604,19.477301,3.824994,0.855103,0.0
162148887,7203651,1797,45,6.609091,2.281575,0.179348,4.718133,7.179056,20.121216,19.500436,3.747692,0.824951,0.0
162149901,7204665,1622,45,6.646283,2.12088,0.158398,5.373295,7.652573,22.357153,19.602258,4.338026,0.898315,0.953125
162150880,7205644,1197,45,6.668062,1.770922,0.144041,5.332691,7.247654,21.674817,19.677388,4.29477,0.764038,0.984375
162151894,7206658,1162,46,6.706537,2.410359,0.158729,5.199397,7.768485,22.035936,19.759853,4.1815,0.860718,0.0
162152889,7207653,798,45,6.715906,1.582409,0.17043,5.211898,6.964736,21.294354,19.815479,4.202054,0.730591,0.0
162153898,7208662,1297,45,6.720185,1.897683,0.193678,4.745191,6.836552,19.800038,19.814931,3.785841,0.779297,0.0
162154894,7209658,1942,46,6.74991,2.025423,0.200726,5.319747,7.545895,22.250369,19.902694,4.283954,0.916748,0.0
162155890,7210654,1811,45,6.779964,2.171493,0.179249,5.243208,7.593949,22.144241,19.982429,4.227114,0.910767,0.0
162156903,7211667,1899,47,6.840699,2.620038,0.205657,5.661685,8.48738,23.966104,20.124134,4.585726,0.787964,0.0
162157885,7212649,912,45,6.853619,1.6512,0.216392,5.330223,7.197815,21.826268,20.185775,4.30352,0.859619,1.40625
162158895,7213659,1196,47,6.882196,2.235296,0.153305,5.281505,7.670105,22.1653,20.254988,4.246837,1.058228,0.921875
162159890,7214654,1461,46,6.948855,3.24204,0.149934,5.334545,8.72652,23.599638,20.375993,4.277703,1.036499,0.0
162200903,7215667,1769,45,6.968295,1.934722,0.152864,5.408328,7.495915,22.091841,20.436905,4.356584,0.892944,0.0
162201899,7216663,1299,46,7.026687,3.023046,0.194482,5.363148,8.580676,23.572151,20.550446,4.321397,0.971436,1.34375
162202897,7217661,798,45,6.985491,0.968657,0.167479,4.732431,5.868567,18.390866,20.473549,3.774017,0.788086,0.0
162203904,7218668,1100,46,7.02364,2.95442,0.173678,4.928788,8.056886,21.826833,20.521736,3.939247,0.740479,0.0
162204902,7219666,1098,46,7.041096,1.951793,0.185891,5.370852,7.508535,22.127093,20.579472,4.334648,0.866455,0.984375
162205898,7220662,1098,46,7.051121,1.769775,0.157149,5.395704,7.322627,21.862891,20.62517,4.352638,0.819824,1.078125
162206907,7221671,861,46,7.086639,2.556865,0.160944,5.330812,8.048621,22.654389,20.697425,4.302182,0.765991,0.0
162207901,7222665,849,45,7.048875,0.972207,0.152558,4.913905,6.03867,18.940418,20.634047,3.921297,0.897583,1.046875
162208915,7223679,1098,46,7.055415,2.063087,0.16989,5.000334,7.233311,20.889636,20.643112,4.009696,0.819214,1.148438
162209894,7224658,836,45,7.045941,1.492898,0.199205,5.102203,6.794306,20.521222,20.638693,4.10054,0.908447,0.0
162210916,7225680,1356,46,7.062163,2.332754,0.208194,4.969435,7.510382,21.214023,20.658789,3.971279,0.848022,0.0
162211908,7226672,841,45,7.064919,1.626888,0.165326,5.345379,7.137593,21.373641,20.684906,4.31154,0.828857,0.0
162212901,7227665,1749,45,7.036429,1.062936,0.17657,5.019618,6.259124,19.710968,20.650436,4.027458,0.830933,0.0
162213916,7228680,1909,46,7.084296,2.725254,0.200193,5.46071,8.386157,23.556371,20.753389,4.423634,0.948975,1.40625
162214912,7229676,1838,44,7.114187,2.505933,0.171789,5.231989,7.909711,22.197434,20.805736,4.19543,1.031738,0.984375
162215911,7230675,799,43,7.107322,1.527591,0.143475,5.250491,6.921558,20.843689,20.807088,4.224575,0.777832,0.984375
162216916,7231680,699,43,7.061743,0.943604,0.182556,4.704956,5.831116,18.317139,20.718162,3.759766,0.731079,0.0
162217911,7232675,797,42,7.035078,1.041549,0.225538,5.051024,6.318111,20.096372,20.695866,4.062607,0.776367,0.0
162218923,7233687,1067,45,7.027993,1.734932,0.161206,4.939554,6.835692,20.201962,20.678315,3.950723,0.818848,0.921875
162219915,7234679,1762,45,7.083221,2.792751,0.153736,5.612575,8.559063,23.961834,20.796639,4.545758,1.098145,0.0
162220924,7235688,1727,46,7.113819,2.230703,0.152004,5.563296,7.946003,23.071904,20.877329,4.500252,0.846069,0.0
162221920,7236684,1198,45,7.082325,1.25817,0.179416,4.802276,6.239862,19.126605,20.814178,3.837057,0.789551,0.0
162222918,7237682,1391,45,7.04608,0.954725,0.211172,4.89748,6.063377,19.435837,20.765149,3.923899,0.838501,1.40625
162223917,7238681,1178,45,7.043055,1.854563,0.18384,4.922727,6.96113,20.419385,20.752849,3.945469,0.986084,0.921875
162224933,7239697,2010,46,7.057899,1.895511,0.162211,5.401397,7.459119,22.138349,20.802282,4.360623,1.003906,1.109375
162225915,7240679,1670,46,7.06504,1.776621,0.167982,5.309879,7.254481,21.687405,20.834431,4.277078,0.83667,0.0
162226923,7241687,1548,45,7.070402,1.76946,0.174901,5.273574,7.217936,21.541743,20.859237,4.253422,0.954224,0.0
162227916,7242680,1082,43,7.035954,0.966935,0.212957,4.933615,6.113506,19.413777,20.807149,3.957607,0.807983,0.0
162228927,7243691,2067,45,7.028809,1.819611,0.214054,4.800612,6.834276,19.983009,20.77798,3.830864,1.019165,1.40625
162229920,7244684,2099,45,7.036482,1.823455,0.193177,5.224477,7.24111,21.51242,20.804525,4.200811,1.042969,0.0
162230923,7245687,1599,45,7.048846,1.876355,0.179786,5.32899,7.385131,21.788998,20.839439,4.298153,0.81665,1.046875
162231918,7246682,981,46,7.068195,2.209132,0.183105,5.196751,7.588988,21.660976,20.868897,4.177382,0.750977,0.0
162232931,7247695,1297,43,7.027752,0.956524,0.213623,4.76111,5.931257,18.800178,20.795383,3.797171,0.945312,1.398438
162233922,7248686,1163,46,7.050284,2.590563,0.207664,4.851693,7.64992,21.067723,20.805246,3.872449,0.745483,0.0
162234932,7249696,1258,43,7.010244,0.970823,0.156754,4.789131,5.916707,18.454834,20.722226,3.820924,0.781982,1.046875
162235926,7250690,989,44,6.97058,1.067119,0.166322,4.678275,5.911717,18.254885,20.633137,3.725622,0.827759,0.0
162236923,7251687,1057,45,6.930738,1.046431,0.17599,4.625851,5.848272,18.106033,20.543335,3.672169,0.839111,0.0
162237936,7252700,998,42,6.886148,0.92092,0.209824,4.547732,5.678476,17.779412,20.44492,3.610747,0.894531,0.0
162238927,7253691,1579,45,6.891368,1.717126,0.2015,5.111936,7.030562,21.196948,20.472073,4.109761,0.87561,0.0
162239937,7254701,1016,44,6.868066,1.189447,0.145451,4.898748,6.233646,19.244575,20.428541,3.906803,0.793457,0.0
162240932,7255696,798,43,6.826556,0.942419,0.147149,4.627734,5.717302,17.861002,20.335926,3.677278,0.755981,0.0
162241926,7256690,956,43,6.787711,1.022876,0.16366,4.546904,5.73344,17.672748,20.241383,3.602364,0.83374,0.0
162242936,7257700,954,43,6.756752,0.923448,0.198456,4.793716,5.915621,18.852318,20.192022,3.831965,0.800171,0.0
162243933,7258697,1497,45,6.73559,1.172008,0.210326,4.787177,6.169511,19.205729,20.156515,3.825475,0.833008,0.0
162244924,7259688,925,45,6.741332,1.660683,0.175147,5.06102,6.89685,20.690184,20.175537,4.055291,0.882568,0.0
162245936,7260700,1126,42,6.706888,0.922603,0.139667,4.706844,5.769114,18.138035,20.103424,3.750675,0.955078,0.0
162246932,7261696,1398,42,6.674517,0.946981,0.151411,4.711962,5.810354,18.183104,20.034086,3.744555,0.740112,0.0
162247946,7262710,842,42,6.64787,0.958442,0.165291,4.802432,5.926165,18.760934,19.988753,3.843683,0.873657,0.0
162248928,7263692,1834,45,6.68816,2.36264,0.177135,5.222848,7.762622,22.194301,20.068468,4.197132,0.843994,0.0
162249940,7264704,1325,45,6.67692,1.380486,0.150231,4.837594,6.368311,19.134397,20.035642,3.859047,0.730225,0.0
162250934,7265698,898,45,6.656433,1.070829,0.155242,4.884019,6.11009,19.151241,20.003646,3.911492,0.736572,0.0
162251948,7266712,1497,43,6.62746,0.955071,0.172974,4.712233,5.840278,18.288665,19.942825,3.750988,0.815186,0.0
162252946,7267710,982,42,6.594008,0.947398,0.202589,4.554666,5.704652,17.770671,19.864085,3.611177,0.738892,0.0
162253940,7268704,1555,45,6.606993,1.565589,0.189785,5.203676,6.95905,21.38792,19.91829,4.190468,0.818115,0.0
162254951,7269715,799,43,6.587711,1.114198,0.14857,4.801612,6.06438,18.798583,19.87846,3.825196,0.736206,0.0
162255949,7270713,799,42,6.555957,0.942721,0.140665,4.62488,5.708266,17.85384,19.805357,3.679393,0.785034,1.046875
162256945,7271709,947,42,6.522379,0.948218,0.154027,4.510725,5.612969,17.37145,19.718692,3.565873,0.826172,0.0
162257942,7272706,1098,42,6.498557,0.914611,0.186099,4.753961,5.854671,18.779686,19.685223,3.802405,0.774658,0.0
162258957,7273721,1010,46,6.520463,1.991272,0.18975,4.935849,7.116871,20.717498,19.721795,3.95055,0.80603,0.0
162259937,7274701,809,43,6.529109,1.617072,0.144854,4.996369,6.758295,20.28781,19.742394,3.998432,0.77002,0.921875
162300949,7275713,998,42,6.500653,0.92543,0.127613,4.663024,5.716067,17.918837,19.678635,3.707371,0.898804,0.0
162301943,7276707,825,42,6.473492,0.953064,0.136049,4.660784,5.749897,18.099003,19.621486,3.714589,0.803833,0.0
162302957,7277721,1783,42,6.456667,0.973302,0.128346,4.896964,5.998611,19.005068,19.599647,3.908401,0.81897,0.0
162303948,7278712,855,43,6.457375,1.433906,0.13805,4.904199,6.476154,19.558524,19.598155,3.917856,0.910034,0.960938
162304955,7279719,1098,44,6.434956,0.947739,0.12786,4.748363,5.823961,18.391044,19.555432,3.78147,0.825806,0.0
162305950,7280714,712,42,6.43649,1.535152,0.138314,4.80414,6.477606,19.323415,19.547088,3.826807,0.983643,1.109375
162306959,7281723,936,43,6.423322,0.933519,0.16407,4.967979,6.065568,19.379245,19.541123,3.991601,0.82373,1.234375
162307953,7282717,799,43,6.406584,0.952669,0.18486,4.821293,5.958822,18.910786,19.518431,3.857978,0.731689,0.0
162308949,7283713,900,45,6.43044,1.607587,0.172338,5.30003,7.079955,21.489236,19.588254,4.283485,0.816284,0.984375
162309957,7284721,965,42,6.422161,0.977296,0.130868,5.090234,6.198398,19.72699,19.593209,4.085876,0.848022,0.0
162310953,7285717,798,41,6.401341,0.941201,0.133272,4.76934,5.843813,18.390978,19.549971,3.800831,0.730103,0.0
162311961,7286725,875,42,6.374393,0.965214,0.166543,4.511265,5.643022,17.450968,19.475307,3.573654,0.743164,0.0
162312955,7287719,898,42,6.360382,0.979224,0.185888,4.820447,5.985559,19.138397,19.463178,3.860655,0.74585,0.0
162313969,7288733,1370,43,6.367139,1.253218,0.139342,5.158362,6.550922,20.148854,19.487495,4.150329,0.831909,0.953125
162314946,7289710,808,45,6.363388,1.262055,0.135493,4.866019,6.263567,19.157094,19.47553,3.890555,0.821045,0.984375
162315971,7290735,920,42,6.345465,0.979184,0.132243,4.738837,5.850263,18.301997,19.43454,3.778932,0.760864,0.0
162316952,7291716,942,42,6.327074,0.964891,0.146425,4.731743,5.843059,18.313343,19.393456,3.764548,0.929443,0.0
162317977,7292741,912,43,6.315128,0.989255,0.173835,4.823022,5.986112,18.827913,19.373662,3.85711,0.83252,1.289062
162318975,7293739,834,45,6.331331,1.821624,0.202442,4.731974,6.75604,19.618324,19.382653,3.763301,0.852905,0.0
162319968,7294732,799,43,6.344867,1.516044,0.15981,5.037152,6.713007,20.078538,19.407333,4.038759,0.724609,0.0
162320981,7295745,1071,43,6.329934,0.959782,0.132335,4.831673,5.923791,18.621255,19.379455,3.857631,0.779907,0.984375
162321978,7296742,832,43,6.314508,0.946406,0.142676,4.814457,5.90354,18.637512,19.352586,3.845396,1.045654,0.0
162322978,7297742,998,42,6.294778,0.997928,0.177357,4.585688,5.760973,17.793644,19.297021,3.638992,0.776001,0.0
162323976,7298740,1443,43,6.327706,1.630152,0.193196,5.395251,7.2186,21.713211,19.383054,4.369064,0.853027,0.0
162324970,7299734,1497,46,6.385759,2.542255,0.174054,5.240156,7.956465,22.334953,19.488269,4.215095,0.76123,0.0
162325986,7300750,1021,45,6.415956,1.763456,0.145871,5.326192,7.235518,21.450242,19.558059,4.301079,0.83667,1.109375
162326967,7301731,1220,43,6.441443,1.933541,0.16238,5.022424,7.118345,20.543977,19.593833,4.025377,0.868652,1.179688
162327978,7302742,938,43,6.426369,0.99249,0.187585,4.83111,6.011185,18.914857,19.570069,3.867387,0.842529,1.398438
162328977,7303741,898,45,6.472701,2.260414,0.17737,5.271783,7.709567,22.071205,19.660467,4.245019,0.725098,0.0
162329988,7304752,1198,0,6.527751,2.515101,0.144515,5.357578,8.017194,22.563173,19.763825,4.330683,0.770142,0.0
162330968,7305732,1742,46,6.554539,1.807389,0.139518,5.322737,7.269643,21.437225,19.824246,4.297963,0.856689,0.0
162331982,7306746,1048,45,6.57145,1.623249,0.142975,5.270986,7.03721,21.08662,19.868474,4.256098,0.793823,1.109375
162332981,7307745,1688,46,6.630463,2.581492,0.164608,5.456531,8.202631,23.023268,19.98261,4.404654,0.783813,0.0
162333980,7308744,1867,47,6.70434,3.152689,0.184022,5.364373,8.701084,23.561401,20.110424,4.332275,0.919067,0.0
162334990,7309754,1425,45,6.723126,1.675015,0.135634,5.420215,7.230864,21.641733,20.165005,4.397039,0.773315,0.0
162335973,7310737,1322,46,6.768141,2.447691,0.14733,5.376049,7.971071,22.76007,20.258612,4.335974,0.753662,0.0
162336987,7311751,1215,46,6.792413,1.950458,0.16121,5.347151,7.458819,22.039522,20.321199,4.315818,1.172607,0.0
162337985,7312749,1162,48,6.847373,2.914187,0.193901,5.204936,8.313024,22.832878,20.411978,4.181994,0.892944,0.0
162338981,7313745,1175,46,6.869736,1.99936,0.182616,5.293453,7.475429,21.943423,20.466563,4.261942,0.858643,0.984375
162339978,7314742,1723,47,6.898975,2.189552,0.148088,5.352422,7.690063,22.294361,20.531646,4.320395,0.754028,0.0
162340989,7315753,1303,47,6.938923,2.578047,0.14919,5.293652,8.020889,22.562031,20.604014,4.262186,0.787964,0.0
162341986,7316750,1641,46,6.951488,1.896975,0.169234,5.220701,7.286909,21.464694,20.635091,4.191383,0.851074,0.0
162342984,7317748,1497,46,6.961352,1.819963,0.194687,5.213883,7.228534,21.379157,20.661558,4.205236,0.870117,1.398438
162343980,7318744,1326,45,7.024028,3.003076,0.177296,5.539399,8.719771,24.086014,20.783616,4.475565,0.807007,1.015625
162344993,7319757,1497,46,7.026998,1.736377,0.144438,5.226717,7.107532,21.224547,20.7993,4.202908,0.853027,0.0
162345988,7320752,798,46,7.04485,2.260046,0.165168,5.09475,7.519965,21.341559,20.818957,4.080817,0.731323,0.0
162346982,7321746,1198,46,7.005978,1.157644,0.189056,4.604259,5.950958,18.291328,20.729226,3.661864,0.943726,1.34375
162347993,7322757,898,43,6.962586,0.995578,0.191203,4.598125,5.784906,18.117514,20.636324,3.644154,0.78894,0.0
162348986,7323750,1597,46,6.974055,2.055959,0.161026,5.063861,7.280847,21.151104,20.654856,4.061987,0.847534,0.0
162349996,7324760,1634,46,6.99494,2.03973,0.159626,5.363595,7.56295,22.259946,20.711779,4.337123,0.796265,0.984375
162350994,7325758,1397,47,7.022495,2.216724,0.150956,5.391157,7.758837,22.508329,20.776648,4.343457,0.906616,0.0
162351990,7326754,984,45,7.011008,1.455566,0.170715,5.074585,6.700867,20.415863,20.763775,4.08404,0.801636,0.0
162352988,7327752,998,43,6.961232,0.967668,0.172616,4.469982,5.610266,17.226989,20.637967,3.526925,0.751465,0.0
162353997,7328761,1212,0,6.955299,1.804494,0.198012,4.791781,6.794286,19.743768,20.606223,3.819732,1.011353,0.0
162354994,7329758,1258,48,6.968127,2.080639,0.194599,5.036036,7.311274,21.339522,20.632674,4.043609,1.099487,0.0
162355988,7330752,1702,45,6.993423,2.126751,0.156502,5.394578,7.677831,22.454816,20.697555,4.360738,0.835938,0.0
162356999,7331763,1188,45,7.002703,1.879011,0.159772,5.21605,7.254833,21.434147,20.723704,4.19368,1.008423,0.984375
162357996,7332760,821,43,6.970671,1.128638,0.170995,4.81768,6.117313,18.919996,20.658384,3.847322,0.769043,0.0
162358990,7333754,1336,45,6.990613,1.82579,0.206246,5.499249,7.531285,22.487472,20.723447,4.440308,0.828003,0.0
162359999,7334763,1496,45,7.043278,2.951591,0.192519,5.33154,8.47565,23.451098,20.820084,4.299198,0.840942,0.0
162400995,7335759,1022,46,7.042999,1.770805,0.145397,5.119339,7.035541,20.788598,20.818947,4.107666,0.811279,0.0
162401993,7336757,814,43,7.000495,0.981455,0.174421,4.694631,5.850507,18.295426,20.729092,3.742122,0.79834,0.0
162403001,7337765,969,45,6.966645,1.164504,0.16425,4.721072,6.049827,18.625456,20.654188,3.763059,0.865234,0.0
162404000,7338764,1224,46,6.997111,2.474076,0.187288,5.15241,7.813773,22.097875,20.70616,4.142701,0.786621,0.0
162404997,7339761,1350,46,7.015112,2.02082,0.204184,5.276639,7.501642,22.021888,20.753057,4.247753,0.767456,0.0
162406002,7340766,898,45,6.992275,1.227614,0.150019,4.996749,6.374382,19.792087,20.718805,4.00877,0.891113,0.0
162406998,7341762,898,42,6.953495,0.958647,0.138711,4.81449,5.911847,18.622093,20.643473,3.849284,0.736084,0.0
162408009,7342773,1116,43,6.900845,0.914547,0.153446,4.405378,5.473371,16.892766,20.510055,3.47882,0.736084,0.0
162409006,7343770,1198,46,6.904391,1.982253,0.182803,4.834105,6.999161,20.259079,20.501002,3.864311,0.829468,0.0
162410000,7344764,1063,45,6.918318,1.907073,0.183105,5.204929,7.295108,21.582777,20.53956,4.18684,0.816895,0.0
162411011,7345775,699,43,6.884913,1.05958,0.131956,4.785795,5.977331,18.606942,20.470952,3.814206,0.795654,0.0
162412002,7346766,809,42,6.838894,0.959779,0.137646,4.512979,5.610405,17.350043,20.358264,3.571674,0.759155,0.0
162413020,7347784,1058,42,6.801399,0.928276,0.158162,4.693055,5.779493,18.193958,20.281664,3.739158,0.961548,0.0
162413998,7348762,1737,45,6.851491,2.515477,0.182264,5.484153,8.181895,23.180731,20.386755,4.432956,0.880127,0.0
162415009,7349773,934,42,6.83773,1.419612,0.15629,4.882428,6.458329,19.527952,20.356666,3.89474,0.81897,0.0
162416003,7350767,894,43,6.798629,0.966894,0.136634,4.651285,5.754812,17.905578,20.268164,3.695615,0.846313,0.0
162417016,7351780,819,42,6.76754,1.030782,0.155904,4.736181,5.922866,18.50699,20.205705,3.778402,0.757324,0.0
162418011,7352775,727,42,6.733262,0.972586,0.173284,4.67422,5.820091,18.222425,20.133882,3.721098,0.73291,0.0
162419011,7353775,1235,43,6.763004,2.155757,0.187158,5.228146,7.571061,22.234069,20.208364,4.222059,0.817871,0.0
162420028,7354792,1144,45,6.792824,2.123975,0.159874,5.31329,7.597139,22.112043,20.27642,4.2799,0.857422,0.0
162421010,7355774,1325,46,6.80752,1.756803,0.131202,5.309818,7.197823,21.536339,20.322138,4.283154,0.828003,0.0
162422020,7356784,798,45,6.778969,1.061726,0.15172,4.781645,5.995091,18.605426,20.261807,3.802955,0.769653,0.0
162423011,7357775,872,45,6.735243,0.946105,0.168239,4.451227,5.565571,17.102111,20.147833,3.518141,0.828491,1.289062
162424025,7358789,1298,45,6.757416,2.07125,0.184893,5.105584,7.361727,21.624263,20.200035,4.112105,1.22644,0.0
162425020,7359784,1298,46,6.786834,2.076943,0.1484,5.345185,7.570528,22.153412,20.270705,4.311625,0.894531,0.0
162426019,7360783,1372,46,6.805987,1.839949,0.129125,5.35674,7.325814,21.758266,20.323567,4.318176,0.791504,1.015625
162427016,7361780,1672,46,6.841444,2.466761,0.145043,5.187988,7.799792,22.154723,20.3889,4.184883,0.805664,1.109375
162428031,7362795,1264,45,6.84064,1.56135,0.171302,5.086222,6.818875,20.358588,20.38782,4.069969,0.832031,1.234375
162429008,7363772,1197,48,6.891626,2.580391,0.204594,5.463549,8.248534,23.278207,20.492596,4.409865,0.83252,0.0
162430024,7364788,1692,46,6.922382,2.28763,0.146209,5.340138,7.773978,22.393336,20.55885,4.309107,0.848145,0.0
162431021,7365785,1579,46,6.94634,2.167858,0.149797,5.264327,7.581983,21.972776,20.610156,4.239333,0.842529,0.0
162432016,7366780,956,46,6.971904,2.308511,0.182677,5.172393,7.663582,21.770428,20.651553,4.155956,0.838867,0.0
162433032,7367796,927,45,6.931807,0.973311,0.195312,4.674925,5.843549,18.242273,20.565937,3.722224,0.733765,0.0
162434010,7368774,1197,45,6.952147,2.020835,0.175529,5.296529,7.492892,22.201869,20.625181,4.278234,0.82605,0.0
162435036,7369800,1497,46,7.001018,2.8616,0.14098,5.348752,8.351332,23.157724,20.713639,4.312318,0.797974,0.0
162436018,7370782,1580,46,7.020861,2.020287,0.144914,5.37734,7.542541,22.135536,20.765742,4.341468,0.937378,1.078125
162437029,7371793,937,45,7.021536,1.659063,0.162119,5.218909,7.040092,21.197187,20.780904,4.199579,0.870117,1.03125
162438041,7372805,1384,45,6.964783,0.92541,0.189395,4.347272,5.462077,16.785148,20.63563,3.43014,0.731079,0.0
162439039,7373803,1110,45,6.991514,2.338687,0.183957,5.188353,7.710998,22.319049,20.695992,4.168263,0.787964,0.0
162440036,7374800,1866,46,7.012728,2.084919,0.14953,5.352257,7.586707,22.149885,20.747761,4.313803,0.801636,1.015625
162441035,7375799,1497,46,7.039998,2.413062,0.137436,5.228087,7.778585,21.887342,20.788379,4.2061,0.920044,1.046875
162442052,7376816,1297,45,7.044767,1.853966,0.145837,5.173875,7.173678,21.205313,20.80324,4.160176,0.87915,0.984375
162443035,7377799,1001,45,7.011188,1.185774,0.148117,4.786369,6.12026,18.637487,20.724499,3.814997,0.822021,1.078125
162444046,7378810,1686,46,7.021587,2.002972,0.172166,5.132547,7.307686,21.517192,20.7523,4.135971,0.961426,1.289062
162445043,7379807,1197,46,7.03613,1.884197,0.217871,5.321506,7.423574,22.032485,20.79857,4.299058,0.831787,0.0
162446042,7380806,1518,45,7.045833,1.927694,0.169808,5.211397,7.308899,21.476225,20.822675,4.190774,0.973022,0.0
162447041,7381805,998,46,7.082549,2.560055,0.163799,5.351054,8.074908,22.759698,20.891785,4.308716,0.766113,0.0
162448038,7382802,921,45,7.054541,1.201477,0.18219,4.914673,6.29834,19.376802,20.837624,3.925598,0.837769,0.0
162449049,7383813,1115,45,7.065862,1.834244,0.199729,5.339135,7.373108,21.909902,20.87569,4.308382,1.018921,0.0
162450047,7384811,1497,47,7.10188,2.721468,0.198742,5.143193,8.063402,22.255676,20.925518,4.12307,0.731445,0.0
162451047,7385811,1298,45,7.096707,1.658997,0.156067,5.141968,6.957031,20.645142,20.915504,4.136033,0.930298,0.0
162452038,7386802,862,0,7.122984,2.354614,0.181274,5.29657,7.832458,22.382769,20.967959,4.257644,0.731201,0.0
162453051,7387815,1120,45,7.069742,1.044003,0.207926,4.366754,5.618683,17.194158,20.834528,3.441065,0.985596,1.40625
162454048,7388812,1557,46,7.095284,2.268433,0.150477,5.357524,7.776434,22.577037,20.897507,4.325889,0.822021,0.921875
