timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-PECI Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
172914140,1911664,1709,49,8.094229,2.700943,0.145653,5.593436,7.502559,20.304242,20.304242,3.693079,0.796631,0.914062
172915139,1912663,898,48,8.0243,1.343145,0.144788,5.025228,6.114039,18.429077,18.429077,3.653512,0.759399,0.914062
172916140,1913664,998,51,8.079521,4.033959,0.135579,5.824498,9.588034,25.316101,25.316101,4.36716,0.736816,0.0
172917141,1914665,1104,48,8.026003,1.497775,0.141446,5.558559,6.563322,20.030029,20.030029,3.928162,0.770142,0.914062
172918149,1915673,798,49,7.988217,2.09789,0.138396,5.192348,6.953988,19.780695,19.780695,3.740034,0.761353,0.914062
172919131,1916655,1597,51,7.997886,2.850968,0.14129,5.214146,8.260501,23.435562,23.435562,4.228743,0.770996,0.0
172920145,1917669,1412,50,7.977214,2.527915,0.146093,5.362956,7.406881,20.290833,20.31383,3.74854,0.75647,0.0
172921143,1918667,1344,48,7.918132,1.436617,0.152313,5.997721,6.321446,18.995537,18.973266,3.757901,0.755859,0.0
172922142,1919666,915,49,7.854614,1.315019,0.155351,4.846191,6.125247,18.476484,18.476484,3.680046,0.76355,0.914062
172923138,1920662,1054,49,7.846297,2.673762,0.156248,4.785156,7.634853,20.968879,20.947889,3.810879,0.754883,0.914062
172924146,1921670,920,47,7.785946,1.283169,0.160521,4.895891,6.130456,18.604581,18.62326,3.70235,0.727173,0.0
172925149,1922673,1387,49,7.800229,3.106346,0.164255,5.249023,8.186878,21.898469,21.876744,3.90746,0.755981,0.914062
172926142,1923666,1197,48,7.744041,1.364889,0.166302,5.232747,6.20347,18.754345,18.773062,3.696126,0.75061,0.0
172927158,1924682,1796,49,7.730799,2.301032,0.163927,5.329132,7.261934,20.574693,20.574693,3.807475,0.821167,0.914062
172928144,1925668,1397,49,7.732239,2.704205,0.159143,5.615234,7.76366,21.236393,21.264037,3.893334,0.75354,0.914062
172929158,1926682,1186,49,7.687504,1.491244,0.164437,6.522624,6.313839,18.804337,18.808247,3.696121,0.831665,0.914062
172930143,1927667,940,48,7.652978,1.789876,0.160805,5.126953,6.725598,19.91281,19.878861,3.785505,0.755493,0.914062
172931165,1928689,1733,49,7.672951,3.111599,0.163682,5.401611,8.23566,22.042791,22.06359,3.938843,0.805054,0.914062
172932148,1929672,1566,49,7.623905,1.39302,0.165286,5.575997,6.297107,19.053131,19.033045,3.754857,0.793945,0.0
172933166,1930690,1338,49,7.611984,2.324375,0.158792,5.403646,7.269419,20.56357,20.56357,3.803738,0.745972,0.0
172934144,1931668,1195,49,7.608455,2.477005,0.162537,5.392892,7.509454,20.802136,20.802136,3.868681,0.736816,0.0
172935156,1932680,1236,49,7.572711,1.441544,0.158476,5.73349,6.482833,19.588478,19.588478,3.879718,1.022583,0.921875
172936151,1933675,998,49,7.543245,1.733717,0.159169,4.652332,6.751371,20.092617,20.092617,3.862524,0.768066,0.914062
172937162,1934686,1097,49,7.55554,2.911564,0.160373,5.318778,7.886676,21.105024,21.105024,3.816695,0.742065,0.0
172938158,1935682,1536,47,7.50977,1.39683,0.161312,4.943848,6.274745,18.853102,18.853102,3.733951,0.780762,0.914062
172939156,1936680,998,48,7.479656,1.654413,0.159798,5.227225,6.650532,19.617079,19.617079,3.839209,0.764282,0.921875
172940151,1937675,998,49,7.491459,2.730517,0.156061,5.087716,7.811818,21.439241,21.439241,3.910592,0.74646,0.90625
172941160,1938684,1345,48,7.466645,1.680335,0.158131,5.321503,6.759457,20.180325,20.180325,3.924266,0.750977,0.0
172942161,1939685,1071,47,7.439917,1.541168,0.155965,5.196126,6.649516,20.034276,20.034276,3.945871,0.952026,0.921875
172943157,1940681,1111,48,7.406657,1.517027,0.156116,5.224609,6.488669,19.527774,19.527774,3.818874,0.752319,0.921875
172944172,1941696,920,47,7.361519,1.291009,0.157223,5.562337,6.112164,18.496713,18.496713,3.700555,0.765991,0.953125
172945159,1942683,1019,48,7.385224,2.940002,0.155396,4.691569,8.035645,21.681806,21.681806,3.926595,0.742065,0.0
172946167,1943691,1098,49,7.406629,2.590038,0.161944,5.887858,7.986375,22.484104,22.484104,4.191452,0.772583,0.921875
172947164,1944688,1297,48,7.402296,1.655755,0.163621,4.939488,7.284205,22.631557,22.631557,4.403138,0.741211,0.0
172948173,1945697,1125,47,7.358518,1.343146,0.164292,5.318778,6.145116,18.419945,18.419945,3.668048,0.745483,0.0
172949171,1946695,996,47,7.316852,1.251313,0.167831,5.183919,6.178721,18.798586,18.779974,3.768589,0.809326,0.0
172950166,1947690,798,46,7.278838,1.330914,0.166651,4.833984,6.236266,18.933619,18.933619,3.754763,0.727173,0.0
172951167,1948691,1146,47,7.239064,1.243622,0.166103,5.432129,6.127556,18.725525,18.744363,3.736333,0.741943,0.0
172952160,1949684,1125,48,7.268419,3.000246,0.158617,5.637033,8.056331,21.575014,21.575014,3.892287,0.735229,0.0
172953171,1950695,997,47,7.231543,1.273438,0.1612,4.943848,6.217161,19.02691,19.02691,3.794875,0.75708,0.921875
172954169,1951693,1060,47,7.196044,1.289391,0.159842,5.235944,6.19014,18.778805,18.760267,3.758884,0.73645,0.0
172955180,1952704,958,47,7.166226,1.350659,0.163112,5.541992,6.330954,19.245358,19.245358,3.82332,0.732056,0.0
172956173,1953697,1428,47,7.148519,1.656169,0.16593,5.130768,6.662217,19.787887,19.807479,3.842921,0.755981,0.0
172957169,1954693,798,46,7.115014,1.298135,0.160202,4.556845,6.191574,18.853969,18.853969,3.749021,0.762085,0.921875
172958197,1955721,1490,47,7.14167,2.780207,0.15899,5.13916,7.874716,21.527805,21.528007,3.928188,0.75061,0.0
172959162,1956686,1277,47,7.107953,1.309454,0.16274,5.562337,6.193652,18.783272,18.780405,3.745884,0.750488,0.0
173000185,1957709,1098,47,7.093854,1.74477,0.159205,5.362374,6.687269,19.692345,19.692345,3.797096,0.768188,0.921875
173001175,1958699,956,47,7.067633,1.376467,0.161389,5.239633,6.348382,19.286274,19.286274,3.821946,0.732056,0.0
173002173,1959697,1097,51,7.106594,3.150502,0.158279,5.289714,8.176335,21.798922,21.798922,3.862829,0.764038,0.921875
173003184,1960708,994,47,7.072557,1.326894,0.16549,5.074637,6.13118,18.474388,18.474388,3.671598,0.737061,0.0
173004182,1961706,997,47,7.050833,1.480761,0.16523,5.782064,6.318332,18.925909,18.925909,3.704991,0.955688,0.0
173005181,1962705,1423,48,7.098712,3.405489,0.160629,5.094401,8.399009,22.286211,22.286211,3.836347,0.750977,0.0
173006180,1963704,1319,47,7.064132,1.241317,0.162678,4.611969,6.109973,18.71476,18.71476,3.716546,0.819458,0.0
173007178,1964702,1517,48,7.092275,2.944651,0.160753,5.415853,7.837523,21.09177,21.09177,3.737088,0.77063,0.921875
173008195,1965719,1590,49,7.127969,3.086493,0.162264,5.442592,8.105518,21.935876,21.935876,3.857312,0.77124,0.921875
173009178,1966702,1263,48,7.138775,2.526198,0.159593,4.926409,7.431624,20.453446,20.453446,3.761952,0.873291,0.921875
173010190,1967714,1372,48,7.145071,2.210794,0.148938,5.122593,7.324596,21.064696,21.064696,3.948014,0.755127,0.921875
173011188,1968712,827,47,7.106345,1.284738,0.143436,5.737305,6.039848,18.294911,18.294911,3.651424,0.760132,0.921875
173012190,1969714,798,47,7.069228,1.221323,0.139624,4.715983,6.056189,18.558414,18.558414,3.719479,0.758545,0.921875
173013189,1970713,1099,46,7.070666,2.250014,0.135984,5.769857,7.092075,20.039287,20.039287,3.731916,0.769531,0.921875
173014188,1971712,998,47,7.078917,2.526384,0.137453,5.399577,7.293391,19.947132,19.947132,3.667369,0.771729,0.921875
173015186,1972710,1098,49,7.088218,2.514909,0.136151,5.153111,7.334267,20.267761,20.294678,3.703085,0.731812,0.0
173016204,1973728,988,48,7.054401,1.272744,0.124862,4.968262,6.104322,18.588936,18.561965,3.722228,1.009399,0.0
173017186,1974710,1279,48,7.120817,3.953593,0.126087,5.413349,8.90377,22.617756,22.617756,3.827974,0.742065,0.0
173018199,1975723,976,47,7.082423,1.327656,0.126542,5.110677,6.006262,17.940047,17.940047,3.591212,0.731567,0.0
173019183,1976707,1494,47,7.088057,2.277627,0.158581,5.485026,7.22496,20.518959,20.55035,3.797074,0.755859,0.0
173020197,1977721,1665,47,7.098464,2.528797,0.156119,5.22054,7.375229,20.28944,20.236504,3.706132,0.776489,0.0
173021195,1978719,1324,48,7.100453,2.081116,0.156067,5.218506,7.095032,20.538601,20.538601,3.855809,0.965332,0.921875
173022192,1979716,1343,47,7.071058,1.514218,0.160031,5.458287,6.244132,18.597559,18.616212,3.60933,0.752075,0.921875
173023189,1980713,1120,46,7.046392,1.174011,0.151501,4.585775,6.381806,20.397986,20.397986,4.04153,0.755615,0.921875
173024204,1981728,984,47,7.009649,1.216042,0.154142,4.721505,5.995181,18.302772,18.321689,3.647525,0.732056,0.0
173025189,1982713,1064,46,6.974772,1.259605,0.156521,5.331857,6.020957,18.380353,18.36179,3.640642,0.732056,0.0
173026204,1983728,1295,48,7.022625,3.352345,0.156768,5.85734,8.342833,21.972966,21.972966,3.836487,0.755493,0.0
173027198,1984722,998,48,6.987547,1.280212,0.153809,5.257161,6.030347,18.308202,18.308202,3.640161,0.726807,0.0
173028193,1985717,1320,47,6.956188,1.246701,0.155238,5.086263,6.087244,18.683949,18.711609,3.711846,0.746216,0.0
173029205,1986729,1098,46,6.924111,1.251906,0.153335,5.285645,6.030585,18.39802,18.351972,3.654082,0.757202,0.921875
173030202,1987726,1977,48,6.95604,2.917395,0.154117,5.467006,7.806751,21.116417,21.116417,3.756075,0.83374,0.0
173031202,1988726,998,47,6.971959,2.503622,0.153769,4.861014,7.403838,20.47604,20.496598,3.753325,0.751953,0.0
173032201,1989725,1098,48,6.975655,2.162353,0.152155,5.214146,7.069245,20.17832,20.17832,3.767212,0.737061,0.0
173033199,1990723,1597,48,6.988361,2.449346,0.163319,5.306244,7.298167,20.29474,20.29474,3.704895,0.770264,0.0
173034210,1991734,1097,47,6.958194,1.262056,0.157586,4.842122,6.129221,18.822533,18.803711,3.735498,0.736694,0.0
173035207,1992731,921,46,6.937349,1.492665,0.148911,4.671224,6.374803,19.03995,19.058802,3.736245,0.908447,0.921875
173036206,1993730,1097,48,7.022573,4.209437,0.15756,5.379813,9.346645,23.729024,23.729024,3.962076,0.752319,0.914062
173037206,1994730,1083,47,7.003327,1.298283,0.155345,5.964007,6.44934,20.106812,20.106812,4.001255,0.751709,0.914062
173038220,1995744,1449,49,7.082024,3.721473,0.155435,5.192348,9.228937,24.873262,24.869385,4.303589,0.831543,0.0
173039204,1996728,1097,47,7.049232,1.304504,0.15509,5.236816,6.159729,18.718893,18.740625,3.713944,0.741577,0.0
173040218,1997742,1084,48,7.08866,3.156965,0.154538,4.607573,8.190427,22.071738,22.047076,3.870894,0.737061,0.0
173041214,1998738,1097,47,7.098862,2.474737,0.153505,4.886882,7.370637,20.2944,20.2944,3.752547,0.740845,0.0
173042212,1999736,1341,48,7.12007,2.711527,0.158094,4.901995,7.691487,21.116571,21.116571,3.819722,0.761475,0.0
173043211,2000735,1297,47,7.085431,1.297679,0.156123,4.830497,6.134219,18.715776,18.715776,3.703146,0.760742,0.921875
173044225,2001749,998,47,7.101671,2.582376,0.152309,4.878743,7.537501,21.033118,21.012085,3.813354,0.757202,0.921875
173045209,2002733,1532,47,7.065159,1.300495,0.150602,5.8359,6.066003,18.306514,18.324586,3.650481,0.7854,0.921875
173046224,2003748,1215,47,7.07512,2.373394,0.154756,5.16619,7.345968,20.548627,20.527765,3.821854,0.766968,0.921875
173047220,2004744,1077,49,7.091868,2.471985,0.153198,5.598958,7.421875,20.799505,20.820038,3.820115,1.041504,0.0
173048219,2005743,1253,47,7.06763,1.556583,0.159301,6.119792,6.377117,19.09642,19.09642,3.703493,0.746338,0.0
173049214,2006738,998,46,7.035521,1.271318,0.153518,4.699707,6.156177,18.872999,18.872999,3.749014,0.727051,0.0
173050224,2007748,1097,48,7.06073,2.766989,0.15461,5.54548,7.742381,21.367094,21.367094,3.823154,0.722046,0.0
173051223,2008747,879,47,7.07608,2.544786,0.153201,5.708822,7.474968,20.718414,20.718414,3.798744,0.765015,0.921875
173052219,2009743,1097,48,7.095262,2.669606,0.161334,5.525716,7.611965,20.989807,20.989807,3.793894,0.767456,0.921875
173053216,2010740,1016,45,7.061276,1.250132,0.16276,5.375163,6.111728,18.649706,18.649706,3.724493,0.737061,0.0
173054228,2011752,1029,48,7.062049,2.058272,0.158965,5.455017,6.962487,20.107652,20.107652,3.764712,1.071777,0.0
173055226,2012750,1479,47,7.035944,1.455477,0.163454,5.540114,6.315822,19.129189,19.150036,3.722299,0.7854,0.921875
173056222,2013746,1773,47,7.077711,3.232385,0.158258,5.427769,8.211614,21.884528,21.863368,3.829147,0.785156,0.921875
173057235,2014759,1004,46,7.05037,1.384727,0.167753,5.424863,6.28283,18.943121,18.943121,3.752191,0.731934,0.0
173058218,2015742,866,47,7.064114,2.410338,0.150236,5.310059,7.416718,21.056587,21.056587,3.862688,0.732056,0.0
173059228,2016752,1318,47,7.031358,1.292331,0.16192,4.991804,6.101813,18.468915,18.468915,3.677648,0.750977,0.0
173100228,2017752,1725,47,7.073019,3.290383,0.151178,5.480957,8.167374,21.322299,21.357289,3.743973,0.782593,0.921875
173101226,2018750,1098,46,7.044462,1.353493,0.158939,4.870605,6.256073,19.081687,19.046383,3.758179,0.753418,0.921875
173102239,2019763,1485,46,7.024054,1.594551,0.157276,5.467006,6.455322,19.229196,19.229196,3.727675,0.75769,0.921875
173103222,2020746,1228,47,7.045542,2.645407,0.156651,5.59082,7.611616,21.145552,21.145552,3.828963,0.741455,0.0
173104237,2021761,850,47,7.064616,2.662785,0.158326,5.069987,7.592446,20.924503,20.940336,3.773128,0.736328,0.921875
173105234,2022758,1098,49,7.072863,2.474365,0.154907,4.699707,7.296448,20.06878,20.053446,3.682495,0.736816,0.0
173106232,2023756,1090,49,7.080221,2.097944,0.155074,6.312779,7.077219,20.529935,20.529935,3.842154,1.032227,0.0
173107234,2024758,1491,46,7.061785,1.782239,0.154821,4.785156,6.553154,19.347961,19.347961,3.646147,0.755981,0.0
173108236,2025760,1466,48,7.073975,2.532248,0.150949,4.649426,7.404567,20.370316,20.370316,3.736376,0.755981,0.0
173109234,2026758,1097,48,7.089821,2.631801,0.149746,5.833217,7.503927,20.686228,20.695547,3.750251,0.740479,0.0
173110244,2027768,1249,47,7.057039,1.286271,0.154916,5.444336,6.143067,18.70697,18.697613,3.730239,0.746094,0.0
173111241,2028765,998,47,7.077136,2.714716,0.158348,4.865374,7.629149,21.018453,21.018453,3.771187,1.035278,0.921875
173112238,2029762,943,47,7.043065,1.306016,0.161808,5.471366,6.094264,18.448657,18.430171,3.658742,0.760986,0.921875
173113239,2030763,918,47,7.013748,1.276144,0.165081,5.35965,6.120981,18.658312,18.677065,3.702657,0.981079,0.0
173114235,2031759,1197,47,7.051772,3.174385,0.15234,4.907227,8.092915,21.573889,21.573889,3.778265,0.754883,0.921875
173115257,2032781,1098,48,7.06598,2.566404,0.154394,4.53186,7.465845,20.654297,20.663069,3.747595,0.741333,0.0
173116241,2033765,1043,48,7.078673,2.508745,0.148982,5.456543,7.406892,20.4506,20.442059,3.759873,0.764404,0.921875
173117242,2034766,998,48,7.093366,2.559634,0.15728,5.628313,7.485908,20.894927,20.894927,3.788149,0.763306,0.921875
173118238,2035762,1397,46,7.056446,1.237152,0.151939,5.777995,6.038337,18.465543,18.447115,3.680402,0.770874,0.921875
173119250,2036774,798,46,7.016859,1.223627,0.152246,5.749378,5.903736,17.972709,17.990772,3.568502,0.736206,0.0
173120243,2037767,1654,46,6.983989,1.305675,0.156659,4.810333,6.083517,18.441664,18.441664,3.654216,0.779663,0.0
173121260,2038784,1098,48,7.011958,2.764868,0.150528,5.411784,7.768877,21.491628,21.491628,3.859045,0.760742,0.921875
173122248,2039772,1270,45,6.975962,1.283688,0.150882,5.371094,5.981323,18.07967,18.126301,3.587751,0.765381,0.921875
173123252,2040776,1327,46,6.94369,1.237247,0.153152,5.327497,6.027817,18.511117,18.463166,3.666681,0.755615,0.0
173124249,2041773,998,46,6.912101,1.262669,0.15052,5.053711,6.045319,18.448743,18.445809,3.65603,0.736938,0.0
173125247,2042771,1120,47,6.94824,2.88618,0.155198,5.537923,7.804047,21.128082,21.133729,3.779405,1.062012,0.0
173126264,2043788,1696,45,6.930362,1.602871,0.155786,5.171712,6.4244,19.230416,19.230416,3.691526,0.775391,0.0
173127246,2044770,1297,46,6.89898,1.264987,0.15009,5.218506,6.045526,18.456263,18.456263,3.652498,0.745972,0.0
173128259,2045783,1884,46,6.868833,1.254913,0.150852,4.842122,6.015403,18.337584,18.366734,3.637931,0.800049,0.921875
173129244,2046768,1228,46,6.841671,1.320046,0.153413,4.93571,6.102844,18.493833,18.465575,3.654345,0.758301,0.921875
173130261,2047785,1063,46,6.848106,2.130819,0.15284,5.094401,7.02307,20.101675,20.101675,3.749019,0.756836,0.921875
173131244,2048768,1438,46,6.820672,1.237881,0.151309,4.943848,6.084693,18.671471,18.691957,3.716536,0.769775,0.921875
173132260,2049784,973,46,6.794284,1.226504,0.156245,5.029297,6.051812,18.608527,18.587376,3.687939,0.761719,0.921875
173133256,2050780,998,46,6.765045,1.221801,0.155789,4.886882,5.970409,18.255219,18.255219,3.627507,0.761475,0.921875
173134256,2051780,1297,46,6.738607,1.256914,0.147331,4.760742,6.000359,18.233011,18.214705,3.618417,0.767212,0.0
173135275,2052799,1098,45,6.715737,1.259307,0.152929,4.66483,6.081518,18.563529,18.582092,3.690458,0.742065,0.0
173136259,2053783,1098,46,6.69482,1.23666,0.151253,4.650879,6.130663,18.842254,18.842254,3.756834,0.769287,0.921875
173137256,2054780,1115,47,6.764193,3.71735,0.146699,5.102539,8.690235,22.31459,22.31459,3.830576,0.754517,0.921875
173138268,2055792,998,46,6.744064,1.286835,0.144197,4.956055,6.182575,18.840538,18.858885,3.759019,0.769043,0.921875
173139262,2056786,1021,46,6.722678,1.256149,0.147782,5.488804,6.117902,18.819113,18.801001,3.739565,0.736938,0.0
173140261,2057785,2709,46,6.701445,1.264113,0.145052,5.41905,6.082652,18.605161,18.605161,3.700609,1.155518,0.921875
