timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-PECI Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
174258613,2736137,2302,86,17.349829,11.61267,0.306669,3.097534,18.067775,36.188087,36.188087,4.840939,0.937134,0.0
174259599,2737123,2449,85,17.335092,10.510719,0.343989,6.702423,16.79783,34.22275,34.22275,4.727423,0.854736,0.0
174300609,2738133,2330,85,17.331409,10.906498,0.329439,6.199428,17.166593,35.040487,35.040487,4.704845,0.916748,0.0
174301607,2739131,2496,86,17.337601,11.173294,0.345008,6.599935,17.448333,35.206105,35.206105,4.718984,0.906738,0.0
174302607,2740131,2399,83,17.327639,10.642866,0.352661,7.038116,17.005377,34.717066,34.717066,4.787835,0.886475,0.0
174303604,2741128,2327,85,17.314573,10.608766,0.369684,6.17981,16.902893,34.33444,34.33444,4.700195,0.868286,0.0
174304602,2742126,2382,85,17.321172,11.151764,0.382014,6.080627,17.491954,35.236447,35.236447,4.725664,0.894165,0.976562
174305612,2743136,2442,86,17.323967,11.116098,0.378505,5.950928,17.363788,34.715916,34.715916,4.650219,0.885742,0.0
174306609,2744133,2319,86,17.324679,10.937586,0.375,5.794525,17.35101,35.038596,35.038596,4.78022,0.890625,0.0
174307604,2745128,2452,88,17.342493,11.383585,0.365651,6.4888,17.713137,35.433081,35.433081,4.730867,0.885376,0.0
174308618,2746142,2427,87,17.348164,11.066939,0.399378,6.469727,17.448262,35.187289,35.187289,4.746388,0.918213,0.0
174309596,2747120,2441,85,17.323015,10.427532,0.321566,6.095886,16.637462,33.955591,33.955591,4.671597,0.900757,1.070312
174310625,2748149,2537,85,17.333886,11.299371,0.399266,6.11496,17.618413,35.228019,35.228019,4.686851,0.886475,0.0
174311607,2749131,2300,86,17.352607,11.039358,0.643337,6.595866,17.810588,35.840792,35.840792,4.839969,0.853882,0.0
174312617,2750141,2321,86,17.389282,11.173161,0.94118,6.866455,18.324194,36.536852,36.536852,4.89762,0.858521,1.0
174313614,2751138,2311,85,17.400301,11.055407,0.531018,6.130219,17.693011,35.643867,35.643867,4.823953,0.880493,0.0
174314605,2752129,2422,86,17.370536,10.350183,0.328297,6.5389,16.551902,33.672612,33.672612,4.66922,0.940308,0.0
174315618,2753142,2393,85,17.266226,8.511556,0.292718,5.634308,14.388396,30.405742,30.405742,4.404878,0.908936,0.0
174316596,2754120,2469,77,17.164932,8.432463,0.285218,6.279876,14.433682,30.755935,30.755935,4.534918,0.94104,1.070312
174317620,2755144,1996,82,17.132393,10.20485,0.290281,7.421875,16.123232,32.791652,32.791652,4.474102,0.809082,0.0
