timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
180106668,13161432,1336,57,11.258877,2.909999,0.480704,5.273426,8.664128,23.450149,27.658114,4.166142,0.959106,1.085938
180107699,13162463,2073,59,11.198192,3.358134,0.634235,5.507507,9.499876,24.964769,27.565194,4.347396,0.867432,0.0
180108679,13163443,984,55,11.042613,1.858879,0.209864,4.904243,6.972985,20.222054,27.294809,3.867948,0.732056,0.0
180109700,13164464,1134,57,10.920491,2.205557,0.316647,5.027639,7.549843,21.576146,27.09486,3.970901,1.023193,0.0
180110667,13165431,966,55,10.808464,2.290642,0.298959,5.258648,7.848248,22.452329,26.925574,4.169281,1.046997,0.0
180111704,13166468,1562,59,10.79445,4.194763,0.582327,5.625586,10.402675,26.650651,26.916079,4.464214,1.131958,0.0
180112672,13167436,1504,61,10.860703,6.158836,0.734661,5.691587,12.585084,29.581392,27.014791,4.504477,1.176025,0.0
180113712,13168476,1898,63,10.968159,7.189173,0.690598,6.085942,13.965713,32.488358,27.20402,4.859696,1.047607,0.0
180114679,13169443,1188,59,10.943704,3.825477,0.606709,5.876939,10.309126,27.029293,27.197536,4.700648,0.802124,0.984375
180115718,13170482,1925,57,10.843957,2.470915,0.451332,5.136222,8.058469,22.113264,27.021766,4.049569,0.878784,0.0
180116687,13171451,1265,59,10.769879,3.438823,0.352935,5.055873,8.84763,23.149301,26.878069,3.989255,1.004883,1.09375
180117694,13172458,913,55,10.6389,1.522607,0.183861,5.282561,6.989029,21.453606,26.690151,4.225458,1.17688,1.085938
180118681,13173445,1859,55,10.505571,1.556124,0.189712,5.185806,6.931642,20.995427,26.485344,4.126086,0.721069,0.0
180119691,13174455,2330,57,10.433716,2.809223,0.532699,5.127262,8.469184,22.564846,26.347006,4.036042,0.945801,0.0
180120692,13175456,1364,58,10.453211,4.61006,0.620998,5.743656,10.974714,27.489412,26.388174,4.560094,0.825562,1.085938
180121722,13176486,1085,57,10.403543,3.085083,0.522949,5.454468,9.0625,24.485596,26.320224,4.311218,0.968506,0.890625
180122693,13177457,1540,58,10.419361,4.667356,0.397379,5.768,10.832735,27.1665,26.351416,4.623117,0.720093,0.0
180123699,13178463,1277,62,10.61556,9.685461,0.260689,6.136676,16.082827,34.811244,26.644488,4.956118,0.959473,0.0
180124681,13179445,3790,63,10.616674,4.932612,0.281308,5.432675,10.646596,26.026666,26.622313,4.355542,1.059814,0.0
180125707,13180471,1596,61,10.674745,5.848922,0.636794,5.788447,12.274164,29.418323,26.720273,4.595991,1.016357,0.9375
180126694,13181458,1746,60,10.694001,4.733318,0.60476,5.862171,11.200249,28.167963,26.773321,4.679124,0.836548,0.0
180127700,13182464,2014,55,10.564772,1.81396,0.184957,5.036419,7.035335,20.683512,26.55822,3.987527,0.82666,0.0
180128686,13183450,948,55,10.47213,2.013614,0.304083,5.666006,7.983702,23.869969,26.461731,4.543749,0.987427,0.0
180129710,13184474,1232,58,10.474946,3.868428,0.689895,5.993764,10.552087,27.768211,26.507738,4.788536,1.038086,0.0
180130687,13185451,1418,57,10.384765,2.622008,0.350356,5.036712,8.009076,22.066772,26.345325,3.964663,0.758057,0.0
180131722,13186486,913,54,10.283121,2.106869,0.365399,4.999448,7.471715,21.066187,26.161121,3.933113,1.003418,0.0
180132704,13187468,1504,55,10.217372,2.680475,0.337374,5.486559,8.504409,23.994719,26.081041,4.373007,0.723145,0.0
180133704,13188468,1528,56,10.203292,3.80699,0.38436,5.624557,9.815908,25.282912,26.05305,4.484811,0.759644,1.09375
180134695,13189459,2154,55,10.126,2.596802,0.376526,5.065796,8.039124,22.164795,25.914184,3.987264,0.939209,0.0
180135699,13190463,1179,54,10.005985,1.619803,0.18483,4.930421,6.735054,20.1307,25.70949,3.898921,1.124268,0.0
180136717,13191481,929,53,9.895466,1.61196,0.209611,5.102211,6.923782,21.093483,25.543973,4.07051,0.962036,0.0
180137701,13192465,1307,55,9.839506,2.635244,0.491699,5.229358,8.3563,22.790791,25.443777,4.121221,1.164917,0.0
180138722,13193486,3153,59,9.949079,6.567358,0.644529,5.745554,12.957441,30.289954,25.613912,4.569068,1.160278,0.0
180139723,13194487,1830,60,10.013703,5.572952,0.526921,5.619713,11.719586,28.438083,25.716994,4.458612,1.031006,0.0
180140721,13195485,1164,58,9.96051,2.814941,0.328857,5.380493,8.524292,23.539795,25.639237,4.284058,0.889282,1.132812
180141695,13196459,1169,54,9.870907,2.207846,0.242061,4.996688,7.446595,21.114311,25.477956,3.943495,0.810181,0.0
180142703,13197467,996,55,9.775964,2.076574,0.281113,4.783865,7.141552,20.185091,25.29384,3.752033,1.138306,0.0
180143705,13198469,2799,57,9.792592,3.856213,0.610593,5.770119,10.236925,27.144933,25.360611,4.601144,0.740967,0.0
180144739,13199503,1819,60,9.929394,6.988189,0.722952,5.915767,13.626908,31.565125,25.582201,4.711243,1.072266,0.0
180145752,13200516,2118,61,10.002852,6.026661,0.345905,5.545994,11.91856,28.460817,25.688402,4.420824,0.749756,0.0
180146699,13201463,1501,69,10.210848,9.278489,0.474002,5.999521,15.752011,34.432384,26.004746,4.821295,0.978394,0.0
180147718,13202482,1695,67,10.323975,7.408843,0.376652,5.770175,13.55567,31.081138,26.176437,4.619272,1.23584,0.0
180148707,13203471,2424,79,10.661767,13.619935,0.347362,5.629416,19.596713,38.147152,26.612513,4.503018,1.038818,0.0
180149708,13204472,1363,79,10.901345,11.565359,0.256372,5.62969,17.451421,34.952017,26.906779,4.510053,1.048828,0.0
180150711,13205475,1729,75,11.162689,12.357183,0.25675,5.590443,18.204375,36.441521,27.247986,4.462937,0.878418,0.0
180151711,13206475,1492,69,11.329345,9.935086,0.264242,5.620412,15.81974,32.639021,27.441101,4.491591,1.031616,0.0
180152761,13207525,1385,72,11.504176,10.288269,0.274414,5.661926,16.224609,33.914896,27.672076,4.526428,0.941895,0.0
180153685,13208449,1614,72,11.655047,9.418597,0.289423,5.819382,15.527402,33.525158,27.891567,4.671604,1.177002,0.0
180154783,13209547,1743,78,11.823762,10.980846,0.277366,5.509414,16.767626,34.472049,28.108723,4.381849,1.040649,0.0
180155676,13210440,1826,79,11.930259,8.783115,0.318294,5.438132,14.539541,31.453951,28.239904,4.339333,0.999756,0.0
180156737,13211501,1983,75,12.164365,13.164593,0.310849,5.795196,19.270637,37.979109,28.550515,4.640788,1.033936,0.0
180157694,13212458,1393,81,12.336712,10.93582,0.264217,5.512608,16.712645,33.632212,28.743075,4.408523,1.093628,0.0
180158744,13213508,1908,79,12.532488,11.75657,0.286106,6.022072,18.064748,36.493863,29.008262,4.846816,1.059204,0.0
180159689,13214453,2367,80,12.637783,9.637567,0.285761,5.417015,15.340344,31.849598,29.114813,4.289841,1.011597,0.929688
180200732,13215496,1616,81,12.810531,11.627488,0.257123,5.871647,17.756257,35.618309,29.334306,4.702549,1.03186,0.0
180201712,13216476,1092,75,12.806599,7.177068,0.307514,5.220494,12.705076,28.309135,29.296118,4.123765,0.974854,0.0
180202715,13217479,1780,77,13.006917,12.432488,0.322178,5.775296,18.529962,36.739427,29.556634,4.618368,0.954834,0.0
180203744,13218508,1801,82,13.15621,11.233393,0.234577,5.710807,17.178777,34.629449,29.738349,4.581714,1.036865,0.0
180204767,13219531,1389,79,13.314463,11.645852,0.298355,5.518195,17.462401,35.102043,29.935273,4.379569,1.118164,0.0
180205706,13220470,2535,78,13.50299,12.402177,0.312626,5.754709,18.469512,36.481678,30.174685,4.611757,0.987183,0.0
180206731,13221495,3018,77,13.661988,12.191935,0.279473,5.777778,18.249186,36.508654,30.386873,4.625123,1.045776,0.0
180207702,13222466,1371,73,13.735067,9.699707,0.247475,5.711104,15.658286,32.593607,30.467655,4.574484,0.996948,0.929688
180208721,13223485,3366,81,13.860188,11.742825,0.295496,5.304779,17.343099,34.499306,30.607611,4.200614,1.029541,0.0
180209709,13224473,1531,81,13.933219,9.882604,0.282115,5.702205,15.866924,32.767245,30.686129,4.576617,0.94165,0.0
180210712,13225476,1506,82,14.020461,10.377953,0.310118,5.717598,16.405669,33.500579,30.785439,4.580664,0.965576,0.0
180211716,13226480,1362,77,14.109563,10.49184,0.285338,5.730672,16.507849,33.774896,30.892526,4.595771,1.154785,0.0
