Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
16/08/2022,14:32:43:651,658415,3682,96,11.845759,10.699207,0.041408,5.617215,16.357830,33.042325,26.346656,4.462555,1.049316,0.000000
16/08/2022,14:32:44:724,659488,3544,96,12.016558,11.558653,0.007094,5.287754,16.853500,33.361049,26.585897,4.168733,0.959717,0.000000
16/08/2022,14:32:45:666,660430,3652,94,12.206996,11.084416,0.115478,5.781518,16.981413,34.683426,26.896495,4.589059,1.093506,0.000000
16/08/2022,14:32:46:757,661521,3668,96,12.360019,10.889489,0.124211,5.746580,16.760280,34.552579,27.153795,4.582307,0.967407,1.023438
16/08/2022,14:32:47:635,662399,3600,94,12.496873,10.555054,0.013259,5.304017,15.872329,32.300397,27.354512,4.210420,1.004883,0.000000
16/08/2022,14:32:48:727,663491,3680,77,12.641811,11.502656,0.083027,5.538610,17.124293,34.184142,27.568426,4.421047,1.009033,0.000000
16/08/2022,14:32:49:634,664398,1561,75,13.058223,14.931018,1.371952,6.996559,23.299529,44.051189,28.211842,5.661416,0.928833,1.273438
16/08/2022,14:32:50:682,665446,2149,68,13.104963,4.292537,3.804996,6.405188,14.502721,33.122755,28.370745,5.119543,0.775269,1.398438
16/08/2022,14:32:51:648,666412,1762,65,13.149860,4.140714,3.650684,6.514264,14.305661,33.096095,28.547440,5.215769,0.854370,1.273438
16/08/2022,14:32:52:692,667456,1706,64,13.183273,4.347460,3.499665,6.271204,14.118329,32.459910,28.682560,5.015687,0.849487,1.273438
16/08/2022,14:32:53:655,668419,1925,0,13.193746,3.721858,3.681344,6.060955,13.464157,31.315366,28.780632,4.821953,0.850342,1.156250
16/08/2022,14:32:54:679,669443,1835,63,13.221370,3.875004,4.295024,5.826924,13.996952,31.882154,28.887302,4.588970,0.970337,1.273438
16/08/2022,14:32:55:655,670419,1946,64,13.266640,4.063572,4.315275,6.079161,14.458008,33.568264,29.058659,4.828566,0.750977,1.453125
16/08/2022,14:32:56:680,671444,1855,63,13.300716,3.998460,4.163850,6.082920,14.245230,33.167756,29.201743,4.853641,0.838135,1.289062
16/08/2022,14:32:57:656,672420,1885,63,13.343380,4.110890,4.450926,5.903218,14.465035,33.309014,29.352245,4.689941,0.797119,1.453125
16/08/2022,14:32:58:684,673448,1644,61,13.347933,3.582814,4.181596,5.709601,13.474011,31.268511,29.419041,4.528358,0.882812,1.398438
16/08/2022,14:32:59:665,674429,1729,61,13.361000,3.548648,4.556084,5.599441,13.704174,31.483097,29.494821,4.425643,0.760132,1.398438
16/08/2022,14:33:00:674,675438,1674,61,13.390923,3.510829,4.584238,6.120020,14.215088,33.343880,29.629538,4.869560,0.770020,1.289062
16/08/2022,14:33:01:669,676433,1988,64,13.428534,3.930422,4.498654,6.004530,14.433606,33.561427,29.771508,4.772164,0.813965,1.398438
16/08/2022,14:33:02:675,677439,1924,61,13.445395,3.588855,4.574996,5.739638,13.903489,32.223797,29.858476,4.554403,0.838745,1.343750
16/08/2022,14:33:03:670,678434,1917,61,13.456912,3.419846,4.632314,5.713145,13.765305,31.791384,29.928061,4.517389,0.915894,1.289062
16/08/2022,14:33:04:675,679439,1871,65,13.489586,3.975952,4.646355,5.755929,14.378236,33.086213,30.040175,4.561058,0.802734,1.398438
16/08/2022,14:33:05:670,680434,1970,63,13.530160,4.194299,4.322929,6.102787,14.620015,33.996035,30.182021,4.879165,0.803711,1.398438
16/08/2022,14:33:06:676,681440,2041,63,13.580303,4.185785,4.609841,6.145596,14.941222,34.671036,30.341541,4.903403,0.795166,1.453125
16/08/2022,14:33:07:673,682437,2037,64,13.591919,3.961406,4.295554,5.646328,13.903287,31.925508,30.398508,4.473950,0.803101,1.398438
16/08/2022,14:33:08:690,683454,2138,75,13.800984,5.989657,7.366073,6.113504,19.469234,40.043593,30.741942,4.862610,0.792847,1.398438
16/08/2022,14:33:09:678,684442,2397,80,14.178636,7.821904,9.858466,6.497699,24.178068,46.030401,31.297786,5.140083,0.791748,1.335938
16/08/2022,14:33:10:697,685461,2520,85,14.555737,8.322239,9.863269,6.691049,24.876557,47.094615,31.855189,5.316545,0.763428,1.390625
16/08/2022,14:33:11:684,686448,2473,86,14.917998,8.109530,9.961129,6.439239,24.509898,46.059359,32.371612,5.099194,0.814209,1.335938
16/08/2022,14:33:12:688,687452,2503,96,15.258235,8.532665,9.422442,6.624791,24.579897,46.387028,32.865155,5.274032,1.008423,0.000000
16/08/2022,14:33:13:689,688453,2632,89,15.610855,9.827998,8.265887,6.998374,25.092258,47.805103,33.401392,5.545393,0.777710,1.335938
16/08/2022,14:33:14:690,689454,2454,89,15.951091,8.521592,9.909015,6.687857,25.118464,46.949192,33.886210,5.257247,0.870972,1.265625
16/08/2022,14:33:15:691,690455,2550,89,16.290643,8.695711,9.839587,6.913741,25.449038,47.624146,34.376850,5.462280,0.762329,1.390625
16/08/2022,14:33:16:694,691458,2645,94,16.626312,9.289307,9.505310,6.894775,25.689392,47.896362,34.859690,5.435242,0.842773,1.226562
16/08/2022,14:33:17:675,692439,1497,78,16.575169,4.607121,4.091362,6.501521,15.200003,33.229118,34.801164,5.143654,0.762817,1.039062
16/08/2022,14:33:18:686,693450,1744,82,16.411259,5.175844,0.632088,6.084084,11.892015,28.539328,34.582224,4.871789,0.956299,0.000000
16/08/2022,14:33:19:671,694435,3172,89,16.331600,8.382564,0.003438,5.821258,14.207259,30.678429,34.441129,4.661975,1.066162,0.000000
16/08/2022,14:33:20:697,695461,3121,88,16.257910,7.941145,0.003438,6.288021,14.232604,32.550719,34.374695,5.084898,1.066772,0.000000
16/08/2022,14:33:21:669,696433,3409,94,16.238968,9.044090,0.326473,6.370916,15.741478,34.574691,34.382023,5.161516,1.068237,0.000000
16/08/2022,14:33:22:678,697442,3916,97,16.131037,7.127752,0.025782,5.979501,13.133034,30.034880,34.230960,4.830748,1.145630,0.000000
16/08/2022,14:33:23:687,698451,3127,90,16.113548,9.291755,0.043778,6.309691,15.645224,35.346319,34.271113,5.093045,1.042114,0.000000
16/08/2022,14:33:24:678,699442,2343,71,16.069564,5.638500,2.724827,6.530883,14.894210,34.386482,34.275274,5.253797,0.842407,1.234375
16/08/2022,14:33:25:679,700443,2055,0,16.008536,3.951379,3.931281,6.460849,14.343508,33.719889,34.255638,5.171404,0.898193,1.289062
16/08/2022,14:33:26:689,701453,2076,70,15.950212,4.089782,3.836382,6.452549,14.378713,33.846520,34.240982,5.167359,0.839600,1.289062
16/08/2022,14:33:27:688,702452,1785,69,15.918534,4.103087,4.584533,6.383527,15.071147,34.699545,34.257507,5.116428,0.835815,1.343750
16/08/2022,14:33:28:678,703442,2143,70,15.886167,4.897659,3.728093,6.385597,15.011349,34.649762,34.271502,5.105447,0.857666,1.289062
16/08/2022,14:33:29:688,704452,2351,72,15.861595,5.180782,3.599350,6.411771,15.191903,35.100579,34.300816,5.142428,0.989258,1.109375
16/08/2022,14:33:30:687,705451,2354,71,15.834811,5.195844,3.439120,6.484109,15.119073,35.057566,34.328113,5.200195,0.792480,1.453125
16/08/2022,14:33:31:682,706446,2179,71,15.804248,5.086406,3.459862,6.431075,14.977342,34.747944,34.343092,5.152858,0.922607,1.289062
16/08/2022,14:33:32:693,707457,2440,72,15.777936,5.108630,3.508296,6.447604,15.064531,34.871930,34.361885,5.166580,0.844116,1.195312
16/08/2022,14:33:33:689,708453,2303,70,15.750863,5.242980,3.413920,6.370499,15.027399,34.737585,34.375437,5.099215,0.890381,1.195312
16/08/2022,14:33:34:688,709452,2425,72,15.728761,5.258206,3.444538,6.427424,15.130168,34.926924,34.395074,5.142564,0.909546,1.195312
16/08/2022,14:33:35:678,710442,2364,72,15.704046,5.197886,3.354917,6.483229,15.036032,35.045666,34.418286,5.205279,0.944092,1.234375
16/08/2022,14:33:36:683,711447,2194,70,15.661663,4.780532,3.343432,6.381380,14.505344,34.010947,34.403883,5.113081,0.901245,1.195312
16/08/2022,14:33:37:688,712452,2281,71,15.629697,5.007434,3.391186,6.372435,14.771054,34.464579,34.406062,5.091911,0.888306,1.148438
16/08/2022,14:33:38:698,713462,2180,68,15.589565,4.743373,3.365922,6.402315,14.511609,34.132317,34.396236,5.137217,0.845215,1.234375
16/08/2022,14:33:39:691,714455,1865,68,15.534847,3.860700,3.855801,6.354613,14.071114,33.227684,34.354127,5.080315,0.812378,1.234375
16/08/2022,14:33:40:682,715446,1882,67,15.504813,3.815834,4.557292,6.314834,14.687960,34.115091,34.345641,5.049892,0.951538,1.195312
16/08/2022,14:33:41:686,716450,1895,68,15.480933,3.817712,4.693124,6.319969,14.830805,34.259181,34.342578,5.047644,0.886719,1.070312
16/08/2022,14:33:42:693,717457,1839,68,15.459437,3.790022,4.762568,6.328244,14.880834,34.410244,34.344999,5.071395,0.880371,1.289062
16/08/2022,14:33:43:684,718448,2099,69,15.436565,4.092746,4.350148,6.381201,14.824095,34.473238,34.349616,5.112649,0.769043,1.398438
16/08/2022,14:33:44:693,719457,2159,69,15.428956,4.345260,4.554787,6.321542,15.221589,35.094537,34.375981,5.064009,0.805176,1.343750
16/08/2022,14:33:45:688,720452,2121,70,15.419199,4.501101,4.344335,6.312476,15.157912,34.825305,34.392173,5.036580,0.829102,1.289062
16/08/2022,14:33:46:697,721461,1915,69,15.417028,4.263330,4.707551,6.387305,15.358186,35.357513,34.426477,5.123027,0.775513,1.453125
