timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-PECI Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
173545467,2302991,3669,72,15.568861,9.790731,0.030077,6.30886,15.148674,31.185498,31.185498,4.277146,1.239502,0.0
173546442,2303966,3956,75,15.602587,10.804055,0.028824,5.614894,16.412098,33.274372,33.274372,4.479934,1.238281,0.0
173547439,2304963,1592,75,15.592417,9.985797,0.028229,5.473073,15.416718,32.040765,32.007937,4.329865,1.219604,0.0
173548441,2305965,2625,75,15.607529,10.675994,0.028964,5.419441,16.134476,32.456025,32.488579,4.356269,1.253906,0.0
173549445,2306969,2718,72,15.582824,9.61898,0.02897,5.508953,15.01013,31.120918,31.149149,4.296851,1.209839,0.0
173550469,2307993,3243,75,15.590283,10.471783,0.029408,5.781139,15.889979,32.30389,32.275743,4.321107,1.113281,0.0
173551441,2308965,1808,70,15.507951,7.738931,0.029852,5.544693,13.11941,28.725961,28.725961,4.288212,1.054443,0.0
173552446,2309970,1333,70,15.415752,7.351551,0.032429,6.004503,12.658488,28.53127,28.53127,4.219452,1.155762,0.0
173553458,2310982,2953,71,15.404064,9.890738,0.030052,5.271869,15.211724,31.559002,31.583659,4.238117,1.332397,0.0
173554426,2311950,2879,71,15.405385,9.936119,0.02761,5.53894,15.363657,31.334255,31.309769,4.338919,1.26416,0.0
173555473,2312997,3090,72,15.373821,9.155402,0.02779,5.497926,14.600431,30.925258,30.925258,4.33893,1.241089,0.0
173556444,2313968,2972,73,15.344806,9.224403,0.031611,5.099411,14.658777,30.970857,30.970857,4.332098,1.332642,0.0
173557426,2314950,3176,69,15.311179,8.935904,0.026942,5.712891,14.352902,30.444851,30.444851,4.319479,1.200806,0.0
173558472,2315996,2196,78,15.2795,9.056936,0.031433,5.38442,14.378608,30.340439,30.340439,4.226032,1.057373,0.0
173559431,2316955,996,78,15.22555,8.548714,0.026547,5.378879,13.794656,29.36818,29.36818,4.161244,1.010986,0.0
173600475,2317999,1217,72,15.168925,8.196769,0.035793,6.665868,13.493559,29.282667,29.282667,4.212955,0.995605,0.0
173601444,2318968,1744,78,15.117056,8.494801,0.030903,5.8773,13.721996,29.505763,29.505763,4.146064,1.037231,0.0
173602465,2319989,1680,72,15.072005,8.414151,0.035444,5.586751,13.759589,29.775393,29.775393,4.244146,1.026978,0.0
173603476,2321000,1776,78,15.035494,8.827164,0.030578,5.454956,14.030077,29.817617,29.861316,4.121158,1.031006,0.0
173604457,2321981,2272,78,15.005294,8.885799,0.028831,5.867165,14.133104,29.906623,29.920931,4.166042,1.036255,0.0
173605491,2323015,2297,71,14.987494,9.245057,0.032413,5.086911,14.498503,30.509117,30.417883,4.158098,0.975464,0.0
173606445,2323969,2487,78,14.983188,9.531617,0.026081,5.389772,14.850249,30.936737,30.966686,4.223007,1.027588,0.0
173607476,2325000,2646,78,14.960561,8.941293,0.03341,5.572151,14.235166,30.018293,30.018293,4.200636,1.068237,0.0
173608474,2325998,1949,80,14.997274,10.504307,0.032263,5.920699,15.92843,32.588689,32.588689,4.321277,1.010132,0.0
173609461,2326985,2177,75,14.960754,8.755471,0.031232,5.437518,13.951904,29.511171,29.511171,4.118589,0.996582,0.0
173610457,2327981,2866,82,14.98127,10.152348,0.044224,5.681637,15.529401,31.824274,31.824274,4.258205,0.99939,0.0
173611463,2328987,2488,79,14.976131,9.490187,0.03323,5.854629,14.788588,30.727981,30.727981,4.204862,1.032593,0.0
173612478,2330002,2462,80,14.981564,9.592682,0.033012,5.193123,15.100258,31.702971,31.702971,4.381669,1.022583,0.0
173613459,2330983,2338,72,14.936722,8.280701,0.028564,5.453829,13.720764,29.749953,29.749953,4.333016,1.015747,0.0
173614506,2332030,2445,81,14.970467,10.223642,0.0321,7.002201,15.705979,32.424662,32.424662,4.369395,0.887817,0.0
173615442,2332966,2563,80,15.136108,12.92215,0.387662,5.381766,19.41315,38.37565,38.37565,4.917465,1.020386,0.0
173616443,2333967,2306,86,15.39569,15.615226,0.625843,6.726717,22.95374,43.120784,43.120784,5.41148,0.788208,1.054688
173617466,2334990,2096,88,15.574986,13.63442,0.052138,7.07194,20.453559,40.06842,40.06842,5.498679,0.810425,0.0
173618482,2336006,2180,87,15.753818,13.28794,0.151227,6.94193,20.378181,40.404916,40.404916,5.643574,0.839722,0.0
173619497,2337021,2127,88,16.024767,15.375073,0.600057,5.900187,23.338211,44.664879,44.664879,5.924067,0.866089,0.0
173620512,2338036,2281,81,16.103587,11.241038,0.276277,6.453866,18.257943,37.454299,37.454299,5.452233,0.967163,0.0
173621389,2338913,2604,87,16.156374,10.973376,0.054131,7.155647,17.428378,36.101091,36.101091,5.195445,0.852295,0.0
173622561,2340085,2364,83,16.236088,11.756321,0.194164,7.336426,18.612391,38.30043,38.30043,5.39771,0.875977,0.0
173623429,2340953,2314,88,16.416243,13.549488,0.175621,7.633464,20.487731,40.445651,40.445651,5.48718,0.853027,0.0
173624544,2342068,2424,88,16.499524,12.441644,0.114262,6.385982,19.197419,38.829341,38.829341,5.383048,0.901245,0.0
173625408,2342932,2236,77,16.467043,9.315574,0.025024,6.212023,15.608576,33.678827,33.678827,5.066628,0.915894,0.0
173626479,2344003,2654,78,16.402988,8.953966,0.030987,5.752821,14.346006,30.337652,30.337652,4.278734,1.006836,0.0
173627476,2345000,2485,88,16.551685,13.58038,0.369234,6.107674,20.388242,39.757537,39.820681,5.177063,0.905151,0.0
173628446,2345970,2565,86,16.512209,8.998949,0.052067,6.954193,15.324246,33.176284,33.166112,5.081177,0.931152,1.078125
173629470,2346994,2436,81,16.561539,10.981146,0.386428,4.848234,18.011833,37.528387,37.469174,5.356951,0.929321,0.0
173630414,2347938,2489,83,16.519699,9.609888,0.130245,6.107548,15.393212,31.887472,31.887472,4.514931,0.949463,0.0
173631460,2348984,2619,81,16.528302,10.773889,0.204086,6.664403,16.780656,33.879754,33.879754,4.653882,0.940186,0.921875
173632476,2350000,2477,79,16.560793,11.149069,0.327021,6.22256,17.444807,35.302011,35.302011,4.770128,0.937378,0.0
173633441,2350965,2132,83,16.498187,9.348145,0.030731,5.195404,14.837518,30.78701,30.78701,4.370081,0.985718,0.0
173634466,2351990,2503,78,16.410767,8.588482,0.033473,7.087295,13.87811,29.336175,29.336175,4.190035,1.11853,0.0
173635479,2353003,2128,85,16.434661,10.670452,0.100609,6.51433,17.070714,35.785776,35.785776,5.084399,1.001953,0.0
173636461,2353985,1453,75,16.329791,8.31731,0.026018,5.695011,13.498616,28.594729,28.627237,4.115229,0.99585,0.0
173637440,2354964,2067,76,16.318304,10.112585,0.191753,5.838521,15.88877,32.586378,32.552911,4.467313,0.956543,0.0
173638449,2355973,1830,86,16.405176,12.127698,0.398248,7.446289,18.716646,37.610187,37.610187,4.973618,0.988281,0.0
173639470,2356994,2047,85,16.501485,11.715373,0.887834,6.738281,19.07189,38.43382,38.43382,5.174317,0.855103,1.046875
173640477,2358001,1412,78,16.460168,9.210357,0.272927,5.240582,15.409585,32.572867,32.572867,4.733359,0.965332,0.0
