Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
16/08/2022,16:52:18:880,9033644,599,43,7.207860,2.103663,0.061832,3.995070,6.160565,17.468649,20.650398,3.144422,1.123047,0.000000
16/08/2022,16:52:19:879,9034643,699,41,7.111562,1.224122,0.002424,3.235547,4.462093,12.887918,20.377879,2.461648,0.984619,1.062500
16/08/2022,16:52:20:870,9035634,699,41,7.004048,0.397676,0.003421,3.697056,4.098153,14.341551,20.162512,2.910564,1.042114,0.953125
16/08/2022,16:52:21:885,9036649,599,40,6.915905,0.704337,0.001170,3.808138,4.513645,15.367851,19.992986,3.027553,0.799683,1.000000
16/08/2022,16:52:22:882,9037646,599,40,6.798743,0.335332,0.000421,3.344895,3.680649,12.496091,19.721224,2.582136,0.790527,1.101562
16/08/2022,16:52:23:879,9038643,1140,40,6.677938,0.396882,0.000612,3.008537,3.406031,10.750819,19.401813,2.259097,1.168335,0.000000
16/08/2022,16:52:24:890,9039654,699,40,6.562729,0.449162,0.002877,2.990355,3.442395,10.819446,19.096220,2.254138,1.066528,0.000000
16/08/2022,16:52:25:889,9040653,699,39,6.443653,0.326728,0.002475,2.935664,3.264868,10.437314,18.783571,2.200345,1.127075,1.007812
16/08/2022,16:52:26:892,9041656,598,40,6.360493,0.320862,0.001099,3.793213,4.115173,14.733459,18.638924,2.987671,0.803101,0.000000
16/08/2022,16:52:27:893,9042657,599,39,6.247103,0.262883,0.000852,2.931331,3.195066,10.342413,18.342028,2.198300,0.931641,1.109375
16/08/2022,16:52:28:886,9043650,699,39,6.154343,0.354809,0.001159,3.296447,3.652414,12.330870,18.127129,2.533752,1.127686,0.882812
16/08/2022,16:52:29:884,9044648,698,39,6.069840,0.341502,0.001106,3.428971,3.771579,12.935093,17.942812,2.650301,1.076904,0.000000
16/08/2022,16:52:30:896,9045660,1893,39,5.974727,0.341320,0.001223,3.058791,3.401334,11.047180,17.697278,2.315663,1.100464,0.000000
16/08/2022,16:52:31:883,9046647,599,39,5.902324,0.345806,0.002536,3.621178,3.969519,14.003467,17.563773,2.853213,1.168945,0.000000
16/08/2022,16:52:32:887,9047651,599,39,5.824922,0.343021,0.003896,3.359593,3.706510,12.629268,17.389832,2.598601,0.829224,0.000000
16/08/2022,16:52:33:899,9048663,699,39,5.746461,0.307729,0.002736,3.326294,3.636759,12.423329,17.211747,2.560255,1.096680,0.000000
