Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
18/08/2022,11:17:35:159,2182782,599,48,10.234840,0.735942,0.001372,3.338126,4.075440,10.509459,12.527300,2.537534,0.724243,0.000000
18/08/2022,11:17:36:158,2183781,563,48,10.021020,0.755575,0.001623,3.355997,4.113195,10.286047,12.662890,2.547296,0.721924,0.000000
18/08/2022,11:17:37:170,2184793,2762,48,9.809573,0.720276,0.004028,3.376221,4.100525,10.065135,12.623262,2.569496,0.721924,0.000000
18/08/2022,11:17:38:170,2185793,599,47,9.598331,0.693120,0.001509,3.264505,3.959135,9.844665,11.989215,2.472628,0.720825,0.000000
18/08/2022,11:17:39:167,2186790,599,46,9.398417,0.621521,0.001099,3.378113,4.000732,9.719647,12.891832,2.591769,0.724609,0.000000
18/08/2022,11:17:40:168,2187791,499,47,9.204139,0.647658,0.004098,3.296001,3.947756,9.514126,12.198942,2.501523,0.723999,0.000000
18/08/2022,11:17:41:170,2188793,699,46,9.016442,0.683533,0.002197,3.262878,3.948608,9.315358,12.150630,2.462952,0.727783,0.000000
18/08/2022,11:17:42:192,2189815,599,46,8.828256,0.666635,0.001157,3.089950,3.757743,9.206864,11.354307,2.309092,0.724487,0.000000
18/08/2022,11:17:43:176,2190799,599,47,8.651284,0.733676,0.003046,3.242998,3.979719,9.016260,12.224772,2.451569,0.722046,0.000000
18/08/2022,11:17:44:196,2191819,510,46,8.487846,0.657445,0.001239,3.341910,4.000594,8.978208,12.840688,2.569460,0.723877,0.000000
18/08/2022,11:17:45:159,2192782,599,45,8.318658,0.615982,0.002336,3.220602,3.838919,8.802510,12.086517,2.446971,0.724609,0.000000
18/08/2022,11:17:46:199,2193822,599,45,8.164465,0.743208,0.002348,3.089825,3.835381,8.631853,11.623898,2.338306,0.722168,0.000000
18/08/2022,11:17:47:190,2194813,599,46,8.007401,0.680777,0.000822,3.254230,3.935829,8.569622,12.140278,2.462588,0.734009,0.000000
18/08/2022,11:17:48:190,2195813,902,54,8.165927,8.178340,0.002412,4.323841,12.504593,8.708330,26.693059,3.449695,1.025879,0.000000
18/08/2022,11:17:49:177,2196800,2344,63,8.531452,13.215056,0.001707,5.173617,18.390381,9.054117,35.126910,4.158239,1.041992,0.000000
18/08/2022,11:17:50:190,2197813,4006,66,8.902270,13.746700,0.002474,5.301958,19.051132,9.406512,36.439175,4.234415,1.070923,0.000000
18/08/2022,11:17:51:183,2198806,3768,67,9.259320,13.429964,0.002591,5.338799,18.771353,9.745319,35.620141,4.298160,1.071899,0.000000
18/08/2022,11:17:52:169,2199792,2156,66,9.513621,11.044351,0.003012,5.382588,16.429951,9.982384,31.963122,4.331959,0.723389,0.000000
18/08/2022,11:17:53:183,2200806,699,54,9.349464,1.397884,0.000802,3.467402,4.866088,9.815026,13.021001,2.569059,0.718750,0.000000
18/08/2022,11:17:54:184,2201807,699,49,9.158329,0.633623,0.002706,3.440446,4.076775,9.607220,12.956444,2.641563,0.716064,0.000000
18/08/2022,11:17:55:180,2202803,699,49,8.970768,0.682678,0.002563,3.216121,3.901362,9.477728,11.892953,2.415858,0.728638,0.000000
18/08/2022,11:17:56:193,2203816,698,47,8.788565,0.596747,0.002574,3.254412,3.853733,9.277674,12.105898,2.468281,0.729126,0.000000
18/08/2022,11:17:57:189,2204812,768,48,8.606554,0.667290,0.002350,3.088029,3.757669,9.077968,11.376325,2.308047,0.724243,0.000000
18/08/2022,11:17:58:190,2205813,699,47,8.438267,0.652696,0.002451,3.220462,3.875610,8.892913,12.078424,2.454664,0.729126,0.000000
18/08/2022,11:17:59:205,2206828,699,46,8.280418,0.667972,0.001524,3.353397,4.022894,8.718810,12.604492,2.542969,0.728271,0.000000
18/08/2022,11:18:00:189,2207812,699,46,8.120961,0.672349,0.003067,3.206180,3.881595,8.543461,12.053902,2.412634,0.734497,0.000000
18/08/2022,11:18:01:201,2208824,662,46,7.969105,0.695640,0.002047,3.102186,3.799873,8.552101,11.507050,2.307054,0.724243,0.000000
18/08/2022,11:18:02:195,2209818,699,46,7.833185,0.741770,0.003679,3.463018,4.208468,8.395264,13.911544,2.731837,1.024780,0.000000
18/08/2022,11:18:03:209,2210832,699,52,8.047370,8.895000,0.003619,4.961882,13.860501,8.589476,30.139715,4.008612,0.724976,0.000000
18/08/2022,11:18:04:188,2211811,840,48,7.921317,0.784299,0.000904,3.777974,4.563176,8.443810,15.403059,3.007374,0.723267,0.000000
18/08/2022,11:18:05:197,2212820,699,47,7.816889,0.738158,0.001122,4.195341,4.934621,8.320988,17.313161,3.337732,0.728638,0.000000
18/08/2022,11:18:06:187,2213810,548,46,7.716752,0.629006,0.001389,4.410420,5.040814,8.221186,18.023760,3.552803,0.729126,0.000000
18/08/2022,11:18:07:204,2214827,699,46,7.595710,0.693317,0.004015,3.592549,4.289882,8.082327,14.308613,2.844608,0.727539,0.000000
18/08/2022,11:18:08:212,2215835,1650,66,7.947871,12.530325,0.004996,4.784745,17.320066,8.416535,34.721210,3.830646,1.032593,0.000000
18/08/2022,11:18:09:197,2216820,699,49,7.899495,1.684776,0.003622,4.919699,6.608097,8.351238,21.256191,4.100265,0.718872,0.000000
18/08/2022,11:18:10:216,2217839,769,47,7.790227,0.626215,0.002293,4.164890,4.793398,8.226078,16.838708,3.320560,0.722290,0.000000
18/08/2022,11:18:11:223,2218846,699,46,7.657513,0.568603,0.000299,3.574600,4.143502,8.153203,13.849934,2.774757,0.723389,0.000000
18/08/2022,11:18:12:208,2219831,702,45,7.538177,0.593821,0.000299,3.748528,4.342648,8.016159,14.641917,2.903486,0.738647,0.000000
18/08/2022,11:18:13:212,2220835,699,46,7.439718,0.611468,0.003225,4.121796,4.736489,7.900902,17.177392,3.314029,0.739624,0.000000
18/08/2022,11:18:14:213,2221836,799,60,8.001850,18.092999,0.001704,5.037622,23.132324,7.845207,40.787214,4.051216,0.723511,0.000000
18/08/2022,11:18:15:203,2222826,699,50,7.865482,0.777757,0.002008,3.415214,4.194979,7.758767,13.180179,2.658657,0.717285,0.000000
18/08/2022,11:18:16:215,2223838,998,47,7.754825,0.713908,0.003394,4.012150,4.729452,7.762817,16.210716,3.176846,0.725464,0.000000
18/08/2022,11:18:17:239,2224862,798,48,7.673920,0.766438,0.001508,4.750610,5.518555,7.640957,19.371382,3.833505,0.727417,0.000000
18/08/2022,11:18:18:197,2225820,699,47,7.560650,0.674963,0.001550,3.900169,4.576682,7.528892,14.928404,3.048140,0.723877,0.000000
18/08/2022,11:18:19:219,2226842,1945,51,7.527393,2.997945,0.002620,3.585026,6.585591,7.496719,17.917061,2.828662,0.959229,0.000000
18/08/2022,11:18:20:200,2227823,699,49,7.628185,5.105397,0.003394,5.171937,10.280728,7.456889,26.506132,4.191200,0.716797,0.000000
18/08/2022,11:18:21:220,2228843,798,46,7.548148,0.623542,0.000684,4.719526,5.343752,7.382854,20.737160,3.873619,0.727661,0.000000
18/08/2022,11:18:22:206,2229829,699,46,7.427887,0.620714,0.001378,3.621531,4.243622,7.411817,14.467009,2.872905,0.720825,0.000000
18/08/2022,11:18:23:218,2230841,799,46,7.314989,0.643745,0.001979,3.579383,4.225106,7.299600,13.926466,2.760558,0.728882,0.000000
18/08/2022,11:18:24:204,2231827,599,46,7.195740,0.620896,0.003013,3.394953,4.018861,7.180907,12.801566,2.608332,0.722656,0.000000
18/08/2022,11:18:25:236,2232859,699,45,7.080733,0.600323,0.000805,3.328706,3.929835,7.104202,12.737858,2.573670,0.734009,0.000000
18/08/2022,11:18:26:209,2233832,599,45,6.961573,0.660031,0.002898,3.181634,3.844563,7.076345,12.007129,2.411865,0.727539,0.000000
18/08/2022,11:18:27:228,2234851,775,45,6.845963,0.668059,0.002449,2.964161,3.634669,6.956870,11.181728,2.235656,0.733154,0.000000
18/08/2022,11:18:28:233,2235856,699,45,6.738466,0.682228,0.001078,3.208868,3.892174,6.870198,12.132519,2.440089,0.723389,0.000000
18/08/2022,11:18:29:206,2236829,799,44,6.659438,0.580563,0.001094,3.952834,4.534492,6.925872,16.339896,3.221611,0.725220,0.000000
18/08/2022,11:18:30:224,2237847,699,45,6.588075,0.558465,0.001567,4.047903,4.607935,6.845323,16.429423,3.206823,0.727783,0.000000
18/08/2022,11:18:31:233,2238856,599,43,6.486750,0.673545,0.002278,3.125324,3.801147,6.909398,11.642486,2.365442,0.723511,0.000000
18/08/2022,11:18:32:202,2239825,599,45,6.391503,0.649148,0.000846,3.196249,3.846243,6.957385,12.633069,2.469265,0.728149,0.000000
18/08/2022,11:18:33:254,2240877,599,44,6.338306,0.970075,0.000693,3.883545,4.854313,7.071469,15.636109,3.101432,0.736572,0.000000
18/08/2022,11:18:34:196,2241819,699,43,6.258339,0.656998,0.000116,3.552802,4.209916,6.964058,13.890826,2.740791,0.729492,0.000000
18/08/2022,11:18:35:248,2242871,699,43,6.172548,0.642458,0.003762,3.059347,3.705567,6.854433,11.507136,2.305081,0.728027,0.000000
18/08/2022,11:18:36:221,2243844,799,43,6.082538,0.640231,0.003017,3.133615,3.776862,6.738914,11.891635,2.386991,0.729004,0.000000
18/08/2022,11:18:37:254,2244877,599,43,6.016922,0.598508,0.001317,3.594476,4.194301,6.801738,14.544747,2.852217,0.729004,0.000000
18/08/2022,11:18:38:225,2245848,1009,42,5.961150,0.710657,0.003663,3.790866,4.505187,6.717093,15.070607,2.980167,0.732666,0.000000
18/08/2022,11:18:39:249,2246872,699,42,5.936999,0.544539,0.002577,4.717622,5.264738,6.736050,20.407954,3.919729,0.728027,0.000000
18/08/2022,11:18:40:228,2247851,699,43,5.858776,0.595033,0.002623,3.200425,3.798081,6.706221,11.871308,2.414194,0.729370,0.000000
18/08/2022,11:18:41:234,2248857,699,42,5.796471,0.580115,0.002993,3.493704,4.076811,6.768376,13.822653,2.750701,0.725586,0.000000
18/08/2022,11:18:42:258,2249881,798,42,5.738634,0.553806,0.001517,3.631385,4.186708,6.675713,14.332790,2.817072,0.758423,0.000000
18/08/2022,11:18:43:231,2250854,599,42,5.664652,0.584662,0.000238,3.130794,3.715694,6.665938,11.892549,2.395418,0.744141,0.000000
18/08/2022,11:18:44:237,2251860,599,42,5.601467,0.681664,0.002883,3.163680,3.848226,6.661236,11.962012,2.398669,0.732178,0.000000
18/08/2022,11:18:45:249,2252872,599,41,5.535463,0.612414,0.000607,3.151360,3.764381,6.557259,11.821994,2.392773,0.728882,0.000000
18/08/2022,11:18:46:249,2253872,599,41,5.465247,0.568333,0.002596,3.019882,3.590811,6.450043,11.229806,2.289300,0.726807,0.000000
18/08/2022,11:18:47:243,2254866,698,41,5.403644,0.552551,0.000732,3.187090,3.740374,6.353269,11.922506,2.418289,0.734497,0.000000
18/08/2022,11:18:48:252,2255875,699,41,5.344707,0.639027,0.001167,3.103234,3.743428,6.260620,11.803708,2.362091,0.729370,0.000000
18/08/2022,11:18:49:248,2256871,599,42,5.313349,0.563713,0.003629,3.907176,4.474519,6.188975,16.111032,3.144648,0.733521,0.000000
18/08/2022,11:18:50:267,2257890,1288,65,5.756299,12.176483,0.001905,5.624988,17.803377,6.600457,38.265827,4.664821,0.833252,0.000000
