Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
16/08/2022,14:50:08:060,1702824,1789,47,8.459800,1.975577,0.206740,5.455527,7.637844,23.669339,21.524028,4.396069,1.064331,0.000000
16/08/2022,14:50:09:102,1703866,1561,51,8.500894,4.185167,0.208211,5.273809,9.667187,24.600626,21.628742,4.178891,1.052734,0.000000
16/08/2022,14:50:10:091,1704855,1198,52,8.493540,3.232874,0.301431,4.769169,8.303473,21.831977,21.636312,3.743626,0.917725,0.000000
16/08/2022,14:50:11:142,1705906,699,57,8.731657,8.133829,0.933653,6.160667,15.228148,33.718163,22.063492,4.926893,0.969116,0.000000
16/08/2022,14:50:12:094,1706858,2065,69,8.950568,9.373648,0.091582,5.120774,14.586003,30.738984,22.387893,4.089355,0.990356,0.000000
16/08/2022,14:50:13:078,1707842,1894,86,9.633918,21.347062,0.417255,7.263696,29.028013,51.621140,23.382868,5.835422,0.819214,1.085938
16/08/2022,14:50:14:101,1708865,1156,67,9.977092,12.144572,0.734836,6.499811,19.379219,38.553853,23.917103,5.166942,1.014893,0.000000
16/08/2022,14:50:15:109,1709873,796,58,9.883666,2.584359,0.092179,4.743440,7.419978,20.521820,23.792933,3.767669,1.025024,0.000000
16/08/2022,14:50:16:137,1710901,2352,58,9.810211,2.485011,0.048524,5.303621,7.837157,23.726035,23.790532,4.298150,0.966797,0.000000
16/08/2022,14:50:17:060,1711824,1626,59,9.947798,7.156461,0.377055,6.016941,13.550457,31.325627,24.067447,4.826700,1.054810,1.085938
16/08/2022,14:50:18:096,1712860,2318,60,9.964927,4.274118,0.471051,5.723388,10.468556,26.297736,24.140807,4.516800,0.959229,1.093750
16/08/2022,14:50:19:077,1713841,2227,69,10.149853,8.407313,0.259620,6.291153,14.958086,33.864506,24.500931,5.068213,0.829590,1.210938
16/08/2022,14:50:20:101,1714865,886,63,10.336282,8.671463,0.740245,6.048441,15.460149,33.849701,24.829474,4.838587,0.820190,0.000000
16/08/2022,14:50:21:125,1715889,938,55,10.158683,1.383881,0.009606,4.081838,5.475325,16.071995,24.509513,3.168160,1.157837,0.000000
16/08/2022,14:50:22:067,1716831,2052,66,10.235175,6.331325,0.351787,5.567133,12.250245,28.754837,24.664619,4.452404,0.834717,1.085938
16/08/2022,14:50:23:204,1717968,1362,61,10.434155,9.344844,0.634856,6.157439,16.137139,34.664413,25.001755,4.959559,1.029541,0.000000
16/08/2022,14:50:24:072,1718836,2205,80,10.783497,12.711919,0.096837,6.266348,19.075104,38.707881,25.555874,5.102798,0.815186,0.000000
