timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-PECI Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
100547011,319318,699,40,5.447915,0.91139,0.0006,3.019022,3.931012,11.646155,2.278986,0.813843,0.0
100548001,320308,599,40,5.403447,0.892982,0.00081,3.283629,4.17742,12.839492,2.518697,0.81897,0.0
100549007,321314,798,40,5.323181,0.252948,0.002094,2.880539,3.135581,10.285502,2.159411,0.760742,0.0
100550029,322336,798,39,5.244378,0.266186,0.000607,2.860879,3.127672,10.306205,2.145583,0.783813,0.0
100550990,323297,599,40,5.193296,0.783016,0.000597,3.062616,3.846229,11.567536,2.314687,0.962402,0.0
100552020,324327,642,39,5.116159,0.247313,0.000761,2.700076,2.94815,9.556924,1.99174,0.763794,0.0
100553005,325312,699,40,5.048935,0.270536,0.000475,3.015932,3.286942,11.050744,2.282419,0.795288,0.0
100554021,326328,699,39,4.981699,0.302883,0.000475,2.834283,3.137641,10.127003,2.123639,0.782959,0.0
100555026,327333,599,39,4.912679,0.262043,0.001141,2.816388,3.079572,9.982339,2.099141,0.768555,0.0
100556005,328312,699,39,4.870005,0.819146,0.000607,2.903998,3.723752,10.997635,2.167356,0.790649,0.0
100557013,329320,799,40,4.808989,0.266857,0.000749,2.855547,3.123153,10.18465,2.135981,0.769653,0.0
100558024,330331,800,39,4.753635,0.267793,0.001875,3.001708,3.271375,11.016391,2.27586,0.788696,0.0
100559048,331355,799,39,4.689397,0.241905,0.002417,2.730221,2.974543,9.740269,2.022741,0.799194,0.0
100559993,332300,599,39,4.656321,0.69985,0.000417,3.08558,3.785847,11.546671,2.333435,0.749268,0.0
100601035,333342,798,39,4.605679,0.272912,0.001099,2.880226,3.154237,10.391348,2.155821,1.084839,0.0
100602018,334325,679,39,4.562433,0.428182,0.002809,3.013721,3.444712,11.075538,2.279915,0.788086,0.0
100603036,335343,699,39,4.511368,0.281682,0.000559,2.82415,3.106391,10.090464,2.110897,0.754028,0.0
100604009,336316,947,40,4.485947,0.80257,0.001739,3.00787,3.812179,11.508578,2.269404,0.781982,0.0
100605033,337340,859,39,4.438717,0.260559,0.002131,2.865519,3.128208,10.144987,2.144181,0.799072,0.0
100606029,338336,699,39,4.387206,0.209425,0.000595,2.821551,3.031572,10.109987,2.110302,0.804565,0.0
100607026,339333,798,39,4.334904,0.222303,0.002515,2.689089,2.913907,9.347807,1.980974,0.774414,0.0
100608033,340340,998,39,4.324218,0.466527,0.000368,3.567915,4.03481,13.313018,2.757234,0.787476,0.0
100609043,341350,998,39,4.317049,0.575353,0.002604,3.547124,4.12508,13.225052,2.744705,0.973389,0.0
100610014,342321,923,39,4.311229,0.650719,0.001209,3.503781,4.155709,13.312983,2.708957,0.789062,0.0
100611037,343344,699,39,4.26302,0.229228,0.002014,2.688378,2.91962,9.211343,1.976885,0.803589,0.0
100612035,344342,699,38,4.227289,0.264466,0.002014,3.019525,3.286004,11.148393,2.294481,0.768188,0.0
100613034,345341,599,38,4.187317,0.248483,0.00055,2.856788,3.105821,10.220881,2.139414,0.809082,0.0
100614026,346333,798,38,4.146622,0.278782,0.000794,2.766004,3.045581,9.770142,2.054728,0.737671,0.0
100615034,347341,699,38,4.103515,0.214177,0.000185,2.71674,2.931101,9.505717,2.0053,0.764893,0.0
100616030,348337,599,37,4.073035,0.249651,0.001877,3.004489,3.256016,10.988753,2.272046,0.79248,0.0
100617042,349349,599,38,4.038449,0.262525,0.002084,2.837104,3.101712,10.113899,2.117987,0.75293,0.0
100618038,350345,798,39,4.00495,0.246978,0.000966,2.862736,3.11068,10.235674,2.137197,0.799683,0.0
100619035,351342,518,38,3.978099,0.285728,0.001345,2.964547,3.25162,10.834995,2.239831,0.807983,0.0
100620072,352379,599,38,3.947857,0.267917,0.000858,2.859154,3.127929,10.146371,2.13574,1.189697,0.0
100621020,353327,779,39,3.956507,1.125884,0.001825,3.0537,4.181408,12.341566,2.309399,0.79834,0.0
100622050,354357,699,38,3.929192,0.288114,0.00206,2.859574,3.149749,10.218174,2.145437,0.763916,0.0
100623069,355376,599,37,3.90444,0.265296,0.002193,2.988826,3.256314,10.89095,2.257827,0.786133,0.0
100624046,356353,699,38,3.890636,0.478099,0.000898,3.046127,3.525125,11.19094,2.298072,0.783813,0.0
100625050,357357,798,38,3.890398,0.830478,0.002001,3.05132,3.8838,11.687796,2.307704,0.836914,0.0
100626056,358363,699,39,3.886938,0.857471,0.002001,2.934434,3.793906,11.329628,2.195016,0.778564,0.0
100627028,359335,699,38,3.866488,0.283113,0.000788,3.034423,3.318324,11.141282,2.305442,0.777222,0.0
100628074,360381,599,38,3.842118,0.266369,0.001947,2.896156,3.164472,10.328896,2.172525,0.73938,0.0
100629060,361367,499,39,3.850425,0.815376,0.000291,3.248621,4.064288,12.67734,2.489733,0.751953,0.0
100630031,362338,699,38,3.833989,0.395024,0.002107,2.986075,3.383207,10.730736,2.250493,0.764648,0.0
100631051,363358,799,38,3.808447,0.221575,0.001257,2.874624,3.097456,10.280064,2.147922,0.748657,0.0
100632035,364342,661,38,3.781024,0.23337,0.001257,2.82102,3.055647,10.055827,2.104607,0.762451,0.0
100633075,365382,674,39,3.755025,0.235209,0.002109,2.803896,3.041213,10.033026,2.096492,0.763428,0.0
100634050,366357,699,38,3.75834,0.789877,0.00088,3.053518,3.844276,11.650763,2.309251,0.819458,0.0
100635051,367358,699,38,3.73668,0.246269,0.001815,2.887581,3.135665,10.386824,2.161923,0.755249,0.0
100636064,368371,643,37,3.71353,0.254872,0.000732,2.834164,3.089768,10.100983,2.117652,0.751953,0.0
100637061,369368,1485,37,3.690675,0.231174,0.000724,2.849292,3.08119,10.148603,2.131225,0.778809,0.0
100638067,370374,599,37,3.674539,0.271756,0.000428,2.966223,3.238407,10.822078,2.247292,0.759644,0.0
100639053,371360,864,38,3.682504,0.743641,0.000244,3.153463,3.897348,12.527542,2.409366,1.123047,0.0
100640054,372361,699,38,3.681327,0.570565,0.000244,3.078429,3.649237,11.375195,2.331666,0.743164,0.0
100641091,373398,699,38,3.665039,0.456055,0.001831,2.767395,3.225281,9.916658,2.050537,0.78772,0.0
100642037,374344,1280,41,3.695519,1.341178,0.000532,3.149485,4.491195,12.906552,2.390179,0.798584,0.0
100643104,375411,699,39,3.683359,0.282537,0.002315,3.051886,3.336739,11.098979,2.316252,0.759155,0.0
100644046,376353,699,39,3.687246,0.770061,0.000744,3.014576,3.785381,11.411331,2.272716,0.844971,0.0
100645081,377388,642,38,3.665611,0.241487,0.001553,2.801792,3.044832,9.875656,2.080826,0.814087,0.0
100646067,378374,698,38,3.679519,0.8128,0.000649,3.228435,4.041884,12.586642,2.470302,0.799316,0.0
100647067,379374,699,38,3.683166,0.732236,0.000649,3.050304,3.783188,11.637741,2.30589,0.742676,0.0
100648078,380385,2742,38,3.66518,0.315358,0.000849,2.866834,3.183041,10.249695,2.147394,0.749023,0.0
100649075,381382,699,37,3.641144,0.182316,0.001579,2.811625,2.99552,9.974293,2.09103,0.783813,0.0
100650109,382416,699,38,3.63103,0.33805,0.002265,3.016802,3.357117,11.090951,2.286122,0.814697,0.0
100651057,383364,599,38,3.643727,0.796349,0.000531,3.17796,3.974841,12.36747,2.420825,0.788696,0.0
100652086,384393,599,38,3.62172,0.258756,0.00206,2.732933,2.993749,9.514853,2.014546,0.748291,0.0
100653073,385380,699,39,3.608781,0.277001,0.001839,2.990782,3.269622,10.943722,2.266435,0.750854,0.0
100654084,386391,599,37,3.593621,0.26968,0.001855,2.907178,3.178713,10.387479,2.183352,0.75354,0.0
100655083,387390,599,38,3.575579,0.251868,0.002113,2.839976,3.093957,9.983339,2.117515,0.799194,0.0
100656116,388423,632,39,3.554955,0.287152,0.002199,2.708152,2.997504,9.544388,1.999925,0.753662,0.0
100657067,389374,798,39,3.581945,0.977804,0.00071,3.308732,4.287247,12.968574,2.538578,0.769531,0.0
100658093,390400,599,38,3.571528,0.268094,0.001729,3.005752,3.275575,11.039901,2.280332,0.858398,0.0
100659092,391399,699,38,3.583882,0.836551,0.001907,3.070531,3.908989,11.903343,2.327196,0.782837,0.0
100700077,392384,798,39,3.596377,0.876853,0.001894,3.055362,3.93411,11.711243,2.299113,0.772827,0.0
100701080,393387,699,38,3.583989,0.304804,0.001733,2.938044,3.244582,10.520315,2.21443,0.954468,0.0
100702084,394391,799,38,3.573532,0.337306,0.002799,2.95196,3.292065,10.696168,2.221607,0.778442,0.0
100703118,395425,599,38,3.559019,0.264992,0.002675,2.901115,3.168782,10.479384,2.17522,0.764771,0.0
100704081,396388,1223,39,3.578183,0.57945,0.002718,3.496316,4.078484,12.985318,2.68466,0.852539,0.0
100705105,397412,600,40,3.642511,1.303075,0.058123,4.08543,5.446628,16.337754,3.184971,0.746704,0.0
