timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
115817518,4625141,2341,83,15.051788,11.375404,0.513395,5.742427,17.631226,15.041843,35.163997,4.584759,1.002441,0.0
115818516,4626139,2567,81,15.077025,9.528266,0.491854,5.732703,15.752823,15.067438,32.990834,4.57576,0.977905,0.0
115819504,4627127,1943,81,15.164342,11.371601,0.501539,5.65122,17.52436,15.155186,34.391415,4.46792,0.695679,0.0
115820527,4628150,1961,76,15.024777,5.67998,0.482036,5.043012,11.205027,15.016084,26.388006,4.014853,0.884033,0.0
115821500,4629123,1655,72,14.987861,7.98715,0.477325,5.551877,14.016351,14.979486,29.772448,4.403123,0.953125,0.0
115822526,4630149,1661,77,14.936027,7.731162,0.517825,5.244183,13.49317,14.927943,29.831058,4.163452,1.034424,0.0
115823504,4631127,2931,77,15.002883,10.551281,0.485066,5.725991,16.762338,14.99516,34.144029,4.577161,0.963257,0.0
115824523,4632146,2328,0,15.040444,9.966623,0.496448,5.614075,16.077147,15.032953,32.916859,4.487457,0.994019,0.0
115825519,4633142,3322,78,15.092769,10.290384,0.494211,5.69364,16.478234,15.085551,33.857321,4.5641,1.026611,0.0
115826513,4634136,1905,82,15.140866,10.216893,0.65,5.577976,16.444869,15.133903,33.284995,4.431851,0.992798,0.0
115827525,4635148,1529,79,15.179133,9.973451,0.666357,5.577939,16.217746,15.172419,33.306958,4.435426,1.273926,0.0
115828520,4636143,1852,83,15.256308,11.050627,0.682627,5.585382,17.318635,15.249836,34.793718,4.467508,0.963379,0.0
115829512,4637135,2278,85,15.315337,10.563372,0.632167,5.720207,16.915746,15.309094,34.161487,4.573592,0.867432,1.070312
115830516,4638139,2123,81,15.327775,9.569168,0.551162,5.546078,15.666408,15.321754,32.549827,4.415943,0.965942,0.0
115831520,4639143,2100,83,15.383592,10.584736,0.50202,5.797671,16.884428,15.377787,34.146584,4.650295,0.997314,0.0
115832511,4640134,2323,77,15.382334,9.064542,0.513474,5.770469,15.348486,15.376736,32.09744,4.57788,0.922852,0.0
115833519,4641142,2174,75,15.372474,8.821303,0.520891,5.761821,15.104015,15.367084,31.569957,4.584042,1.013428,0.0
115834523,4642146,2021,81,15.371132,9.185186,0.486223,5.663796,15.335204,15.365936,32.160562,4.551055,0.917969,0.0
115835515,4643138,2254,82,15.358894,8.895555,0.505077,5.628865,15.029496,15.353884,31.503299,4.500394,0.91687,0.0
115836517,4644140,3319,82,15.354791,8.939624,0.562211,5.74148,15.243315,15.349959,31.778392,4.577326,1.017334,0.0
115837524,4645147,2451,77,15.313807,8.145907,0.496147,5.566333,14.208387,15.309107,30.650308,4.394349,1.140991,0.0
115838520,4646143,2447,77,15.296205,8.671841,0.654719,5.497824,14.824384,15.291692,31.338916,4.398835,1.013672,0.0
115839529,4647152,1667,78,15.263969,8.449692,0.587678,5.352587,14.389957,15.259616,30.62059,4.227726,0.800293,0.976562
