Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
16/08/2022,15:02:22:518,2437282,2078,82,15.042186,11.215444,0.343705,5.514049,17.073198,34.244775,31.771478,4.391355,0.935547,0.000000
16/08/2022,15:02:23:518,2438282,2130,75,15.084337,10.198292,0.344952,5.676818,16.220062,33.322881,31.826996,4.541845,0.974854,0.000000
16/08/2022,15:02:24:516,2439280,2075,76,15.125937,10.216309,0.343567,5.689270,16.249146,33.379578,31.882446,4.542455,0.992432,0.000000
16/08/2022,15:02:25:517,2440281,2143,83,15.171257,10.472177,0.289336,5.635906,16.397419,33.484633,31.939552,4.516173,1.031494,0.000000
16/08/2022,15:02:26:528,2441292,2685,82,15.190544,9.942639,0.298597,5.468981,15.710218,32.240999,31.950340,4.352440,0.995483,0.000000
16/08/2022,15:02:27:514,2442278,1700,74,15.215543,9.969217,0.288618,5.625749,15.883584,32.787421,31.980534,4.498351,0.949951,0.000000
16/08/2022,15:02:28:526,2443290,1994,81,15.259092,10.497119,0.298312,5.655553,16.450984,33.665310,32.039923,4.522600,1.000366,0.851562
16/08/2022,15:02:29:523,2444287,2300,82,15.333592,11.199015,0.485987,5.637391,17.322393,34.706304,32.136198,4.507123,0.991333,0.000000
16/08/2022,15:02:30:510,2445274,1875,81,15.350532,9.765013,0.500096,5.544221,15.809330,32.507398,32.149429,4.418199,0.972290,0.000000
16/08/2022,15:02:31:576,2446340,1869,83,15.392873,10.378141,0.484633,5.688947,16.551720,33.800168,32.207558,4.543591,0.995483,0.000000
16/08/2022,15:02:32:484,2447248,2446,77,15.483524,11.425827,0.487022,5.861093,17.773941,35.778339,32.343503,4.697474,1.025146,0.000000
16/08/2022,15:02:33:546,2448310,2384,81,15.518735,10.609575,0.381050,5.577499,16.568124,33.484464,32.380543,4.452142,1.004517,0.000000
16/08/2022,15:02:34:512,2449276,2166,78,15.564468,10.760061,0.274083,5.690350,16.724495,33.986582,32.441458,4.551372,0.968872,0.000000
16/08/2022,15:02:35:540,2450304,2121,70,15.583729,10.123171,0.289427,5.710740,16.123338,33.300592,32.471068,4.569667,0.987183,0.000000
16/08/2022,15:02:36:520,2451284,2433,71,15.550380,8.728443,0.313139,5.632945,14.674528,31.196513,32.424319,4.507033,1.036377,0.000000
16/08/2022,15:02:37:529,2452293,991,65,15.326972,3.880012,0.162388,5.150834,9.193234,23.603982,32.114347,4.119470,0.719604,0.000000
16/08/2022,15:02:38:562,2453326,1839,65,15.086675,3.342872,0.239110,5.063433,8.645415,22.764901,31.778101,4.018431,1.034180,0.000000
16/08/2022,15:02:39:519,2454283,2541,82,15.188961,12.057046,0.313988,5.490858,17.861891,35.912743,31.930492,4.379095,0.986572,0.000000
16/08/2022,15:02:40:552,2455316,2604,85,15.378247,14.200676,0.441772,6.078859,20.721308,39.631949,32.193992,4.893643,0.965820,0.000000
16/08/2022,15:02:41:510,2456274,2207,65,15.077740,2.655827,0.080829,4.496217,7.232873,19.322856,31.719139,3.534308,0.828003,0.000000
16/08/2022,15:02:42:520,2457284,778,61,14.824075,2.250735,0.141271,5.287170,7.679176,22.077515,31.388224,4.230543,0.728882,0.000000
16/08/2022,15:02:43:593,2458357,1912,67,14.750236,6.304138,0.271719,6.195099,12.770955,30.859096,31.369214,4.978309,0.962769,0.000000
16/08/2022,15:02:44:519,2459283,1748,67,14.592948,5.272608,0.186515,5.190489,10.649612,25.372951,31.139214,4.139479,0.867310,0.000000
16/08/2022,15:02:45:548,2460312,2506,77,14.739178,12.716186,0.129601,6.178356,19.024143,37.872711,31.361420,5.005477,1.013184,0.000000
16/08/2022,15:02:46:546,2461310,812,65,14.603885,5.670420,0.002304,5.399277,11.072002,26.341097,31.176026,4.338932,0.750000,0.000000
16/08/2022,15:02:47:541,2462305,1786,60,14.302704,1.328448,0.002304,4.814698,6.145451,19.024340,30.743773,3.840374,0.851929,0.000000
16/08/2022,15:02:48:605,2463369,1874,74,14.179439,5.810449,0.018870,4.997630,10.826948,25.265236,30.549481,3.995006,0.953003,0.000000
16/08/2022,15:02:49:490,2464254,2487,86,14.540398,16.826963,0.295548,6.546923,23.669434,44.088358,31.064442,5.342553,0.968872,0.000000
16/08/2022,15:02:50:559,2465323,2699,82,14.617605,10.884764,0.306557,5.794542,16.985863,34.280768,31.165986,4.630870,1.109863,0.000000
16/08/2022,15:02:51:519,2466283,2984,82,14.704288,10.782040,0.305233,5.800795,16.888068,34.458999,31.291708,4.662538,0.969360,0.000000
16/08/2022,15:02:52:533,2467297,3038,77,14.824568,11.510494,0.283709,6.414598,18.208800,37.261487,31.496600,5.184813,0.978760,0.000000
16/08/2022,15:02:53:539,2468303,2418,73,14.873153,9.429419,0.337772,6.400316,16.167508,34.403704,31.601775,5.187446,1.113647,0.000000
16/08/2022,15:02:54:533,2469297,2211,76,14.939006,10.553136,0.306086,5.846816,16.706038,34.054341,31.689892,4.703408,0.946533,0.000000
16/08/2022,15:02:55:534,2470298,2081,82,15.006038,10.669854,0.306465,5.850901,16.827221,34.221381,31.779760,4.685646,1.074463,0.000000
16/08/2022,15:02:56:576,2471340,2389,73,15.033794,9.803734,0.319139,5.659563,15.782435,32.740026,31.814089,4.540199,0.891479,0.000000
16/08/2022,15:02:57:507,2472271,1572,67,14.918639,5.665172,0.337416,5.945700,11.948289,28.156715,31.677591,4.771839,0.902954,0.000000
16/08/2022,15:02:58:539,2473303,1831,73,14.968109,10.209380,0.348584,5.853324,16.411288,33.994083,31.754366,4.696353,1.040649,0.000000
16/08/2022,15:02:59:525,2474289,2372,82,15.042044,10.953741,0.321026,5.699335,16.974102,34.236405,31.845847,4.566873,0.960571,0.000000
16/08/2022,15:03:00:527,2475291,1662,0,15.081313,10.224780,0.345495,5.586895,16.157170,33.052794,31.888392,4.461379,0.869995,0.000000
16/08/2022,15:03:01:530,2476294,2563,72,15.099511,9.457583,0.405295,5.726974,15.589853,32.388470,31.906287,4.586469,0.910400,1.078125
16/08/2022,15:03:02:531,2477295,2482,77,15.192048,11.640068,0.294040,5.748684,17.682791,35.371425,32.030413,4.610071,1.032227,0.000000
16/08/2022,15:03:03:540,2478304,2589,82,15.241693,10.694506,0.282920,5.603283,16.580709,33.473877,32.081966,4.480896,0.889771,0.000000
16/08/2022,15:03:04:536,2479300,2093,70,15.254725,9.724915,0.291021,5.587409,15.603344,32.151856,32.084484,4.466334,0.954590,0.921875
16/08/2022,15:03:05:538,2480302,2408,0,15.284221,9.952407,0.333365,5.798156,16.083928,33.380715,32.130593,4.648170,0.857910,1.078125
16/08/2022,15:03:06:531,2481295,2792,82,15.347624,10.442311,0.321135,6.292530,17.055976,35.529953,32.252242,5.081085,0.900269,0.000000
16/08/2022,15:03:07:556,2482320,2452,70,15.332973,8.883905,0.315287,5.739010,14.938202,31.758626,32.234577,4.592682,1.146484,0.000000
16/08/2022,15:03:08:548,2483312,2554,77,15.404814,11.304960,0.289496,5.718381,17.312838,34.823440,32.328516,4.580160,0.991821,0.000000
16/08/2022,15:03:09:535,2484299,2523,83,15.465120,11.040964,0.332432,5.733613,17.107010,34.567248,32.407831,4.599294,0.904175,0.000000
16/08/2022,15:03:10:553,2485317,2482,83,15.480790,9.881697,0.323975,5.703973,15.909645,32.760172,32.420251,4.556735,0.980469,0.000000
16/08/2022,15:03:11:540,2486304,2124,74,15.491899,9.995510,0.300624,5.489930,15.786063,32.480107,32.422429,4.393812,1.023193,0.000000
16/08/2022,15:03:12:554,2487318,2486,76,15.529834,10.517712,0.312473,5.737861,16.568046,33.766541,32.469809,4.575225,0.974243,0.000000
16/08/2022,15:03:13:553,2488317,2291,73,15.508610,8.802318,0.274568,5.866304,14.943190,32.013120,32.453271,4.716079,0.983398,0.000000
16/08/2022,15:03:14:542,2489306,2582,72,15.496431,8.843133,0.293567,6.030567,15.167267,32.609225,32.458829,4.859389,0.995850,0.000000
16/08/2022,15:03:15:544,2490308,1904,72,15.474771,8.865464,0.303510,5.714224,14.883198,31.650154,32.430266,4.565170,0.982422,0.000000
16/08/2022,15:03:16:545,2491309,2763,75,15.500897,10.235450,0.284100,5.685285,16.204834,33.385500,32.464449,4.545567,0.987427,0.000000
16/08/2022,15:03:17:548,2492312,1608,76,15.537989,10.535424,0.301517,5.701513,16.538454,33.762014,32.510837,4.569336,0.955566,0.000000
16/08/2022,15:03:18:548,2493312,1990,72,15.519223,9.066064,0.351971,5.596066,15.014101,31.508015,32.474915,4.470171,1.088867,0.000000
16/08/2022,15:03:19:535,2494299,1674,81,15.515626,9.365051,0.295044,5.758423,15.418518,32.346926,32.470339,4.619892,0.952393,0.000000
16/08/2022,15:03:20:551,2495315,1607,75,15.500423,9.118046,0.300723,5.665571,15.084341,31.704854,32.443383,4.525144,1.037354,0.000000
16/08/2022,15:03:21:539,2496303,1698,72,15.477240,8.791823,0.296825,5.772871,14.861520,31.694770,32.416193,4.614606,1.030518,0.000000
16/08/2022,15:03:22:541,2497305,2114,72,15.470315,9.490503,0.293747,5.496717,15.280967,31.742610,32.392449,4.395892,1.021240,0.000000
16/08/2022,15:03:23:543,2498307,2209,72,15.444524,8.792474,0.298475,5.658666,14.749615,31.351055,32.355182,4.530246,1.006470,0.000000
16/08/2022,15:03:24:545,2499309,2331,72,15.420443,8.801002,0.310902,5.659701,14.771604,31.393573,32.320770,4.528541,1.051514,0.000000
16/08/2022,15:03:25:546,2500310,2012,71,15.394351,8.776697,0.282151,5.632473,14.691320,31.235990,32.281950,4.510876,0.948730,0.000000
16/08/2022,15:03:26:546,2501310,1584,75,15.427460,10.534448,0.292981,5.493042,16.320472,33.158126,32.313274,4.378739,1.021729,0.000000
16/08/2022,15:03:27:555,2502319,1914,79,15.428256,9.371826,0.303711,5.774231,15.449768,32.365218,32.315131,4.614953,1.026978,0.000000
16/08/2022,15:03:28:546,2503310,2855,76,15.413661,8.830257,0.301849,5.891133,15.023238,32.212273,32.311428,4.734282,0.977417,0.000000
16/08/2022,15:03:29:547,2504311,1779,73,15.407083,9.241437,0.303882,5.682490,15.227810,32.015311,32.300947,4.547396,0.982422,0.000000
16/08/2022,15:03:30:549,2505313,1815,68,15.389466,8.922718,0.308103,5.683464,14.914285,31.565724,32.274663,4.541540,0.925415,0.000000
16/08/2022,15:03:31:552,2506316,1658,72,15.372506,9.005880,0.274749,5.635377,14.916006,31.503694,32.247046,4.512281,1.042358,0.000000
16/08/2022,15:03:32:552,2507316,1507,71,15.357406,8.847720,0.411515,5.690903,14.950138,31.661896,32.226106,4.540114,0.962158,0.000000
16/08/2022,15:03:33:553,2508317,1665,75,15.377571,10.015375,0.295420,5.610661,15.921456,32.827698,32.247591,4.491333,1.006470,0.000000
16/08/2022,15:03:34:540,2509304,3594,81,15.369462,9.115375,0.335572,5.700026,15.150972,31.838666,32.232958,4.565515,1.031494,0.000000
16/08/2022,15:03:35:558,2510322,2139,81,15.362071,9.237293,0.288834,5.633433,15.159561,31.776289,32.216876,4.497926,0.919312,0.000000
16/08/2022,15:03:36:543,2511307,2748,82,15.362775,9.322131,0.291146,5.768182,15.381459,32.405651,32.223740,4.626609,0.851929,1.078125
16/08/2022,15:03:37:545,2512309,3394,72,15.356858,8.633070,0.272368,6.289283,15.194721,33.283597,32.261062,5.086531,0.977417,0.000000
16/08/2022,15:03:38:546,2513310,2086,72,15.350808,8.639127,0.252677,6.295828,15.187632,33.292025,32.297919,5.095308,1.002441,0.000000
16/08/2022,15:03:39:548,2514312,2637,75,15.339574,8.935925,0.255775,5.845182,15.036882,32.015498,32.287812,4.686732,1.046509,0.000000
16/08/2022,15:03:40:551,2515315,3038,76,15.337913,9.377341,0.281701,5.634075,15.293118,31.969069,32.276417,4.512699,1.031372,0.000000
16/08/2022,15:03:41:551,2516315,2703,75,15.337999,9.393268,0.290023,5.657040,15.340332,32.149888,32.271885,4.517271,1.041382,0.000000
16/08/2022,15:03:42:566,2517330,2710,72,15.336792,8.833618,0.285156,6.185425,15.304199,33.194580,32.304838,4.986816,0.976562,0.000000
16/08/2022,15:03:43:564,2518328,2783,78,15.326394,9.060443,0.296396,5.693107,15.049947,31.736177,32.284224,4.553163,0.991455,0.000000
16/08/2022,15:03:44:546,2519310,2611,82,15.331841,9.166710,0.276432,6.036059,15.479201,32.937784,32.307542,4.859474,1.017456,0.000000
16/08/2022,15:03:45:548,2520312,2790,83,15.326286,9.392515,0.303933,5.477004,15.173452,31.483688,32.278678,4.361307,1.036499,0.000000
16/08/2022,15:03:46:550,2521314,2726,82,15.322955,9.297445,0.302739,5.633021,15.233205,31.877651,32.264327,4.502165,1.031372,0.000000
16/08/2022,15:03:47:547,2522311,2696,73,15.315580,9.188471,0.274536,5.653853,15.116861,31.881123,32.250614,4.528358,1.037842,0.000000
16/08/2022,15:03:48:550,2523314,3394,75,15.327003,9.426690,0.381990,5.827390,15.636070,32.665306,32.265394,4.658956,0.906128,0.000000
16/08/2022,15:03:49:566,2524330,2747,72,15.309966,8.805083,0.314069,5.731762,14.850913,31.596719,32.241465,4.594161,0.987427,0.000000
16/08/2022,15:03:50:553,2525317,3594,83,15.325913,9.814705,0.291058,5.643709,15.749473,32.473944,32.249909,4.511260,0.981445,0.000000
16/08/2022,15:03:51:555,2526319,2766,76,15.325978,9.178401,0.330221,5.819118,15.327740,32.343309,32.253198,4.668818,0.961426,0.000000
16/08/2022,15:03:52:558,2527322,3272,76,15.329518,9.434074,0.448139,5.542687,15.424900,31.851215,32.238813,4.428277,0.967285,0.000000
16/08/2022,15:03:53:560,2528324,2523,81,15.329576,9.157221,0.521933,5.651989,15.331143,32.112099,32.234274,4.508204,0.968994,0.000000
16/08/2022,15:03:54:562,2529326,3395,82,15.325735,9.060830,0.501547,5.659961,15.222338,31.939764,32.223724,4.516358,0.975952,0.000000
16/08/2022,15:03:55:563,2530327,3393,75,15.328385,9.179419,0.474989,5.745475,15.399883,32.396863,32.229914,4.597190,0.972290,0.000000
16/08/2022,15:03:56:548,2531312,2570,75,15.331768,9.133811,0.465721,5.823461,15.422993,32.527226,32.240543,4.672729,0.992310,0.000000
16/08/2022,15:03:57:566,2532330,2871,73,15.322133,8.874822,0.452961,5.730117,15.057900,31.880552,32.227879,4.573175,1.031372,0.000000
16/08/2022,15:03:58:555,2533319,2900,76,15.319139,9.042616,0.508666,5.688501,15.239783,32.000289,32.219604,4.547839,1.032227,0.000000
16/08/2022,15:03:59:557,2534321,3275,75,15.319192,9.031107,0.463312,5.826206,15.320626,32.292900,32.222196,4.678252,0.967407,0.000000
16/08/2022,15:04:00:561,2535325,2853,78,15.312967,9.138871,0.482184,5.524017,15.145072,31.562737,32.198620,4.388678,0.966919,1.054688
16/08/2022,15:04:01:549,2536313,2648,83,15.315323,9.040863,0.505911,5.831897,15.378671,32.581345,32.212344,4.673019,1.033081,0.000000
16/08/2022,15:04:02:566,2537330,3171,75,15.311290,8.324751,0.522938,6.353340,15.201028,33.408841,32.254563,5.130660,0.953491,0.000000
16/08/2022,15:04:03:558,2538322,2737,80,15.305909,8.340532,0.497395,6.325353,15.163279,33.288502,32.292154,5.102971,0.906494,1.078125
16/08/2022,15:04:04:561,2539325,2727,75,15.296399,8.815150,0.437214,5.785111,15.037475,32.022968,32.282617,4.634980,1.046021,0.000000
16/08/2022,15:04:05:564,2540328,2611,73,15.298569,9.101426,0.522636,5.732980,15.357042,32.227172,32.280633,4.578063,1.037354,0.000000
16/08/2022,15:04:06:554,2541318,2749,73,15.291364,8.945089,0.322701,5.829457,15.097247,32.092322,32.273887,4.666360,0.957520,0.000000
16/08/2022,15:04:07:556,2542320,1934,72,15.281653,8.837397,0.266027,5.913564,15.016989,32.197155,32.271174,4.767092,0.857300,0.000000
16/08/2022,15:04:08:581,2543345,1703,77,15.289161,9.262983,0.262579,5.965684,15.491246,32.772775,32.289142,4.793359,0.896973,0.976562
16/08/2022,15:04:09:553,2544317,1706,82,15.283891,9.069204,0.284910,5.790949,15.145063,32.095790,32.282071,4.648795,1.036499,0.000000
16/08/2022,15:04:10:569,2545333,1738,81,15.280877,9.045071,0.255443,5.896549,15.197063,32.393970,32.285956,4.732959,1.007324,0.000000
16/08/2022,15:04:11:555,2546319,1765,83,15.278713,8.984303,0.281567,5.955373,15.221243,32.565860,32.296112,4.791800,1.041260,0.000000
16/08/2022,15:04:12:557,2547321,1497,81,15.269534,9.030418,0.262278,5.725358,15.018053,31.798202,32.278579,4.578132,1.056519,0.000000
16/08/2022,15:04:13:559,2548323,2285,73,15.264786,9.035518,0.269602,5.831720,15.136841,32.165101,32.274518,4.681859,0.916504,1.078125
16/08/2022,15:04:14:560,2549324,1756,75,15.262980,9.243659,0.289399,5.681264,15.214322,31.984067,32.264124,4.544622,0.867920,0.000000
16/08/2022,15:04:15:567,2550331,2129,82,15.262041,9.397587,0.344465,5.494687,15.236738,31.574242,32.239436,4.376562,0.875488,0.976562
16/08/2022,15:04:16:567,2551331,2283,74,15.266504,9.282622,0.293952,5.809685,15.386259,32.484172,32.248229,4.663790,0.974487,0.000000
16/08/2022,15:04:17:564,2552328,3209,73,15.259896,9.022472,0.300603,5.758585,15.081659,31.958215,32.237861,4.602063,0.867920,1.078125
16/08/2022,15:04:18:566,2553330,2310,82,15.263948,9.450215,0.284157,5.639440,15.373812,32.089724,32.232591,4.511633,1.032349,0.000000
16/08/2022,15:04:19:566,2554330,1714,75,15.258745,9.266501,0.297988,5.554077,15.118567,31.591724,32.209658,4.428704,1.045044,0.000000
16/08/2022,15:04:20:568,2555332,2008,81,15.261718,9.371887,0.290527,5.679565,15.341980,32.124390,32.206612,4.542297,0.976440,0.000000
16/08/2022,15:04:21:554,2556318,2050,75,15.266867,9.323090,0.285074,5.797426,15.405590,32.475942,32.216250,4.647931,1.037354,0.000000
16/08/2022,15:04:22:571,2557335,2150,80,15.265089,9.290653,0.294652,5.631081,15.216386,31.892755,32.204847,4.502564,0.977539,0.000000
16/08/2022,15:04:23:583,2558347,2577,77,15.263408,9.226021,0.305356,5.687442,15.218819,32.033735,32.198632,4.536947,1.001465,0.000000
16/08/2022,15:04:24:567,2559331,2090,73,15.271671,9.478500,0.261407,5.752106,15.492013,32.402182,32.205982,4.621647,1.033325,0.000000
16/08/2022,15:04:25:572,2560336,2037,73,15.262250,9.016704,0.304431,5.682472,15.003608,31.565348,32.183468,4.539986,1.018188,0.000000
16/08/2022,15:04:26:558,2561322,2343,81,15.263909,9.408879,0.317492,5.582047,15.308418,31.897118,32.173180,4.467701,0.991333,0.000000
16/08/2022,15:04:27:575,2562339,2288,85,15.266129,9.307057,0.314585,5.705301,15.326943,32.110744,32.170981,4.555785,0.904419,0.000000
16/08/2022,15:04:28:562,2563326,2502,77,15.266505,9.291822,0.296465,5.688224,15.276511,32.112482,32.168859,4.540187,0.999512,0.000000
16/08/2022,15:04:29:565,2564329,2510,81,15.269172,9.337080,0.289592,5.715475,15.342148,32.278074,32.172708,4.575532,0.961792,0.000000
16/08/2022,15:04:30:567,2565331,1884,73,15.253378,9.013426,0.311930,5.502900,14.828257,31.149228,32.136046,4.387290,1.031372,0.000000
16/08/2022,15:04:31:569,2566333,2133,80,15.261940,9.364754,0.366089,5.761792,15.492635,32.312694,32.142367,4.619606,1.006470,0.000000
16/08/2022,15:04:32:572,2567336,2623,83,15.262300,9.219415,0.295491,5.757102,15.272007,32.151836,32.142707,4.598935,1.046509,0.000000
16/08/2022,15:04:33:558,2568322,2224,75,15.259824,9.299068,0.297813,5.596309,15.193190,31.861996,32.132661,4.473901,1.021484,0.000000
16/08/2022,15:04:34:574,2569338,2278,83,15.257785,9.331694,0.306228,5.563980,15.201901,31.716430,32.118004,4.439348,0.965454,0.000000
16/08/2022,15:04:35:561,2570325,2626,81,15.256977,9.276623,0.292500,5.666417,15.235540,31.979959,32.112995,4.531560,0.918823,0.000000
16/08/2022,15:04:36:578,2571342,2627,72,15.253499,9.137340,0.307402,5.713558,15.158301,31.950018,32.107250,4.578750,1.037476,0.000000
16/08/2022,15:04:37:564,2572328,2076,75,15.250016,9.007337,0.325761,5.824506,15.157604,32.120636,32.107736,4.665499,0.967529,0.000000
16/08/2022,15:04:38:564,2573328,1963,80,15.252030,9.327856,0.369368,5.609973,15.307196,31.838934,32.098270,4.479089,1.034424,0.000000
16/08/2022,15:04:39:567,2574331,1994,76,15.252729,9.292221,0.321944,5.657429,15.271594,31.940228,32.092620,4.519102,0.876221,0.000000
16/08/2022,15:04:40:569,2575333,2421,75,15.256593,9.300125,0.399043,5.661529,15.360697,32.087802,32.092448,4.527383,1.017334,0.000000
16/08/2022,15:04:41:571,2576335,2207,73,15.244996,8.930016,0.439977,5.562544,14.932537,31.306775,32.064304,4.433294,0.968384,0.000000
16/08/2022,15:04:42:573,2577337,2431,0,15.226824,8.710972,0.361399,5.664818,14.737188,31.358351,32.039066,4.533369,0.986450,0.000000
16/08/2022,15:04:43:559,2578323,2438,79,15.260774,10.126963,0.314678,5.733894,16.175535,33.320627,32.084928,4.588479,1.005127,0.000000
16/08/2022,15:04:44:576,2579340,2487,75,15.259178,9.192724,0.332351,5.690383,15.215458,31.968556,32.080830,4.555662,1.051514,0.000000
16/08/2022,15:04:45:563,2580327,2218,81,15.257222,9.293848,0.415663,5.495805,15.205316,31.493721,32.059505,4.375146,0.889160,1.078125
16/08/2022,15:04:46:579,2581343,2228,75,15.263679,9.263863,0.422361,5.754187,15.440410,32.356425,32.069972,4.605897,1.051392,0.000000
16/08/2022,15:04:47:566,2582330,2236,73,15.256673,8.894853,0.397750,5.777975,15.070577,31.917963,32.064456,4.632604,0.965454,0.000000
16/08/2022,15:04:48:567,2583331,2407,73,15.257401,9.039944,0.440232,5.797165,15.277341,32.156004,32.067683,4.641764,1.020752,0.000000
16/08/2022,15:04:49:570,2584334,2729,72,15.244960,8.944730,0.426453,5.538224,14.909407,31.317803,32.040875,4.420811,0.989014,0.000000
16/08/2022,15:04:50:573,2585337,2494,73,15.243200,9.106713,0.355075,5.734019,15.195807,32.001632,32.039468,4.580980,1.030518,0.000000
16/08/2022,15:04:51:575,2586339,2371,72,15.227501,8.592022,0.325196,5.887732,14.804950,31.880940,32.033795,4.734062,1.021362,0.921875
16/08/2022,15:04:52:562,2587326,2679,77,15.247961,9.775422,0.348625,5.674627,15.798673,32.757806,32.059730,4.531267,0.953613,0.000000
16/08/2022,15:04:53:579,2588343,2728,78,15.272789,9.849007,0.424275,5.679736,15.953018,32.801754,32.085860,4.541610,1.026733,0.000000
16/08/2022,15:04:54:566,2589330,2397,81,15.265268,9.017479,0.353788,5.694454,15.065721,31.762983,32.074121,4.546999,1.031860,0.000000
16/08/2022,15:04:55:594,2590358,2516,76,15.263717,8.993131,0.366396,5.861725,15.221253,32.379646,32.084879,4.712645,0.978149,1.078125
