Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
16/08/2022,16:14:09:537,6744301,2792,48,7.635594,2.135926,0.035792,4.427823,6.599541,18.810364,21.090805,3.498901,1.016724,0.000000
16/08/2022,16:14:10:543,6745307,3745,55,7.849214,8.380945,0.287746,5.133245,13.801937,29.795790,21.392370,4.089922,1.030518,1.406250
16/08/2022,16:14:11:554,6746318,2218,47,7.814433,1.808827,0.347149,4.733781,6.889757,19.590002,21.326970,3.748436,0.957153,0.000000
16/08/2022,16:14:12:553,6747317,998,47,7.778539,1.357013,0.161950,5.294421,6.813384,20.986905,21.314789,4.267958,0.760132,0.000000
16/08/2022,16:14:13:548,6748312,1763,47,7.774672,2.299582,0.210259,5.160223,7.670064,21.656178,21.326969,4.128274,0.859985,0.000000
16/08/2022,16:14:14:564,6749328,1542,46,7.719018,1.169973,0.173659,4.864901,6.208533,19.188778,21.250987,3.882940,0.806274,0.000000
16/08/2022,16:14:15:543,6750307,1796,46,7.686134,1.580486,0.141534,5.090729,6.812749,20.483819,21.223177,4.087732,0.777832,0.000000
16/08/2022,16:14:16:558,6751322,1988,48,7.726811,3.353629,0.158168,5.337740,8.849537,23.820108,21.313977,4.298583,1.007935,0.000000
16/08/2022,16:14:17:558,6752322,1423,47,7.722397,2.070505,0.151896,5.382639,7.605041,22.247284,21.347809,4.340772,0.828857,0.000000
16/08/2022,16:14:18:561,6753325,798,48,7.748646,2.757740,0.162679,5.536212,8.456631,23.716178,21.432563,4.480236,0.878784,0.000000
16/08/2022,16:14:19:558,6754322,1769,49,7.762805,2.096658,0.182618,5.865411,8.144687,24.112000,21.528257,4.763306,0.871460,0.000000
16/08/2022,16:14:20:553,6755317,1155,47,7.770933,2.470576,0.192420,5.328320,7.991316,22.686081,21.569442,4.284337,0.778198,0.000000
