timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
114736274,3983897,2905,77,15.302756,8.669319,0.197369,6.358186,15.224874,15.312799,33.082498,5.164356,0.966553,0.0
114737277,3984900,1514,78,15.293309,9.139026,0.197252,5.698756,15.035035,15.302998,31.27295,4.535334,1.036255,0.0
114738269,3985892,2237,81,15.291208,9.499782,0.184504,5.55043,15.234715,15.300549,31.42463,4.443615,1.041382,0.0
114739275,3986898,2069,83,15.289338,9.304416,0.207101,5.726907,15.238424,15.298348,32.004026,4.647091,1.049438,0.0
114740278,3987901,3410,82,15.284208,9.02113,0.203006,5.922412,15.146547,15.292894,31.88816,4.729984,1.041382,0.0
114741313,3988936,3361,0,15.275664,9.341178,0.197649,5.506856,15.045683,15.284039,31.1461,4.396787,1.019043,0.0
114742284,3989907,3313,89,15.272901,9.488578,0.189651,5.522709,15.200938,15.280967,31.533547,4.408575,1.055176,0.0
114743314,3990937,2830,77,15.178756,7.30159,0.165882,5.090621,12.558093,15.186542,27.936833,4.017708,1.168579,0.0
114744261,3991884,2845,78,15.285704,11.783044,0.294865,6.00817,18.08608,15.036379,36.568303,4.887736,0.972412,0.0
114745313,3992936,3194,77,15.302787,9.090629,0.403593,6.296593,15.790814,15.061868,33.564271,5.065982,1.060425,0.0
114746274,3993897,2088,78,15.267648,8.537147,0.388374,5.441992,14.367513,15.03578,30.6034,4.317612,1.15979,0.0
114747285,3994908,3348,78,15.304259,10.034091,0.42731,5.872967,16.334367,15.080349,33.462666,4.676038,1.074463,0.0
114748279,3995902,2021,73,15.166112,5.830699,0.395732,5.251801,11.478232,14.950287,26.705316,4.150992,1.135132,0.0
114749279,3996902,3520,83,15.266422,11.881469,0.410299,5.699971,17.991739,15.058259,35.3067,4.552293,1.273804,0.0
114750268,3997891,2303,78,15.229716,7.98938,0.454468,5.7948,14.238647,15.028987,31.288613,4.635678,0.98938,0.0
114751278,3998901,2997,82,15.327791,11.74683,0.448969,5.810559,18.006359,15.134152,35.020156,4.572454,0.706909,0.0
114752278,3999901,1865,87,15.329465,9.435527,0.471828,5.466911,15.374266,15.142804,32.911621,4.417786,1.034424,0.0
114753314,4000937,3701,85,15.314403,8.882658,0.533829,5.49164,14.908127,15.134415,31.47168,4.35968,1.02356,0.0
114754267,4001890,3170,92,15.324579,9.245855,0.55326,5.790335,15.58945,15.151267,32.966658,4.652898,1.064575,0.0
114755291,4002914,3269,77,15.300368,7.985038,0.561805,6.067138,14.613981,15.13298,32.522397,4.875365,1.038574,0.0
114756278,4003901,2961,80,15.331611,9.830124,0.54633,5.779886,16.15634,15.170333,32.888388,4.61522,1.017456,0.0
114757296,4004919,2859,76,15.266267,7.692963,0.523988,5.2628,13.47975,15.11068,28.919685,4.128247,1.093262,0.0
114758294,4005917,2843,81,15.318398,10.419325,0.5444,5.736405,16.70013,15.168467,34.222538,4.595941,1.032104,0.0
114759293,4006916,2459,78,15.298931,8.688092,0.512194,5.571935,14.77222,15.154344,31.365923,4.427998,1.135986,0.0
114800285,4007908,2004,77,15.211077,7.138669,0.511925,5.185972,12.836567,15.071649,28.045959,4.10791,0.875,0.0
114801278,4008901,1736,76,15.122032,7.021627,0.539472,5.136613,12.697712,14.987544,27.308547,4.010839,0.729614,0.0
114802291,4009914,1469,76,15.07674,7.923138,0.544522,5.37724,13.8449,14.947021,30.484422,4.265631,1.020386,0.0
114803274,4010897,3478,81,15.18559,11.783581,0.542207,5.759658,18.085446,15.060565,35.586257,4.570015,1.168945,0.0
114804293,4011916,3158,83,15.245588,10.796331,0.537768,5.56047,16.894569,15.124951,34.786069,4.510957,1.051636,0.0
114805294,4012917,3334,88,15.322735,10.127943,0.624427,6.61306,17.36543,15.206489,35.947907,5.353509,1.016357,0.0
114806280,4013903,2346,85,15.341098,9.136737,0.55328,6.146897,15.836914,15.229026,33.356873,4.934204,0.936401,0.0
114807280,4014903,3375,81,15.338507,8.996681,0.492614,5.778284,15.267579,15.230384,31.789888,4.57714,1.002441,0.0
114808281,4015904,1903,77,15.318267,8.649292,0.463013,5.659485,14.77179,15.214006,31.055897,4.515685,1.031372,0.0
114809314,4016937,1531,75,15.282103,7.842682,0.521085,5.94291,14.306677,15.181536,30.618656,4.728283,0.770386,1.078125
114810290,4017913,2044,78,15.303655,9.803698,0.487278,5.574738,15.865714,15.206777,33.489045,4.453843,0.990479,0.0
114811313,4018936,1792,77,15.265456,8.152607,0.497483,5.556578,14.206668,15.171952,30.308395,4.41558,0.940308,0.0
114812273,4019896,2193,77,15.249764,8.866982,0.435002,5.533973,14.835958,15.159676,31.464644,4.383838,0.956299,0.0
114813313,4020936,1634,75,15.23002,8.532588,0.562986,5.578322,14.673895,15.143021,30.414676,4.393901,0.735229,0.0
114814265,4021888,1808,75,15.182086,7.742503,0.568178,5.631284,13.941964,15.098325,30.905828,4.550635,0.791382,0.976562
114815329,4022952,1538,76,15.150866,8.326584,0.55607,5.386958,14.269612,15.069971,30.890471,4.253958,1.179932,0.0
114816280,4023903,1559,79,15.18713,9.995027,0.530705,5.586682,16.112414,15.109286,33.290506,4.40036,0.696411,0.0
114817327,4024950,1857,86,15.207692,9.655608,0.510015,5.626262,15.791885,15.132494,32.981109,4.478977,1.166504,0.0
114818297,4025920,1826,84,15.258808,10.314008,0.528602,5.733395,16.576005,15.18642,34.157011,4.561081,1.031494,0.0
114819313,4026936,2080,83,15.325342,10.864384,0.537601,5.779381,17.181365,15.255459,34.267115,4.603021,0.98999,0.0
114820290,4027913,1636,77,15.294378,8.278636,0.52549,5.668708,14.472834,15.227033,30.956418,4.500217,1.085205,0.0
114821298,4028921,1914,73,15.185023,6.297804,0.483283,5.379278,12.160365,15.120028,27.181796,4.240546,1.096924,0.0
114822314,4029937,1552,78,15.234209,10.497078,0.419435,5.634792,16.551305,15.171554,34.060782,4.53078,1.008423,0.0
114823291,4030914,1675,71,15.120005,6.255353,0.409482,5.425107,12.089942,15.059626,26.882829,4.245581,1.058716,0.0
114824313,4031936,2218,81,15.197725,11.291004,0.404108,5.65457,17.349681,15.13945,35.352159,4.544757,1.041748,0.0
114825295,4032918,1938,72,15.082073,6.245891,0.407658,5.375633,12.029181,15.025926,26.757164,4.231411,1.134033,0.0
114826314,4033937,2233,76,15.04008,8.045888,0.395734,5.443068,13.88469,14.985901,30.508379,4.317212,1.036377,0.0
114827331,4034954,2103,79,15.105798,10.819035,0.388133,5.638714,16.845883,15.053591,33.833063,4.495937,1.016968,0.0
114828313,4035936,2451,81,15.147407,10.094327,0.408401,5.748648,16.251376,15.097096,33.294197,4.605511,1.031494,0.0
114829314,4036937,2062,86,15.175861,9.821932,0.390413,5.747197,15.959542,15.127312,33.167014,4.600758,1.001831,0.0
114830345,4037968,2608,82,15.276012,11.796963,0.396241,5.781284,17.974488,15.229201,35.544046,4.644525,1.054077,0.0
114831312,4038935,2456,85,15.350965,11.107451,0.306833,5.897322,17.311607,15.305878,34.952562,4.721654,1.0354,0.0
114832345,4039968,1827,0,15.237514,6.560649,0.131339,5.377336,12.069324,15.193986,26.833823,4.246537,1.131958,0.0
114833304,4040927,2096,82,15.323893,11.462308,0.385314,5.73352,17.581141,15.281969,35.911915,4.650737,1.139038,0.0
114834314,4041937,2028,77,15.326695,9.256341,0.413244,5.736095,15.405681,15.286206,31.978639,4.572151,1.001465,0.0
114835314,4042937,1699,76,15.304819,8.506609,0.394855,5.818765,14.720229,15.265791,31.382446,4.649281,0.950317,0.0
114836313,4043936,1662,73,15.155666,5.306763,0.469482,5.352295,11.12854,15.118032,26.053484,4.209475,0.997803,0.0
114837318,4044941,1870,78,15.20038,10.207458,0.463989,5.736206,16.407654,15.16409,32.979533,4.543878,0.714111,0.0
114838296,4045919,1450,77,15.14557,7.967337,0.500987,5.20349,13.671814,15.110581,30.130739,4.131401,0.906006,1.078125
114839335,4046958,1780,76,15.072214,7.120207,0.54164,5.383575,13.045422,15.038448,29.272041,4.254008,1.028809,0.0
114840291,4047914,1961,78,15.150549,10.910621,0.504714,5.765886,17.18122,15.118113,33.698583,4.573481,0.724121,0.0
114841315,4048938,2586,83,15.184237,10.202724,0.410292,5.526268,16.139284,15.152906,34.146735,4.396302,1.042847,0.984375
114842314,4049937,1791,75,15.16832,8.688684,0.469858,5.59174,14.750282,15.138153,30.488964,4.425703,1.097046,0.0
114843297,4050920,1730,81,15.119219,7.889819,0.387087,5.512448,13.789354,15.090126,30.608825,4.388966,1.012939,0.0
114844313,4051936,2186,83,15.211316,11.464116,0.38577,5.892656,17.742541,15.183245,35.675018,4.715543,1.067993,0.0
114845293,4052916,2232,78,15.23684,9.571897,0.52405,5.818085,15.914032,15.209788,33.027806,4.659995,1.058594,0.0
114846313,4053936,2773,78,15.234405,8.875721,0.571636,5.719848,15.167205,15.208297,31.185367,4.523797,0.989746,0.0
114847313,4054936,2077,76,15.211415,8.36361,0.516856,5.723452,14.603918,15.186281,31.18818,4.556628,1.043823,0.921875
114848313,4055936,1821,77,15.215267,9.204761,0.487976,5.626659,15.319397,15.19103,31.671124,4.458138,0.941284,0.0
114849296,4056919,1844,77,15.235454,9.627319,0.498291,5.65488,15.78049,15.212082,32.818852,4.512359,0.993408,0.0
114850299,4057922,2019,81,15.314091,10.461538,0.531931,6.481896,17.475365,15.29154,36.441524,5.181041,1.158203,0.0
114851329,4058952,2249,78,15.362074,10.370754,0.53966,5.740523,16.650937,15.340332,33.014437,4.530403,0.790527,0.0
114852294,4059917,1437,79,15.31632,8.309806,0.516365,5.289694,14.115864,15.295377,30.278607,4.197151,1.049316,0.0
114853329,4060952,1789,82,15.358481,10.1985,0.552289,5.788853,16.539642,15.338259,33.409277,4.607617,0.994385,0.0
114854292,4061915,1956,81,15.366452,9.265255,0.526318,5.782536,15.574108,15.346986,32.389539,4.632763,0.992554,0.0
114855313,4062936,1817,80,15.365356,9.039224,0.525739,5.769644,15.334607,15.346561,31.888502,4.56981,1.001587,0.0
114856293,4063916,1737,79,15.361412,9.015269,0.516438,5.725468,15.257175,15.343301,31.712551,4.559745,0.958008,0.0
114857313,4064936,2182,76,15.339978,8.549344,0.536549,5.663128,14.749021,15.322501,30.920137,4.498986,0.993408,0.0
114858373,4065996,2213,75,15.31871,8.513387,0.515328,5.727431,14.756147,15.30187,31.204479,4.561942,1.022705,0.0
114859284,4066907,1647,72,15.241357,7.012204,0.504373,5.762707,13.279284,15.225156,29.15988,4.577114,0.927856,0.976562
114900330,4067953,1875,77,15.208619,8.452899,0.482164,5.296749,14.231812,15.192943,30.649406,4.219299,1.014526,0.0
114901294,4068917,2124,75,15.175858,8.439657,0.36872,5.523273,14.33165,15.160737,30.661476,4.366295,1.184937,0.0
114902329,4069952,2078,82,15.279271,12.062041,0.393563,5.723936,18.17954,15.264562,36.225975,4.557565,1.031006,0.0
114903298,4070921,1861,74,15.193792,6.90145,0.416229,5.651349,12.969028,15.179628,28.58529,4.497417,1.014893,0.0
114904329,4071952,1791,79,15.26103,11.106383,0.40961,5.622717,17.13871,15.247426,34.469223,4.468473,0.962891,0.0
114905313,4072936,2518,75,15.153101,6.481152,0.437606,5.413955,12.332713,15.140102,27.679033,4.282536,1.134644,0.0
114906315,4073938,2176,82,15.262166,12.204116,0.408452,5.644015,18.256583,15.249624,36.200007,4.513802,0.988037,0.0
114907350,4074973,2795,71,15.107973,5.443143,0.421465,5.093058,10.957667,15.09588,25.016309,3.985215,1.012329,0.0
114908313,4075936,1565,77,15.144272,10.217628,0.396344,5.47792,16.091892,15.132626,32.693868,4.341236,0.965332,0.0
114909330,4076953,1633,77,15.093983,7.370327,0.45963,5.855137,13.685094,15.082738,30.842471,4.704605,1.011597,0.0
114910314,4077937,2643,77,15.064863,8.481304,0.466414,5.34376,14.291478,15.054026,30.318404,4.221798,1.00293,0.0
114911330,4078953,1506,73,14.982702,6.981764,0.412918,5.332264,12.726947,14.972246,27.962884,4.209293,0.983887,0.0
114912314,4079937,1985,75,15.022711,9.933216,0.516604,5.636582,16.086402,15.012674,33.164636,4.500778,1.10437,0.0
114913328,4080951,1646,77,15.027248,9.231815,0.459624,5.460367,15.151807,15.701272,31.547849,4.298166,1.030518,0.0
114914331,4081954,1720,70,14.877326,5.072112,0.469159,5.350194,10.891465,15.527088,25.831254,4.270961,1.001831,0.0
114915314,4082937,1924,0,15.005828,12.219445,0.416475,5.828705,18.464626,15.632315,36.739678,4.663379,1.038452,0.0
114916330,4083953,1623,81,14.977846,8.418505,0.41458,5.375688,14.208773,15.582339,30.19659,4.238436,1.053223,0.0
114917313,4084936,2294,82,15.060282,11.027599,0.410546,5.811556,17.249701,15.64284,34.47181,4.654082,0.981201,0.0
114918329,4085952,2669,82,15.13471,11.11212,0.38575,5.680301,17.178171,15.696796,34.839165,4.529007,0.998779,0.0
114919329,4086952,1372,75,14.97374,5.225932,0.403193,5.065016,10.694141,15.51545,24.652347,4.006043,1.16394,0.0
114920329,4087952,1840,82,15.048291,10.892301,0.398103,5.772863,17.063267,15.570674,34.51623,4.630481,1.031494,0.0
114921314,4088937,2746,81,15.078671,9.670627,0.412429,5.815869,15.898926,15.582409,32.741566,4.60152,1.000122,0.0
114922329,4089952,2501,79,15.091145,9.24267,0.433387,5.757216,15.433273,15.577162,32.297842,4.646462,0.978516,0.0
114923312,4090935,1798,80,15.097213,8.99013,0.434034,5.834204,15.258368,15.565606,32.006836,4.624582,0.959229,0.0
114924346,4091969,1815,81,15.123749,9.58848,0.474621,5.789958,15.853059,15.575698,33.013507,4.684138,0.964355,0.0
114925314,4092937,3043,83,15.17607,10.048644,0.69118,5.802121,16.541945,15.611345,33.634873,4.619438,1.186401,0.0
114926329,4093952,2365,78,15.211702,9.929141,0.663198,5.613345,16.205684,15.631914,32.5455,4.412243,0.850586,1.070312
114927329,4094952,2562,85,15.300393,11.13618,0.689006,5.833157,17.658343,15.705372,35.758476,4.683997,1.018555,0.0
114928345,4095968,2204,86,15.34588,9.989502,0.699524,5.88501,16.574036,15.736395,33.734619,4.705505,0.974854,1.007812
114929314,4096937,2293,82,15.362604,9.181285,0.687487,5.938012,15.806784,15.73895,32.721343,4.728631,0.838135,0.0
114930344,4097967,1857,81,15.331227,8.278736,0.680331,5.49688,14.455947,15.694548,30.471097,4.288763,0.778198,0.0
114931329,4098952,1718,82,15.28797,8.371949,0.438386,5.344961,14.155297,15.637926,30.735527,4.237558,0.993286,0.0
114932345,4099968,2939,83,15.321461,9.84872,0.561585,5.829694,16.239999,15.659106,33.160865,4.64871,1.059326,0.851562
114933344,4100967,2379,78,15.329463,9.234331,0.53622,5.771427,15.541978,15.654856,31.523728,4.555791,0.743652,0.0
114934344,4101967,1607,77,15.240829,6.99882,0.54895,5.297473,12.845243,15.554613,29.515111,4.244845,1.120483,0.0
114935330,4102953,1635,76,15.240852,9.018677,0.48175,5.741028,15.241455,15.543429,31.321177,4.511714,1.133667,0.0
114936361,4103984,2201,76,15.224349,8.773385,0.535188,5.463173,14.771747,15.516282,30.681761,4.267514,1.019653,0.0
114937330,4104953,2024,77,15.252146,9.878223,0.587441,5.513588,15.979253,15.632768,33.221199,4.413434,1.088623,0.0
114938341,4105964,1780,81,15.283889,9.881277,0.605255,5.681927,16.168459,15.651307,32.830489,4.505453,1.213379,0.0
114939344,4106967,2837,78,15.315099,9.784883,0.576665,5.786688,16.148236,15.66925,33.126409,4.633847,1.011475,0.0
114940330,4107953,2272,77,15.295218,8.488633,0.531913,5.739556,14.760102,15.636683,31.188965,4.545324,0.986206,0.0
114941345,4108968,2317,77,15.257179,8.030828,0.576863,5.607311,14.215001,15.586619,30.277341,4.421114,1.230957,0.0
114942329,4109952,1719,74,15.231332,8.468943,0.591627,5.485002,14.545572,15.548807,30.146681,4.326648,0.846802,0.0
114943346,4110969,1875,78,15.273718,10.204556,0.573619,5.661726,16.4399,15.580091,34.193347,4.508343,1.059448,0.0
114944315,4111938,2323,72,15.213798,7.484639,0.618214,5.521144,13.623996,15.509112,29.384677,4.384629,1.089722,0.0
114945360,4112983,1682,73,15.185279,8.360811,0.552334,5.477435,14.39058,15.345919,30.075641,4.258842,0.867065,0.0
114946329,4113952,2160,76,15.186131,9.134558,0.595312,5.478242,15.208112,15.340785,31.944122,4.342765,0.974365,0.0
114947345,4114968,1999,76,15.188044,8.925809,0.590195,5.7254,15.241404,15.337346,31.740425,4.570701,1.00769,0.0
114948342,4115965,1677,75,15.180568,8.664827,0.562065,5.754924,14.981816,15.324446,31.727517,4.582207,1.017334,0.0
114949345,4116968,2266,78,15.162358,8.727538,0.542711,5.399431,14.66968,15.301131,30.972256,4.293967,1.039062,0.0
114950345,4117968,3351,81,15.18113,9.682196,0.536537,5.467667,15.6864,15.314932,32.237782,4.284534,0.971313,0.0
114951344,4118967,1448,72,15.128227,7.851501,0.53833,5.309998,13.699829,15.25725,28.682869,4.158736,0.868652,0.0
114952345,4119968,2372,82,15.178003,10.508994,0.539776,5.475979,16.524749,15.302427,34.336006,4.361751,1.041504,0.0
114953361,4120984,3090,83,15.233547,10.416585,0.56456,5.750536,16.731681,15.353574,33.451351,4.590624,0.991455,0.0
114954330,4121953,1777,82,15.295847,10.746569,0.534073,5.668149,16.94879,15.411515,34.471393,4.519849,1.098633,0.0
114955345,4122968,3372,81,15.323758,9.653391,0.553982,5.895809,16.103182,15.435402,32.840057,4.655124,1.007202,0.0
114956346,4123969,2114,77,15.316631,8.526797,0.803369,5.797181,15.127347,15.424213,31.747482,4.62248,1.033081,0.0
114957345,4124968,2400,75,15.308242,8.587097,0.769006,5.725867,15.08197,15.41199,31.579565,4.547759,1.012085,0.976562
114958345,4125968,2116,76,15.264019,7.849769,0.65764,5.561347,14.068756,15.364065,30.049825,4.376447,1.117554,0.0
114959345,4126968,2146,75,15.162393,6.699585,0.434937,5.283997,12.418518,15.258867,28.012146,4.172729,1.139038,0.0
115000361,4127984,2174,73,15.171005,9.19635,0.450195,5.756958,15.403503,15.264033,32.388854,4.595451,1.091553,0.0
115001329,4128952,2787,82,15.273346,12.032516,0.439621,5.519296,17.991434,15.362998,35.427943,4.375125,1.063477,0.0
115002361,4129984,2096,81,15.258286,8.825166,0.444856,5.567265,14.837287,15.344824,31.431843,4.403242,1.116699,0.0
115003330,4130953,1545,73,15.086885,5.183675,0.428546,5.000148,10.61237,15.170399,24.624584,3.874521,0.923828,0.0
115004361,4131984,1767,81,15.198247,12.334524,0.413248,5.560315,18.308088,15.278873,36.345994,4.456891,1.064575,0.0
115005345,4132968,1288,81,15.210928,9.601741,0.41388,5.526698,15.542319,15.288583,31.973068,4.332016,1.054688,0.0
115006345,4133968,1664,78,15.154444,7.985681,0.425695,5.192268,13.603645,15.22937,29.197732,4.056638,1.148193,0.0
115007343,4134966,1205,83,15.250704,11.770325,0.413086,5.666321,17.849731,16.781828,35.552673,4.509644,1.030151,0.0
115008345,4135968,2224,77,15.274095,9.758034,0.459141,5.69045,15.907625,16.750732,32.523351,4.549721,1.055786,0.0
115009344,4136967,1474,77,15.263328,8.80318,0.406495,5.763836,14.973512,16.687069,31.468923,4.627342,1.161987,0.0
115010344,4137967,2336,78,15.281053,9.525028,0.40965,5.825467,15.760145,16.653965,32.804749,4.586304,1.024536,0.0
115011344,4138967,1726,73,15.250083,8.163772,0.447794,5.802313,14.413879,16.573962,30.66687,4.602295,1.138794,0.0
115012376,4139999,1917,79,15.267992,9.780288,0.419304,5.551939,15.75153,16.544618,32.998269,4.382373,1.029175,0.0
115013328,4140951,1496,0,15.205881,7.662487,0.41215,5.506543,13.581181,16.4355,29.718626,4.35329,1.194946,0.0
115014360,4141983,2891,0,15.236952,9.911584,0.424684,5.782521,16.118789,16.424721,32.861469,4.623734,0.801147,0.0
115015345,4142968,2168,82,15.179379,7.667719,0.44765,5.559522,13.674891,16.32337,30.234565,4.395242,1.042603,0.0
115016360,4143983,1877,77,15.214105,10.103766,0.463186,5.599557,16.166509,16.317852,32.577793,4.413411,0.959839,0.0
115017344,4144967,1640,82,15.255943,10.347626,0.554974,5.4668,16.3694,16.61134,33.312026,4.340291,1.068604,0.0
115018362,4145985,2396,77,15.225,8.254184,0.527195,5.594944,14.376322,16.532795,30.290912,4.413492,1.04834,0.0
115019344,4146967,1919,85,15.249608,9.927065,0.407861,5.567583,15.902509,16.509879,33.007416,4.460668,1.021362,0.0
115020361,4147984,2674,85,15.263677,9.409224,0.427743,5.813392,15.650359,16.479735,32.268431,4.587189,1.002686,0.976562
115021359,4148982,2395,80,15.260177,9.07976,0.352875,5.734601,15.167236,16.432063,31.706589,4.569201,1.021484,0.0
115022362,4149985,2028,75,15.194694,7.511418,0.390527,5.522854,13.424799,16.324875,29.17889,4.33935,0.880005,0.0
115023361,4150984,1740,77,15.222962,10.050212,0.404465,5.529956,15.984632,16.3127,32.848731,4.411161,1.038452,0.0
