timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
110336489,1344112,690,41,4.998327,0.532442,0.002066,3.478419,4.012927,5.549883,12.945767,2.685727,0.758789,0.0
110337485,1345108,599,41,4.974717,0.610658,0.001534,3.721734,4.333926,5.506673,13.850647,2.859253,0.729492,0.0
110338471,1346094,2222,57,5.312055,9.171668,0.296456,5.00907,14.477195,5.824806,32.229195,4.060093,1.044067,0.0
110339474,1347097,1975,57,5.725463,11.489047,0.01419,5.56052,17.063757,6.220177,35.01239,4.513878,1.109375,0.0
110340489,1348112,2388,74,6.167387,12.382165,0.00146,5.678704,18.062329,6.644379,36.20731,4.600906,1.057617,0.0
110341499,1349122,2135,74,6.568625,11.56974,0.001383,5.664904,17.236027,7.028327,35.034476,4.604269,1.026001,0.0
110342480,1350103,2593,80,6.944889,11.291746,0.024535,5.6834,16.999681,7.388008,35.881394,4.56883,1.042725,0.0
110343498,1351121,2668,75,7.305231,11.708661,0.004671,5.527045,17.240376,7.732841,35.044903,4.48836,1.116699,0.0
110344472,1352095,2550,76,7.735181,13.102174,0.002098,6.026712,19.130984,8.147652,38.161662,4.895163,1.010742,0.0
110345512,1353135,2518,61,8.011973,9.819078,0.002883,5.870285,15.692245,8.410096,34.12677,4.729326,0.954834,0.0
110346473,1354096,2461,60,8.268753,9.079229,0.005511,5.833895,14.918635,8.651841,32.975324,4.683427,0.923706,0.0
110347496,1355119,2197,61,8.546436,10.339737,0.023651,6.004461,16.367849,8.916666,35.668473,4.849358,1.014526,0.0
110348518,1356141,2215,68,8.832785,10.561645,0.028431,5.786199,16.376275,9.189208,34.428885,4.648492,0.987671,0.0
110349456,1357079,3045,70,9.211087,13.198882,0.005136,5.99321,19.197229,9.554501,38.336351,4.857723,1.002686,0.0
110350508,1358131,2864,79,9.501842,11.906736,0.000976,5.982617,17.890328,9.833751,36.264534,4.847926,1.117554,0.0
110351470,1359093,2264,78,9.781942,11.08229,0.000976,5.873716,16.956982,10.101381,35.768746,4.740977,1.037842,0.0
110352490,1360113,2131,79,10.023585,10.999348,0.000826,5.822347,16.822521,10.33206,35.003313,4.720221,1.001465,0.0
110353475,1361098,2009,79,10.26204,10.821754,0.001793,5.739457,16.563005,10.559267,34.98516,4.595571,1.07312,0.0
110354488,1362111,2025,79,10.484744,10.873676,0.000806,5.71822,16.592702,10.771515,34.467469,4.59565,1.132324,0.0
110355473,1363096,1242,0,10.696343,10.801656,0.001145,5.530701,16.333502,10.972739,33.639711,4.481325,0.988159,0.0
110356493,1364116,1789,80,10.904233,10.749623,0.001859,5.854418,16.6059,11.170906,34.616478,4.717101,1.072998,0.0
110357485,1365108,2499,81,11.136416,11.141522,0.002815,6.139813,17.28415,11.393384,36.528466,4.992341,1.005737,0.0
110358479,1366102,599,60,11.106051,4.773243,0.001593,5.507933,10.282769,11.296305,27.240213,4.476509,0.723999,0.0
110359487,1367110,699,54,10.900769,0.373825,0.001535,4.948098,5.323458,11.142296,21.590128,4.094324,0.719971,0.0
110400491,1368114,599,52,10.690834,0.345866,0.001817,4.721569,5.069252,10.98507,20.525559,3.864041,0.717529,0.0
110401507,1369130,699,50,10.48959,0.515151,0.002067,4.561235,5.078454,10.773486,18.726103,3.644899,0.722778,0.0
110402474,1370097,799,49,10.281985,0.532255,0.001862,4.234074,4.768191,10.55558,17.184214,3.424684,0.718018,0.0
110403511,1371134,599,49,10.069194,0.30423,0.002081,3.820561,4.126872,10.450088,14.866483,3.024118,0.727783,0.0
110404480,1372103,918,48,9.857861,0.457587,0.002081,3.89783,4.357497,10.22488,15.505578,3.068398,0.724976,0.0
110405499,1373122,799,47,9.666634,0.328355,0.000756,3.997386,4.326497,10.097037,15.741401,3.154786,0.723022,0.0
110406486,1374109,599,46,9.489405,0.241388,0.000778,4.564113,4.806279,9.931386,19.254198,3.764313,0.723389,0.0
110407495,1375118,699,47,9.336241,0.314461,0.000681,4.820371,5.135513,9.929849,20.22605,3.972783,0.722778,0.0
110408501,1376124,833,76,9.641813,12.327524,0.002306,5.502932,17.832762,10.213789,38.010943,4.484029,0.988037,0.0
110409481,1377104,1478,76,9.939188,12.102313,0.000667,5.815692,17.918672,10.490615,37.563518,4.694109,1.045166,0.0
110410491,1378114,1529,78,10.203874,11.642892,0.000561,5.858192,17.501644,10.736001,36.593497,4.73501,1.040894,0.0
110411494,1379117,1542,80,10.507921,12.702262,0.000561,5.930062,18.632885,11.020853,38.192153,4.794029,1.046753,0.0
110412494,1380117,1364,80,10.743232,11.141867,0.000609,5.934467,17.076943,11.23779,35.114587,4.798594,1.053223,0.0
110413486,1381109,1980,81,10.9764,11.40033,0.000793,5.870789,17.271912,11.453295,36.26879,4.768091,1.081909,0.0
110414495,1382118,1490,78,11.188576,11.051055,0.0024,5.911796,16.965251,11.648575,35.357611,4.778752,0.961792,0.0
110415490,1383113,1973,67,11.367082,10.241264,0.001331,5.904474,16.147069,11.810682,33.372342,4.758062,1.049072,0.0
110416484,1384107,1440,66,11.512535,9.580434,0.001331,5.874361,15.456126,11.940225,32.875411,4.734123,1.033936,0.0
110417497,1385120,1640,67,11.640053,9.219935,0.000799,5.887465,15.108199,12.052688,33.241949,4.753359,0.944336,0.0
110418479,1386102,2448,63,11.573676,4.010847,0.000799,5.793724,9.80537,11.971464,25.55404,4.648785,0.896729,0.0
110419492,1387115,799,55,11.439405,2.355363,0.00229,5.403035,7.760688,11.823034,23.264273,4.373326,0.710693,0.0
110420488,1388111,799,54,11.214095,0.35886,0.000904,4.851927,5.211691,11.584081,20.676865,3.996295,0.716431,0.0
110421504,1389127,699,52,10.997314,0.303276,0.000797,4.815772,5.119845,11.608436,21.165425,3.965142,0.721802,0.0
110422486,1390109,699,49,10.785617,0.303734,0.000481,4.858939,5.163153,11.374564,20.637399,3.961332,0.719971,0.0
110423523,1391146,698,49,10.583573,0.259353,0.000481,4.770719,5.030552,11.152071,21.739823,3.943608,0.72998,0.0
110424493,1392116,609,48,10.365223,0.287325,0.000648,4.394237,4.68221,10.912686,18.619999,3.595802,0.722778,0.0
110425517,1393140,648,47,10.129518,0.368413,0.001573,3.191384,3.56137,10.824225,11.368756,2.381377,0.729004,0.0
110426481,1394104,599,47,9.886057,0.323832,0.001573,3.146976,3.472381,10.627029,11.34001,2.374942,0.721436,0.0
110427525,1395148,699,46,9.698842,0.315169,0.000632,4.138119,4.45392,10.414497,16.738923,3.353269,0.724976,0.0
110428490,1396113,699,46,9.526874,0.248003,0.000632,4.833609,5.082245,10.271965,20.214692,3.949671,0.723145,0.0
110429502,1397125,885,54,9.58787,6.115761,0.000508,5.185969,11.302237,10.307326,29.446745,4.191185,1.034668,0.0
110430507,1398130,2056,60,9.853117,11.858974,0.000844,5.066883,16.926701,10.546569,32.99823,4.067993,1.029663,0.0
110431504,1399127,1420,60,10.090242,11.141895,0.000844,5.32344,16.466179,10.758829,32.030181,4.227526,1.067627,0.0
110432503,1400126,1994,60,10.279953,10.298674,0.000917,5.113193,15.412784,10.924709,30.803589,4.079407,1.083252,0.0
110433515,1401138,1960,61,10.455494,10.132203,0.000917,5.07185,15.20497,11.077423,30.900169,4.039095,1.037109,0.0
110434496,1402119,798,55,10.38525,4.65581,0.000481,3.861424,8.517715,10.914819,18.408648,2.963749,0.723145,0.0
110435504,1403127,699,49,10.135669,0.274813,0.000248,3.001072,3.276133,10.646919,10.622355,2.249475,0.723511,0.0
110436501,1404124,599,48,9.893579,0.302388,0.002061,3.099822,3.404271,10.566853,10.993359,2.32764,0.734375,0.0
110437515,1405138,699,47,9.677014,0.289198,0.002081,3.520232,3.811511,10.40358,13.373617,2.729869,0.738647,0.0
110438520,1406143,599,47,9.446777,0.333799,0.000722,2.991113,3.325634,10.274253,10.653218,2.252714,0.7229,0.0
110439505,1407128,797,72,9.609831,9.31905,0.001829,4.686872,14.007751,10.407592,28.910887,3.708053,1.050049,0.0
110440516,1408139,3675,59,9.851612,11.769602,0.001049,4.68434,16.454992,10.621195,30.729993,3.694236,0.714111,0.0
110441499,1409122,1275,51,9.641586,0.774421,0.000483,3.254201,4.029106,10.383409,12.193569,2.481834,0.722534,0.0
110442535,1410158,699,49,9.424215,0.335507,0.00174,3.106391,3.443638,10.151729,11.191486,2.324771,0.723755,0.0
110443506,1411129,699,47,9.208023,0.417593,0.002237,3.166987,3.586817,9.992758,11.450301,2.384413,0.722656,0.0
110444518,1412141,599,47,9.015177,0.360365,0.000754,3.285951,3.647071,9.772699,11.848552,2.490762,0.722046,0.0
110445512,1413135,2335,72,9.032522,5.692948,0.001329,3.80174,9.496018,9.762728,22.024181,2.988493,1.059204,0.0
110446522,1414145,3809,81,9.398868,13.610287,0.000369,5.751872,19.362527,10.103178,39.094038,4.644732,1.136719,0.0
110447504,1415127,1240,79,9.709537,12.152281,0.000369,5.86736,18.02001,10.38875,37.435608,4.721772,1.077271,0.0
110448529,1416152,1332,79,9.984432,11.663744,0.001989,5.873981,17.539714,10.639544,35.997482,4.748687,1.056763,0.0
110449501,1417124,1759,80,10.262091,11.653666,0.001489,5.914098,17.569253,10.893221,35.752539,4.774923,1.065674,0.0
110450528,1418151,3646,83,10.496509,11.081648,0.002449,5.930771,17.014868,11.10573,36.284615,4.8148,1.057983,0.0
110451514,1419137,1551,80,10.742774,11.242533,0.002139,5.965993,17.210666,11.32965,35.296881,4.820945,0.966187,0.0
110452508,1420131,1479,80,10.951884,10.784053,0.001051,5.895879,16.680982,12.111448,35.822453,4.775677,1.043335,0.0
110453533,1421156,3598,83,11.155409,10.79179,0.001414,5.891767,16.684971,12.273644,35.36814,4.785689,1.006592,0.0
110454508,1422131,1666,83,11.373972,11.230469,0.001786,5.893674,17.125929,12.451273,35.714024,4.793271,1.031128,0.0
110455529,1423152,798,69,11.523146,9.866205,0.001812,5.78116,15.649177,12.562971,33.881914,4.662446,0.704224,0.0
110456513,1424136,699,57,11.296122,0.302488,0.001732,4.999083,5.303303,12.427451,21.150326,4.088399,0.710449,0.0
110457539,1425162,699,53,11.080228,0.27869,0.000806,4.873286,5.152783,12.211645,21.822053,3.998733,0.723511,0.0
110458506,1426129,2456,52,10.862012,0.298222,0.001723,4.830874,5.13082,11.952183,20.541062,4.001676,0.719116,0.0
110459529,1427152,599,50,10.666572,0.360783,0.002146,4.840018,5.202947,11.719093,20.761742,4.002126,0.718384,0.0
110500537,1428160,1701,65,10.582196,4.206389,0.001619,4.1378,8.345808,11.59645,22.430182,3.2866,0.83252,0.0
110501516,1429139,2379,85,11.267413,23.929895,0.003206,5.66405,29.597151,12.245118,49.253494,4.577818,0.848511,0.0
110502526,1430149,2355,88,11.776399,20.076572,0.003206,5.759811,25.839589,12.720439,45.157545,4.681832,0.817505,0.0
110503525,1431148,740,61,11.684837,4.552055,0.000963,4.695043,9.248061,12.594814,21.921893,3.77331,0.706909,0.0
110504521,1432144,599,54,11.455195,0.309021,0.000671,4.94519,5.254883,12.369296,20.377509,4.082732,0.714966,0.0
110505517,1433140,599,51,11.23431,0.288937,0.000429,4.949956,5.239322,12.155313,20.222143,4.041816,0.717896,0.0
110506529,1434152,599,51,10.96843,0.301074,0.002143,3.471535,3.774752,12.011544,12.704495,2.640596,0.722778,0.0
110507549,1435172,599,48,10.697724,0.322761,0.000725,3.140213,3.4637,11.769572,11.333179,2.384959,0.718994,0.0
110508511,1436134,1650,63,10.923563,11.901615,0.002884,5.017153,16.921651,11.956519,33.970167,4.033052,1.033936,0.0
110509546,1437169,1897,64,11.125944,11.365469,0.000824,5.44166,16.807953,12.123201,33.258905,4.317857,1.042603,0.0
110510507,1438130,1169,61,11.272303,9.961704,0.000531,5.123179,15.085414,12.232697,30.38288,4.097774,0.968384,0.0
110511555,1439178,1451,66,11.431013,10.235932,0.00108,5.659502,15.896514,12.358444,32.33323,4.562619,1.014648,0.0
110512520,1440143,1382,66,11.601168,10.228256,0.000816,5.752403,15.981476,12.49392,32.128102,4.585915,1.041626,0.0
110513539,1441162,599,57,11.451129,2.885453,0.001512,4.378739,7.265703,12.196418,18.524897,3.417463,0.717773,0.0
110514522,1442145,599,52,11.164509,0.350278,0.001975,3.230852,3.583105,11.958899,11.581421,2.447988,0.724243,0.0
110515546,1443169,599,51,10.895696,0.340754,0.001927,3.157104,3.499784,11.738558,11.326124,2.37919,0.722656,0.0
110516532,1444155,699,48,10.618999,0.348985,0.000953,2.987207,3.337145,11.463011,10.525498,2.239425,0.73938,0.0
110517548,1445171,599,48,10.37319,0.349621,0.000619,3.288385,3.638625,11.187481,11.805694,2.49067,0.716553,0.0
110518531,1446154,1001,47,10.131958,0.397059,0.000619,3.320831,3.71851,11.01425,12.136661,2.532181,0.724121,0.0
110519553,1447176,499,48,9.903195,0.334113,0.002045,3.292891,3.629049,10.754713,11.734257,2.499464,0.729736,0.0
110520534,1448157,579,47,9.664878,0.310915,0.002045,3.054615,3.367574,10.562666,10.886474,2.292402,0.7229,0.0
110521574,1449197,499,45,9.451575,0.373864,0.002302,3.200557,3.576722,10.314485,11.840633,2.411639,0.744995,0.0
110522529,1450152,722,46,9.239127,0.567686,0.001819,3.156815,3.72632,10.070017,11.377304,2.374881,0.7229,0.0
110523558,1451181,699,46,9.045804,0.344778,0.001535,3.224691,3.571004,9.848586,11.922946,2.475279,0.728638,0.0
110524546,1452169,1739,45,8.836097,0.338629,0.000534,3.000332,3.339495,9.609377,10.516156,2.205934,0.724731,0.0
110525542,1453165,599,45,8.647774,0.392254,0.001359,3.105406,3.499019,9.455363,11.211399,2.339887,0.723877,0.0
110526555,1454178,599,46,8.465843,0.344864,0.001348,3.187018,3.53323,9.284027,11.52436,2.428787,0.728027,0.0
110527535,1455158,599,43,8.277154,0.290294,0.001265,2.958804,3.250363,9.195458,10.461316,2.198849,0.724976,0.0
110528556,1456179,599,44,8.113524,0.335444,0.001059,3.265506,3.602009,8.999887,12.067976,2.50157,0.729614,0.0
110529559,1457182,499,45,7.943732,0.355352,0.001074,3.10981,3.466236,9.083695,11.092856,2.335536,0.728638,0.0
110530539,1458162,499,43,7.782743,0.307732,0.001095,3.140695,3.449522,9.003177,11.427678,2.401162,0.729736,0.0
110531579,1459202,499,43,7.628398,0.325666,0.000996,3.046231,3.372894,9.085405,10.793737,2.276711,0.734253,0.0
110532548,1460171,599,43,7.471945,0.324385,0.001057,3.086705,3.412147,8.990609,11.338643,2.346541,0.728516,0.0
110533565,1461188,652,55,7.745763,10.627588,0.000886,4.796687,15.425162,9.211912,31.340639,3.851325,1.055908,0.0
110534554,1462177,2015,59,8.075462,11.700265,0.00192,5.120832,16.823017,9.48863,33.166492,4.130605,1.005127,0.0
110535564,1463187,1240,76,8.45349,13.556463,0.000432,5.210274,18.767169,9.816361,35.214988,4.160263,1.091064,0.0
110536550,1464173,1885,66,8.783594,12.299732,0.002296,5.302867,17.604896,10.097305,34.477271,4.255615,1.061035,0.0
110537562,1465185,499,61,8.963501,9.044547,0.000986,4.82634,13.871873,9.940832,26.731536,3.776853,0.713867,0.0
110538557,1466180,599,52,8.782112,0.636492,0.000986,3.302371,3.93985,9.930098,12.459615,2.507628,0.719116,0.0
110539555,1467178,599,49,8.593876,0.313081,0.000613,3.176658,3.490352,9.780954,11.585887,2.419448,0.72644,0.0
110540566,1468189,599,47,8.418916,0.395383,0.000857,3.284008,3.680248,9.563726,11.954818,2.500179,0.723267,0.0
110541562,1469185,599,46,8.240408,0.312669,0.001268,3.161139,3.475076,9.427768,11.423052,2.382967,0.724365,0.0
110542559,1470182,499,46,8.065889,0.338907,0.001163,2.999092,3.339162,9.211188,10.619383,2.231671,0.72522,0.0
110543578,1471201,595,45,7.905484,0.336642,0.000857,3.223538,3.561037,9.0098,11.868001,2.462955,0.724609,0.0
110544571,1472194,599,45,7.741707,0.317347,0.000719,3.082738,3.400804,8.886384,11.054078,2.30069,0.728027,0.0
110545579,1473202,599,45,7.588406,0.326544,0.000184,3.096649,3.423378,8.757257,11.250425,2.359125,0.723267,0.0
110546561,1474184,599,43,7.431369,0.272842,0.000424,2.948675,3.22194,8.729865,10.486116,2.209736,0.724731,0.0
110547583,1475206,633,51,7.48088,5.003011,0.000499,3.843904,8.847414,8.733971,21.88126,3.047555,1.246582,0.0
110548568,1476191,599,47,7.483918,3.122668,0.000773,4.440337,7.563779,8.740463,20.181714,3.593004,0.722046,0.0
110549575,1477198,599,45,7.365092,0.354004,0.001239,3.747462,4.102705,8.688494,14.884555,2.965543,0.723022,0.0
110550571,1478194,599,45,7.248276,0.310272,0.001239,3.805449,4.116961,8.617478,15.000896,2.980682,0.728516,0.0
110551567,1479190,599,45,7.147146,0.275362,0.001239,4.128665,4.405266,8.445551,16.937716,3.353012,0.734741,0.0
110552595,1480218,610,44,7.04179,0.348913,0.002024,3.834392,4.185329,8.381781,15.214545,3.058137,0.728882,0.0
110553560,1481183,599,55,7.453301,13.158776,0.000891,5.090618,18.250284,8.531186,35.790054,4.144335,0.719971,0.0
110554594,1482217,599,46,7.341138,0.256904,0.001769,3.943519,4.202191,8.38199,15.764401,3.117916,0.722656,0.0
110555579,1483202,698,45,7.200373,0.341891,0.001123,3.182608,3.525622,8.342928,11.592965,2.424658,0.729248,0.0
110556588,1484211,499,45,7.088447,0.339036,0.001299,3.684829,4.025163,8.356503,14.433698,2.928633,0.724976,0.0
110557575,1485198,578,44,6.964413,0.332518,0.001391,3.312578,3.646487,8.186942,12.713442,2.564081,0.728271,0.0
110558605,1486228,1997,65,7.159867,7.663669,0.001552,4.866545,12.531766,8.339477,30.049477,4.004426,0.817017,0.0
110559573,1487196,518,52,7.4689,10.136735,0.000649,5.390868,15.528253,8.32451,31.717897,4.345119,0.723877,0.0
110600593,1488216,599,47,7.343079,0.327078,0.000649,3.497964,3.825691,8.1693,13.408072,2.762321,0.722778,0.0
110601573,1489196,599,46,7.229849,0.411074,0.002156,3.818521,4.231751,8.025861,14.531094,2.960594,0.724731,0.0
110602593,1490216,499,45,7.13051,0.274471,0.002156,4.114973,4.391601,7.898792,16.719024,3.31259,0.729736,0.0
110603586,1491209,599,45,6.995015,0.319822,0.000359,3.0945,3.414681,7.735122,11.430834,2.382521,0.728882,0.0
110604592,1492215,1972,52,7.154052,6.922275,0.002407,4.572908,11.49759,7.867883,26.90189,3.682557,0.720947,0.0
110605588,1493211,599,46,7.088038,0.480486,0.002407,4.841065,5.323958,7.776029,21.19782,3.964547,0.723145,0.0
110606584,1494207,599,45,6.96415,0.327175,0.002206,3.275864,3.605245,7.727391,12.114621,2.472292,0.722412,0.0
110607595,1495218,699,43,6.838557,0.333732,0.000919,3.098775,3.433427,7.574802,11.288746,2.360394,0.728027,0.0
110608593,1496216,699,42,6.713461,0.321009,0.002236,3.047286,3.370531,7.423148,11.248218,2.328512,0.728882,0.0
110609589,1497212,599,43,6.596975,0.329736,0.000979,3.114619,3.445334,7.441395,11.294437,2.341392,0.731323,0.0
110610599,1498222,699,42,6.48584,0.311739,0.002208,3.1556,3.469548,7.300252,11.841188,2.431224,0.725952,0.0
110611596,1499219,699,42,6.39509,0.340286,0.000483,3.631713,3.972482,7.180096,14.40895,2.903823,0.728638,0.0
110612592,1500215,699,42,6.293277,0.292932,0.000483,3.242334,3.535749,7.104816,12.154322,2.479301,0.729004,0.0
110613603,1501226,599,42,6.186396,0.320618,0.000919,2.967061,3.288599,6.969204,10.589845,2.208664,0.733521,0.0
110614600,1502223,598,42,6.12593,0.361019,0.000423,4.15033,4.511772,6.880386,17.295709,3.397865,0.734131,0.0
110615611,1503234,599,42,6.086973,0.299299,0.00049,4.732058,5.031846,6.917922,19.93809,3.874017,0.727295,0.0
110616609,1504232,642,42,5.99903,0.351194,0.002059,3.290855,3.644108,6.800182,12.228505,2.48998,0.732544,0.0
110617590,1505213,699,42,5.903888,0.297249,0.001463,3.039014,3.337727,6.781804,11.195226,2.320433,0.727539,0.0
110618629,1506252,599,40,5.810563,0.274938,0.001493,2.963726,3.240157,6.657846,10.687218,2.213838,0.726929,0.0
110619602,1507225,856,40,5.73392,0.329555,0.000235,3.415325,3.745115,6.549763,13.428377,2.724154,0.72998,0.0
