timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
145050116,1744880,3657,95,13.740652,10.257046,0.022668,6.219181,16.498895,35.914444,30.049023,5.020723,1.160767,0.0
145051115,1745879,3560,93,13.958813,13.32593,0.282117,6.080516,19.688563,39.314069,30.388851,4.912171,0.89917,0.0
145052132,1746896,2310,89,14.297364,13.925377,2.864587,6.734376,23.524341,44.560525,30.890934,5.419085,0.864136,1.070312
145053117,1747881,1972,88,14.647328,11.776068,5.25376,6.893255,23.923083,45.24204,31.412699,5.486149,0.85437,1.109375
145054132,1748896,1972,88,14.991289,12.056643,5.107496,7.260767,24.424906,46.932003,31.958092,5.83273,0.85498,1.101562
145055120,1749884,1972,88,15.34801,12.118936,5.605854,7.107078,24.831868,46.652928,32.490779,5.674584,0.844971,1.265625
145056122,1750886,2106,90,15.684785,12.268252,5.646339,6.98732,24.901911,46.40762,32.981348,5.569412,0.878052,1.101562
145057122,1751886,2093,93,16.018988,12.478921,5.504726,7.030848,25.014495,46.491264,33.465292,5.596267,0.826172,1.015625
145058111,1752875,1397,78,16.03028,7.433655,2.018127,6.883362,16.335144,34.787966,33.512578,5.511658,0.742065,0.0
145059121,1753885,1597,77,15.971769,6.228178,1.755332,6.390239,14.373748,31.841467,33.453552,5.103193,0.778076,1.070312
145100108,1754872,1596,76,15.93511,6.621952,1.973732,6.359803,14.955487,32.711339,33.426779,5.08731,0.751099,0.0
145101130,1755894,1596,74,15.898568,6.593528,1.959433,6.345492,14.898453,32.66458,33.399939,5.069566,0.799072,1.070312
145102119,1756883,1065,74,15.868772,6.780098,2.052023,6.250131,15.082253,32.765319,33.376753,4.992162,0.770142,0.0
145103131,1757895,1277,74,15.833782,6.656531,1.997576,6.225031,14.879138,32.478356,33.34502,4.964686,0.786011,0.0
145104127,1758891,1377,74,15.816636,6.702649,2.300579,6.35616,15.359389,33.312301,33.343836,5.086243,0.746338,0.0
145105125,1759889,1597,72,15.791541,6.431304,2.395814,6.283347,15.110464,32.914634,33.328584,5.01482,0.775391,0.0
145106114,1760878,1597,74,15.776638,6.639548,2.544866,6.188985,15.373398,33.065154,33.319195,4.936815,0.77063,1.070312
145107136,1761900,1597,72,15.766625,6.538723,2.621241,6.333215,15.493179,33.480529,33.324893,5.056044,0.805908,1.070312
145108112,1762876,1597,73,15.742965,6.358048,2.497425,6.262912,15.118384,32.871134,33.308331,5.009422,0.766846,0.96875
145109137,1763901,1197,72,15.730894,6.350717,2.584342,6.46198,15.39704,33.690781,33.321662,5.189989,0.78772,0.0
145110131,1764895,1597,74,15.719466,6.624997,2.662241,6.131172,15.41841,32.994151,33.309685,4.88323,0.806274,1.070312
145111125,1765889,1597,74,15.711407,6.514306,2.699977,6.278147,15.49243,33.474774,33.315545,5.015997,0.762085,0.0
145112136,1766900,1597,74,15.699929,6.475253,2.611249,6.301604,15.388105,33.25183,33.313281,5.027027,0.802368,1.070312
145113126,1767890,1497,74,15.694994,6.615764,2.54446,6.402895,15.563119,33.752502,33.329125,5.124052,0.771729,1.070312
145114128,1768892,1647,72,15.674193,6.452464,2.433083,6.221732,15.107279,32.873658,33.313021,4.979077,0.768555,0.0
145115136,1769900,1597,74,15.665795,6.630842,2.549101,6.259576,15.439519,33.339739,33.313978,5.004761,0.770142,1.070312
145116130,1770894,1596,74,15.666048,6.745385,2.65506,6.272378,15.672822,33.684133,33.32729,5.013187,0.761353,0.0
145117139,1771903,1597,73,15.656211,6.625317,2.58854,6.175643,15.3895,33.203616,33.322895,4.932622,0.765503,0.0
145118130,1772894,1597,74,15.654248,6.751469,2.632989,6.21723,15.601688,33.483959,33.328694,4.963648,0.748169,0.0
145119141,1773905,1440,72,15.639175,6.419962,2.463147,6.345254,15.228364,33.31762,33.328302,5.080699,0.758057,0.0
145120137,1774901,1597,73,15.63451,6.566381,2.522968,6.420645,15.509993,33.811243,33.345739,5.139571,0.783325,0.0
145121126,1775890,1561,74,15.62552,6.646888,2.60864,6.126251,15.381779,33.016897,33.33403,4.883119,0.802979,1.070312
145122133,1776897,1696,74,15.621461,6.663138,2.597975,6.249469,15.510582,33.475839,33.339039,4.989701,0.775635,1.070312
145123142,1777906,1596,73,15.615968,6.659742,2.540566,6.268438,15.468745,33.437619,33.342581,5.017017,0.778564,1.070312
145124139,1778903,1597,72,15.612294,6.517454,2.554221,6.442324,15.513999,33.805431,33.35926,5.162885,0.743896,0.0
145125138,1779902,1597,74,15.59696,6.803002,2.01214,6.366512,15.181653,32.973356,33.345505,5.092705,0.781372,1.078125
145126131,1780895,1597,75,15.588836,6.948538,2.105132,6.315581,15.369251,33.113436,33.337225,5.047284,0.777832,1.070312
145127144,1781908,1697,74,15.571973,6.659102,2.027621,6.426639,15.113362,32.971708,33.324263,5.150371,0.771362,0.0
145128132,1782896,1596,73,15.563579,6.952465,2.087667,6.299816,15.339948,33.167722,33.318605,5.039019,0.774658,0.0
