Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-PECI Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
09/08/2022,17:31:13:239,2030763,918,47,7.013748,1.276144,0.165081,5.359650,6.120981,18.658312,18.677065,3.702657,0.981079,0.000000
09/08/2022,17:31:14:235,2031759,1197,47,7.051772,3.174385,0.152340,4.907227,8.092915,21.573889,21.573889,3.778265,0.754883,0.921875
09/08/2022,17:31:15:257,2032781,1098,48,7.065980,2.566404,0.154394,4.531860,7.465845,20.654297,20.663069,3.747595,0.741333,0.000000
09/08/2022,17:31:16:241,2033765,1043,48,7.078673,2.508745,0.148982,5.456543,7.406892,20.450600,20.442059,3.759873,0.764404,0.921875
09/08/2022,17:31:17:242,2034766,998,48,7.093366,2.559634,0.157280,5.628313,7.485908,20.894927,20.894927,3.788149,0.763306,0.921875
09/08/2022,17:31:18:238,2035762,1397,46,7.056446,1.237152,0.151939,5.777995,6.038337,18.465543,18.447115,3.680402,0.770874,0.921875
09/08/2022,17:31:19:250,2036774,798,46,7.016859,1.223627,0.152246,5.749378,5.903736,17.972709,17.990772,3.568502,0.736206,0.000000
09/08/2022,17:31:20:243,2037767,1654,46,6.983989,1.305675,0.156659,4.810333,6.083517,18.441664,18.441664,3.654216,0.779663,0.000000
09/08/2022,17:31:21:260,2038784,1098,48,7.011958,2.764868,0.150528,5.411784,7.768877,21.491628,21.491628,3.859045,0.760742,0.921875
09/08/2022,17:31:22:248,2039772,1270,45,6.975962,1.283688,0.150882,5.371094,5.981323,18.079670,18.126301,3.587751,0.765381,0.921875
09/08/2022,17:31:23:252,2040776,1327,46,6.943690,1.237247,0.153152,5.327497,6.027817,18.511117,18.463166,3.666681,0.755615,0.000000
09/08/2022,17:31:24:249,2041773,998,46,6.912101,1.262669,0.150520,5.053711,6.045319,18.448743,18.445809,3.656030,0.736938,0.000000
09/08/2022,17:31:25:247,2042771,1120,47,6.948240,2.886180,0.155198,5.537923,7.804047,21.128082,21.133729,3.779405,1.062012,0.000000
09/08/2022,17:31:26:264,2043788,1696,45,6.930362,1.602871,0.155786,5.171712,6.424400,19.230416,19.230416,3.691526,0.775391,0.000000
09/08/2022,17:31:27:246,2044770,1297,46,6.898980,1.264987,0.150090,5.218506,6.045526,18.456263,18.456263,3.652498,0.745972,0.000000
09/08/2022,17:31:28:259,2045783,1884,46,6.868833,1.254913,0.150852,4.842122,6.015403,18.337584,18.366734,3.637931,0.800049,0.921875
09/08/2022,17:31:29:244,2046768,1228,46,6.841671,1.320046,0.153413,4.935710,6.102844,18.493833,18.465575,3.654345,0.758301,0.921875
09/08/2022,17:31:30:261,2047785,1063,46,6.848106,2.130819,0.152840,5.094401,7.023070,20.101675,20.101675,3.749019,0.756836,0.921875
09/08/2022,17:31:31:244,2048768,1438,46,6.820672,1.237881,0.151309,4.943848,6.084693,18.671471,18.691957,3.716536,0.769775,0.921875
09/08/2022,17:31:32:260,2049784,973,46,6.794284,1.226504,0.156245,5.029297,6.051812,18.608527,18.587376,3.687939,0.761719,0.921875
09/08/2022,17:31:33:256,2050780,998,46,6.765045,1.221801,0.155789,4.886882,5.970409,18.255219,18.255219,3.627507,0.761475,0.921875
09/08/2022,17:31:34:256,2051780,1297,46,6.738607,1.256914,0.147331,4.760742,6.000359,18.233011,18.214705,3.618417,0.767212,0.000000
09/08/2022,17:31:35:275,2052799,1098,45,6.715737,1.259307,0.152929,4.664830,6.081518,18.563529,18.582092,3.690458,0.742065,0.000000
09/08/2022,17:31:36:259,2053783,1098,46,6.694820,1.236660,0.151253,4.650879,6.130663,18.842254,18.842254,3.756834,0.769287,0.921875
09/08/2022,17:31:37:256,2054780,1115,47,6.764193,3.717350,0.146699,5.102539,8.690235,22.314590,22.314590,3.830576,0.754517,0.921875
09/08/2022,17:31:38:268,2055792,998,46,6.744064,1.286835,0.144197,4.956055,6.182575,18.840538,18.858885,3.759019,0.769043,0.921875
09/08/2022,17:31:39:262,2056786,1021,46,6.722678,1.256149,0.147782,5.488804,6.117902,18.819113,18.801001,3.739565,0.736938,0.000000
09/08/2022,17:31:40:261,2057785,2709,46,6.701445,1.264113,0.145052,5.419050,6.082652,18.605161,18.605161,3.700609,1.155518,0.921875
09/08/2022,17:31:41:259,2058783,1445,46,6.685044,1.400091,0.148157,5.037435,6.227073,18.791924,18.791924,3.699402,0.761108,0.921875
09/08/2022,17:31:42:264,2059788,1397,47,6.707710,2.241598,0.138524,5.253092,7.290876,20.995543,20.995543,3.919399,0.758789,0.921875
09/08/2022,17:31:43:261,2060785,1347,45,6.734943,2.580492,0.139271,5.458287,7.455722,20.509513,20.509513,3.744604,0.755615,0.000000
09/08/2022,17:31:44:259,2061783,1063,47,6.773476,2.832516,0.139207,4.901886,7.821938,21.386890,21.386890,3.848270,0.756226,0.921875
09/08/2022,17:31:45:274,2062798,919,48,6.799017,2.647695,0.138106,5.513509,7.483954,20.560950,20.560950,3.725593,0.755005,0.921875
09/08/2022,17:31:46:254,2063778,1025,46,6.779739,1.337153,0.137528,5.130768,6.238050,19.019276,19.019276,3.775581,0.754028,0.921875
09/08/2022,17:31:47:279,2064803,798,46,6.755548,1.263586,0.142689,5.270822,6.057850,18.594111,18.604761,3.688169,0.730103,0.000000
09/08/2022,17:31:48:261,2065785,1340,46,6.816167,3.316726,0.139457,5.179269,8.419592,22.339760,22.329578,3.945015,0.755859,0.921875
09/08/2022,17:31:49:280,2066804,1003,46,6.790232,1.306481,0.144099,4.882812,6.059333,18.299670,18.299670,3.649132,0.762207,0.921875
09/08/2022,17:31:50:263,2067787,1507,47,6.843226,3.253952,0.147481,4.809570,8.260962,21.834354,21.834354,3.855817,0.770264,0.000000
09/08/2022,17:31:51:276,2068800,1098,47,6.857723,2.252128,0.144998,5.327497,7.245925,20.681986,20.681986,3.848816,0.736206,0.000000
09/08/2022,17:31:52:272,2069796,1963,45,6.830727,1.295574,0.138722,5.578613,6.064948,18.379189,18.379189,3.664100,0.826172,0.921875
09/08/2022,17:31:53:271,2070795,1965,45,6.805527,1.276704,0.135558,5.333534,6.092701,18.663106,18.663106,3.705006,0.805420,0.000000
09/08/2022,17:31:54:264,2071788,1496,46,6.807842,1.904408,0.134636,4.791260,6.862370,20.088631,20.068542,3.833912,0.755371,0.000000
09/08/2022,17:31:55:271,2072795,1278,46,6.831580,2.601507,0.132731,5.074056,7.474095,20.341856,20.362362,3.743571,0.750610,0.000000
09/08/2022,17:31:56:272,2073796,1197,46,6.828388,1.821764,0.130500,5.228678,6.727834,19.753108,19.753108,3.793887,0.741211,0.000000
09/08/2022,17:31:57:271,2074795,997,46,6.824037,1.754977,0.134636,5.689348,6.682792,19.729187,19.729187,3.806069,0.736694,0.000000
09/08/2022,17:31:58:280,2075804,1573,46,6.798131,1.257448,0.144006,5.170550,6.071790,18.606375,18.606375,3.696480,0.765015,0.000000
09/08/2022,17:31:59:278,2076802,1152,48,6.796528,1.760134,0.141105,5.505371,6.627227,19.458540,19.458540,3.753692,0.884644,0.921875
09/08/2022,17:32:00:270,2077794,1179,45,6.833533,2.986691,0.133607,5.074637,7.837931,21.022391,21.001348,3.734703,0.830688,0.921875
09/08/2022,17:32:01:282,2078806,1009,45,6.816088,1.476377,0.131983,5.174909,6.325337,19.121153,19.121153,3.737958,0.827148,0.000000
09/08/2022,17:32:02:279,2079803,1482,46,6.823283,2.021813,0.135845,5.550130,6.987638,20.264396,20.284460,3.846542,0.755737,0.000000
09/08/2022,17:32:03:281,2080805,1890,46,6.798881,1.249821,0.159650,4.817708,6.122181,18.780707,18.780707,3.724983,0.799316,0.921875
09/08/2022,17:32:04:276,2081800,1383,46,6.805992,2.108431,0.161793,5.159505,6.985128,19.995410,19.995410,3.736228,0.750732,0.000000
09/08/2022,17:32:05:293,2082817,3746,51,6.870511,3.547201,0.158878,4.842631,8.543176,22.294824,22.294824,3.832026,1.032837,0.921875
09/08/2022,17:32:06:276,2083800,1197,46,6.857134,1.565107,0.157461,5.179850,6.490681,19.638917,19.638917,3.786880,0.759644,0.921875
09/08/2022,17:32:07:291,2084815,1097,46,6.827750,1.251284,0.161100,5.706787,5.987498,18.176815,18.176815,3.614300,0.758179,0.921875
09/08/2022,17:32:08:275,2085799,1075,46,6.844798,2.338543,0.161277,5.208333,7.299707,20.676171,20.676171,3.800656,0.771484,0.921875
09/08/2022,17:32:09:289,2086813,998,46,6.821801,1.298430,0.159422,5.078125,6.175448,18.907811,18.907811,3.732263,0.753174,0.921875
09/08/2022,17:32:10:287,2087811,1100,48,6.867861,3.102346,0.157017,5.026681,8.099897,21.688548,21.688548,3.841359,0.746826,0.000000
09/08/2022,17:32:11:291,2088815,1397,46,6.840451,1.270325,0.157550,5.220540,6.072316,18.537947,18.537947,3.663820,0.750854,0.000000
09/08/2022,17:32:12:289,2089813,1063,49,6.853504,2.182639,0.154223,6.339518,7.022376,20.113183,20.186146,3.720956,0.957397,0.921875
09/08/2022,17:32:13:289,2090813,1025,47,6.849599,1.649067,0.155786,5.566406,6.536102,19.769030,19.695702,3.751583,1.085205,0.000000
09/08/2022,17:32:14:286,2091810,1160,46,6.859762,2.249882,0.154259,4.224505,7.137953,20.527080,20.542873,3.735535,0.755493,0.000000
09/08/2022,17:32:15:288,2092812,998,46,6.876450,2.504865,0.158493,4.786900,7.329129,20.098889,20.092087,3.676326,0.736938,0.000000
09/08/2022,17:32:16:282,2093806,998,46,6.909993,2.750350,0.158086,5.090332,7.817998,21.719570,21.727968,3.903572,0.745117,0.000000
09/08/2022,17:32:17:298,2094822,1165,0,6.930828,2.595459,0.159228,5.208333,7.492112,20.503391,20.508304,3.744329,0.741821,0.000000
09/08/2022,17:32:18:291,2095815,1198,51,7.012544,3.890885,0.217983,5.407715,9.198260,23.705754,23.683745,4.054092,0.741089,0.000000
09/08/2022,17:32:19:296,2096820,1451,62,7.411996,11.932435,0.250756,5.989075,18.194281,37.111157,37.111157,4.865637,1.053711,0.976562
09/08/2022,17:32:20:296,2097820,1726,52,7.464856,3.819542,0.166936,5.035400,8.908849,23.121150,23.121150,3.919529,0.775879,0.921875
09/08/2022,17:32:21:295,2098819,1464,48,7.434788,1.350449,0.163916,6.095378,6.589630,20.395691,20.395691,4.054905,0.755005,0.921875
09/08/2022,17:32:22:293,2099817,958,50,7.522731,4.300187,0.161272,5.538177,9.936126,25.881839,25.913181,4.399052,0.751953,0.921875
09/08/2022,17:32:23:290,2100814,1115,50,7.555805,2.939426,0.158605,4.682850,8.472214,23.884053,23.852710,4.311541,0.757690,0.921875
09/08/2022,17:32:24:284,2101808,1019,49,7.549705,2.464341,0.163527,4.777018,7.385627,20.314300,20.314300,3.756325,0.762695,0.921875
09/08/2022,17:32:25:300,2102824,1200,51,7.546395,2.182926,0.162719,6.260463,7.311688,21.059157,21.059157,3.972141,1.228394,0.000000
09/08/2022,17:32:26:299,2103823,1197,48,7.538181,2.224738,0.164953,6.495884,7.295589,21.057189,21.057189,3.906970,0.742065,0.000000
09/08/2022,17:32:27:298,2104822,1102,49,7.527463,1.772315,0.167847,5.786133,7.011290,21.192667,21.192667,4.062168,1.229614,0.000000
09/08/2022,17:32:28:303,2105827,1297,48,7.527931,2.398403,0.164454,5.148751,7.537067,21.788513,21.805786,3.960007,0.746094,0.000000
09/08/2022,17:32:29:301,2106825,963,48,7.511616,1.932533,0.164363,5.519322,7.057205,20.308006,20.290819,3.942446,0.736694,0.000000
09/08/2022,17:32:30:295,2107819,1232,48,7.514302,2.735417,0.165428,5.105155,7.581695,20.455278,20.455278,3.694951,0.747070,0.000000
09/08/2022,17:32:31:295,2108819,1238,47,7.473667,1.459555,0.167053,6.372070,6.334591,19.019942,19.019942,3.746945,0.755981,0.914062
09/08/2022,17:32:32:307,2109831,1956,46,7.426975,1.207938,0.162471,5.159505,6.140447,19.097595,19.132141,3.778870,0.799316,0.921875
09/08/2022,17:32:33:303,2110827,998,47,7.380431,1.288527,0.161517,5.885533,6.106696,18.618494,18.566064,3.697331,0.755737,0.921875
09/08/2022,17:32:34:298,2111822,946,47,7.333333,1.240115,0.160832,5.089393,6.030846,18.356983,18.392336,3.652530,0.727295,0.000000
09/08/2022,17:32:35:313,2112837,1845,46,7.290989,1.268002,0.160481,4.899089,6.130055,18.736505,18.719636,3.715982,0.799927,0.000000
09/08/2022,17:32:36:295,2113819,1098,46,7.251888,1.264099,0.156799,5.932617,6.177673,18.923725,18.923725,3.776904,0.744873,0.000000
09/08/2022,17:32:37:310,2114834,1153,46,7.238487,1.116495,0.149148,6.119792,6.843133,22.785505,22.785505,4.518031,0.755981,0.921875
09/08/2022,17:32:38:310,2115834,998,46,7.195438,1.276794,0.154968,4.927572,6.036560,18.300755,18.319318,3.636613,0.755981,0.921875
09/08/2022,17:32:39:306,2116830,970,46,7.159553,1.263025,0.155283,5.440267,6.168269,19.013887,18.995008,3.768860,0.760254,0.921875
09/08/2022,17:32:40:304,2117828,802,46,7.123479,1.272966,0.151561,5.000814,6.126100,18.681293,18.662555,3.719958,0.762085,0.921875
09/08/2022,17:32:41:314,2118838,1250,46,7.083140,1.237406,0.155723,4.887172,5.978403,18.219789,18.238064,3.626113,0.741577,0.000000
09/08/2022,17:32:42:311,2119835,1553,46,7.060589,1.574658,0.152036,5.350749,6.445827,19.230727,19.230727,3.733589,0.764771,0.000000
09/08/2022,17:32:43:312,2120836,1098,46,7.028280,1.277139,0.157249,4.793294,6.144413,18.787441,18.787441,3.733001,0.761597,0.921875
09/08/2022,17:32:44:310,2121834,1603,46,6.995665,1.259516,0.158902,5.671910,6.053994,18.450117,18.450117,3.666992,0.780273,0.921875
09/08/2022,17:32:45:307,2122831,1263,46,6.958359,1.224983,0.153952,4.895020,5.929466,18.124934,18.124934,3.590260,0.760620,0.921875
09/08/2022,17:32:46:317,2123841,1014,46,6.929394,1.242954,0.156628,5.628313,6.111409,18.747343,18.747343,3.733378,0.769165,0.921875
09/08/2022,17:32:47:311,2124835,1043,47,6.949520,2.524625,0.157061,4.951986,7.486121,20.829892,20.829892,3.806215,0.746948,0.000000
09/08/2022,17:32:48:306,2125830,998,46,6.924477,1.242711,0.158168,5.074056,6.227893,19.392031,19.372522,3.835083,0.768188,0.921875
09/08/2022,17:32:49:318,2126842,1214,46,6.894621,1.291963,0.160100,5.025228,6.069226,18.387286,18.405784,3.647065,0.751953,0.000000
09/08/2022,17:32:50:316,2127840,1097,47,6.865703,1.235259,0.156441,5.175781,6.068717,18.682186,18.682186,3.704768,0.741089,0.000000
09/08/2022,17:32:51:312,2128836,972,52,6.971932,4.576331,0.302627,5.519867,9.846736,24.326091,24.357619,3.937563,0.932251,0.000000
09/08/2022,17:32:52:328,2129852,2256,67,7.312021,9.982452,0.656703,7.084147,16.402592,34.708802,34.642527,4.589096,0.890747,1.093750
09/08/2022,17:32:53:321,2130845,2398,59,7.550173,7.451350,0.833456,4.907227,13.874492,31.788143,31.819461,4.393031,0.921143,0.945312
