timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
165322956,9097720,599,36,4.082875,0.332831,0.00247,3.411763,3.747065,13.0067,13.597289,2.643732,0.92688,0.0
165323954,9098718,599,36,4.057577,0.350495,0.000731,3.024712,3.375939,10.877828,13.499874,2.281448,1.004517,0.0
165324947,9099711,499,37,4.048165,0.390161,0.001039,3.402572,3.793772,12.669591,13.470251,2.621274,0.79541,1.109375
165325957,9100721,599,37,4.036355,0.383974,0.001905,3.328958,3.714838,12.624741,13.440296,2.570238,0.895996,1.109375
165326955,9101719,599,37,4.025772,0.346975,0.002783,3.393208,3.742966,12.96429,13.423126,2.640905,0.922485,0.0
165327935,9102699,598,37,4.026068,0.309029,0.002691,3.722349,4.034069,14.578412,13.464303,2.945344,0.773926,0.0
165328951,9103715,599,36,4.011119,0.314091,0.000935,3.283492,3.598518,12.343877,13.425128,2.538601,1.062744,0.0
165329953,9104717,599,36,3.998825,0.344867,0.00054,3.327555,3.672961,12.537053,13.392872,2.564076,1.136475,0.9375
165330950,9105714,3846,36,3.986359,0.378394,0.00054,3.271542,3.650475,12.104758,13.346776,2.505124,1.049561,0.0
165331963,9106727,599,36,3.973531,0.336642,0.001163,3.288307,3.626113,12.279208,13.308763,2.529351,0.971436,1.007812
165332966,9107730,599,37,3.969693,0.342833,0.00235,3.522265,3.867448,13.343924,13.310035,2.740256,1.177856,0.890625
165333943,9108707,599,36,3.956757,0.307734,0.000792,3.299675,3.608201,12.463708,13.279719,2.552999,0.9823,0.0
165334969,9109733,499,36,3.941426,0.368832,0.000811,3.148178,3.517822,11.46249,13.21631,2.387049,0.808228,0.0
165335939,9110703,599,37,3.92668,0.338489,0.000952,3.199169,3.53861,11.78847,13.16399,2.448009,1.092896,0.0
165336974,9111738,599,37,3.922354,0.305869,0.001702,3.494119,3.80169,13.442033,13.173612,2.726657,1.109863,0.0
165337962,9112726,599,36,3.917332,0.336666,0.00059,3.449223,3.78648,13.271638,13.177236,2.688908,1.085693,0.0
165338955,9113719,599,37,3.89373,0.308261,0.00059,2.940268,3.249119,10.470276,13.081622,2.202388,0.834839,0.0
165339965,9114729,599,36,3.883935,0.334372,0.000184,3.282991,3.617547,12.288166,13.053483,2.526167,0.920044,0.0
165340963,9115727,506,36,3.873166,0.295818,0.000543,3.289318,3.58568,12.34504,13.027903,2.536853,1.144897,0.0
165341973,9116737,599,36,3.867905,0.307808,0.00049,3.417112,3.72541,13.021998,13.027693,2.64906,1.119385,0.945312
165342973,9117737,599,37,3.8523,0.364219,0.001992,3.069507,3.435718,11.133609,12.959235,2.320966,1.024048,0.0
165343971,9118735,4481,37,3.84622,0.32373,0.001343,3.356995,3.682068,12.664764,12.948729,2.588404,1.199097,0.0
165344967,9119731,562,37,3.841735,0.378626,0.002202,3.339565,3.720392,12.610365,12.936669,2.584882,0.949951,0.0
165345963,9120727,1366,36,3.832318,0.289917,0.002329,3.284745,3.576991,12.161194,12.909084,2.516229,0.783325,0.0
165346986,9121750,599,36,3.821681,0.349114,0.000735,3.183449,3.533298,11.710424,12.866403,2.427448,1.069946,0.0
165347968,9122732,599,36,3.821336,0.304281,0.002387,3.505554,3.812221,13.459177,12.88806,2.747775,0.978638,0.0
165348963,9123727,499,36,3.815176,0.310583,0.003294,3.331823,3.645701,12.554969,12.876378,2.579015,1.022461,0.0
165349985,9124749,730,36,3.803668,0.356991,0.003294,3.130397,3.490682,11.406068,12.824287,2.371704,1.084595,0.0
165350977,9125741,647,36,3.798582,0.393867,0.002027,3.268719,3.664613,11.979699,12.7934,2.498265,1.042969,0.0
165351992,9126756,4575,38,3.801,0.372979,0.001046,3.492786,3.866811,13.558419,12.820503,2.74369,0.960083,0.0
165352972,9127736,599,36,3.80332,0.351825,0.000602,3.512651,3.865078,13.474518,12.844211,2.73654,0.99353,1.109375
165353996,9128760,499,35,3.786962,0.362723,0.002367,2.970855,3.335945,10.631464,12.766844,2.232677,1.085327,0.0
165354985,9129749,599,36,3.785031,0.35429,0.001967,3.377914,3.734171,12.659406,12.762911,2.612781,1.002197,0.0
165355981,9130745,599,35,3.783,0.370469,0.00216,3.35484,3.727469,12.669057,12.759599,2.581886,0.789917,0.0
165356998,9131762,599,35,3.782011,0.322089,0.000797,3.432337,3.755223,13.184084,12.774714,2.681445,1.068848,0.0
165357979,9132743,599,36,3.767627,0.317779,0.002521,3.065681,3.385981,11.208803,12.717838,2.328998,1.324829,0.0
165359003,9133767,599,36,3.765419,0.374859,0.001929,3.327816,3.704604,12.637202,12.715013,2.576293,1.168823,0.0
165359976,9134740,522,36,3.762471,0.328362,0.000954,3.355503,3.684819,12.730896,12.715594,2.605319,1.039673,0.0
165400994,9135758,499,36,3.758143,0.336759,0.003572,3.297716,3.638046,12.417396,12.705221,2.541419,1.119263,0.0
165401991,9136755,599,36,3.749068,0.360389,0.002701,3.145201,3.508291,11.615884,12.665654,2.397295,1.013916,0.0
165403003,9137767,599,36,3.751853,0.333704,0.002939,3.490635,3.827278,13.33612,12.689504,2.71968,1.061157,0.0
165403996,9138760,599,36,3.74867,0.333944,0.000724,3.32913,3.663798,12.527767,12.683658,2.558471,1.187378,0.0
165404996,9139760,651,36,3.739379,0.377029,0.003626,3.106032,3.486687,11.52625,12.64257,2.366924,0.761353,0.0
165406009,9140773,599,36,3.757653,0.753113,0.001099,3.496826,4.251038,13.876587,12.686642,2.729919,0.983765,0.0
165407009,9141773,599,36,3.758776,0.335543,0.00247,3.450686,3.788699,13.267826,12.707669,2.685366,0.985352,0.0
165408005,9142769,599,37,3.792263,0.778564,0.00116,3.916687,4.696411,15.414612,12.804345,3.100281,1.092773,0.0
165408985,9143749,599,36,3.779393,0.391826,0.000429,3.038215,3.43047,11.115201,12.74426,2.297336,0.813477,0.0
165410021,9144785,699,36,3.767467,0.320808,0.00081,3.117028,3.438646,11.456904,12.699248,2.363804,0.952637,0.0
165410991,9145755,698,36,3.762544,0.35484,0.002357,3.277078,3.634275,12.404512,12.688343,2.52314,1.036865,1.070312
165412009,9146773,599,35,3.778686,0.372881,0.002391,3.852748,4.22802,15.378468,12.781537,3.068558,1.152954,0.0
165412996,9147760,599,36,3.766929,0.325861,0.001379,3.128082,3.455321,11.46016,12.733495,2.373476,0.883545,0.0
165414013,9148777,599,35,3.76076,0.334549,0.002968,3.254404,3.591922,12.218151,12.715311,2.503245,1.040771,0.0
165415011,9149775,1197,38,3.758286,0.343443,0.000421,3.348703,3.692567,12.740112,12.71621,2.592372,1.096924,0.0
165416019,9150783,599,35,3.752409,0.295584,0.000916,3.297059,3.593559,12.433594,12.706117,2.548508,1.004395,0.0
165417017,9151781,599,35,3.737618,0.317589,0.002725,3.02124,3.341554,10.968466,12.643561,2.279312,1.229614,0.0
165418013,9152777,599,36,3.741242,0.347007,0.000735,3.491657,3.839399,13.35972,12.669062,2.714381,1.098022,0.890625
165419008,9153772,599,35,3.737793,0.328547,0.001655,3.314075,3.644277,12.519009,12.663724,2.565744,1.149414,0.96875
165420019,9154783,659,35,3.726822,0.323437,0.002451,3.103478,3.429367,11.518407,12.623024,2.361742,1.036133,1.007812
165421017,9155781,699,36,3.714347,0.350559,0.003384,3.027042,3.380985,10.985604,12.563902,2.284407,1.185547,0.0
165422013,9156777,648,36,3.72188,0.389916,0.000611,3.534968,3.925495,13.465163,12.596025,2.743955,1.110962,0.0
165423022,9157786,640,35,3.727281,0.303399,0.00288,3.567431,3.87371,13.689769,12.634931,2.789172,1.071533,0.0
165424023,9158787,698,36,3.714849,0.346007,0.001996,3.034276,3.382279,11.043613,12.577587,2.296349,0.964966,1.109375
165425001,9159765,699,36,3.703195,0.309875,0.003235,3.075439,3.38855,11.318454,12.532573,2.336243,0.962158,0.0
165426021,9160785,699,35,3.700614,0.307171,0.001309,3.320899,3.629379,12.58328,12.534346,2.572704,1.133057,0.0
165427019,9161783,699,36,3.699954,0.307931,0.000659,3.373884,3.682474,12.769046,12.542887,2.603668,1.241699,0.0
165428032,9162796,699,35,3.692925,0.32326,0.002261,3.177433,3.502954,11.746304,12.514466,2.437863,1.095093,0.0
165429032,9163796,699,35,3.689163,0.330446,0.002955,3.255429,3.588831,12.25889,12.505238,2.502864,1.033936,0.0
165430030,9164794,799,35,3.68806,0.334656,0.002197,3.321411,3.658264,12.556352,12.507066,2.564819,0.760376,1.007812
165431025,9165789,997,36,3.686266,0.326926,0.002688,3.308179,3.637793,12.586085,12.509882,2.562316,1.015991,0.0
165432033,9166797,607,35,3.672026,0.335111,0.000184,2.950237,3.285532,10.577975,12.44123,2.216976,1.109375,0.0
165433019,9167783,683,36,3.673975,0.314501,0.00218,3.409492,3.726172,13.13133,12.466099,2.658387,0.824219,0.0
165434030,9168794,599,36,3.669163,0.276548,0.000868,3.259773,3.537189,12.255983,12.458707,2.514091,0.891846,0.0
165435026,9169790,699,36,3.661575,0.304995,0.002111,3.152116,3.459222,11.749087,12.433059,2.412819,1.143921,0.0
165436023,9170787,699,35,3.652365,0.333549,0.001226,3.067875,3.402649,11.079568,12.384962,2.314066,0.812988,0.0
165437028,9171792,699,36,3.649106,0.318412,0.000184,3.242156,3.560752,12.306573,12.382171,2.504157,1.160645,0.0
165438029,9172793,699,35,3.659683,0.348616,0.000849,3.594036,3.943502,14.095052,12.443651,2.818902,0.965454,1.109375
165439039,9173803,599,35,3.648999,0.353589,0.000915,3.006332,3.360836,10.947831,12.390122,2.270983,1.025635,1.007812
165440041,9174805,698,35,3.644642,0.331826,0.002719,3.193649,3.528195,11.909114,12.372789,2.447939,1.143799,0.0
165441037,9175801,699,36,3.643429,0.318272,0.002558,3.289929,3.610759,12.373767,12.372824,2.522462,1.169922,0.0
165442049,9176813,499,36,3.648441,0.356722,0.003122,3.424336,3.78418,12.906423,12.391805,2.649918,0.795776,1.109375
165443048,9177812,737,36,3.646836,0.383272,0.002823,3.218103,3.604198,11.954901,12.375951,2.460529,1.334961,0.0
165444047,9178811,599,36,3.641767,0.289149,0.003868,3.211039,3.504057,11.89768,12.358973,2.462201,1.029663,0.0
165445056,9179820,599,35,3.641786,0.336763,0.000795,3.304737,3.642294,12.454471,12.36238,2.546536,1.099243,0.0
165446053,9180817,599,35,3.639986,0.333667,0.000967,3.257255,3.591889,12.297283,12.360034,2.513027,0.974243,0.0
165447054,9181818,699,35,3.62626,0.355681,0.000551,2.898282,3.254515,10.443372,12.291719,2.168277,1.06958,0.0
165448051,9182815,599,35,3.628512,0.299322,0.000732,3.389189,3.689243,12.770128,12.308822,2.617012,1.046387,0.0
165449048,9183812,599,36,3.629536,0.316869,0.002816,3.337588,3.657273,12.639052,12.32058,2.580067,0.857422,0.0
165450043,9184807,699,35,3.624598,0.285382,0.00239,3.202936,3.490708,11.928145,12.306621,2.457094,0.89502,0.0
165451065,9185829,599,35,3.614246,0.351075,0.002635,2.979876,3.333586,10.780059,12.252319,2.245738,1.034546,0.921875
165452054,9186818,599,36,3.615952,0.353132,0.002329,3.305514,3.660975,12.416653,12.258317,2.543112,1.095215,0.0
165453065,9187829,698,35,3.628528,0.331775,0.00253,3.638046,3.972351,14.215384,12.327374,2.86161,1.030762,0.0
165454065,9188829,599,35,3.623886,0.363253,0.001026,3.135834,3.500113,11.594265,12.300903,2.391298,1.013794,0.0
165455053,9189817,599,36,3.612877,0.335724,0.002566,2.977037,3.315327,10.800781,12.247327,2.23938,1.045654,1.007812
165456058,9190822,599,35,3.609906,0.305176,0.002407,3.221163,3.528745,12.159573,12.244228,2.477386,0.912354,0.0
165457073,9191837,599,36,3.610354,0.292301,0.002611,3.327479,3.622391,12.558242,12.255499,2.560987,0.981812,0.0
165458077,9192841,699,36,3.608836,0.301143,0.000843,3.266464,3.56845,12.257473,12.25557,2.518693,0.815796,1.007812
165459057,9193821,599,36,3.607568,0.332444,0.00334,3.237718,3.573502,12.085994,12.24949,2.482704,0.783936,0.0
165500062,9194826,599,35,3.6109,0.291287,0.001495,3.409997,3.702779,12.729719,12.266315,2.636906,1.018066,1.0
165501064,9195828,699,35,3.614507,0.39533,0.002067,3.314075,3.711472,12.664917,12.280607,2.561166,1.096313,0.0
165502073,9196837,799,36,3.607514,0.33475,0.003955,3.080602,3.419308,11.084338,12.237798,2.328829,1.068726,0.0
165503073,9197837,599,36,3.612566,0.330219,0.000665,3.416819,3.747704,12.908119,12.261954,2.643385,1.052246,0.0
165504063,9198827,599,36,3.615933,0.324219,0.000732,3.381897,3.706848,12.7995,12.281152,2.627075,1.049927,0.960938
165505078,9199842,599,35,3.618379,0.38187,0.000986,3.302249,3.685105,12.544266,12.290455,2.555523,0.929565,0.0
165506064,9200828,499,36,3.61554,0.40276,0.00138,3.136079,3.540219,11.350078,12.256299,2.37461,0.862183,0.0
165507078,9201842,680,35,3.623511,0.369312,0.000744,3.472305,3.842362,13.037891,12.283766,2.692501,0.841064,0.0
165508080,9202844,499,36,3.641367,0.344903,0.000181,3.771479,4.116562,14.729677,12.37243,2.976785,1.098389,0.0
165509070,9203834,606,35,3.64209,0.379429,0.001036,3.281096,3.661561,12.176727,12.365434,2.526978,1.040649,0.0
165510082,9204846,499,36,3.639862,0.418562,0.00271,3.157876,3.579148,11.565885,12.337136,2.402051,1.07019,0.0
165511083,9205847,3628,36,3.646718,0.39477,0.001205,3.433393,3.829369,12.944876,12.359123,2.659819,1.042358,0.0
165512076,9206840,2975,35,3.651734,0.366455,0.001283,3.419557,3.787296,12.856851,12.376881,2.643818,0.777466,0.0
165513091,9207855,599,36,3.674225,0.818817,0.000737,3.465741,4.285294,13.723279,12.424726,2.692908,0.968384,0.0
165514088,9208852,763,35,3.673403,0.364465,0.002648,3.284402,3.651516,12.239085,12.41801,2.529193,1.224243,0.0
165515083,9209847,599,36,3.678191,0.426572,0.002451,3.378994,3.808018,12.797058,12.431507,2.611839,0.876465,0.0
165516093,9210857,599,36,3.683709,0.386188,0.00049,3.446648,3.833326,13.061646,12.453899,2.67107,1.029297,0.0
165517091,9211855,599,35,3.67292,0.383477,0.002415,2.998993,3.384885,10.849044,12.395953,2.260351,0.999268,0.90625
165518086,9212850,599,35,3.679078,0.404679,0.001957,3.439068,3.845704,13.092255,12.420796,2.66879,0.950195,1.007812
165519100,9213864,599,36,3.681429,0.372959,0.000675,3.371594,3.745228,12.723927,12.431557,2.610219,1.129761,1.109375
165520084,9214848,599,36,3.683446,0.378743,0.000844,3.357596,3.737183,12.72258,12.442096,2.606677,0.85083,0.0
165521120,9215884,511,36,3.672423,0.333522,0.001179,3.035072,3.369773,10.845215,12.385977,2.288198,1.029053,0.0
165522086,9216850,698,36,3.685391,0.5617,0.000826,3.460723,4.023249,13.422368,12.424287,2.697046,1.1073,0.0
165523104,9217868,499,36,3.698375,0.280837,0.003342,3.776803,4.060982,14.740148,12.504267,2.984916,0.893311,1.109375
165524088,9218852,790,35,3.696804,0.344464,0.002043,3.308574,3.655081,12.306153,12.497078,2.551822,1.148438,0.0
165525115,9219879,599,35,3.68892,0.398495,0.003036,3.071153,3.472684,11.052006,12.446191,2.321255,0.973022,0.0
165526084,9220848,999,36,3.691184,0.374004,0.003036,3.373647,3.750688,12.784426,12.458585,2.622549,1.098389,0.0
165527102,9221866,599,35,3.691419,0.288501,0.002894,3.40658,3.697975,12.851361,12.472191,2.642571,1.025635,0.0
165528103,9222867,1279,35,3.69633,0.329338,0.002938,3.494233,3.826509,13.28754,12.501806,2.713814,0.967896,1.070312
165529115,9223879,499,35,3.697115,0.381378,0.000853,3.33604,3.718271,12.339507,12.495992,2.561225,0.996582,0.0
165530111,9224875,767,36,3.704788,0.396124,0.003565,3.510126,3.909815,13.271608,12.523942,2.740049,1.126709,0.960938
165531109,9225873,1027,37,3.714601,0.3727,0.000796,3.60689,3.980386,13.531072,12.559803,2.802352,1.092773,0.0
165532102,9226866,599,35,3.699904,0.333981,0.002202,2.966076,3.302259,10.558532,12.488401,2.223842,1.101318,0.0
165533116,9227880,599,35,3.707067,0.349923,0.002459,3.549505,3.901886,13.511143,12.524672,2.762686,0.919434,1.007812
165534101,9228865,745,36,3.71145,0.375911,0.000964,3.451348,3.828224,13.036037,12.543172,2.694886,1.021118,0.0
165535126,9229890,670,36,3.714036,0.341203,0.001609,3.442049,3.784861,12.876931,12.554913,2.653573,0.878784,0.0
165536102,9230866,699,36,3.703921,0.351906,0.001609,3.083944,3.437459,11.075529,12.500757,2.334103,0.794556,0.0
165537119,9231883,599,35,3.702186,0.292645,0.001122,3.36055,3.654316,12.594773,12.504041,2.598514,1.029785,0.0
165538119,9232883,799,36,3.716516,0.328026,0.001022,3.768425,4.097473,14.733923,12.584954,2.981462,1.254883,0.890625
165539117,9233881,773,35,3.712246,0.307986,0.001711,3.287162,3.596859,12.239168,12.572617,2.531034,0.868164,0.0
165540113,9234877,1238,35,3.700051,0.314839,0.002385,3.052859,3.370082,10.927681,12.514045,2.300683,0.860107,0.0
165541124,9235888,798,36,3.697626,0.30058,0.00288,3.328438,3.631898,12.512636,12.513995,2.569359,0.953613,0.0
165542110,9236874,679,36,3.697055,0.289254,0.002835,3.389743,3.681831,12.69821,12.520646,2.622157,0.98584,0.96875
165543119,9237883,936,35,3.7013,0.305362,0.001611,3.51073,3.817703,13.357352,12.55011,2.727764,1.313354,0.0
165544120,9238884,963,35,3.69032,0.290598,0.000847,3.105171,3.396616,11.354901,12.507083,2.361256,0.814087,0.0
165545132,9239896,938,36,3.689854,0.318041,0.000732,3.358519,3.677292,12.582388,12.509775,2.589783,0.993286,0.0
165546101,9240865,798,36,3.68808,0.28853,0.000603,3.351626,3.640759,12.571736,12.512017,2.589264,1.033691,0.0
165547138,9241902,752,36,3.675326,0.29794,0.001196,3.0208,3.319935,10.722367,12.450018,2.27013,1.001953,0.0
165548098,9242862,799,36,3.686308,0.360196,0.000826,3.611394,3.972416,13.876092,12.502732,2.82348,0.96936,0.0
165549143,9243907,599,34,3.685533,0.31869,0.00019,3.344879,3.663759,12.568415,12.504986,2.589072,1.079712,0.0
165550119,9244883,699,35,3.685512,0.35294,0.002163,3.329865,3.684968,12.530255,12.505929,2.571303,0.928955,0.0
165551141,9245905,799,35,3.673776,0.354454,0.000688,2.993341,3.348483,10.723971,12.443879,2.248285,1.077637,0.0
165552110,9246874,699,36,3.690366,0.33856,0.000657,3.788621,4.127838,14.863522,12.532282,3.012022,1.033813,0.890625
165553135,9247899,800,35,3.702177,0.274501,0.002331,3.754827,4.031659,14.71974,12.607984,2.976613,0.903198,0.0
165554134,9248898,798,35,3.703932,0.348228,0.001131,3.40076,3.750119,12.727261,12.612346,2.640069,1.14978,0.929688
165555128,9249892,799,35,3.690935,0.327759,0.002075,3.010193,3.340027,10.765808,12.546398,2.269226,1.166138,0.929688
165556140,9250904,799,36,3.690291,0.321755,0.000737,3.350302,3.672794,12.610576,12.548677,2.581038,1.048096,0.0
165557126,9251890,799,35,3.689642,0.295999,0.000664,3.375649,3.672312,12.694287,12.553939,2.622341,1.183838,0.960938
165558132,9252896,699,35,3.693184,0.301836,0.002845,3.485435,3.790116,13.290142,12.579891,2.718136,1.007812,0.0
165559145,9253909,798,35,3.689065,0.36943,0.002247,3.206745,3.578421,11.783672,12.551312,2.446994,1.082153,1.007812
165600144,9254908,699,36,3.689251,0.29433,0.003374,3.396519,3.694224,12.735922,12.557991,2.635478,0.763306,0.0
