Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-PECI Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
17/08/2022,17:35:09:820,27282127,2502,75,15.311089,8.159889,0.288699,6.406226,14.854815,32.884406,5.183839,0.993042,0.000000
17/08/2022,17:35:10:870,27283177,1667,77,15.256219,8.585233,0.273710,4.861709,13.720653,28.927126,3.836748,1.059937,0.000000
17/08/2022,17:35:11:847,27284154,3504,83,15.308782,10.824614,0.259661,5.573614,16.657889,33.697925,4.453125,0.976440,0.000000
17/08/2022,17:35:12:863,27285170,2433,82,15.320685,9.467954,0.291918,5.890393,15.650265,32.800293,4.737628,1.022461,0.000000
17/08/2022,17:35:13:859,27286166,2815,77,15.317458,8.990310,0.296285,5.945161,15.231756,32.302426,4.794657,1.026367,0.000000
17/08/2022,17:35:14:823,27287130,2522,78,15.315947,9.342542,0.309339,5.623132,15.275012,31.802486,4.499093,1.035889,0.000000
17/08/2022,17:35:15:891,27288198,1976,78,15.306683,9.152611,0.271458,5.622523,15.046592,31.379422,4.504749,1.022583,0.000000
17/08/2022,17:35:16:800,27289107,2419,76,15.309162,9.408606,0.308430,5.654573,15.371610,31.815216,4.534587,0.965942,1.078125
17/08/2022,17:35:17:908,27290215,1999,79,15.301257,8.931635,0.285279,5.848485,15.065399,31.928781,4.700446,1.042114,0.000000
17/08/2022,17:35:18:806,27291113,3154,75,15.290086,8.794896,0.286959,5.937361,15.019216,32.015779,4.781124,0.996460,0.000000
17/08/2022,17:35:19:890,27292197,1704,81,15.284103,9.351511,0.278435,5.473363,15.103309,31.237304,4.375683,1.056396,0.000000
17/08/2022,17:35:20:876,27293183,2430,76,15.309296,10.073222,0.320547,5.541080,15.934849,32.438305,4.431693,1.010498,0.000000
17/08/2022,17:35:21:823,27294130,1896,72,15.276880,8.109089,0.462582,5.818973,14.390644,30.832740,4.669004,0.741211,0.000000
17/08/2022,17:35:22:862,27295169,2310,77,15.253133,8.468983,0.469958,5.635042,14.573982,32.109341,4.482858,1.052490,0.000000
17/08/2022,17:35:23:816,27296123,3115,77,15.278249,9.491995,0.491923,5.946081,15.930000,33.354452,4.763209,1.030396,0.000000
17/08/2022,17:35:24:863,27297170,2529,75,15.262020,8.771341,0.436203,5.594377,14.801921,31.195938,4.461708,1.085083,0.000000
17/08/2022,17:35:25:816,27298123,1613,77,15.275323,9.463481,0.475456,5.678835,15.617771,32.373829,4.528785,1.011475,0.000000
17/08/2022,17:35:26:865,27299172,1568,76,15.270694,9.032435,0.464905,5.642005,15.139345,31.713543,4.508212,1.026367,0.000000
17/08/2022,17:35:27:820,27300127,2287,77,15.266088,8.952308,0.454677,5.740624,15.147610,31.995262,4.595458,0.969727,0.000000
17/08/2022,17:35:28:864,27301171,1855,80,15.261333,8.676131,0.495887,5.954667,15.126685,32.121256,4.777597,1.042358,0.000000
17/08/2022,17:35:29:816,27302123,1640,80,15.257528,8.790583,0.459342,5.909361,15.159285,32.291351,4.748512,1.020264,0.000000
17/08/2022,17:35:30:863,27303170,954,77,15.254085,9.005343,0.457604,5.693434,15.156381,31.863728,4.551378,1.051514,0.000000
17/08/2022,17:35:31:820,27304127,1763,81,15.256628,9.217709,0.489565,5.614884,15.322158,31.881484,4.484100,0.992310,0.000000
17/08/2022,17:35:32:861,27305168,1395,73,15.247281,8.879499,0.473102,5.630541,14.983142,31.562101,4.485383,1.050049,0.000000
17/08/2022,17:35:33:832,27306139,1680,75,15.248049,9.216719,0.466784,5.584424,15.267927,31.883673,4.457443,1.016968,0.000000
17/08/2022,17:35:34:847,27307154,1075,75,15.256376,9.362014,0.510745,5.615636,15.488395,32.019721,4.463424,1.021484,0.000000
17/08/2022,17:35:35:832,27308139,1904,76,15.255580,9.189068,0.463230,5.582160,15.234459,31.784418,4.461459,1.019775,0.000000
17/08/2022,17:35:36:863,27309170,3169,0,15.249363,9.002283,0.474649,5.601912,15.078844,31.714463,4.463064,0.959839,0.000000
17/08/2022,17:35:37:832,27310139,2624,79,15.255197,9.206304,0.515336,5.686156,15.407795,32.106359,4.544070,1.006348,0.000000
17/08/2022,17:35:38:862,27311169,1420,75,15.243040,8.857475,0.455620,5.590455,14.903549,31.512758,4.448701,1.046509,0.000000
17/08/2022,17:35:39:842,27312149,3056,77,15.238556,9.134435,0.465430,5.521402,15.121268,31.645765,4.395597,1.034546,0.000000
17/08/2022,17:35:40:847,27313154,2434,75,15.226011,8.734069,0.503478,5.642576,14.880122,31.495469,4.505193,0.987183,0.000000
17/08/2022,17:35:41:832,27314139,1944,73,15.211598,8.775871,0.469497,5.578698,14.824066,31.402831,4.444016,0.943359,0.867188
17/08/2022,17:35:42:863,27315170,2986,82,15.236233,9.791129,0.478067,5.641976,15.911172,33.058190,4.499764,1.055786,0.000000
17/08/2022,17:35:43:893,27316200,2755,75,15.217235,8.692710,0.491718,5.535355,14.719783,30.981036,4.409938,0.998291,0.000000
17/08/2022,17:35:44:850,27317157,2042,83,15.287332,10.865799,0.430031,5.826961,17.122791,34.870858,4.661345,0.967651,0.000000
17/08/2022,17:35:45:893,27318200,2189,76,15.299030,9.700572,0.267930,5.661090,15.629592,32.093962,4.561884,1.020020,0.000000
17/08/2022,17:35:46:859,27319166,2606,77,15.312838,9.599022,0.355151,5.715536,15.669708,32.657347,4.579743,0.937500,0.921875
17/08/2022,17:35:47:856,27320163,1551,81,15.295867,8.625587,0.464928,5.730930,14.821444,31.649232,4.578269,1.032471,0.000000
17/08/2022,17:35:48:848,27321155,1968,80,15.276755,8.687684,0.454856,5.616581,14.759121,31.280640,4.479564,1.032715,1.078125
17/08/2022,17:35:49:848,27322155,3394,81,15.271615,9.001024,0.471484,5.659165,15.131674,31.809848,4.514140,0.988403,0.890625
17/08/2022,17:35:50:847,27323154,2228,75,15.264544,9.056725,0.486326,5.530372,15.073423,31.542542,4.409866,0.918945,1.078125
17/08/2022,17:35:51:848,27324155,2284,75,15.245703,8.684448,0.469238,5.583313,14.737000,31.290833,4.444702,0.920044,1.078125
17/08/2022,17:35:52:873,27325180,2960,75,15.254406,9.333069,0.504333,5.651978,15.489380,32.107870,4.509094,1.003418,0.000000
17/08/2022,17:35:53:835,27326142,2714,73,15.240921,8.797220,0.484828,5.603980,14.886028,31.469679,4.465689,1.060425,0.000000
17/08/2022,17:35:54:875,27327182,3493,83,15.247483,9.440379,0.447380,5.543752,15.431511,31.939608,4.417451,1.016357,0.000000
17/08/2022,17:35:55:831,27328138,2742,80,15.246565,9.150217,0.478050,5.594478,15.222744,31.805590,4.457213,1.026489,0.000000
17/08/2022,17:35:56:862,27329169,2105,82,15.244801,9.131076,0.475321,5.588484,15.194881,31.821197,4.453013,1.003906,0.000000
17/08/2022,17:35:57:846,27330153,2120,81,15.243671,9.121326,0.461845,5.630966,15.214136,31.866390,4.489928,1.007446,0.000000
17/08/2022,17:35:58:862,27331169,2052,75,15.236696,9.017634,0.487413,5.539964,15.045011,31.511694,4.396640,1.036133,0.851562
17/08/2022,17:35:59:848,27332155,1918,73,15.232587,9.073071,0.470482,5.579889,15.123442,31.616451,4.459535,0.995850,0.000000
17/08/2022,17:36:00:848,27333155,1909,75,15.227528,9.045583,0.471630,5.571717,15.088931,31.661539,4.440958,1.021729,0.000000
17/08/2022,17:36:01:864,27334171,2229,75,15.228008,9.147583,0.497925,5.595459,15.240967,31.734497,4.458859,0.935913,1.078125
17/08/2022,17:36:02:832,27335139,2212,75,15.224658,9.063420,0.455241,5.617037,15.135697,31.787358,4.478898,1.046509,0.000000
17/08/2022,17:36:03:862,27336169,1889,81,15.229561,9.270093,0.463691,5.632700,15.366483,32.105581,4.494155,0.998901,0.000000
17/08/2022,17:36:04:845,27337152,2104,75,15.222770,9.002389,0.465289,5.577250,15.044929,31.522059,4.438280,1.015381,0.000000
17/08/2022,17:36:05:863,27338170,1274,81,15.226876,9.303023,0.466386,5.570202,15.339611,31.863946,4.443335,1.036865,0.000000
17/08/2022,17:36:06:846,27339153,2624,81,15.217402,8.786482,0.437569,5.741986,14.966036,31.875551,4.585491,1.070557,0.000000
17/08/2022,17:36:07:863,27340170,1672,75,15.117647,6.368746,0.469363,5.540739,12.378848,28.240652,4.403721,1.034668,0.851562
17/08/2022,17:36:08:848,27341155,1344,75,15.194164,11.071633,0.491525,5.663233,17.226392,34.601587,4.504178,1.072388,0.851562
17/08/2022,17:36:09:847,27342154,1446,75,15.201878,9.360500,0.454882,5.598070,15.413453,32.097056,4.478331,1.113525,0.000000
17/08/2022,17:36:10:846,27343153,1369,75,15.208872,9.306914,0.445880,5.645110,15.397905,32.132535,4.517457,1.053345,0.000000
17/08/2022,17:36:11:865,27344172,1359,82,15.223464,9.507324,0.466431,5.643677,15.617432,32.272385,4.502014,1.016968,0.000000
17/08/2022,17:36:12:837,27345144,1366,83,15.223486,9.077211,0.466577,5.680287,15.224075,31.917661,4.540224,1.022339,0.000000
17/08/2022,17:36:13:877,27346184,2184,81,15.216695,9.022288,0.429065,5.576719,15.028072,31.586425,4.448164,1.036377,0.000000
17/08/2022,17:36:14:863,27347170,1375,83,15.217521,9.147343,0.465254,5.626337,15.238934,31.794743,4.489638,1.006470,0.000000
17/08/2022,17:36:15:862,27348169,1891,83,15.214308,9.090466,0.447529,5.588396,15.126392,31.796387,4.458164,1.007202,0.000000
17/08/2022,17:36:16:847,27349154,1204,77,15.212152,9.076337,0.476978,5.600571,15.153887,31.710617,4.454589,1.026733,0.000000
17/08/2022,17:36:17:864,27350171,2148,76,15.209353,9.080406,0.452119,5.599976,15.132501,31.749249,4.467848,0.921753,1.078125
17/08/2022,17:36:18:864,27351171,1884,80,15.211461,9.178079,0.454613,5.634679,15.267371,32.065641,4.495476,0.875732,1.078125
17/08/2022,17:36:19:870,27352177,2504,77,15.213525,8.966924,0.535475,5.766816,15.269216,32.219814,4.593246,0.998291,0.000000
