Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-PECI Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
17/08/2022,17:37:14:878,27407185,1798,72,14.037208,6.727200,0.411223,4.962929,12.101351,27.043269,3.901842,1.099854,0.000000
17/08/2022,17:37:15:879,27408186,1688,76,14.143772,10.897306,0.422185,5.698525,17.018016,34.489253,4.556357,1.023315,0.000000
17/08/2022,17:37:16:879,27409186,1938,72,14.158053,8.584717,0.373047,5.585876,14.543640,30.985718,4.460266,1.032349,0.000000
17/08/2022,17:37:17:879,27410186,1670,72,14.175528,8.707581,0.397217,5.542542,14.647339,31.024902,4.428040,1.007080,0.000000
17/08/2022,17:37:18:880,27411187,1226,83,14.266688,10.691762,0.371211,5.662489,16.725462,33.914023,4.532943,1.043335,0.000000
17/08/2022,17:37:19:880,27412187,1644,83,14.321839,9.853943,0.381042,5.575928,15.810913,32.504944,4.462219,1.050781,0.921875
17/08/2022,17:37:20:880,27413187,1600,81,14.392397,10.400940,0.368896,5.527649,16.297485,33.213623,4.415100,0.981323,1.007812
17/08/2022,17:37:21:883,27414190,1566,82,14.520264,11.961793,0.390296,5.617003,17.969091,35.857239,4.480749,0.959961,0.976562
17/08/2022,17:37:22:885,27415192,1148,82,14.558333,9.593473,0.379599,5.609940,15.583012,32.108869,4.475709,1.051392,0.000000
17/08/2022,17:37:23:885,27416192,1090,75,14.592885,9.556545,0.377552,5.590723,15.524819,32.294854,4.460322,1.146484,0.000000
17/08/2022,17:37:24:885,27417192,2757,81,14.650339,10.271301,0.415100,5.515198,16.201599,33.118530,4.393738,0.953247,0.000000
17/08/2022,17:37:25:885,27418192,1552,75,14.687987,9.751404,0.382019,5.571045,15.704468,32.464661,4.452393,0.952759,0.000000
17/08/2022,17:37:26:886,27419193,1618,77,14.764173,10.853526,0.394930,5.570601,16.819057,34.019287,4.435079,1.031494,0.000000
17/08/2022,17:37:27:886,27420193,1993,82,14.807740,9.961121,0.438110,5.584839,15.984070,32.862279,4.462158,0.945801,0.000000
17/08/2022,17:37:28:886,27421193,1109,74,14.853493,10.175842,0.373718,5.539246,16.088806,32.899597,4.422485,0.991455,0.000000
17/08/2022,17:37:29:886,27422193,1123,82,14.912704,10.564819,0.382446,5.564148,16.511414,33.698242,4.436847,1.031738,0.000000
17/08/2022,17:37:30:887,27423194,1809,83,14.941675,9.746521,0.409729,5.567627,15.723877,32.247192,4.443530,0.921631,0.976562
17/08/2022,17:37:31:887,27424194,1499,83,14.957591,9.483802,0.374503,5.528590,15.386896,31.942118,4.404165,1.026489,0.000000
17/08/2022,17:37:32:887,27425194,1803,83,14.976412,9.562012,0.415100,5.507446,15.484558,31.984131,4.390442,0.995850,0.000000
17/08/2022,17:37:33:888,27426195,1447,77,14.983389,9.368317,0.380601,5.422678,15.171596,31.783585,4.310387,1.041992,0.000000
17/08/2022,17:37:34:888,27427195,1361,77,15.021759,10.304688,0.386780,5.366272,16.057739,32.663879,4.247131,0.998169,0.000000
17/08/2022,17:37:35:888,27428195,1365,76,15.073145,10.439636,0.416504,5.604431,16.460571,33.404114,4.480835,1.018188,0.000000
17/08/2022,17:37:36:892,27429199,1817,81,15.087695,9.513306,0.390869,5.576355,15.480530,32.127808,4.459839,1.038940,0.000000
17/08/2022,17:37:37:951,27430258,2161,78,15.132251,10.304911,0.401835,5.623563,16.330309,33.291760,4.488058,1.131592,0.000000
17/08/2022,17:37:38:844,27431151,2006,77,15.143141,9.367284,0.396671,5.655944,15.419899,32.640783,4.520694,1.104370,0.000000
17/08/2022,17:37:39:908,27432215,1496,73,15.144782,9.488987,0.418098,5.287461,15.194545,31.327917,4.173236,0.858521,0.000000
17/08/2022,17:37:40:878,27433185,1438,81,15.207418,11.051383,0.404107,5.339169,16.794659,34.126167,4.223082,1.137939,0.000000
17/08/2022,17:37:41:895,27434202,2429,77,15.274595,11.020873,0.416235,5.709430,17.146537,34.340353,4.580345,1.037598,0.000000
17/08/2022,17:37:42:880,27435187,2306,82,15.278383,9.366313,0.387057,5.625627,15.378997,32.087912,4.499601,1.039062,0.000000
17/08/2022,17:37:43:896,27436203,2020,78,15.327961,10.647629,0.366955,5.673109,16.687693,33.989394,4.554028,0.856689,1.078125
17/08/2022,17:37:44:881,27437188,3455,83,15.366362,10.285654,0.431207,5.668348,16.385209,33.177053,4.521943,1.029663,0.000000
17/08/2022,17:37:45:897,27438204,2398,83,15.379837,9.748816,0.388293,5.612691,15.749800,32.571767,4.494210,1.050293,0.000000
17/08/2022,17:37:46:881,27439188,1862,80,15.374886,9.222496,0.405079,5.615835,15.243410,31.664090,4.483140,0.974609,0.976562
17/08/2022,17:37:47:902,27440209,1041,70,15.259123,6.511181,0.398990,5.173984,12.084155,26.867874,4.095428,0.893066,0.976562
17/08/2022,17:37:48:919,27441226,1503,78,15.278250,10.060389,0.409833,5.313948,15.784170,32.884319,4.204784,1.042603,0.000000
17/08/2022,17:37:49:968,27442275,1832,75,15.271914,9.042796,0.450629,5.610558,15.103983,32.115104,4.464680,1.102417,0.000000
17/08/2022,17:37:50:951,27443258,1571,78,15.351923,11.055858,0.582598,5.769073,17.407529,35.536573,4.602423,1.044800,0.000000
17/08/2022,17:37:51:852,27444159,2278,72,15.255352,6.747555,0.476223,5.374574,12.598352,27.786594,4.248618,1.043213,0.000000
17/08/2022,17:37:52:916,27445223,1928,79,15.296705,10.788810,0.370203,5.380026,16.539039,34.151633,4.271648,1.117188,0.000000
17/08/2022,17:37:53:968,27446275,1716,75,15.293727,9.206040,0.315444,5.696863,15.218348,31.999647,4.570179,0.992798,0.000000
17/08/2022,17:37:54:843,27447150,2069,76,15.314485,9.974026,0.322465,5.549732,15.846223,32.737181,4.419305,1.103638,0.000000
17/08/2022,17:37:55:922,27448229,1431,70,15.245678,7.394461,0.317104,5.401088,13.112653,28.509626,4.273368,0.995483,0.000000
17/08/2022,17:37:56:876,27449183,1620,75,15.312591,10.791333,0.222795,5.969555,16.983683,34.860973,4.811529,1.041382,0.000000
17/08/2022,17:37:57:907,27450214,2527,75,15.298259,8.846835,0.338061,5.707043,14.891938,31.520756,4.567976,1.060547,0.000000
17/08/2022,17:37:58:892,27451199,1773,80,15.292490,8.839570,0.272115,6.030061,15.141746,32.476860,4.861107,1.031494,0.000000
17/08/2022,17:37:59:892,27452199,898,72,15.238913,7.723357,0.264465,5.786293,13.774115,30.221759,4.644046,0.811890,0.000000
17/08/2022,17:38:00:906,27453213,1501,69,14.992143,3.310530,0.306829,4.691198,8.308556,21.457947,3.657396,1.353027,0.000000
17/08/2022,17:38:01:892,27454199,2953,81,15.102457,12.395318,0.265651,5.380312,18.041281,35.876332,4.260242,1.108887,0.000000
17/08/2022,17:38:02:952,27455259,2779,81,15.155146,10.555182,0.276763,5.766770,16.598715,34.055141,4.629005,1.060425,0.000000
17/08/2022,17:38:03:855,27456162,2179,77,15.194557,10.164568,0.301149,5.729481,16.195198,33.470758,4.586151,1.080200,0.000000
17/08/2022,17:38:04:918,27457225,2172,82,15.246538,10.805521,0.330252,5.670592,16.806365,34.049641,4.531337,1.094360,0.000000
17/08/2022,17:38:05:886,27458193,3394,73,15.219001,8.664121,0.251490,5.605588,14.521200,30.853358,4.488007,1.027100,0.000000
17/08/2022,17:38:06:902,27459209,2349,75,15.205116,8.860575,0.340080,5.616307,14.816963,31.322436,4.482049,1.045410,0.000000
17/08/2022,17:38:07:888,27460195,2055,72,15.194093,9.037044,0.279249,5.585347,14.901640,31.480190,4.468002,1.105835,0.000000
17/08/2022,17:38:08:907,27461214,1367,82,15.218209,10.020300,0.267068,5.592245,15.879613,32.811534,4.471181,1.031494,0.000000
17/08/2022,17:38:09:924,27462231,2490,74,15.201179,9.058899,0.231083,5.460281,14.750263,31.172493,4.354799,1.062134,0.000000
17/08/2022,17:38:10:893,27463200,2479,78,15.227034,10.246464,0.331402,5.335145,15.913012,32.810327,4.237052,1.281982,0.000000
17/08/2022,17:38:11:920,27464227,2334,83,15.268991,10.738534,0.315884,5.385014,16.439432,33.529339,4.322588,1.041138,0.000000
17/08/2022,17:38:12:910,27465217,1917,77,15.325085,10.123643,0.834424,5.838773,16.796839,34.359409,4.663668,1.036377,0.000000
17/08/2022,17:38:13:971,27466278,2450,80,15.336337,8.762182,1.066389,5.814739,15.643311,32.701540,4.623937,1.026489,0.000000
17/08/2022,17:38:14:950,27467257,2434,75,15.310886,8.641081,0.278343,5.744617,14.664042,31.305963,4.595487,0.921875,0.000000
17/08/2022,17:38:15:923,27468230,2746,0,15.294281,9.258037,0.244826,5.333601,14.836463,31.486750,4.245680,1.013428,0.000000
17/08/2022,17:38:16:919,27469226,2873,78,15.328666,10.523013,0.150173,5.610592,16.283778,33.283575,4.495023,0.973633,0.000000
17/08/2022,17:38:17:910,27470217,3009,77,15.324944,9.489802,0.200448,5.533793,15.224043,31.494509,4.435773,0.991333,0.000000
17/08/2022,17:38:18:909,27471216,3074,76,15.329214,9.028888,0.168371,6.248459,15.445717,33.253063,5.061232,0.992310,0.000000
17/08/2022,17:38:19:909,27472216,3069,74,15.314752,8.459045,0.205200,6.260010,14.924255,32.389221,5.056335,0.947998,0.000000
17/08/2022,17:38:20:909,27473216,3114,75,15.282283,8.435926,0.292529,5.676270,14.404725,31.106079,4.545928,1.009766,0.000000
17/08/2022,17:38:21:908,27474215,1737,74,15.248179,8.402791,0.410722,5.514810,14.328323,30.879765,4.375020,1.099731,0.000000
17/08/2022,17:38:22:960,27475267,2525,83,15.278772,10.148821,0.405862,5.550961,16.105644,33.707185,4.429906,0.926514,0.000000
17/08/2022,17:38:23:861,27476168,2263,75,15.356470,10.852875,0.390137,6.105722,17.348735,35.395459,4.907087,0.912109,0.000000
17/08/2022,17:38:24:940,27477247,2137,73,15.336281,8.457158,0.398014,5.874600,14.729773,31.440896,4.707624,1.013306,0.000000
17/08/2022,17:38:25:877,27478184,1812,73,15.311037,8.498551,0.426453,5.755593,14.680597,31.439441,4.613670,0.955444,0.000000
17/08/2022,17:38:26:925,27479232,2064,73,15.311489,9.179740,0.431150,5.713619,15.324509,32.051452,4.549692,0.991211,0.000000
17/08/2022,17:38:27:907,27480214,1745,78,15.303971,9.007112,0.432138,5.671377,15.110627,31.857553,4.536578,1.065796,0.000000
17/08/2022,17:38:28:909,27481216,1972,74,15.300549,8.412720,0.417550,6.376123,15.206393,33.441044,5.139881,1.031494,0.000000
17/08/2022,17:38:29:894,27482201,1248,75,15.299882,8.418705,0.434441,6.428752,15.281898,33.585965,5.178790,1.022339,0.000000
17/08/2022,17:38:30:925,27483232,1662,75,15.293686,8.592635,0.418075,6.113058,15.123768,32.707408,4.922262,1.037476,0.000000
17/08/2022,17:38:31:909,27484216,1402,77,15.283822,9.026218,0.409309,5.590252,15.025778,31.678193,4.450179,0.936523,0.000000
17/08/2022,17:38:32:894,27485201,1924,78,15.278878,9.150998,0.419624,5.572665,15.143287,31.703360,4.437039,1.060425,0.000000
17/08/2022,17:38:33:924,27486231,2337,72,15.211545,7.154015,0.463346,5.745554,13.362916,30.001785,4.583964,1.164917,0.000000
17/08/2022,17:38:34:893,27487200,1721,76,15.251016,9.485491,0.441454,6.356536,16.283481,35.923752,5.125000,1.036499,0.000000
17/08/2022,17:38:35:909,27488216,2577,72,15.256303,8.515885,0.452630,6.435272,15.403787,33.841191,5.201405,1.012329,0.000000
17/08/2022,17:38:36:908,27489215,1421,73,15.233468,8.453910,0.429108,5.743973,14.626991,31.233840,4.583584,1.037476,0.000000
17/08/2022,17:38:37:910,27490217,1900,75,15.194896,8.267178,0.425047,5.460172,14.152397,30.498822,4.344188,1.130005,0.000000
17/08/2022,17:38:38:925,27491232,1478,77,15.244378,10.310246,0.424807,5.843949,16.579002,34.248276,4.655074,1.040527,0.000000
17/08/2022,17:38:39:908,27492215,1694,72,15.190538,7.722269,0.545532,5.492804,13.760604,29.715342,4.371583,0.947266,0.000000
17/08/2022,17:38:40:908,27493215,2033,70,15.125266,7.470070,0.471641,5.389597,13.331308,28.768359,4.234710,0.905273,0.000000
17/08/2022,17:38:41:923,27494230,2687,82,15.217866,11.778808,0.445636,5.496219,17.720663,35.782776,4.349137,0.988647,0.000000
17/08/2022,17:38:42:909,27495216,2687,77,15.220232,9.419779,0.289977,5.573303,15.283059,31.616632,4.455146,1.108154,0.875000
17/08/2022,17:38:43:925,27496232,2564,78,15.243510,9.856621,0.380201,5.644452,15.881273,33.054066,4.507873,0.849121,1.078125
17/08/2022,17:38:44:894,27497201,2901,82,15.264317,9.593223,0.466152,5.758111,15.817486,32.625814,4.601991,1.031250,0.000000
17/08/2022,17:38:45:925,27498232,1615,0,15.157834,6.404287,0.459777,5.326544,12.190608,27.314113,4.203372,1.057373,0.000000
17/08/2022,17:38:46:893,27499200,3355,79,15.245277,11.573296,0.426417,5.532887,17.532600,35.274295,4.381993,1.123535,0.000000
17/08/2022,17:38:47:941,27500248,1589,70,15.129535,6.151751,0.447045,5.298583,11.897379,26.744444,4.200380,1.052490,0.000000
17/08/2022,17:38:48:907,27501214,1270,76,15.146225,9.784961,0.416763,5.373715,15.575438,32.646121,4.238100,1.054688,0.000000
17/08/2022,17:38:49:909,27502216,996,70,15.067451,6.942402,0.503888,5.416649,12.862938,28.339374,4.282686,0.979004,0.000000
17/08/2022,17:38:50:909,27503216,1464,75,15.129485,10.680421,0.475489,5.645021,16.800932,34.293160,4.486663,1.023193,0.000000
17/08/2022,17:38:51:908,27504215,1909,73,15.115797,8.694852,0.426941,5.624032,14.745825,31.284790,4.479065,1.026367,0.000000
17/08/2022,17:38:52:926,27505233,1938,81,15.168925,10.567627,0.407288,5.628479,16.603394,34.066458,4.477500,1.104614,0.890625
17/08/2022,17:38:53:924,27506231,3154,71,15.133479,7.861184,0.455725,5.877062,14.193971,31.626964,4.739818,1.234985,0.000000
17/08/2022,17:38:54:909,27507216,3348,82,15.225182,11.439409,0.421369,5.848111,17.708888,36.526578,4.650169,1.033569,0.000000
17/08/2022,17:38:55:909,27508216,3012,74,15.256999,9.867929,0.509101,5.752610,16.129640,32.915937,4.597424,0.986938,0.000000
17/08/2022,17:38:56:908,27509215,1956,77,15.251016,8.899121,0.476208,5.714317,15.089647,31.742184,4.560991,0.936523,0.000000
17/08/2022,17:38:57:908,27510215,1705,70,15.144665,6.119706,0.469403,5.681096,12.270205,28.161853,4.528210,1.121216,0.000000
17/08/2022,17:38:58:940,27511247,1610,78,15.221765,11.350771,0.428283,5.522249,17.301302,34.982596,4.371605,1.060547,0.000000
17/08/2022,17:38:59:907,27512214,2913,82,15.257395,9.969391,0.463950,5.756071,16.189412,32.953366,4.594213,1.031494,0.000000
17/08/2022,17:39:00:924,27513231,1830,71,15.163412,6.796994,0.432990,5.306082,12.536066,27.956879,4.195394,1.051758,0.000000
17/08/2022,17:39:01:909,27514216,1504,75,15.208791,10.317284,0.504381,5.592346,16.414012,33.390195,4.436643,1.104858,0.000000
17/08/2022,17:39:02:925,27515232,1318,75,15.144856,7.629580,0.438450,5.325163,13.393193,29.263972,4.210683,0.973511,0.000000
17/08/2022,17:39:03:910,27516217,1485,76,15.214427,10.846939,0.438311,5.778797,17.064047,34.541573,4.595496,1.103882,0.000000
17/08/2022,17:39:04:924,27517231,2619,83,15.258844,10.257497,0.502085,5.716196,16.475778,33.757770,4.569156,1.045410,0.000000
17/08/2022,17:39:05:909,27518216,1574,78,15.249996,8.866470,0.421769,5.726289,15.014528,31.643839,4.565478,0.936523,0.000000
17/08/2022,17:39:06:925,27519232,2187,81,15.247140,9.121654,0.425695,5.621375,15.168725,31.596692,4.476904,0.991333,0.000000
17/08/2022,17:39:07:911,27520218,1769,76,15.219132,8.504192,0.424182,5.546870,14.475244,30.717745,4.407027,1.113525,0.000000
17/08/2022,17:39:08:941,27521248,1223,75,15.120638,6.694244,0.427803,5.300092,12.422140,27.940669,4.186381,1.347412,0.000000
17/08/2022,17:39:09:909,27522216,2269,77,15.205419,11.329806,0.478217,5.615116,17.423140,35.150917,4.465462,1.025024,0.000000
17/08/2022,17:39:10:940,27523247,1794,77,15.174142,8.470204,0.457385,5.373111,14.300701,30.275644,4.250455,1.045166,0.859375
17/08/2022,17:39:11:925,27524232,1586,75,15.204772,9.815886,0.448144,5.741981,16.006011,32.851122,4.575269,1.159912,0.000000
17/08/2022,17:39:12:927,27525234,1282,75,15.131410,7.498215,0.441870,5.179251,13.119336,28.664712,4.083407,1.252563,0.000000
17/08/2022,17:39:13:957,27526264,2393,68,14.990902,5.818827,0.335480,5.046833,11.201140,25.157327,3.983138,0.971191,0.000000
17/08/2022,17:39:14:925,27527232,2782,75,15.005219,10.124251,0.133803,5.122035,15.380089,32.139928,4.067786,1.058960,0.000000
17/08/2022,17:39:15:909,27528216,2199,81,15.083461,11.294527,0.296798,5.674758,17.266084,34.558257,4.524601,1.097778,0.000000
17/08/2022,17:39:16:941,27529248,2514,73,15.051423,8.360763,0.419439,5.392534,14.172735,30.301660,4.263476,0.992676,0.000000
17/08/2022,17:39:17:924,27530231,1529,72,14.978409,7.491814,0.414755,5.161940,13.068509,28.481890,4.085448,1.127319,0.000000
17/08/2022,17:39:18:940,27531247,1471,81,15.132376,13.078660,0.424452,5.860927,19.364040,38.028442,4.663074,1.116821,0.000000
17/08/2022,17:39:19:923,27532230,1666,0,15.108087,8.445620,0.453859,5.563511,14.462989,30.988558,4.419762,1.039062,1.078125
17/08/2022,17:39:20:925,27533232,1634,77,15.210035,11.882526,0.445146,5.687271,18.014943,35.560895,4.526733,0.988770,0.000000
17/08/2022,17:39:21:924,27534231,1563,78,15.229004,9.631311,0.443754,5.665061,15.740126,32.504936,4.512646,0.917114,0.000000
17/08/2022,17:39:22:924,27535231,2080,80,15.266595,10.093872,0.441467,5.746216,16.281555,33.441339,4.599448,1.031494,0.000000
17/08/2022,17:39:23:925,27536232,2630,77,15.326790,10.510266,0.504716,5.938739,16.953721,34.681213,4.732332,1.008667,0.000000
17/08/2022,17:39:24:940,27537247,1734,79,15.290597,8.563336,0.424197,5.326887,14.314421,30.526115,4.202776,0.964233,0.000000
17/08/2022,17:39:25:925,27538232,1749,78,15.345728,10.557158,0.448473,5.805796,16.811427,34.187986,4.635241,1.069580,0.000000
17/08/2022,17:39:26:940,27539247,1405,72,15.194391,5.403992,0.448210,5.200294,11.052496,25.906329,4.095230,1.124878,0.000000
17/08/2022,17:39:27:909,27540216,1520,83,15.276034,11.349891,0.407864,5.691077,17.448832,35.114296,4.523343,1.028931,0.000000
17/08/2022,17:39:28:940,27541247,1154,85,15.311852,10.034230,0.482670,5.795187,16.312087,33.425713,4.628090,0.979492,1.078125
17/08/2022,17:39:29:908,27542215,2545,83,15.335310,9.657881,0.483012,5.808049,15.948942,33.111841,4.638909,0.967163,0.000000
17/08/2022,17:39:30:939,27543246,2479,79,15.309786,8.369887,0.473275,5.753825,14.596986,31.055986,4.584187,1.047363,0.000000
17/08/2022,17:39:31:909,27544216,1790,81,15.295677,8.814198,0.454629,5.658172,14.926999,31.606029,4.513168,1.021729,0.000000
17/08/2022,17:39:32:940,27545247,1909,75,15.278888,8.796613,0.418626,5.595791,14.811030,31.092064,4.444177,1.006470,0.000000
17/08/2022,17:39:33:909,27546216,1746,77,15.276845,9.064136,0.429913,5.729305,15.223353,31.928432,4.573374,1.002441,0.000000
17/08/2022,17:39:34:941,27547248,2321,77,15.272789,9.035534,0.437072,5.687040,15.159646,31.827346,4.540978,0.917969,0.000000
17/08/2022,17:39:35:925,27548232,2966,77,15.269777,8.955845,0.500051,5.735176,15.191071,31.893235,4.577282,1.037476,0.000000
17/08/2022,17:39:36:940,27549247,2124,77,15.201864,7.800541,0.445402,5.093306,13.339249,28.801461,3.983689,1.114868,0.000000
17/08/2022,17:39:37:923,27550230,3394,78,15.244202,10.230454,0.419729,5.719626,16.369809,33.442940,4.552597,1.030640,0.000000
17/08/2022,17:39:38:925,27551232,2050,75,15.118046,5.642368,0.553787,5.454606,11.650761,27.218386,4.300961,0.934692,1.078125
17/08/2022,17:39:39:925,27552232,3342,78,15.230299,12.193739,0.452794,5.611454,18.257987,36.062031,4.459160,0.988525,0.000000
17/08/2022,17:39:40:925,27553232,2174,78,15.169754,8.023682,0.430115,5.081238,13.535034,28.877197,3.990929,0.918701,0.000000
17/08/2022,17:39:41:924,27554231,3599,78,15.252913,11.223518,0.453343,5.819010,17.495871,35.064789,4.650440,0.881104,1.078125
17/08/2022,17:39:42:925,27555232,2414,76,15.256697,9.219366,0.430120,5.709600,15.359087,32.117274,4.566139,1.041260,0.000000
17/08/2022,17:39:43:925,27556232,2168,76,15.251603,9.015338,0.425417,5.673465,15.114219,31.576639,4.519102,1.042358,0.000000
17/08/2022,17:39:44:941,27557248,2992,75,15.233053,8.612610,0.438477,5.681091,14.732178,31.277100,4.533447,1.070435,0.000000
17/08/2022,17:39:45:940,27558247,2598,75,15.077733,5.606472,0.432647,4.917681,10.956801,25.445232,3.842634,0.933960,0.867188
17/08/2022,17:39:46:939,27559246,3574,77,15.160818,11.239816,0.422786,5.743842,17.406445,35.020616,4.585396,0.988525,0.000000
17/08/2022,17:39:47:942,27560249,3792,85,15.193838,9.957153,0.449341,5.678894,16.085388,32.855103,4.520569,0.939697,0.000000
17/08/2022,17:39:48:940,27561247,3296,78,15.230231,10.219917,0.406475,5.584412,16.210803,33.703650,4.440825,1.098633,0.000000
17/08/2022,17:39:49:941,27562248,3138,77,15.237504,8.847037,0.470895,6.116555,15.434487,32.774962,4.902199,1.060669,0.000000
17/08/2022,17:39:50:938,27563245,3087,78,15.238708,9.199358,0.410173,5.661636,15.271167,31.832060,4.517272,1.062744,0.000000
17/08/2022,17:39:51:925,27564232,3129,78,15.233651,9.004765,0.454278,5.637801,15.096844,31.663349,4.488502,1.056519,0.000000
17/08/2022,17:39:52:940,27565247,1835,77,15.230736,9.065607,0.423227,5.662108,15.150942,31.755534,4.520374,1.027344,0.000000
17/08/2022,17:39:53:925,27566232,2988,89,15.225193,8.909869,0.433506,5.734295,15.077670,31.703705,4.567835,1.046509,0.000000
17/08/2022,17:39:54:939,27567246,3132,75,15.212966,8.773695,0.453581,5.650368,14.877645,31.386260,4.501048,0.989624,0.000000
17/08/2022,17:39:55:926,27568233,1584,75,15.191074,8.662126,0.412528,5.534976,14.609630,30.751907,4.402401,1.119507,0.000000
17/08/2022,17:39:56:940,27569247,938,73,15.174058,8.788136,0.437563,5.483156,14.708855,31.037892,4.343566,0.733521,0.000000
17/08/2022,17:39:57:940,27570247,1775,76,15.125822,8.048853,0.422779,5.366506,13.838137,29.951769,4.233302,1.037354,0.000000
17/08/2022,17:39:58:924,27571231,1849,75,15.120523,8.852656,0.457825,5.667254,14.977735,31.482849,4.516236,0.949829,0.000000
17/08/2022,17:39:59:955,27572262,2903,92,15.122251,9.007249,0.429792,5.732710,15.169751,33.446273,4.590179,0.998169,0.000000
17/08/2022,17:40:00:923,27573230,3006,79,15.179293,10.398850,0.509969,5.764089,16.672908,33.949281,4.604006,0.988281,0.000000
17/08/2022,17:40:01:954,27574261,2662,78,15.245341,10.534365,0.586265,5.969150,17.089781,34.962426,4.769759,1.023315,0.000000
17/08/2022,17:40:02:925,27575232,1499,72,15.205657,7.743961,0.610233,5.815475,14.169669,30.682568,4.632704,1.011719,0.000000
17/08/2022,17:40:03:941,27576248,1571,75,15.159813,8.061418,0.533413,5.288875,13.883707,30.131001,4.167156,0.919922,0.000000
17/08/2022,17:40:04:925,27577232,3204,99,15.183290,9.404104,0.472346,5.930994,15.807444,34.561758,4.763752,1.006714,0.000000
17/08/2022,17:40:05:940,27578247,2851,74,15.173808,8.744589,0.480156,5.688737,14.913481,31.527511,4.548546,0.986572,0.000000
17/08/2022,17:40:06:940,27579247,2064,77,15.194393,9.888477,0.433740,5.419441,15.741658,32.322320,4.264463,1.073608,0.000000
