Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
16/08/2022,16:05:59:187,6253951,799,42,6.255961,1.338295,0.164028,4.632354,6.134677,18.330279,18.905160,3.667502,0.780029,0.984375
16/08/2022,16:06:00:199,6254963,1443,43,6.287313,1.896269,0.143337,5.100400,7.140007,21.115211,18.983459,4.104245,0.759277,0.000000
16/08/2022,16:06:01:193,6255957,1020,43,6.278941,0.999639,0.159065,4.897213,6.055917,19.147144,18.989381,3.919144,0.731689,0.000000
16/08/2022,16:06:02:203,6256967,1594,42,6.263913,1.018175,0.164912,4.672109,5.855195,18.211588,18.961797,3.719272,0.833374,0.000000
16/08/2022,16:06:03:196,6257960,1077,42,6.266902,1.381713,0.145253,4.819725,6.346690,19.130567,18.967891,3.830062,0.762573,0.000000
16/08/2022,16:06:04:207,6258971,819,43,6.259490,0.930832,0.132519,4.994557,6.057908,19.416671,18.983823,4.009531,0.740967,0.000000
16/08/2022,16:06:05:187,6259951,799,42,6.246067,1.022369,0.146484,4.718501,5.887354,18.395210,18.962591,3.767199,0.734497,0.000000
16/08/2022,16:06:06:212,6260976,798,42,6.227946,0.952484,0.161267,4.615092,5.728843,17.824381,18.922713,3.660616,0.785156,0.000000
16/08/2022,16:06:07:195,6261959,833,42,6.216130,0.954433,0.188578,4.762467,5.905479,18.548733,18.909022,3.801270,0.731445,0.000000
16/08/2022,16:06:08:209,6262973,1080,43,6.231029,1.422703,0.190626,5.027631,6.640961,20.178049,18.953574,4.014102,0.916748,0.000000
16/08/2022,16:06:09:203,6263967,811,42,6.216680,0.958866,0.143439,4.732512,5.834816,18.279336,18.929181,3.779902,0.751343,0.000000
16/08/2022,16:06:10:217,6264981,998,42,6.197657,0.953905,0.138219,4.588689,5.680813,17.590516,18.881611,3.632359,1.009277,0.000000
16/08/2022,16:06:11:193,6265957,866,42,6.190140,1.159067,0.157188,4.674030,5.990285,18.136410,18.854624,3.712080,1.046265,0.000000
16/08/2022,16:06:12:223,6266987,1082,42,6.182060,0.940192,0.184420,4.833484,5.958095,18.835036,18.853941,3.867250,0.816650,0.000000
16/08/2022,16:06:13:204,6267968,1527,43,6.194502,1.361060,0.191833,4.968072,6.520965,19.972152,18.894996,3.979872,0.860107,1.406250
16/08/2022,16:06:14:219,6268983,1596,45,6.257689,2.636507,0.166075,5.193582,7.996165,22.507912,19.021577,4.178451,0.848022,0.000000
16/08/2022,16:06:15:203,6269967,1697,44,6.292728,1.753423,0.135119,5.335735,7.224277,21.628334,19.116072,4.301205,0.802124,0.000000
16/08/2022,16:06:16:217,6270981,1344,43,6.324766,1.720335,0.150417,5.333629,7.204381,21.633241,19.204532,4.304033,0.856567,0.000000
16/08/2022,16:06:17:213,6271977,819,43,6.342030,1.489835,0.168988,5.142178,6.801000,20.761205,19.261017,4.133750,0.846436,0.000000
16/08/2022,16:06:18:210,6272974,879,45,6.349874,1.831055,0.197380,4.534781,6.563215,18.774525,19.243781,3.591414,0.984253,0.000000
