Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
16/08/2022,15:35:22:736,4417500,1281,40,4.699780,1.384810,0.051023,4.397426,5.833260,17.753759,13.991218,3.465929,1.107056,0.000000
16/08/2022,15:35:23:757,4418521,2129,45,4.949869,7.185414,0.078418,4.877494,12.141326,27.093960,14.431096,3.896056,1.034058,0.000000
16/08/2022,15:35:24:767,4419531,1940,51,5.178076,5.489008,0.612964,5.063662,11.165634,26.330827,14.868411,4.018711,0.841919,1.281250
16/08/2022,15:35:25:766,4420530,1435,45,5.316405,3.328946,0.301700,5.416763,9.047410,24.392151,15.208544,4.352722,0.988281,0.000000
16/08/2022,15:35:26:758,4421522,862,46,5.484759,4.445638,0.250658,5.324617,10.020913,25.086362,15.562382,4.267471,0.803223,0.000000
16/08/2022,15:35:27:772,4422536,1742,46,5.543015,1.705837,0.141449,5.286792,7.134078,21.335370,15.766086,4.262824,1.112061,1.015625
16/08/2022,15:35:28:769,4423533,1934,43,5.586536,1.475597,0.155471,5.111334,6.742402,20.315516,15.931165,4.105515,0.857544,0.000000
16/08/2022,15:35:29:766,4424530,2069,45,5.660406,2.205040,0.161128,5.294938,7.661106,22.102991,16.150926,4.273318,0.912354,0.000000
16/08/2022,15:35:30:777,4425541,1860,45,5.762956,2.883896,0.171964,5.484593,8.540453,23.678580,16.418964,4.436282,0.762207,0.000000
16/08/2022,15:35:31:769,4426533,2026,45,5.819283,1.739351,0.146521,5.437079,7.322951,21.839176,16.614673,4.406002,0.812866,0.000000
16/08/2022,15:35:32:769,4427533,1038,46,5.900020,2.384612,0.134363,5.576880,8.095856,23.173813,16.847288,4.520224,0.884766,0.000000
16/08/2022,15:35:33:779,4428543,1261,45,5.949918,1.792381,0.145409,5.360768,7.298558,21.369575,17.008637,4.321265,1.240479,0.000000
