Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-PECI Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
09/08/2022,17:34:46:495,2244019,2129,85,17.971529,13.223160,0.037639,7.156372,19.669697,39.078943,39.078943,5.219959,1.001709,0.898438
09/08/2022,17:34:47:395,2244919,2099,81,18.012813,12.484932,0.037475,7.067871,18.949115,38.310735,38.310735,5.227986,0.946289,0.851562
09/08/2022,17:34:48:464,2245988,2245,82,18.075953,13.490841,0.041772,6.669108,20.000061,39.773264,39.773264,5.269822,0.980713,0.000000
09/08/2022,17:34:49:407,2246931,1989,83,18.138342,13.180177,0.036019,7.163078,19.643534,39.041260,39.041260,5.226860,1.068970,0.000000
09/08/2022,17:34:50:494,2248018,2042,84,18.164847,12.451568,0.040492,7.402207,18.858872,38.119235,38.119235,5.172746,0.850342,0.000000
09/08/2022,17:34:51:395,2248919,2397,87,18.205049,12.793368,0.037077,7.050630,19.220712,38.638791,38.638791,5.190911,0.960693,0.000000
09/08/2022,17:34:52:495,2250019,2450,87,18.228627,11.945077,0.400940,7.041931,18.932498,38.390164,38.347555,5.319282,0.891724,0.000000
09/08/2022,17:34:53:445,2250969,2345,86,18.255468,12.331354,0.027477,6.808460,18.921912,38.015312,38.049871,5.302956,0.887573,0.000000
09/08/2022,17:34:54:377,2251901,1963,82,18.222684,10.749637,0.024310,6.747202,17.249685,35.740039,35.740039,5.238701,0.941528,0.000000
09/08/2022,17:34:55:496,2253020,2157,76,18.099131,8.234270,0.028915,5.884315,14.495516,32.091212,32.091212,5.026255,0.941650,0.000000
09/08/2022,17:34:56:374,2253898,2493,83,18.116454,11.615012,0.330653,6.724638,18.565820,38.168046,38.168046,5.330731,0.911011,0.000000
09/08/2022,17:34:57:514,2255038,2066,81,18.088590,10.567943,0.031616,6.255005,17.256716,36.103685,36.103685,5.365950,0.936646,0.000000
09/08/2022,17:34:58:325,2255849,2148,78,18.114588,12.143605,0.028099,6.505875,18.769262,37.977680,37.977680,5.324542,0.912231,0.000000
09/08/2022,17:34:59:433,2256957,2413,76,18.016615,8.303937,0.032634,6.305385,14.730870,32.383886,32.344053,5.139957,0.978149,0.000000
09/08/2022,17:35:00:380,2257904,2275,81,17.873069,8.130186,0.027264,6.326932,14.353247,32.180359,32.209455,4.978959,0.987915,0.000000
09/08/2022,17:35:01:429,2258953,1915,73,17.757297,7.995473,0.032676,7.064356,14.125156,32.525164,32.525164,4.911669,1.048096,0.000000
09/08/2022,17:35:02:409,2259933,1857,76,17.649173,8.695617,0.030163,6.382598,14.832962,33.427734,33.427734,4.916449,0.993042,0.000000
09/08/2022,17:35:03:445,2260969,2185,82,17.591171,10.043477,0.037317,6.281856,15.958258,33.561239,33.602905,4.727547,0.989502,0.000000
09/08/2022,17:35:04:395,2261919,2334,82,17.542001,9.836773,0.253296,5.232239,16.272092,34.378597,34.339146,4.972598,1.033325,0.000000
09/08/2022,17:35:05:445,2262969,2156,73,17.406617,8.058403,0.028396,6.010270,13.375969,28.815846,28.948057,4.222015,1.065430,0.000000
09/08/2022,17:35:06:412,2263936,2306,80,17.335034,9.681842,0.036869,5.387630,15.478232,32.686741,32.566881,4.628257,1.043457,0.000000
09/08/2022,17:35:07:414,2264938,2016,75,17.238536,8.939950,0.043321,6.649004,14.480029,30.641163,30.641163,4.417609,0.999146,0.921875
09/08/2022,17:35:08:415,2265939,1813,80,17.156013,9.214759,0.034204,5.935797,14.885886,31.554323,31.597450,4.528248,1.022461,0.000000
09/08/2022,17:35:09:424,2266948,2133,71,17.041976,8.473353,0.025282,5.498400,13.940925,29.908507,29.865337,4.354532,0.978271,0.000000
09/08/2022,17:35:10:422,2267946,2764,79,16.952843,8.863374,0.027905,6.298389,14.492192,31.001020,31.001020,4.509793,1.023315,0.000000
09/08/2022,17:35:11:395,2268919,2389,80,16.892123,9.651481,0.055793,5.526150,15.206865,31.831608,31.869892,4.394348,0.995850,0.000000
09/08/2022,17:35:12:428,2269952,1605,72,16.786558,8.452600,0.036544,6.095694,13.761120,29.356469,29.317241,4.221388,1.009033,0.976562
09/08/2022,17:35:13:457,2270981,1367,79,16.735342,9.866069,0.043957,5.882936,15.340991,31.800498,31.800498,4.343728,0.989258,0.000000
09/08/2022,17:35:14:427,2271951,1953,79,16.659057,8.891009,0.029704,5.889893,14.589208,31.371833,31.371833,4.566248,1.005127,0.000000
09/08/2022,17:35:15:417,2272941,1797,81,16.575460,8.894307,0.035636,6.581293,14.184404,30.024137,30.024137,4.210546,1.018921,0.000000
09/08/2022,17:35:16:445,2273969,2381,80,16.536049,9.453549,0.433895,5.055454,15.435245,32.117562,32.117562,4.412181,1.018311,0.000000
09/08/2022,17:35:17:387,2274911,1298,71,16.418317,7.990655,0.034774,5.111253,13.303491,28.769823,28.769823,4.204829,0.927979,0.000000
09/08/2022,17:35:18:419,2275943,1580,71,16.329261,8.628738,0.046352,5.573242,13.948871,29.841397,29.841397,4.213151,1.102539,0.867188
09/08/2022,17:35:19:428,2276952,1523,78,16.263984,9.137565,0.049108,5.699641,14.468679,30.165975,30.218908,4.223166,0.976685,1.078125
09/08/2022,17:35:20:419,2277943,1202,76,16.178351,8.371887,0.051702,6.457262,13.701165,29.518755,29.464616,4.217965,1.064575,0.000000
09/08/2022,17:35:21:425,2278949,2073,76,16.090152,8.377622,0.035359,5.458984,13.617524,29.409337,29.409337,4.151974,1.060547,0.000000
09/08/2022,17:35:22:425,2279949,1762,79,16.038387,9.201128,0.034593,5.391941,14.541751,30.647657,30.647657,4.239370,1.026611,0.000000
09/08/2022,17:35:23:427,2280951,2378,73,15.996278,9.509463,0.033027,5.700209,14.836996,30.975403,30.975403,4.227844,0.940308,0.000000
09/08/2022,17:35:24:444,2281968,1487,79,16.021046,11.150925,0.028970,5.562528,16.674545,33.550434,33.550434,4.410155,1.008789,0.000000
09/08/2022,17:35:25:455,2282979,2682,73,15.966350,9.069763,0.043335,5.406745,14.489441,30.467635,30.467635,4.300488,0.991333,0.000000
09/08/2022,17:35:26:401,2283925,2321,75,15.929525,9.632061,0.033683,5.146167,14.950048,30.924660,30.924660,4.205377,0.984985,0.000000
09/08/2022,17:35:27:429,2284953,2127,78,15.880502,9.187069,0.038024,5.597150,14.338476,29.854523,29.854523,4.079534,1.048218,0.851562
09/08/2022,17:35:28:448,2285972,2705,75,15.848775,9.535447,0.057864,5.628578,14.879774,31.068201,31.068201,4.219332,0.988770,0.000000
09/08/2022,17:35:29:404,2286928,1754,71,15.784597,8.711564,0.043170,6.233724,14.107597,30.254690,30.254690,4.276962,1.071655,1.093750
09/08/2022,17:35:30:439,2287963,1824,80,15.768917,9.934725,0.048571,6.295873,15.269518,31.268342,31.268342,4.248123,1.045410,0.000000
09/08/2022,17:35:31:434,2288958,1867,78,15.707372,8.809731,0.045398,5.371473,14.034389,29.745002,29.745002,4.118948,1.009277,0.000000
09/08/2022,17:35:32:430,2289954,1871,73,15.689663,9.319925,0.058354,5.599964,15.176245,32.527506,32.527506,4.659078,1.010498,0.000000
09/08/2022,17:35:33:419,2290943,1818,75,15.644999,9.092680,0.046758,5.706787,14.370319,30.148303,30.164162,4.172797,0.995972,0.000000
09/08/2022,17:35:34:491,2292015,2472,78,15.612832,9.236277,0.063798,5.734542,14.664199,30.900003,30.884776,4.286422,1.059326,0.000000
09/08/2022,17:35:35:445,2292969,2836,72,15.535384,8.061442,0.036216,5.498910,13.454058,29.418775,29.477874,4.288475,1.251099,0.000000
09/08/2022,17:35:36:512,2294036,3130,77,15.588628,11.311069,0.030485,5.808545,16.891203,34.363497,34.261174,4.456077,1.096558,0.000000
09/08/2022,17:35:37:408,2294932,1863,77,15.701849,12.013511,0.315416,7.034960,18.415918,37.183452,37.218334,4.925531,1.045776,0.000000
09/08/2022,17:35:38:510,2296034,1788,75,15.728720,10.773466,0.035708,5.618075,16.374168,33.608300,33.608300,4.483815,1.156494,0.000000
09/08/2022,17:35:39:394,2296918,3790,75,15.730760,10.131329,0.024290,5.509564,15.659209,32.196765,32.196765,4.423136,1.192871,0.000000
09/08/2022,17:35:40:454,2297978,1521,73,15.703440,9.494350,0.031716,5.651855,14.979832,31.507604,31.549721,4.382200,1.166016,0.000000
09/08/2022,17:35:41:425,2298949,1694,77,15.676149,9.368984,0.037088,5.976201,14.797141,31.045475,31.010351,4.323209,1.023071,0.000000
09/08/2022,17:35:42:425,2299949,3483,70,15.630365,9.084903,0.035539,5.379151,14.448979,30.617774,30.617774,4.273032,1.229614,0.000000
09/08/2022,17:35:43:447,2300971,3235,73,15.584437,9.054374,0.030394,5.117776,14.446805,30.423523,30.423523,4.282104,1.243286,0.000000
09/08/2022,17:35:44:425,2301949,3946,73,15.585872,10.207464,0.031789,5.869548,15.674470,32.096490,32.096490,4.365027,1.219482,0.000000
09/08/2022,17:35:45:467,2302991,3669,72,15.568861,9.790731,0.030077,6.308860,15.148674,31.185498,31.185498,4.277146,1.239502,0.000000
09/08/2022,17:35:46:442,2303966,3956,75,15.602587,10.804055,0.028824,5.614894,16.412098,33.274372,33.274372,4.479934,1.238281,0.000000
09/08/2022,17:35:47:439,2304963,1592,75,15.592417,9.985797,0.028229,5.473073,15.416718,32.040765,32.007937,4.329865,1.219604,0.000000
09/08/2022,17:35:48:441,2305965,2625,75,15.607529,10.675994,0.028964,5.419441,16.134476,32.456025,32.488579,4.356269,1.253906,0.000000
09/08/2022,17:35:49:445,2306969,2718,72,15.582824,9.618980,0.028970,5.508953,15.010130,31.120918,31.149149,4.296851,1.209839,0.000000
09/08/2022,17:35:50:469,2307993,3243,75,15.590283,10.471783,0.029408,5.781139,15.889979,32.303890,32.275743,4.321107,1.113281,0.000000
09/08/2022,17:35:51:441,2308965,1808,70,15.507951,7.738931,0.029852,5.544693,13.119410,28.725961,28.725961,4.288212,1.054443,0.000000
09/08/2022,17:35:52:446,2309970,1333,70,15.415752,7.351551,0.032429,6.004503,12.658488,28.531270,28.531270,4.219452,1.155762,0.000000
09/08/2022,17:35:53:458,2310982,2953,71,15.404064,9.890738,0.030052,5.271869,15.211724,31.559002,31.583659,4.238117,1.332397,0.000000
09/08/2022,17:35:54:426,2311950,2879,71,15.405385,9.936119,0.027610,5.538940,15.363657,31.334255,31.309769,4.338919,1.264160,0.000000
09/08/2022,17:35:55:473,2312997,3090,72,15.373821,9.155402,0.027790,5.497926,14.600431,30.925258,30.925258,4.338930,1.241089,0.000000
09/08/2022,17:35:56:444,2313968,2972,73,15.344806,9.224403,0.031611,5.099411,14.658777,30.970857,30.970857,4.332098,1.332642,0.000000
09/08/2022,17:35:57:426,2314950,3176,69,15.311179,8.935904,0.026942,5.712891,14.352902,30.444851,30.444851,4.319479,1.200806,0.000000
09/08/2022,17:35:58:472,2315996,2196,78,15.279500,9.056936,0.031433,5.384420,14.378608,30.340439,30.340439,4.226032,1.057373,0.000000
09/08/2022,17:35:59:431,2316955,996,78,15.225550,8.548714,0.026547,5.378879,13.794656,29.368180,29.368180,4.161244,1.010986,0.000000
09/08/2022,17:36:00:475,2317999,1217,72,15.168925,8.196769,0.035793,6.665868,13.493559,29.282667,29.282667,4.212955,0.995605,0.000000
09/08/2022,17:36:01:444,2318968,1744,78,15.117056,8.494801,0.030903,5.877300,13.721996,29.505763,29.505763,4.146064,1.037231,0.000000
09/08/2022,17:36:02:465,2319989,1680,72,15.072005,8.414151,0.035444,5.586751,13.759589,29.775393,29.775393,4.244146,1.026978,0.000000
09/08/2022,17:36:03:476,2321000,1776,78,15.035494,8.827164,0.030578,5.454956,14.030077,29.817617,29.861316,4.121158,1.031006,0.000000
09/08/2022,17:36:04:457,2321981,2272,78,15.005294,8.885799,0.028831,5.867165,14.133104,29.906623,29.920931,4.166042,1.036255,0.000000
09/08/2022,17:36:05:491,2323015,2297,71,14.987494,9.245057,0.032413,5.086911,14.498503,30.509117,30.417883,4.158098,0.975464,0.000000
09/08/2022,17:36:06:445,2323969,2487,78,14.983188,9.531617,0.026081,5.389772,14.850249,30.936737,30.966686,4.223007,1.027588,0.000000
09/08/2022,17:36:07:476,2325000,2646,78,14.960561,8.941293,0.033410,5.572151,14.235166,30.018293,30.018293,4.200636,1.068237,0.000000
09/08/2022,17:36:08:474,2325998,1949,80,14.997274,10.504307,0.032263,5.920699,15.928430,32.588689,32.588689,4.321277,1.010132,0.000000
09/08/2022,17:36:09:461,2326985,2177,75,14.960754,8.755471,0.031232,5.437518,13.951904,29.511171,29.511171,4.118589,0.996582,0.000000
09/08/2022,17:36:10:457,2327981,2866,82,14.981270,10.152348,0.044224,5.681637,15.529401,31.824274,31.824274,4.258205,0.999390,0.000000
09/08/2022,17:36:11:463,2328987,2488,79,14.976131,9.490187,0.033230,5.854629,14.788588,30.727981,30.727981,4.204862,1.032593,0.000000
09/08/2022,17:36:12:478,2330002,2462,80,14.981564,9.592682,0.033012,5.193123,15.100258,31.702971,31.702971,4.381669,1.022583,0.000000
09/08/2022,17:36:13:459,2330983,2338,72,14.936722,8.280701,0.028564,5.453829,13.720764,29.749953,29.749953,4.333016,1.015747,0.000000
09/08/2022,17:36:14:506,2332030,2445,81,14.970467,10.223642,0.032100,7.002201,15.705979,32.424662,32.424662,4.369395,0.887817,0.000000
09/08/2022,17:36:15:442,2332966,2563,80,15.136108,12.922150,0.387662,5.381766,19.413150,38.375650,38.375650,4.917465,1.020386,0.000000
09/08/2022,17:36:16:443,2333967,2306,86,15.395690,15.615226,0.625843,6.726717,22.953740,43.120784,43.120784,5.411480,0.788208,1.054688
09/08/2022,17:36:17:466,2334990,2096,88,15.574986,13.634420,0.052138,7.071940,20.453559,40.068420,40.068420,5.498679,0.810425,0.000000
09/08/2022,17:36:18:482,2336006,2180,87,15.753818,13.287940,0.151227,6.941930,20.378181,40.404916,40.404916,5.643574,0.839722,0.000000
09/08/2022,17:36:19:497,2337021,2127,88,16.024767,15.375073,0.600057,5.900187,23.338211,44.664879,44.664879,5.924067,0.866089,0.000000
09/08/2022,17:36:20:512,2338036,2281,81,16.103587,11.241038,0.276277,6.453866,18.257943,37.454299,37.454299,5.452233,0.967163,0.000000
09/08/2022,17:36:21:389,2338913,2604,87,16.156374,10.973376,0.054131,7.155647,17.428378,36.101091,36.101091,5.195445,0.852295,0.000000
09/08/2022,17:36:22:561,2340085,2364,83,16.236088,11.756321,0.194164,7.336426,18.612391,38.300430,38.300430,5.397710,0.875977,0.000000
09/08/2022,17:36:23:429,2340953,2314,88,16.416243,13.549488,0.175621,7.633464,20.487731,40.445651,40.445651,5.487180,0.853027,0.000000
09/08/2022,17:36:24:544,2342068,2424,88,16.499524,12.441644,0.114262,6.385982,19.197419,38.829341,38.829341,5.383048,0.901245,0.000000
09/08/2022,17:36:25:408,2342932,2236,77,16.467043,9.315574,0.025024,6.212023,15.608576,33.678827,33.678827,5.066628,0.915894,0.000000
09/08/2022,17:36:26:479,2344003,2654,78,16.402988,8.953966,0.030987,5.752821,14.346006,30.337652,30.337652,4.278734,1.006836,0.000000
09/08/2022,17:36:27:476,2345000,2485,88,16.551685,13.580380,0.369234,6.107674,20.388242,39.757537,39.820681,5.177063,0.905151,0.000000
09/08/2022,17:36:28:446,2345970,2565,86,16.512209,8.998949,0.052067,6.954193,15.324246,33.176284,33.166112,5.081177,0.931152,1.078125
09/08/2022,17:36:29:470,2346994,2436,81,16.561539,10.981146,0.386428,4.848234,18.011833,37.528387,37.469174,5.356951,0.929321,0.000000
09/08/2022,17:36:30:414,2347938,2489,83,16.519699,9.609888,0.130245,6.107548,15.393212,31.887472,31.887472,4.514931,0.949463,0.000000
09/08/2022,17:36:31:460,2348984,2619,81,16.528302,10.773889,0.204086,6.664403,16.780656,33.879754,33.879754,4.653882,0.940186,0.921875
09/08/2022,17:36:32:476,2350000,2477,79,16.560793,11.149069,0.327021,6.222560,17.444807,35.302011,35.302011,4.770128,0.937378,0.000000
09/08/2022,17:36:33:441,2350965,2132,83,16.498187,9.348145,0.030731,5.195404,14.837518,30.787010,30.787010,4.370081,0.985718,0.000000
09/08/2022,17:36:34:466,2351990,2503,78,16.410767,8.588482,0.033473,7.087295,13.878110,29.336175,29.336175,4.190035,1.118530,0.000000
09/08/2022,17:36:35:479,2353003,2128,85,16.434661,10.670452,0.100609,6.514330,17.070714,35.785776,35.785776,5.084399,1.001953,0.000000
09/08/2022,17:36:36:461,2353985,1453,75,16.329791,8.317310,0.026018,5.695011,13.498616,28.594729,28.627237,4.115229,0.995850,0.000000
09/08/2022,17:36:37:440,2354964,2067,76,16.318304,10.112585,0.191753,5.838521,15.888770,32.586378,32.552911,4.467313,0.956543,0.000000
09/08/2022,17:36:38:449,2355973,1830,86,16.405176,12.127698,0.398248,7.446289,18.716646,37.610187,37.610187,4.973618,0.988281,0.000000
09/08/2022,17:36:39:470,2356994,2047,85,16.501485,11.715373,0.887834,6.738281,19.071890,38.433820,38.433820,5.174317,0.855103,1.046875
09/08/2022,17:36:40:477,2358001,1412,78,16.460168,9.210357,0.272927,5.240582,15.409585,32.572867,32.572867,4.733359,0.965332,0.000000
09/08/2022,17:36:41:523,2359047,2354,81,16.377875,8.778983,0.028558,5.835639,14.076038,29.702725,29.702725,4.218330,1.002808,0.000000
09/08/2022,17:36:42:430,2359954,1530,75,16.276377,8.570512,0.028380,5.510560,13.629958,28.543097,28.543097,3.991723,0.982300,0.000000
09/08/2022,17:36:43:512,2361036,1959,77,16.317829,11.249259,0.382944,5.369619,17.580320,35.416424,35.416424,4.754753,0.960693,0.000000
09/08/2022,17:36:44:454,2361978,2195,85,16.342924,11.138201,0.056859,6.075953,17.013192,34.418249,34.418249,4.692378,0.940430,0.000000
09/08/2022,17:36:45:478,2363002,2203,82,16.430645,12.591699,0.163049,6.398230,19.034373,37.461705,37.461705,5.087179,0.940430,0.000000
09/08/2022,17:36:46:479,2364003,1658,77,16.350154,8.585612,0.027853,6.485788,14.154162,30.193746,30.164289,4.457468,0.951416,0.000000
09/08/2022,17:36:47:528,2365052,2433,87,16.431673,12.044561,0.058549,6.689453,18.611061,37.997647,38.035645,5.295290,0.991943,0.000000
09/08/2022,17:36:48:445,2365969,2366,88,16.541455,12.608482,0.064872,6.365361,19.357530,39.015196,39.015196,5.428238,0.878784,0.000000
09/08/2022,17:36:49:527,2367051,1693,87,16.652627,13.220852,0.059071,7.181225,19.926387,39.602575,39.602575,5.400082,0.888794,0.890625
09/08/2022,17:36:50:379,2367903,2108,87,16.716227,11.637427,0.032151,7.482910,18.226358,37.539105,37.608779,5.342754,1.026489,0.000000
09/08/2022,17:36:51:495,2369019,2492,87,16.808443,13.030532,0.059868,6.787513,19.795225,39.942424,39.854023,5.436923,0.876465,1.085938
09/08/2022,17:36:52:410,2369934,2529,89,16.889867,12.033572,0.103499,6.926988,18.807532,38.414828,38.414828,5.393552,0.904297,0.000000
09/08/2022,17:36:53:461,2370985,2492,85,16.966179,12.224023,0.107593,7.246908,19.155999,39.027375,39.027375,5.507470,0.893311,0.000000
09/08/2022,17:36:54:444,2371968,2245,88,17.046944,12.088731,0.154296,6.771399,19.069421,38.841589,38.841589,5.507539,0.942749,0.000000
09/08/2022,17:36:55:451,2372975,1882,89,17.107163,11.935532,0.047893,7.166462,18.692870,38.384221,38.384221,5.416948,0.838501,0.000000
09/08/2022,17:36:56:424,2373948,2156,87,17.191657,11.951508,0.422632,6.986491,19.426653,39.639791,39.639791,5.651540,0.828369,0.000000
09/08/2022,17:36:57:511,2375035,2327,92,17.314005,12.812604,0.646157,7.405599,20.700475,41.810401,41.810401,5.800410,0.862305,0.000000
09/08/2022,17:36:58:405,2375929,2160,89,17.378612,12.214205,0.039684,6.674183,18.989677,38.442491,38.442491,5.440144,0.976440,0.000000
