Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
18/08/2022,11:34:04:953,3172576,1490,70,13.052598,7.385316,0.228773,5.098395,12.712484,14.944153,27.191379,3.994667,0.943604,0.000000
18/08/2022,11:34:05:957,3173580,3640,82,13.200759,11.422164,0.211839,5.530124,17.164126,15.024151,34.850953,4.457139,1.035522,0.000000
18/08/2022,11:34:06:953,3174576,3383,78,13.378698,12.272018,0.282804,5.608365,18.163187,15.136708,36.095313,4.485993,1.031616,0.000000
18/08/2022,11:34:07:948,3175571,1943,75,13.468259,10.082015,0.236971,5.577486,15.896472,15.163734,32.949321,4.494707,0.860474,1.078125
18/08/2022,11:34:08:951,3176574,2039,78,13.577464,10.644961,0.296220,5.600206,16.541386,15.212690,33.598999,4.486084,1.018555,0.000000
18/08/2022,11:34:09:958,3177581,1818,77,13.682633,10.762269,0.287163,5.463955,16.513387,15.259283,33.587028,4.350699,1.148926,0.000000
18/08/2022,11:34:10:968,3178591,2273,75,13.759960,9.882846,0.249717,5.700150,15.832713,15.279906,32.849461,4.563211,0.983398,0.000000
18/08/2022,11:34:11:950,3179573,1771,81,13.853373,10.427524,0.237614,5.684488,16.349626,15.318492,33.606766,4.561940,1.044312,0.000000
18/08/2022,11:34:12:957,3180580,2949,78,13.897468,9.573942,0.237739,5.298995,15.110676,15.311204,31.958641,4.219179,1.132690,0.000000
18/08/2022,11:34:13:956,3181579,1757,81,14.006485,11.092882,0.256626,5.579232,16.928740,15.369377,34.082821,4.459275,1.055542,0.000000
18/08/2022,11:34:14:951,3182574,2668,81,14.097530,10.804871,0.253296,5.497559,16.555725,15.411747,34.089021,4.385611,1.065430,0.000000
18/08/2022,11:34:15:959,3183582,2071,78,14.161209,10.320591,0.238123,5.332594,15.891307,15.428771,32.153712,4.217915,1.098267,0.000000
18/08/2022,11:34:16:946,3184569,1985,82,14.294940,11.925773,0.233847,5.716354,17.875974,15.516870,35.742200,4.607852,1.092407,0.000000
18/08/2022,11:34:17:950,3185573,1734,82,14.325302,9.342093,0.217461,5.597592,15.157146,15.504203,31.606678,4.466771,1.035400,0.000000
18/08/2022,11:34:18:957,3186580,2233,82,14.370606,9.853052,0.209012,5.524167,15.586231,15.507150,32.426391,4.447477,1.161987,0.000000
18/08/2022,11:34:19:944,3187567,3194,75,14.443679,10.573886,0.234494,5.596062,16.404442,15.539389,32.806731,4.425992,0.757690,0.000000
18/08/2022,11:34:20:978,3188601,1868,76,14.455286,9.219339,0.253231,5.300412,14.772981,15.512373,31.913827,4.237389,1.044922,0.000000
18/08/2022,11:34:21:942,3189565,1396,80,14.527840,10.546096,0.238415,5.637373,16.421884,15.545960,33.418786,4.499939,0.960205,1.078125
18/08/2022,11:34:22:977,3190600,1909,76,14.559759,9.700795,0.194111,5.558121,15.453026,15.237041,31.351366,4.419161,0.794434,0.000000
18/08/2022,11:34:23:955,3191578,1912,82,14.589816,9.698268,0.191791,5.484413,15.374472,15.442754,32.646909,4.409451,1.013672,0.000000
18/08/2022,11:34:24:968,3192591,1713,83,14.620989,9.708206,0.195886,5.577307,15.481399,15.444103,32.143162,4.476495,1.035522,0.000000
18/08/2022,11:34:25:961,3193584,1115,67,14.399553,3.450023,0.202928,4.847384,8.500335,15.192888,21.937538,3.789231,1.168823,1.078125
18/08/2022,11:34:26:961,3194584,1509,81,14.491403,11.467111,0.211318,5.311042,16.989471,15.256602,34.179073,4.259184,1.103271,0.000000
18/08/2022,11:34:27:961,3195584,1902,82,14.525533,9.779983,0.180112,5.487910,15.448004,15.748829,32.149948,4.421353,1.035278,0.000000
18/08/2022,11:34:28:959,3196582,1869,81,14.572122,10.061045,0.193959,5.573732,15.828735,15.751685,32.971265,4.476400,0.945312,0.000000
18/08/2022,11:34:29:973,3197596,1254,72,14.576957,8.963239,0.219433,5.525088,14.707760,15.714477,31.146522,4.423214,0.990601,0.000000
18/08/2022,11:34:30:949,3198572,2010,75,14.641326,10.660687,0.212239,5.481487,16.354412,15.737652,33.122486,4.393810,1.086670,0.000000
18/08/2022,11:34:31:964,3199587,1992,75,14.688440,10.294555,0.169097,5.529310,15.992962,15.746551,32.752313,4.433746,0.961670,0.000000
18/08/2022,11:34:32:951,3200574,2486,81,14.778848,11.385672,0.208662,5.588114,17.182449,15.798602,34.143767,4.470176,1.084595,0.000000
18/08/2022,11:34:33:961,3201584,1414,70,14.703238,7.154814,0.221245,5.262169,12.638227,15.686973,27.190576,4.152304,0.769897,0.000000
18/08/2022,11:34:34:974,3202597,1366,72,14.578883,6.238302,0.236208,4.774427,11.248937,15.527204,26.365855,3.774370,1.075439,0.000000
18/08/2022,11:34:35:970,3203593,2899,82,14.709007,12.521365,0.226909,5.427309,18.175583,15.623113,36.208007,4.353198,1.050415,0.000000
18/08/2022,11:34:36:964,3204587,2018,82,14.744444,9.737191,0.205534,5.762510,15.705235,15.626031,32.529290,4.598084,0.975952,0.976562
18/08/2022,11:34:37:963,3205586,1491,76,14.772565,9.868844,0.203184,5.464550,15.536579,15.622856,32.255267,4.393794,1.050415,0.000000
