timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
161012390,6507154,1345,47,7.358725,2.43822,0.151362,5.551319,8.140901,23.362786,21.083368,4.494273,1.011597,1.015625
161013387,6508151,1297,47,7.391162,2.710521,0.168913,5.385713,8.265147,23.158247,21.157694,4.336843,0.809937,1.109375
161014399,6509163,977,46,7.380359,1.696887,0.219091,5.172409,7.088387,21.281291,21.162103,4.158761,0.816895,0.0
161015395,6510159,1175,45,7.331935,1.280895,0.222028,4.537628,6.040551,18.201383,21.055094,3.583705,0.765747,0.0
161016389,6511153,1593,47,7.373121,2.958207,0.196075,5.337833,8.492115,23.343491,21.136332,4.294382,0.812012,0.0
161017399,6512163,1598,46,7.383224,2.169968,0.152128,5.335331,7.657428,22.209006,21.174451,4.303439,0.952393,0.921875
161018399,6513163,1098,46,7.396514,2.122466,0.14872,5.48046,7.751646,22.665798,21.228246,4.414171,1.229126,0.0
161019394,6514158,953,46,7.411104,2.530794,0.151431,5.121991,7.804216,21.848028,21.250425,4.105254,0.764038,0.0
161020394,6515158,998,46,7.370422,1.188069,0.15544,4.92162,6.26513,19.323952,21.182035,3.933268,0.740723,0.0
161021393,6516157,1510,46,7.383393,2.433578,0.183962,5.116452,7.733991,21.747536,21.202191,4.102199,1.123535,1.015625
161022391,6517155,940,46,7.393712,2.336043,0.163208,5.173051,7.672302,21.967108,21.229537,4.150513,0.859009,0.953125
161023407,6518171,1058,46,7.383498,1.652969,0.156502,5.2977,7.107171,21.305188,21.232231,4.265666,0.825195,1.179688
161024394,6519158,1896,47,7.393432,2.257158,0.197718,5.202661,7.657537,22.031647,21.26121,4.174384,0.853394,0.0
161025391,6520155,1330,47,7.428872,2.840982,0.181867,5.376974,8.399824,23.441276,21.337979,4.335044,1.144531,0.921875
161026404,6521168,1502,47,7.445861,2.490271,0.221696,5.193554,7.905521,22.214656,21.369226,4.161093,0.987061,0.984375
161027388,6522152,1270,46,7.44784,1.98313,0.151413,5.366033,7.500576,22.039951,21.393516,4.317064,0.827148,0.921875
161028402,6523166,1700,47,7.481553,2.805074,0.15786,5.444224,8.407159,23.490277,21.467127,4.395959,0.86499,1.015625
161029399,6524163,1417,47,7.486634,2.074472,0.205519,5.341992,7.621984,22.23433,21.494884,4.297947,0.791626,0.0
161030396,6525160,995,46,7.453507,1.696128,0.219408,4.640753,6.55629,19.123778,21.410455,3.679618,0.783447,0.0
161031404,6526168,1376,46,7.481777,2.695882,0.1976,5.353175,8.246657,23.004022,21.467312,4.306186,0.800049,0.0
161032400,6527164,1997,46,7.496715,2.35391,0.162397,5.380419,7.896726,22.662954,21.510312,4.339375,1.009644,0.921875
161033399,6528163,1218,46,7.520106,2.476327,0.151027,5.526257,8.153611,23.194216,21.570331,4.464251,0.741089,0.0
161034393,6529157,1004,46,7.518435,1.952881,0.14978,5.370633,7.473294,21.947179,21.583777,4.317122,1.080322,0.0
161035401,6530165,699,46,7.475643,1.295861,0.186114,4.83225,6.314225,19.30907,21.502943,3.865151,0.840576,1.40625
161036402,6531166,1725,47,7.481285,2.415014,0.215565,5.002092,7.632671,21.440466,21.500701,3.992367,0.857788,0.0
161037404,6532168,1154,46,7.497837,2.545446,0.163552,5.234831,7.943829,22.602561,21.540132,4.213619,1.043701,0.0
161038401,6533165,1219,46,7.493112,1.882314,0.157567,5.325516,7.365398,21.623108,21.543095,4.269592,0.828369,1.101562
161039395,6534159,1064,46,7.506862,2.350952,0.167236,5.359924,7.878113,22.749434,21.586136,4.327936,0.731079,0.0
161040405,6535169,1198,46,7.495768,1.996765,0.163314,5.033956,7.194035,20.781181,21.55756,4.019294,0.771973,0.0
161041403,6536167,1466,53,7.560517,3.834327,0.223392,5.234869,9.292587,24.192144,21.652405,4.193503,1.123535,1.179688
161042410,6537174,1179,47,7.578549,2.460793,0.239493,5.36614,8.066426,22.98215,21.699848,4.317672,1.015137,0.0
161043407,6538171,1005,46,7.531336,1.154163,0.206394,4.906505,6.267063,19.589681,21.623882,3.92278,0.802612,0.921875
161044402,6539166,1372,45,7.487442,1.265009,0.153446,4.880165,6.29862,19.33595,21.542497,3.897312,0.881958,0.921875
161045415,6540179,1379,46,7.46494,1.926625,0.167402,4.76019,6.854217,19.585238,21.472875,3.772709,0.929688,0.0
161046411,6541175,1174,46,7.458682,2.011572,0.226263,5.054301,7.292136,21.095871,21.459235,4.041515,0.754883,0.0
161047402,6542166,1824,46,7.466964,2.207203,0.234623,5.250139,7.691965,22.313594,21.489595,4.213879,0.885864,0.0
161048413,6543177,1124,45,7.45249,1.670491,0.189504,5.198425,7.05842,21.181107,21.478666,4.172294,0.835815,0.0
161049411,6544175,898,45,7.4048,1.256227,0.162539,4.714242,6.133008,18.585718,21.37421,3.740152,0.845215,0.0
161050420,6545184,1266,45,7.365709,1.319557,0.157873,4.831736,6.309166,19.25149,21.298474,3.856162,0.786987,0.0
161051415,6546179,1290,47,7.39818,2.832735,0.215261,5.221479,8.269475,22.910268,21.356384,4.183942,0.807983,1.101562
161052414,6547178,984,45,7.412887,2.308817,0.173871,5.3281,7.810788,22.594322,21.400507,4.294294,0.770264,0.0
161053424,6548188,1010,45,7.382799,1.321552,0.158276,5.088913,6.568741,20.186752,21.357202,4.072615,0.838013,0.0
161054423,6549187,1243,45,7.373375,1.886343,0.214561,5.020368,7.121272,20.920224,21.341471,4.019549,0.825806,0.0
161055421,6550185,1128,46,7.355029,1.744553,0.23459,4.879017,6.85816,20.122256,21.298058,3.893442,0.86731,0.0
161056421,6551185,1863,48,7.396584,3.141602,0.221558,5.155396,8.518555,23.121826,21.363193,4.126526,0.828003,0.0
161057415,6552179,1782,47,7.416539,2.454114,0.154451,5.347327,7.955893,22.720886,21.411682,4.299866,0.797974,0.0
161058423,6553187,1266,46,7.403825,1.705185,0.153262,5.200673,7.05912,21.270721,21.406673,4.188852,0.779541,0.0
161059417,6554181,1322,46,7.36159,1.230583,0.156922,4.841961,6.229465,19.108969,21.323956,3.860171,0.813965,0.0
161100432,6555196,1209,45,7.318438,1.288192,0.148685,4.706693,6.14357,18.675281,21.230117,3.735142,0.886597,0.0
161101417,6556181,1703,48,7.3757,3.385377,0.169816,5.341342,8.896535,23.979179,21.32977,4.308721,0.812988,0.0
161102430,6557194,1505,48,7.448873,3.907488,0.184158,5.361994,9.45364,24.701101,21.448489,4.308673,0.767944,0.0
161103412,6558176,1497,47,7.46355,2.195818,0.153673,5.505468,7.854959,22.866613,21.499795,4.443697,0.763672,0.0
161104426,6559190,992,46,7.451914,1.940583,0.177455,5.014072,7.13211,20.806779,21.475465,4.009072,0.770996,0.0
