timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-PECI Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
174910757,3108281,2108,88,17.490112,11.999637,0.333095,7.82527,19.315342,39.409106,39.409106,5.631617,0.894897,0.0
174911753,3109277,2164,87,17.527206,10.933986,0.441143,6.809235,18.426863,38.57054,38.57054,5.664509,0.81189,0.0
174912747,3110271,2198,87,17.56653,11.292812,0.338185,6.591797,18.603453,38.523785,38.523785,5.597586,0.890625,0.0
174913755,3111279,2188,86,17.61163,11.601605,0.326934,7.076009,18.859739,38.816333,38.816333,5.569304,0.804321,0.0
174914754,3112278,2101,86,17.633217,10.949719,0.333355,6.481171,18.137655,37.803006,37.803006,5.498008,0.821289,1.023438
174915750,3113274,2085,86,17.673601,11.473678,0.292199,6.946564,18.720159,38.724943,38.785245,5.581754,0.859375,0.0
174916766,3114290,2126,83,17.681546,10.80042,0.292969,6.919861,17.897314,37.503714,37.44323,5.466507,0.839844,0.0
174917741,3115265,2344,88,17.754546,12.52179,0.251526,7.133484,19.649048,39.702528,39.702528,5.539121,0.895752,0.0
174918767,3116291,2205,86,17.771608,10.978572,0.333977,7.295736,18.193309,38.020712,38.020712,5.529347,0.904175,0.0
174919749,3117273,2290,89,17.801027,11.337794,0.334424,6.982422,18.54387,38.390161,38.390161,5.5199,0.858643,0.0
174920761,3118285,2258,82,17.813668,11.033681,0.274154,7.960728,18.110732,37.762445,37.762445,5.478993,0.858521,0.0
174921757,3119281,2111,85,17.838592,10.779531,0.578579,7.156372,18.411619,38.534474,38.534474,5.633792,0.948364,0.0
174922752,3120276,2494,84,17.881702,11.828053,0.277461,7.686361,18.924199,38.801613,38.801613,5.493962,0.837891,0.0
174923763,3121287,1996,81,17.880287,10.666345,0.243021,7.44222,17.770936,37.287088,37.287088,5.522395,0.845703,1.070312
174924757,3122281,2061,85,17.882978,10.822607,0.316463,6.461589,17.932313,37.451051,37.451051,5.448929,0.90332,0.0
174925755,3123279,2172,83,17.871919,10.40475,0.291287,7.142795,17.47941,36.842415,36.842415,5.449857,0.829834,0.0
174926754,3124278,2142,93,17.952056,12.722446,0.36708,7.109726,20.089942,40.219477,40.219477,5.630478,0.817871,0.0
174927749,3125273,2033,89,18.013653,12.271412,0.31571,7.258824,19.66813,39.698817,39.698817,5.704496,0.838989,1.070312
174928761,3126285,2083,89,18.067726,12.126876,0.333078,7.381766,19.520039,39.470588,39.470588,5.679763,0.818848,0.0
174929756,3127280,2041,86,18.119615,12.101551,0.272118,7.022858,19.468746,39.574001,39.574001,5.719995,0.921265,0.0
174930752,3128276,2110,88,18.163881,12.036706,0.311847,6.568909,19.348706,39.330662,39.330662,5.634618,0.908203,0.0
174931763,3129287,2105,86,18.176536,11.198768,0.303868,7.358551,18.490165,38.218497,38.218497,5.6308,0.828369,1.070312
174932760,3130284,2159,85,18.206622,11.647041,0.348054,6.885529,19.018739,38.908614,38.870167,5.654838,0.825928,0.0
174933750,3131274,2154,88,18.247177,11.982034,0.305424,7.03507,19.329188,39.119254,39.158491,5.674127,0.82959,0.0
174934760,3132284,2087,89,18.313817,12.516844,0.372477,6.597737,20.108828,40.38684,40.38684,5.796059,0.849365,0.0
174935755,3133279,2115,88,18.346842,11.890886,0.292797,7.234701,19.172393,38.958317,38.958317,5.638198,0.818726,0.0
174936765,3134289,2139,89,18.389813,12.162625,0.304989,7.336426,19.509389,39.391047,39.391047,5.674859,0.826172,1.070312
174937763,3135287,1950,88,18.475429,12.871786,0.482202,8.504232,20.713944,41.355946,41.314999,5.92652,0.820312,0.0
174938756,3136280,1936,88,18.515897,11.881138,0.492809,6.665743,19.605001,39.749222,39.789051,5.815158,0.817749,0.0
174939768,3137292,2184,96,18.550322,12.053726,0.314091,7.246908,19.470215,39.350281,39.350281,5.724963,0.83252,1.070312
174940754,3138278,1930,88,18.595918,12.320706,0.329136,6.842494,19.736294,39.762865,39.762865,5.703289,0.84021,1.070312
174941771,3139295,2074,88,18.624683,11.995388,0.30329,6.93141,19.406163,39.381713,39.381713,5.734148,0.815308,1.070312
174942755,3140279,2028,87,18.65464,12.065773,0.269846,7.034028,19.423007,39.295118,39.295118,5.71762,0.848755,0.0
174943766,3141290,2035,90,18.686712,12.176986,0.279603,6.966146,19.54706,39.469463,39.469463,5.714292,0.834106,1.070312
174944766,3142290,2064,88,18.735395,12.453012,0.350446,6.75252,20.022169,40.195276,40.155518,5.811682,0.84729,0.0
174945762,3143286,2071,90,18.778959,12.533151,0.280514,7.230632,19.920822,39.900651,39.940552,5.733704,0.844849,0.0
174946760,3144284,2296,94,18.822666,12.459509,0.387863,6.248693,20.021833,40.205745,40.205745,5.779772,0.844727,0.0
174947774,3145298,2063,89,18.849144,12.0089,0.330198,8.158366,19.46562,39.404493,39.404493,5.750515,0.842529,0.0
174948754,3146278,2240,88,18.86513,11.842775,0.315073,7.07425,19.236827,39.323495,39.323495,5.698541,0.862793,0.0
174949763,3147287,1989,83,18.813844,10.311079,0.244964,6.729126,17.400021,36.814102,36.814102,5.516831,0.809937,0.0
174950760,3148284,2169,84,18.798972,10.540231,0.660211,6.994629,18.381898,38.523104,38.523104,5.747165,0.918091,0.0
174951775,3149299,2519,83,18.75452,10.220219,0.321584,7.275391,17.428583,36.844175,36.844175,5.555118,0.859375,0.0
174952758,3150282,2295,85,18.736165,10.98755,0.315623,6.759644,18.233199,37.973919,37.973919,5.578313,0.955566,0.0
174953768,3151292,2550,85,18.718009,11.013469,0.253482,6.988525,18.11406,37.505917,37.505917,5.522533,0.913208,0.0
174954761,3152285,2196,87,18.743145,12.053215,0.352211,7.786342,19.388978,39.53342,39.53342,5.613964,0.819946,0.0
174955775,3153299,2162,88,18.750479,11.826294,0.242582,7.015228,18.911796,38.648592,38.648592,5.521655,0.886475,0.0
174956771,3154295,2345,87,18.736306,11.124911,0.307928,6.536148,18.344367,38.301968,38.301968,5.561249,0.87085,0.0
174957773,3155297,2124,88,18.722894,11.155635,0.308656,6.820679,18.387431,38.074061,38.074061,5.567898,0.863892,0.0
174958774,3156298,2472,87,18.692263,10.744418,0.256657,6.892904,17.819911,37.210348,37.173212,5.494141,0.93457,0.0
174959761,3157285,2093,82,18.658375,10.618262,0.269989,7.348633,17.736124,37.224745,37.261932,5.523194,0.850342,0.0
175000777,3158301,1902,86,18.656183,11.426837,0.26941,8.18634,18.54507,38.216674,38.216674,5.539853,0.893433,0.0
175001757,3159281,2385,88,18.65947,11.487549,0.314209,7.043457,18.692017,38.33999,38.33999,5.556304,0.908569,0.0
175002769,3160293,2334,83,18.658668,11.053372,0.493278,7.25174,18.594598,38.627788,38.627788,5.667621,0.862183,0.0
175003763,3161287,2307,83,18.600099,9.881261,0.268285,7.853699,16.99921,36.354495,36.354495,5.522837,0.858521,0.0
175004777,3162301,2259,86,18.599232,11.343936,0.259789,7.543945,18.549269,38.359768,38.359768,5.608112,0.828979,0.0
175005763,3163287,2347,87,18.588306,11.141268,0.271206,6.982422,18.274011,37.850284,37.850284,5.538429,0.87207,0.0
175006777,3164301,2460,87,18.580278,11.117271,0.312664,6.649017,18.327725,38.042872,38.042872,5.553333,0.880615,0.0
175007778,3165302,2361,87,18.544613,10.398483,0.251235,7.348633,17.503513,36.984777,36.984777,5.52329,0.900269,0.0
175008754,3166278,2542,92,18.548612,11.416233,0.315565,7.594517,18.640644,38.42693,38.42693,5.566077,0.855957,0.0
175009785,3167309,2377,88,18.549684,11.234597,0.27234,7.641602,18.500067,38.329202,38.28993,5.644406,0.915527,0.0
175010766,3168290,2413,86,18.527314,10.709447,0.344104,7.007599,17.993236,37.631282,37.667817,5.587437,0.814453,1.070312
175011778,3169302,2495,86,18.518825,11.028072,0.293728,6.607314,18.17589,37.754408,37.754408,5.527481,0.878906,0.0
175012762,3170286,2412,88,18.516246,11.186575,0.304196,7.05719,18.413394,38.376926,38.404636,5.572395,0.887329,0.0
175013773,3171297,2283,87,18.496959,10.850701,0.25858,6.435394,17.949948,37.473787,37.442745,5.514253,0.927612,0.0
175014768,3172292,2411,95,18.553504,12.12287,0.654824,7.091522,19.995915,40.536641,40.54221,5.774312,0.88562,0.0
175015761,3173285,2095,88,18.540629,10.938247,0.275717,6.905111,18.098481,37.804967,37.804967,5.545979,0.830078,1.070312
175016772,3174296,2432,93,18.530621,11.128389,0.256822,6.213379,18.228958,38.025825,38.025825,5.498204,0.92749,0.0
175017767,3175291,2365,86,18.538506,11.60532,0.278887,6.974284,18.691833,38.504188,38.504188,5.460201,0.883545,0.0
175018775,3176299,2398,88,18.555371,11.730322,0.302749,7.527669,18.938941,39.025303,39.025303,5.552422,0.87207,0.0
175019772,3177296,2234,88,18.545223,11.281783,0.240326,6.469727,18.32076,38.377839,38.377839,5.470898,0.852051,0.0
175020767,3178291,2493,84,18.557346,11.535769,0.301882,6.885529,18.819401,38.771711,38.732861,5.600495,1.021118,0.0
175021781,3179305,2515,89,18.537835,10.835205,0.285288,6.619823,18.001132,37.869278,37.907376,5.531541,0.871094,0.0
175022783,3180307,2537,88,18.535047,11.37154,0.236198,6.986295,18.439399,38.25237,38.25237,5.495211,0.885376,0.0
175023765,3181289,2367,88,18.509169,10.70228,0.267863,6.466349,17.774821,37.594735,37.594735,5.464442,0.908203,0.0
175024781,3182305,2457,88,18.499482,11.080219,0.266065,6.896973,18.18557,38.077103,38.077103,5.493786,0.91687,0.0
175025775,3183299,2350,83,18.474372,10.868587,0.231519,6.20931,17.856106,37.47108,37.47108,5.429426,0.897217,0.0
175026784,3184308,2250,88,18.497241,11.346616,0.657983,6.835938,19.128381,39.686667,39.686667,5.678601,0.853149,0.0
175027778,3185302,2378,88,18.476335,10.775468,0.291176,6.59359,17.866415,37.507131,37.507131,5.465487,0.889526,0.976562
175028776,3186300,1897,95,18.484426,11.417943,0.288887,8.749656,18.584768,38.565929,38.565929,5.523774,0.791992,0.0
175029784,3187308,2366,90,18.469499,10.927282,0.299153,6.874084,18.051504,38.105589,38.105589,5.492308,0.852905,0.0
175030778,3188302,2486,88,18.445781,10.730878,0.265408,6.456598,17.835972,37.809918,37.809918,5.494738,0.863525,0.890625
175031785,3189309,2385,86,18.429395,10.793799,0.32808,7.515462,17.9351,37.782606,37.782606,5.473188,0.828491,0.0
175032784,3190308,2407,88,18.423989,11.083787,0.319819,6.929525,18.234622,38.218554,38.218554,5.477481,0.88916,0.960938
175033779,3191303,2399,89,18.40447,10.749383,0.326141,6.519318,17.871019,37.579388,37.541809,5.45559,0.942505,0.96875
175034789,3192313,2315,87,18.402581,11.209646,0.240712,7.629395,18.2944,38.755852,38.794842,5.502181,0.849243,0.0
175035769,3193293,2430,89,18.407895,11.50847,0.256532,6.534576,18.549719,38.554779,38.554779,5.460048,0.936279,0.0
175036796,3194320,2419,94,18.398748,10.966658,0.294803,7.18471,18.119915,37.916409,37.916409,5.508376,0.841675,1.070312
175037778,3195302,2336,83,18.391959,11.089762,0.274236,6.713867,18.181782,38.04495,38.04495,5.472621,0.87085,0.0
175038791,3196315,2501,93,18.445531,12.229145,0.626463,5.883789,19.971954,40.78087,40.78087,5.679754,0.868774,0.0
175039772,3197296,2460,87,18.422101,10.615897,0.298877,6.671906,17.788935,37.54559,37.54559,5.508694,0.855469,0.0
175040778,3198302,2256,86,18.435183,11.55321,0.328554,7.063802,18.760918,38.964446,38.964446,5.53205,0.863647,1.070312
175041789,3199313,2376,88,18.422755,10.905195,0.341674,6.791178,18.104939,38.21566,38.21566,5.507011,0.855591,0.0
175042782,3200306,2402,89,18.423581,11.277961,0.321967,6.396484,18.444383,38.268199,38.268199,5.487127,0.869629,1.070312
175043777,3201301,2393,89,18.417784,11.177725,0.260225,7.027372,18.257741,38.118084,38.118084,5.489234,0.852051,0.0
175044793,3202317,2359,87,18.399249,10.64493,0.325562,7.023112,17.801941,37.40841,37.40841,5.479778,0.843018,0.0
175045775,3203299,2363,85,18.301289,8.716941,0.33015,7.092285,15.601609,34.197392,34.197392,5.251424,1.087769,0.0
175046787,3204311,2503,87,18.307069,11.473472,0.250333,6.831868,18.438936,38.42104,38.42104,5.397101,0.854492,0.0
175047779,3205303,2378,87,18.303365,10.909192,0.365905,6.892904,18.079385,37.840108,37.840108,5.462526,0.834595,1.070312
175048792,3206316,2275,90,18.327245,11.623203,0.33432,7.588704,18.85899,39.101961,39.101961,5.5408,0.914795,0.0
175049785,3207309,2403,88,18.331305,11.17873,0.337161,7.572428,18.355008,38.313449,38.313449,5.497984,0.878174,0.0
175050795,3208319,2377,89,18.341659,11.192611,0.414064,8.117676,18.547253,38.971716,38.971716,5.574626,0.917725,0.851562
175051778,3209302,2373,87,18.336122,10.726622,0.478293,7.055664,18.203735,38.304455,38.304455,5.623747,0.875122,0.0
175052791,3210315,2383,89,18.334881,11.114332,0.322218,7.076009,18.291675,38.267862,38.267862,5.507957,0.891479,0.0
175053785,3211309,2355,86,18.324403,10.853871,0.358635,6.799316,18.041173,37.857327,37.857327,5.475648,0.872437,0.0
175054798,3212322,2277,88,18.326289,11.308088,0.283231,7.092285,18.361482,38.163797,38.163797,5.441953,0.873535,0.0
175055781,3213305,2082,87,18.318152,11.1106,0.27368,6.521568,18.154351,37.883371,37.883371,5.441649,0.854736,0.0
175056793,3214317,2236,87,18.341732,11.802673,0.284999,7.633464,18.924114,38.831709,38.831709,5.492606,0.817627,0.0
175057790,3215314,2339,89,18.351163,11.458064,0.296045,6.961823,18.586002,38.412886,38.412886,5.499624,0.855469,0.0
175058786,3216310,2245,87,18.353992,11.222078,0.312448,7.11263,18.359835,38.245351,38.245351,5.485267,0.892212,0.0
175059798,3217322,2338,89,18.365481,11.412952,0.335538,7.397461,18.604212,38.59677,38.59677,5.519086,0.942749,0.0
175100777,3218301,2482,93,18.395441,11.903325,0.246038,7.986886,19.105657,39.334565,39.334565,5.610163,0.938599,0.0
175101787,3219311,2346,88,18.457683,12.146566,0.665372,7.519531,20.112287,41.022864,41.022864,5.845909,0.983276,0.0
175102784,3220308,2233,89,18.47474,11.704948,0.244202,6.637573,18.878389,38.692123,38.692123,5.588309,0.883545,0.0
175103796,3221320,2109,88,18.488252,11.43595,0.357385,7.588704,18.76483,38.769446,38.769446,5.617622,0.890503,0.0
175104779,3222303,2240,89,18.509992,11.850441,0.265221,6.811042,19.014596,39.024345,39.024345,5.562281,0.838867,0.0
175105787,3223311,2193,88,18.531301,11.743555,0.327646,6.528637,19.083301,39.571892,39.531677,5.640345,0.917603,0.0
175106780,3224304,1997,86,18.536337,11.40596,0.310886,7.033677,18.671109,38.609001,38.647304,5.605132,0.854736,0.0
175107790,3225314,2052,88,18.577987,12.312921,0.359027,6.923676,19.705422,39.954893,39.954893,5.664407,0.900513,0.0
175108786,3226310,1890,85,18.529611,10.081106,0.241564,7.218424,17.163883,36.743889,36.743889,5.507547,0.893555,0.0
175109797,3227321,1997,84,18.529121,11.329643,0.307105,7.441929,18.528183,38.524888,38.524888,5.550519,0.803589,1.070312
175110789,3228313,2065,87,18.53318,11.431713,0.264057,7.722982,18.545618,38.541437,38.541437,5.51373,0.882812,0.0
175111785,3229309,2089,88,18.57468,12.18756,0.414515,6.99056,19.679906,40.325226,40.325226,5.694297,0.874023,0.0
175112801,3230325,2145,84,18.540302,10.395886,0.324276,7.226562,17.587209,37.311539,37.311539,5.523375,0.868042,0.953125
175113779,3231303,2342,88,18.548706,11.621399,0.314941,6.6185,18.759094,38.691719,38.653637,5.474061,0.900024,0.96875
175114790,3232314,2065,82,18.46983,9.189154,0.287347,6.746419,16.249119,35.576881,35.613295,5.438376,1.009644,0.0
175115788,3233312,2741,82,18.453878,10.870386,0.31639,6.946564,18.015605,37.8462,37.8462,5.485625,0.919678,0.0
175116785,3234309,2104,82,18.437559,10.951025,0.281433,6.896973,18.007671,37.816233,37.816233,5.446379,0.848755,0.0
175117797,3235321,2481,88,18.457494,11.776674,0.345617,7.167816,18.968744,39.076166,39.036972,5.497694,0.857056,1.070312
175118787,3236311,2201,83,18.427315,10.485362,0.305727,6.92749,17.618264,37.238856,37.275654,5.483333,0.825684,0.0
175119801,3237325,2275,88,18.411294,10.829542,0.319401,6.835938,17.968274,37.642662,37.642662,5.473805,0.857056,1.070312
175120781,3238305,2456,89,18.428301,11.748595,0.310925,6.966146,18.852952,38.828843,38.828843,5.46581,0.908447,0.0
175121797,3239321,2417,95,18.450301,11.211198,0.642449,7.344564,19.008155,39.49603,39.49603,5.711671,0.869019,0.0
175122791,3240315,2319,87,18.414962,10.31427,0.290771,6.797791,17.44342,37.024888,37.024888,5.493344,0.9021,0.0
175123786,3241310,2440,87,18.411168,11.141753,0.314153,7.348633,18.30743,38.220583,38.220583,5.505015,0.835938,0.0
175124794,3242318,2453,89,18.391435,10.71933,0.335195,7.511393,17.832106,37.372041,37.372041,5.445256,0.861816,1.0
175125794,3243318,2588,92,18.397048,11.46095,0.304745,6.807454,18.570685,38.267952,38.229988,5.460555,0.893921,0.0
175126786,3244310,2524,88,18.375701,10.745843,0.295014,6.271362,17.792708,37.348999,37.386385,5.422617,0.985352,0.0
175127794,3245318,2656,92,18.379461,11.390959,0.247577,7.222493,18.379953,37.975115,37.975115,5.414901,0.851074,1.070312
175128794,3246318,2586,89,18.369438,10.97299,0.316485,6.034342,18.014714,37.584275,37.584275,5.411966,0.939331,0.0
175129790,3247314,2436,88,18.358985,10.947313,0.293204,6.506348,18.074036,37.774414,37.774414,5.467259,0.874634,0.0
175130800,3248324,2574,93,18.358,11.291939,0.295594,6.855011,18.316644,37.835663,37.835663,5.403111,0.906128,0.0
175131797,3249321,2495,89,18.349305,11.100477,0.229649,7.003784,18.097783,37.757496,37.795628,5.436722,0.870361,0.96875
175132790,3250314,2546,92,18.352838,11.305876,0.287071,6.649017,18.400015,38.101303,38.062674,5.461391,0.839478,0.0
175133801,3251325,2519,90,18.36909,11.667273,0.275064,6.4888,18.818694,38.917772,38.917772,5.522237,0.83374,0.0
175134797,3252321,2463,89,18.368701,11.232922,0.26285,6.359465,18.307357,38.315031,38.315031,5.477166,0.922485,0.0
175135793,3253317,2325,89,18.391693,11.793224,0.275934,7.100423,19.001408,39.198467,39.198467,5.57436,0.922241,0.0
175136806,3254330,2479,94,18.408131,11.650989,0.269676,7.303874,18.782947,38.790661,38.790661,5.520093,0.869507,0.0
175137785,3255309,2448,89,18.461139,12.195962,0.584054,7.209778,19.902109,40.805319,40.805319,5.698661,0.862061,0.0
175138797,3256321,2512,94,18.478491,11.772623,0.278746,7.185872,18.902962,38.858883,38.858883,5.514882,0.873535,0.0
175139794,3257318,2355,90,18.480363,11.303002,0.281752,7.027181,18.478241,38.471489,38.471489,5.541667,0.893555,0.0
175140796,3258320,2457,89,18.474296,11.07785,0.337902,6.900787,18.31764,38.10265,38.10265,5.552608,0.86377,0.0
175141796,3259320,2413,89,18.466868,11.028379,0.286995,7.828776,18.249264,38.114323,38.114323,5.596717,0.890137,0.0
175142789,3260313,2539,90,18.485708,11.714908,0.30561,7.60498,18.936823,38.955383,38.955383,5.58136,0.916382,0.0
175143799,3261323,2375,90,18.483511,11.142785,0.298436,7.638114,18.367026,38.567458,38.567458,5.573211,0.849121,1.070312
175144802,3262326,1895,95,18.484949,11.123657,0.334774,8.380174,18.367538,38.458312,38.458312,5.567615,0.809448,0.0
175145799,3263323,2378,88,18.469705,10.777241,0.284378,6.982422,17.962912,37.91123,37.91123,5.552801,0.947754,0.835938
175146793,3264317,2375,84,18.449972,10.726338,0.29057,6.950816,17.886781,37.766375,37.766375,5.527175,0.935913,0.0
175147804,3265328,2217,89,18.485556,11.708338,0.582733,7.759603,19.380127,40.15222,40.15222,5.67234,0.875977,0.0
175148798,3266322,2183,83,18.431269,9.81036,0.308853,6.673569,16.953924,36.55221,36.55221,5.488158,0.884521,1.070312
175149792,3267316,2344,87,18.426286,11.12997,0.30156,6.52624,18.270833,38.273587,38.273587,5.50054,0.946289,0.0
175150806,3268330,2360,87,18.421672,11.068227,0.309785,7.234701,18.230827,38.158689,38.158689,5.512364,0.891479,0.0
175151786,3269310,1967,88,18.418993,11.226738,0.272823,7.137044,18.357149,38.409291,38.409291,5.514794,0.811035,0.0
175152799,3270323,2386,89,18.439118,11.707871,0.32415,7.381439,18.90964,38.894918,38.894918,5.542502,0.900635,0.0
175153798,3271322,2442,85,18.454535,11.703323,0.254731,6.848235,18.830662,38.922836,38.989113,5.536124,0.949707,0.0
175154799,3272323,2125,83,18.416159,10.10014,0.287107,6.504567,17.302877,37.235046,37.167908,5.561409,0.874512,0.0
175155799,3273323,2482,84,18.388874,10.53882,0.286586,7.43103,17.650438,37.329529,37.292237,5.509688,0.85791,0.0
175156795,3274319,2303,85,18.368229,10.52354,0.329677,7.087708,17.719424,37.40448,37.441922,5.516663,0.947998,0.0
175157805,3275329,2473,89,18.344436,10.439252,0.277925,7.438151,17.529658,37.149535,37.149535,5.480724,0.890625,0.0
175158801,3276325,2317,83,18.336625,10.83067,0.334527,7.084147,18.106503,38.071495,38.071495,5.570093,0.843628,0.0
175159796,3277320,2509,96,18.368161,11.893643,0.349226,7.666016,19.155271,39.443617,39.443617,5.569105,0.944336,0.0
175200809,3278333,2263,85,18.391902,11.500269,0.448484,6.473541,18.991276,39.293575,39.293575,5.645139,0.899658,0.0
175201794,3279318,2266,89,18.416834,11.906569,0.286014,6.836026,19.054478,39.080859,39.080859,5.521723,0.888672,0.0
175202806,3280330,2355,89,18.442143,11.85726,0.313868,7.019043,19.130837,39.193812,39.193812,5.602779,0.883301,0.0
175203800,3281324,2200,87,18.405983,10.175424,0.319623,7.60498,17.34182,36.880373,36.843965,5.51037,0.867676,1.070312
175204797,3282321,2406,88,18.425184,11.715383,0.326435,7.035319,18.911422,39.107079,39.146462,5.52755,0.917114,0.0
175205810,3283334,2421,89,18.443057,11.730175,0.30499,7.019043,18.905314,38.981344,38.981344,5.524354,0.921021,0.0
175206789,3284313,2381,88,18.467025,11.914773,0.322623,6.446838,19.123288,39.128179,39.128179,5.531725,0.862793,0.0
175207806,3285330,2352,92,18.460261,11.019413,0.342824,6.538391,18.227265,37.951162,37.951162,5.504635,0.903809,0.0
175208805,3286329,2273,84,18.41637,10.105251,0.296883,6.816864,17.246913,36.859227,36.859227,5.496585,0.836304,0.0
175209799,3287323,2538,89,18.437824,11.874349,0.275248,7.091522,18.964734,38.874629,38.874629,5.478806,0.867554,0.0
175210797,3288321,2358,89,18.474313,11.93895,0.44358,6.970215,19.457497,39.737138,39.737138,5.666322,0.860596,0.0
175211809,3289333,2421,89,18.472427,11.271304,0.31338,6.86264,18.401478,38.159339,38.159339,5.474572,0.863281,0.0
175212789,3290313,2400,85,18.457917,10.997788,0.26853,6.526947,18.100049,37.917594,37.917594,5.490209,0.8396,0.0
175213804,3291328,2557,92,18.469692,11.692728,0.277951,6.974284,18.817063,38.587436,38.587436,5.501331,0.857544,0.0
175214803,3292327,2428,89,18.449777,10.598694,0.309143,7.068634,17.829285,37.418279,37.38145,5.574865,0.859497,0.960938
175215793,3293317,2396,88,18.403269,10.000834,0.272425,7.402693,17.106591,36.569763,36.60637,5.513407,0.857178,1.070312
175216798,3294322,2137,84,18.470356,12.791993,0.375841,6.557752,20.298379,40.817908,40.817908,5.740015,0.84375,0.0
175217803,3295327,2279,89,18.521469,12.482955,0.288636,7.189941,19.843831,40.112074,40.112074,5.710921,0.856812,0.0
175218796,3296320,2175,88,18.561259,12.163628,0.360169,7.287598,19.586058,39.694268,39.694268,5.695521,0.845703,1.070312
175219808,3297332,2304,86,18.50607,9.785326,0.26858,7.316081,16.936788,36.843414,36.895537,5.551559,0.939087,0.0
175220807,3298331,2412,88,18.501762,11.156197,0.288508,6.900787,18.36141,38.32386,38.300557,5.573981,0.958252,0.0
175221800,3299324,2461,92,18.509254,11.389731,0.334545,6.694794,18.627706,38.384087,38.355861,5.561286,0.932861,0.0
175222813,3300337,2270,83,18.464049,10.02201,0.374832,6.461105,17.250522,36.840771,36.840771,5.495131,0.920898,0.890625
175223789,3301313,2356,85,18.438666,10.607335,0.283954,7.092285,17.672552,37.159083,37.159083,5.454987,0.941284,0.0
175224811,3302335,2304,88,18.453097,11.094884,0.664598,7.30242,18.820019,39.284838,39.284838,5.645877,0.883423,0.0
175225806,3303330,2025,88,18.517039,12.90048,0.266264,6.454468,20.241125,40.918722,40.878684,5.69208,0.888672,0.0
175226797,3304321,2101,86,18.523993,11.276743,0.346219,6.023916,18.713853,38.889873,38.961715,5.691482,0.84021,0.0
175227814,3305338,2093,86,18.544813,11.847824,0.274408,7.035319,19.147091,39.345319,39.31243,5.655144,0.832886,0.0
175228795,3306319,2334,87,18.499324,10.106349,0.271091,7.316081,17.217219,36.691741,36.738238,5.500854,0.883057,0.0
175229799,3307323,2414,84,18.478145,10.826135,0.270335,7.275391,17.896556,37.631095,37.582988,5.464946,0.859375,0.0
175230809,3308333,2336,85,18.515339,12.318908,0.268604,6.212567,19.561829,39.726341,39.726341,5.605568,0.858887,0.0
175231804,3309328,2274,89,18.557069,12.352803,0.304869,6.866455,19.634776,39.806706,39.806706,5.616141,0.874634,0.0
175232803,3310327,2174,83,18.570285,11.548973,0.313895,7.087635,18.919902,39.196214,39.196214,5.681969,0.842285,0.0
175233795,3311319,2266,89,18.621213,12.647254,0.314551,7.247925,19.952163,40.227733,40.273173,5.636578,0.843384,1.070312
