timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
124457971,7425594,699,37,3.766586,0.516597,0.002569,3.132047,3.651212,4.634226,11.732524,2.375474,0.733643,0.0
124458967,7426590,635,38,3.758945,0.502145,0.002208,3.047219,3.551571,4.595715,11.406772,2.314434,0.737793,0.0
124459980,7427603,599,37,3.752724,0.430552,0.001959,3.151711,3.584222,4.559698,11.670364,2.391106,0.738525,0.0
124500972,7428595,699,38,3.752953,0.531042,0.00199,3.226033,3.759065,4.540493,12.301561,2.476378,0.738037,0.0
124502004,7429627,599,37,3.763472,0.599215,0.004307,3.446355,4.049877,4.523128,12.988921,2.620143,0.733398,0.0
124502962,7430585,699,38,3.770147,0.577113,0.002188,3.365273,3.944574,4.516132,12.930207,2.602626,0.732666,0.0
124503980,7431603,699,37,3.759136,0.47745,0.000701,2.970176,3.448327,4.484824,10.934584,2.230558,0.736572,0.0
124504969,7432592,699,38,3.757981,0.485703,0.000839,3.240803,3.727346,4.610247,12.412277,2.498313,0.733887,0.0
124505968,7433591,599,38,3.755815,0.492905,0.002589,3.201236,3.696731,4.695415,12.092799,2.435358,0.733398,0.0
124507008,7434631,882,37,3.744652,0.519771,0.000365,2.924364,3.4445,4.650606,10.913478,2.218365,0.734131,0.0
124507982,7435605,599,37,3.734871,0.47559,0.000472,3.003709,3.479771,4.729129,11.038267,2.24896,0.730957,0.0
124509011,7436634,599,37,3.73175,0.461022,0.000689,3.183461,3.645173,4.817278,11.846773,2.421667,0.730713,0.0
124509972,7437595,499,36,3.741339,0.505568,0.00071,3.485895,3.992173,5.051173,14.09918,2.738345,0.733521,0.0
124511013,7438636,599,37,3.741689,0.745024,0.00071,3.005826,3.75156,5.006708,10.931708,2.23893,0.747192,0.0
124511991,7439614,699,36,3.73567,0.508157,0.000821,3.070813,3.579791,5.142923,11.402049,2.321159,0.733887,0.0
124512996,7440619,1059,36,3.736245,0.491589,0.002372,3.258171,3.752132,5.094394,12.46814,2.50934,0.739746,0.0
124514004,7441627,599,37,3.73773,0.529943,0.002672,3.245005,3.777621,5.047131,12.424814,2.499891,0.739136,0.0
124515000,7442623,599,38,3.747783,0.646767,0.002178,3.367761,4.016706,5.009999,12.849022,2.574012,0.734253,0.0
124515990,7443613,4542,38,3.744558,0.476037,0.000122,3.181052,3.657212,4.96183,11.822681,2.419468,0.734131,0.0
124517024,7444647,895,37,3.743118,0.501687,0.001792,3.200268,3.703747,4.917438,11.910857,2.440666,0.733887,0.0
124517989,7445612,2936,38,3.741531,0.540226,0.001792,3.158106,3.700124,4.872484,11.986089,2.404372,0.737671,0.0
124518987,7446610,499,37,3.735971,0.527122,0.001702,3.051884,3.580708,4.827826,11.237624,2.306257,0.739502,0.0
124520010,7447633,4116,38,3.73478,0.48503,0.001165,3.216277,3.702472,4.787835,12.22978,2.459971,0.733032,0.0
124520995,7448618,499,36,3.749751,0.478148,0.000894,3.66509,4.144132,4.844936,14.632344,2.916263,0.737915,0.0
124522012,7449635,699,38,3.745637,0.488529,0.002357,3.141792,3.632678,4.802377,11.81787,2.390967,0.733887,0.0
124523007,7450630,499,37,3.739956,0.482585,0.002218,3.104579,3.589383,4.758233,11.222719,2.326004,0.732666,0.0
124524018,7451641,599,36,3.738218,0.525615,0.000553,3.164831,3.690998,4.79949,11.836715,2.405767,0.738525,0.0
124524985,7452608,599,37,3.730942,0.473732,0.000906,3.062078,3.536715,4.833352,11.423777,2.317104,0.733887,0.0
124526043,7453666,499,37,3.725298,0.504784,0.001008,3.062054,3.567845,4.873084,11.242059,2.318706,0.733887,0.0
124527003,7454626,499,39,3.744546,0.74091,0.002079,3.492192,4.235181,4.990959,13.308034,2.676059,0.739746,0.0
124528016,7455639,599,37,3.739262,0.48008,0.000827,3.109539,3.590446,4.942992,11.776921,2.383044,0.733887,0.0
124529034,7456657,599,38,3.738723,0.533032,0.000663,3.190655,3.724351,4.971729,12.03789,2.443453,0.733276,0.0
124530004,7457627,745,37,3.735274,0.498404,0.000779,3.14476,3.643943,4.923454,11.659332,2.390973,0.734619,0.0
124531032,7458655,599,38,3.727133,0.417871,0.001196,3.081206,3.500272,4.915695,11.528141,2.344179,0.733765,0.0
124532015,7459638,599,38,3.763318,0.496364,0.001307,4.216016,4.713687,5.008514,17.311919,3.374609,0.741821,0.0
124533028,7460651,599,36,3.757441,0.471641,0.002049,3.122226,3.595915,4.958972,11.813625,2.386953,0.734009,0.0
124534024,7461647,599,37,3.748226,0.525781,0.001866,2.975313,3.502961,4.906243,10.937645,2.22456,0.734863,0.0
124535019,7462642,499,37,3.750472,0.483011,0.002329,3.326048,3.811388,4.909756,12.528998,2.568992,0.733521,0.0
124536028,7463651,599,37,3.747273,0.515517,0.000797,3.144137,3.660451,4.865405,11.705442,2.378375,0.73291,0.0
124537008,7464631,599,37,3.748132,0.459972,0.002722,3.30842,3.771114,4.825972,12.603064,2.557669,0.733643,0.0
124538038,7465661,599,39,3.737488,0.49943,0.000685,2.943888,3.444002,4.777603,10.904,2.213188,0.737671,0.0
124539037,7466660,668,38,3.739539,0.520162,0.000685,3.272399,3.793246,4.741357,12.326497,2.503625,0.730347,0.0
124540015,7467638,599,36,3.73338,0.428897,0.001345,3.136488,3.56673,4.69949,11.676368,2.389117,0.73938,0.0
124541015,7468638,599,36,3.723333,0.490339,0.001933,2.953781,3.446052,4.65571,11.005032,2.248087,0.733765,0.0
124542044,7469667,662,37,3.718206,0.43396,0.000916,3.144897,3.579773,4.617283,11.43004,2.357777,0.733887,0.0
124543029,7470652,599,36,3.711929,0.460818,0.002906,3.083669,3.547394,4.577965,11.663118,2.342194,0.738403,0.0
124544039,7471662,699,37,3.706213,0.508502,0.00062,3.040159,3.549281,4.618749,11.397805,2.315316,0.73877,0.0
124545023,7472646,599,38,3.71637,0.474503,0.00139,3.511899,3.987792,4.595989,13.925634,2.774105,0.739624,0.0
124546060,7473683,599,39,3.71378,0.482395,0.002045,3.158317,3.642757,4.562456,11.65348,2.354711,0.731812,0.0
124547028,7474651,605,38,3.707241,0.480218,0.000235,3.056581,3.537034,4.524515,11.554623,2.348623,0.733521,0.0
124548038,7475661,535,37,3.707329,0.541561,0.000378,3.167838,3.709777,4.496349,11.834887,2.405934,0.734131,0.0
124549029,7476652,599,37,3.696424,0.438739,0.000847,2.965135,3.404721,4.457011,10.807332,2.213159,0.733887,0.0
124550034,7477657,699,37,3.695497,0.503602,0.001907,3.16473,3.670239,4.476421,11.933788,2.421779,0.738647,0.0
124551051,7478674,799,37,3.690701,0.490591,0.001155,3.070117,3.561863,4.530441,11.517407,2.325111,0.733276,0.0
124552033,7479656,699,36,3.694406,0.715738,0.0009,3.076072,3.79271,4.636349,11.857008,2.333366,0.738525,0.0
124553029,7480652,599,36,3.682764,0.418607,0.001057,2.942808,3.362471,4.657836,10.746916,2.217237,0.739746,0.0
124554061,7481684,599,36,3.684071,0.442306,0.000673,3.276488,3.719468,4.624457,12.469188,2.515542,0.732666,0.0
124555043,7482666,499,37,3.685492,0.435636,0.000414,3.286562,3.722612,4.591185,12.389782,2.52399,0.731812,0.0
124556055,7483678,823,34,3.679608,0.501108,0.000682,3.016624,3.518413,4.553447,11.145877,2.306905,0.752563,0.0
124557060,7484683,599,36,3.67638,0.426094,0.001091,3.162676,3.589861,4.518758,11.732742,2.37048,0.738281,0.0
124558057,7485680,699,37,3.671208,0.451235,0.001275,3.079747,3.532258,4.483349,11.439871,2.331968,0.734619,0.0
124559068,7486691,599,36,3.66478,0.459415,0.001835,3.029631,3.49088,4.44801,11.404514,2.318419,0.738037,0.0
124600072,7487695,599,37,3.669704,0.495767,0.002354,3.303022,3.801144,4.424654,12.519512,2.527399,0.744507,0.0
124601061,7488684,827,37,3.669833,0.550777,0.002252,3.120278,3.673306,4.39774,11.612209,2.354428,0.734619,0.0
124602052,7489675,599,37,3.673514,0.482665,0.003518,3.287876,3.774059,4.37571,12.640886,2.54521,0.738159,0.0
124603051,7490674,698,36,3.67121,0.517351,0.002464,3.088588,3.608403,4.475847,11.581837,2.353395,0.73938,0.0
124604074,7491697,599,37,3.661655,0.468242,0.000611,2.934561,3.403413,4.540453,10.662476,2.188538,0.739258,0.0
124605062,7492685,599,37,3.65961,0.384092,0.000954,3.220682,3.605728,4.506302,12.127184,2.470072,0.732788,0.0
124606072,7493695,599,37,3.65361,0.395369,0.001112,3.093086,3.489568,4.470426,11.537805,2.359203,0.73291,0.0
124607066,7494689,699,36,3.646993,0.40398,0.000483,3.065717,3.470181,4.575672,11.393692,2.328331,0.738159,0.0
124608073,7495696,699,37,3.637173,0.427246,0.002336,2.940519,3.3701,4.532917,10.721556,2.220438,0.73877,0.0
124609075,7496698,699,36,3.631574,0.417306,0.000545,3.06364,3.481491,4.495141,11.366419,2.30382,0.732422,0.0
124610064,7497687,599,36,3.631755,0.467531,0.000304,3.168777,3.636612,4.476214,11.94687,2.431904,0.737793,0.0
124611094,7498717,698,37,3.623836,0.423107,0.000803,2.983422,3.407332,4.438497,11.173573,2.281529,0.734009,0.0
124612063,7499686,699,36,3.616588,0.492607,0.002311,2.931889,3.426807,4.479539,10.60289,2.147715,0.739014,0.0
124613071,7500694,699,37,3.612453,0.440285,0.002331,3.054485,3.4971,4.51673,11.828424,2.333946,0.737671,0.0
124614081,7501704,799,37,3.61541,0.68604,0.000242,3.008315,3.694597,4.602419,11.229576,2.277475,0.732788,0.0
124615066,7502689,599,37,3.61289,0.441931,0.002236,3.101377,3.545544,4.564296,11.508007,2.347893,0.742554,0.0
124616065,7503688,699,37,3.609531,0.461636,0.002231,3.053532,3.517399,4.594825,11.225264,2.303783,0.732056,0.0
124617109,7504732,699,36,3.601797,0.323627,0.001772,3.067373,3.392772,4.6051,11.29872,2.319886,0.732666,0.0
124618072,7505695,599,36,3.597068,0.404738,0.00152,3.068708,3.474966,4.751999,11.527475,2.341101,0.733887,0.0
124619091,7506714,699,37,3.588598,0.455831,0.002535,2.892414,3.350779,4.703857,10.527712,2.162019,0.733398,0.0
124620074,7507697,798,38,3.589934,0.410894,0.001497,3.212941,3.625333,4.737057,12.163392,2.461711,0.738892,0.0
124621094,7508717,699,36,3.586507,0.430102,0.001987,3.060216,3.492305,4.778601,11.357434,2.326028,0.73877,0.0
124622082,7509705,699,36,3.581581,0.427605,0.001795,3.021871,3.451272,4.730249,11.283777,2.281241,0.74939,0.0
124623094,7510717,699,38,3.5761,0.487109,0.000555,2.938591,3.426255,4.785166,10.931539,2.21724,0.737671,0.0
124624076,7511699,619,37,3.574616,0.480863,0.001387,3.052843,3.535094,4.739985,11.295782,2.299453,0.738892,0.0
124625092,7512715,699,37,3.572709,0.431788,0.000933,3.087471,3.520192,4.697249,11.729819,2.365653,0.749756,0.0
124626070,7513693,698,37,3.571528,0.49543,0.000901,3.043828,3.540159,4.737242,11.395989,2.304726,0.743774,0.0
124627105,7514728,699,37,3.563193,0.429493,0.002559,2.90083,3.332882,4.68819,10.501718,2.165938,0.739258,0.0
124628086,7515709,599,36,3.558641,0.412975,0.002064,3.025006,3.440045,4.642098,11.266181,2.277249,0.734741,0.0
124629096,7516719,798,37,3.560507,0.539974,0.002118,3.069882,3.611973,4.606006,11.476854,2.325757,0.738525,0.0
124630091,7517714,552,38,3.563008,0.43955,0.002473,3.187668,3.62969,4.570754,11.920691,2.455956,0.736694,0.0
