timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-PECI Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
170926277,723801,1730,58,12.084019,4.422477,0.24507,6.599935,10.352034,26.548888,26.548888,4.555153,1.067871,0.0
170927278,724802,884,57,12.0471,5.210155,0.243271,6.547038,11.069569,27.356287,27.356287,4.502291,0.712036,0.0
170928275,725799,1478,59,11.917741,2.907465,0.239746,6.445312,8.265683,22.135701,22.135701,4.06338,1.043701,0.0
170929288,726812,1088,59,11.944495,6.94595,0.241903,5.815778,12.715326,29.203884,29.174621,4.395205,0.745972,0.90625
170930275,727799,1428,55,11.804739,2.082282,0.238031,6.245931,7.945873,23.177995,23.200898,4.507624,0.97937,0.90625
170931283,728807,1267,55,11.750917,4.600745,0.243199,5.528041,10.30816,26.224216,26.224216,4.359371,0.749634,0.914062
170932283,729807,1331,54,11.58463,1.710029,0.241559,6.23703,6.955918,20.125964,20.125964,3.959119,0.973511,0.914062
170933279,730803,1637,55,11.535933,4.728397,0.245132,5.452474,10.260784,25.54117,25.54117,4.193909,0.991821,0.90625
170934275,731799,1364,53,11.39421,2.199319,0.245261,5.371094,7.539615,21.105173,21.084004,4.023965,0.739624,0.0
170935289,732813,998,54,11.345068,4.402913,0.237621,5.467006,10.041556,25.375198,25.400675,4.302428,0.722046,0.0
170936288,733812,1374,53,11.223882,2.320192,0.225059,5.639648,7.985392,22.86824,22.86824,4.342663,0.750977,0.914062
170937280,734804,1331,55,11.198484,4.998005,0.227348,5.212402,10.55902,25.931693,25.931693,4.240389,0.750977,0.914062
170938277,735801,798,52,11.037791,1.375196,0.225649,5.627441,6.634403,19.752525,19.752525,3.9756,0.716919,0.0
170939291,736815,1597,57,11.01015,4.640039,0.227359,5.79834,10.236192,25.5426,25.5426,4.277971,0.76001,0.0
170940292,737816,1365,52,10.851602,1.448653,0.227278,5.589076,6.599495,19.424469,19.424469,3.877992,1.308716,0.0
170941283,738807,1397,58,10.850729,5.186195,0.22899,6.2997,10.822578,26.425113,26.425113,4.311972,0.746826,0.0
170942294,739818,1098,53,10.697695,1.347771,0.227398,5.98813,6.497839,19.384852,19.365311,3.881208,0.752197,0.914062
170943291,740815,1468,55,10.668468,4.295073,0.227105,5.175781,9.840509,24.823318,24.847896,4.235212,0.840698,0.0
170944286,741810,1007,53,10.560702,2.384846,0.224873,5.554199,7.627654,21.170996,21.149782,3.966122,0.726685,0.0
170945299,742823,1380,54,10.488055,2.999317,0.224086,5.586751,8.439231,22.802366,22.825306,4.138797,0.967529,0.914062
170946274,743798,931,51,10.382554,2.154761,0.228362,4.907227,7.57631,21.653516,21.653516,4.118337,0.753906,0.945312
170947302,744826,1241,54,10.328464,3.323619,0.230662,6.111654,8.724912,22.924404,22.924404,4.100999,0.946411,0.0
170948284,745808,935,48,10.272732,3.445356,0.222592,5.915715,8.821687,23.275036,23.275036,4.081281,0.750488,0.914062
170949296,746820,2895,54,10.217141,3.234548,0.227747,6.66097,8.571656,22.527634,22.527634,4.064954,1.046875,0.914062
170950290,747814,1081,54,10.148571,2.854327,0.233795,5.79834,8.315719,22.80224,22.80224,4.154435,0.726807,0.0
170951305,748829,1579,54,10.08493,2.887044,0.237532,6.298828,8.27628,22.285331,22.285331,4.092671,0.950806,0.914062
170952289,749813,1124,52,10.058256,3.876678,0.223348,5.452474,9.370695,24.215878,24.215878,4.186591,0.739502,0.0
170953303,750827,1718,54,9.983729,2.588824,0.224153,5.708822,7.84844,21.517097,21.517097,3.992991,1.029053,0.914062
170954297,751821,1430,54,10.00663,4.919043,0.22514,5.340576,10.536538,26.300976,26.300976,4.293808,1.188599,0.945312
170955293,752817,1310,54,10.047684,5.595678,0.22857,5.532401,11.123159,26.787509,26.787509,4.225303,0.741089,0.0
170956307,753831,1177,52,9.92172,1.271535,0.232879,5.46875,6.472029,19.44212,19.44212,3.910723,0.736938,0.0
170957287,754811,1043,55,9.958284,5.398648,0.225567,6.131999,10.952236,26.326076,26.326076,4.241613,0.731812,0.0
170958302,755826,998,51,9.837258,1.270088,0.22972,5.493164,6.476747,19.461184,19.461184,3.93125,0.757202,0.945312
170959300,756824,1607,54,9.87241,5.11477,0.227146,5.643404,10.694553,26.187086,26.187086,4.259821,0.847168,0.914062
171000296,757820,830,52,9.756958,1.381975,0.237628,5.514962,6.613569,19.826202,19.826202,3.948773,0.859497,0.914062
171001306,758830,1480,52,9.707815,2.863804,0.232891,6.038411,8.332355,22.764643,22.764643,4.167917,0.842773,0.0
171002303,759827,1619,52,9.6213,1.8194,0.22218,5.354818,7.296799,21.368287,21.368287,4.162054,0.780762,0.914062
171003300,760824,3494,55,9.639007,4.492088,0.225227,5.710602,10.064206,25.457666,25.457666,4.265053,1.038452,0.914062
171004311,761835,998,52,9.599428,3.084513,0.226054,5.541992,8.537028,23.18602,23.162811,4.138392,0.737305,0.0
171005308,762832,1459,54,9.58104,3.421033,0.219812,5.859375,8.94306,23.736156,23.759657,4.227589,1.228271,0.0
171006302,763826,1533,52,9.523779,2.323567,0.223422,5.445208,7.966301,22.800029,22.800029,4.301169,0.764038,0.914062
171007319,764843,1102,52,9.478552,2.779217,0.218543,5.748749,8.158719,22.385718,22.385718,4.088314,1.095947,0.914062
171008303,765827,1167,53,9.511388,5.035492,0.224263,5.782064,10.416951,25.658411,25.633207,4.10125,0.745605,0.914062
171009312,766836,1725,55,9.454351,2.588382,0.228251,5.04303,7.796422,21.227395,21.248989,3.936581,1.052734,0.914062
171010313,767837,898,53,9.47087,4.581292,0.232323,6.429036,9.920101,24.944954,24.944954,4.059262,0.717041,0.0
171011312,768836,1968,52,9.378934,1.705398,0.224847,5.806478,6.782447,19.637462,19.637462,3.822433,0.825562,0.0
171012322,769846,998,52,9.410022,4.818617,0.227579,5.108844,10.289138,25.701599,25.726868,4.155834,0.727051,0.0
171013320,770844,1798,51,9.300807,1.210163,0.22018,5.790202,6.268911,18.936263,18.91122,3.817142,0.782715,0.914062
171014320,771844,1098,53,9.375627,6.009945,0.227066,5.212402,11.464551,27.187344,27.187344,4.143602,0.750977,0.914062
171015314,772838,1265,51,9.265115,1.219526,0.221586,5.240885,6.267164,18.851799,18.851799,3.799805,0.750488,0.914062
171016321,773845,1642,53,9.329745,5.204804,0.223339,6.126991,11.117305,28.177141,28.196157,4.591098,0.77002,0.0
171017318,774842,1438,51,9.227133,1.230722,0.21771,5.318197,6.463211,19.702343,19.683535,3.965711,0.824829,0.914062
171018327,775851,998,53,9.272471,5.040808,0.223878,5.03976,10.545222,26.061889,26.077378,4.197209,0.74231,0.0
171019325,776849,1093,51,9.181645,1.363078,0.224205,5.471366,6.735337,20.336442,20.321138,4.072902,0.754517,0.914062
171020325,777849,1278,55,9.262852,5.910362,0.229874,5.249023,11.523177,27.673695,27.673695,4.282542,0.748291,0.914062
171021327,778851,1870,51,9.19627,1.858567,0.2214,5.379813,7.383333,21.444519,21.444519,4.216436,0.804688,0.914062
171022325,779849,1353,55,9.2675,5.690416,0.213438,5.367025,11.242577,27.249091,27.249091,4.242582,0.733887,0.0
171023319,780843,1161,52,9.18509,1.554221,0.206475,4.974365,6.946074,20.706819,20.706819,4.106051,0.755859,0.914062
171024333,781857,1757,59,9.227662,4.774583,0.209602,6.315104,10.288009,25.537871,25.537871,4.22125,0.950317,0.914062
171025315,782839,1097,52,9.21008,3.331395,0.219274,5.737305,8.748617,23.428781,23.428781,4.131671,0.732178,0.0
171026325,783849,1279,52,9.166975,2.434646,0.21615,5.639648,7.862731,22.031138,22.031138,4.134276,1.045166,0.0
171027319,784843,1871,57,9.296729,7.020023,0.22496,5.582682,12.781534,30.005511,30.005511,4.414514,0.963867,0.914062
171028328,785852,1097,53,9.309383,4.05438,0.222819,5.639648,9.682956,24.873852,24.873852,4.308505,0.733276,0.0
171029325,786849,1088,53,9.227562,1.72059,0.223141,5.889893,7.016832,20.450705,20.450705,4.011988,0.72644,0.0
171030337,787861,1497,55,9.33125,6.521883,0.221291,5.452474,12.205044,28.719982,28.719982,4.355902,0.763794,0.914062
171031336,788860,1497,52,9.239841,1.352324,0.219163,5.222866,6.792839,20.561429,20.573612,4.145018,0.76001,0.945312
171032328,789852,1750,59,9.377761,7.371746,0.223321,6.033761,13.039836,29.740923,29.728581,4.345776,0.903198,0.898438
171033334,790858,1639,53,9.309326,2.055037,0.219677,5.94858,7.434681,21.351722,21.351722,4.080496,0.833862,0.914062
171034337,791861,1621,52,9.246983,1.764242,0.213715,6.819661,7.183709,21.009563,21.009563,4.15136,1.012695,0.914062
171035333,792857,1999,56,9.367383,6.85653,0.220456,5.992889,12.658518,30.089662,30.089662,4.472118,0.834839,0.914062
171036333,793857,1097,54,9.416668,5.058016,0.226969,4.939488,10.807267,26.745336,26.745336,4.392936,0.74646,0.0
171037324,794848,1721,56,9.423821,4.014021,0.222599,6.103516,9.474563,24.085388,24.085388,4.155939,1.026978,0.0
171038334,795858,1485,54,9.451974,4.645746,0.225987,5.10025,10.243202,25.877305,25.877305,4.269381,0.74939,0.945312
171039334,796858,3316,56,9.426334,3.05826,0.220279,6.384277,8.58185,23.147553,23.147553,4.211365,1.033325,0.914062
171040329,797853,1098,54,9.544299,7.019415,0.226667,6.692069,12.747859,29.255798,29.255798,4.391843,0.746826,0.0
171041338,798862,1049,52,9.45196,1.358079,0.223796,5.392892,6.928081,20.936039,20.936039,4.240195,0.727051,0.0
171042336,799860,1197,57,9.569976,7.102039,0.221935,5.26123,12.802722,29.387641,29.387641,4.367881,0.746704,0.914062
171043335,800859,1297,52,9.470207,1.297199,0.221912,5.501883,6.745658,20.420418,20.399978,4.126478,0.75061,0.914062
171044350,801874,1499,60,9.655757,9.094734,0.226605,5.464681,14.764373,31.765164,31.796992,4.344982,0.77063,0.914062
171045345,802869,798,53,9.60777,2.969666,0.222107,5.67627,8.328613,22.197735,22.197735,4.066723,0.75293,0.914062
171046341,803865,1759,54,9.601186,3.598212,0.230266,7.03125,9.289912,24.661086,24.661086,4.375044,1.040771,0.0
171047334,804858,1858,53,9.541697,2.547097,0.237726,5.456543,7.919872,22.01641,22.01641,4.061138,0.789307,0.0
171048353,805877,939,58,9.592435,5.531295,0.231222,5.851746,10.941394,26.013454,26.013454,4.108759,0.750732,0.914062
171049334,806858,1848,58,9.66401,5.82761,0.234891,5.622864,11.512703,27.631419,27.631419,4.334275,1.097412,0.914062
171050344,807868,1257,54,9.642348,3.633298,0.235674,5.053711,9.068459,23.564916,23.564916,4.116109,0.750732,0.914062
171051340,808864,1165,52,9.537916,1.491159,0.233038,5.776542,6.717364,19.83147,19.83147,3.941637,0.731689,0.0
171052352,809876,1592,57,9.627765,6.487503,0.234134,5.310059,12.122502,28.380245,28.403592,4.295847,0.760254,0.914062
171053335,810859,1032,51,9.525262,1.320023,0.230686,5.162993,6.780596,20.436414,20.426593,4.132116,0.732178,0.0
171054350,811874,1802,57,9.578175,5.340639,0.23298,5.4245,11.014954,26.991275,26.977726,4.32475,0.94397,0.914062
171055347,812871,1097,52,9.516664,2.377991,0.230835,5.89224,7.871582,22.120438,22.132994,4.169731,0.742432,0.0
171056341,813865,1522,56,9.546217,4.560047,0.228975,5.737305,10.247007,26.031402,25.992459,4.341752,1.026733,0.0
171057359,814883,1494,52,9.472164,1.988698,0.226417,5.367279,7.453778,21.643496,21.66527,4.144926,0.75,0.914062
171058340,815864,1499,55,9.486622,4.237497,0.22812,5.684408,9.849076,25.109695,25.134181,4.279603,0.883789,0.914062
171059351,816875,1311,52,9.439455,2.663708,0.231454,5.273438,8.145132,22.514017,22.465781,4.152069,0.755005,0.914062
171100347,817871,998,57,9.517278,6.022013,0.231456,5.192057,11.659247,27.732759,27.76019,4.297273,0.744751,0.914062
171101362,818886,1198,53,9.465811,2.729534,0.23823,5.087716,8.074497,21.866351,21.858123,4.032124,0.742554,0.0
171102345,819869,1722,58,9.483417,4.434631,0.232361,5.374908,9.853699,24.580511,24.591269,4.112304,1.065063,0.0
171103353,820877,935,53,9.481379,4.135384,0.23752,5.467006,9.443236,23.957477,23.975155,4.00551,0.726807,0.0
171104350,821874,1091,51,9.372741,1.244466,0.236465,5.763463,6.439148,19.46573,19.473245,3.914537,0.979614,0.914062
171105365,822889,2261,55,9.486734,7.012158,0.237442,4.891532,12.651707,29.149914,29.1249,4.293092,0.859985,0.914062
171106344,823868,798,52,9.394365,1.718628,0.231018,5.637033,6.922241,19.954945,19.965238,3.923328,0.737061,0.914062
171107352,824876,1042,55,9.511066,7.234249,0.241165,5.637033,12.801571,29.05261,29.04196,4.244655,0.732056,0.0
171108349,825873,1062,52,9.408865,1.275537,0.22879,5.546061,6.654736,20.200697,20.200697,4.074278,0.739868,0.90625
171109354,826878,1297,55,9.49577,6.151498,0.233823,6.700788,11.888368,28.382021,28.382021,4.392386,0.751221,0.0
171110349,827873,1397,52,9.427133,2.111472,0.231515,6.038411,7.563679,21.541037,21.541037,4.132735,0.74646,0.914062
171111363,828887,1098,57,9.490856,5.599726,0.237227,6.42613,11.254571,27.330991,27.330991,4.308469,0.737061,0.0
171112359,829883,850,52,9.391643,1.327652,0.233897,5.803035,6.72966,20.346956,20.346956,4.097248,0.717041,0.0
171113351,830875,1766,58,9.450913,5.345149,0.234248,5.794271,10.987697,26.787986,26.787986,4.297892,0.99585,0.914062
171114365,831889,1497,54,9.405877,2.796134,0.225668,5.175781,8.188447,22.444604,22.444604,4.0845,0.774414,0.914062
171115368,832892,1461,54,9.378521,3.075952,0.221168,7.171631,8.523172,23.017123,23.017123,4.15966,1.218262,0.0
171116347,833871,812,54,9.461067,5.947749,0.222356,6.266276,11.729056,28.367062,28.367062,4.461043,0.733887,0.0
171117376,834900,1689,56,9.427792,2.79773,0.215239,5.863444,8.398387,23.176554,23.176554,4.280824,1.136108,0.0
171118359,835883,1097,55,9.555267,7.246767,0.226401,5.92041,12.861941,29.450233,29.450233,4.291186,0.72998,0.0
171119378,836902,2188,57,9.509542,2.58784,0.220345,5.725861,8.04225,22.332714,22.332714,4.155172,1.239868,0.0
171120357,837881,1098,56,9.647988,7.656629,0.234232,5.54548,13.38056,30.253172,30.27003,4.363954,0.731201,0.0
171121366,838890,1940,52,9.548981,1.351186,0.227696,5.521647,6.777685,20.502009,20.484409,4.118378,0.972168,0.945312
171122362,839886,1044,54,9.592331,5.225813,0.235176,5.684989,10.788179,26.411769,26.411769,4.222254,0.736572,0.0
171123357,840881,1098,56,9.712694,7.30203,0.241468,5.50944,13.048533,29.776035,29.776035,4.385584,0.731323,0.0
171124373,841897,1537,53,9.617596,1.621391,0.23348,5.058289,7.025714,20.663962,20.663962,4.077516,0.765015,0.914062
171125370,842894,1637,55,9.666644,5.35457,0.233897,5.725098,10.998218,26.712673,26.712673,4.298893,0.773804,0.914062
171126365,843889,1317,54,9.643508,3.503057,0.233947,6.025623,9.024502,23.745676,23.745676,4.178123,0.746582,0.914062
171127377,844901,1818,55,9.628791,3.543281,0.23853,5.790202,9.087325,23.857753,23.857753,4.216154,0.864746,0.0
171128357,845881,1197,53,9.592928,3.080624,0.242795,5.305699,8.643018,23.708298,23.708298,4.215587,0.739136,0.0
171129385,846909,1376,54,9.563944,3.160356,0.238828,6.038666,8.610637,23.013119,23.013119,4.122953,1.013916,0.914062
171130361,847885,1169,55,9.583286,4.587036,0.242875,5.493164,10.125509,25.540158,25.540158,4.197044,0.748291,0.0
171131376,848900,1456,52,9.48905,1.346707,0.237352,5.42341,6.862077,20.745568,20.745568,4.18047,1.086548,0.914062
171132368,849892,1225,55,9.58131,6.287902,0.241031,5.532401,12.070998,28.473832,28.501253,4.410406,0.750732,0.914062
171133364,850888,1106,52,9.480362,1.32636,0.231721,5.639648,6.711808,20.189668,20.161639,4.070178,0.757324,0.914062
171134374,851898,1088,51,9.387529,1.397151,0.230017,5.222866,6.852176,20.583202,20.583202,4.135669,0.727051,0.0
171135368,852892,1686,54,9.441563,5.18186,0.238374,5.198451,10.932163,26.894507,26.894507,4.391147,0.933472,0.914062
171136381,853905,1097,50,9.355004,1.538086,0.228384,5.501302,6.994629,20.816243,20.824582,4.149225,0.735352,0.0
171137379,854903,987,52,9.258617,1.304917,0.224693,5.484445,6.669222,20.158954,20.150105,4.067704,0.731567,0.0
171138370,855894,1858,53,9.237954,3.001081,0.227765,5.649567,8.612532,23.581832,23.581832,4.29425,0.816162,0.0
171139379,856903,1320,52,9.197903,2.594213,0.2263,5.240885,8.111541,22.594771,22.594771,4.201931,0.751221,0.914062
171140376,857900,1331,54,9.199263,3.596096,0.231171,5.4245,9.225651,24.305192,24.281104,4.303916,0.840698,0.0
171141366,858890,1059,51,9.132765,1.825026,0.226471,4.816437,7.3338,21.563574,21.585202,4.192203,0.750732,0.914062
171142374,859898,1097,49,9.047847,1.310192,0.219877,5.0354,6.714994,20.389869,20.389869,4.106618,0.742798,0.0
171143388,860912,1245,53,9.043604,3.324078,0.228636,5.573273,8.884184,23.619999,23.619999,4.241459,1.022949,0.914062
171144371,861895,1297,51,9.01478,2.724465,0.229294,6.2997,8.228443,22.863144,22.863144,4.198592,0.75,0.914062
171145384,862908,1198,49,8.936059,1.336538,0.235826,5.67627,6.730874,20.416229,20.416229,4.086254,0.755005,0.914062
171146386,863910,1425,53,8.92521,2.985035,0.226955,5.887858,8.52578,23.158293,23.158293,4.240708,1.010254,0.0
171147378,864902,1197,52,8.942696,3.834146,0.230227,5.266462,9.439857,24.793052,24.793052,4.292095,0.737671,0.0
171148388,865912,1627,54,8.915611,2.703708,0.227353,5.786133,8.121483,22.306163,22.306163,4.125005,0.880249,0.0
171149386,866910,1257,53,8.942427,4.017463,0.232915,5.689348,9.672447,25.131014,25.131014,4.33029,0.746338,0.914062
171150391,867915,958,49,8.865012,1.367957,0.224478,5.236816,6.762621,20.361035,20.361035,4.100597,0.752808,0.914062
171151386,868910,1317,54,8.948975,5.439589,0.229468,5.855015,11.247978,27.443471,27.443471,4.474351,0.74939,0.914062
171152384,869908,1558,51,8.873313,1.427638,0.222489,5.273437,6.795247,20.366419,20.345971,4.077835,0.769165,0.914062
171153394,870918,1528,49,8.795327,1.299434,0.218,5.865188,6.660593,20.210579,20.23083,4.079203,0.969604,0.0
171154391,871915,1293,56,8.891234,5.722031,0.23789,5.126953,11.501511,27.840984,27.840984,4.448315,0.73877,0.0
171155391,872915,1266,51,8.81685,1.338485,0.231648,5.232747,6.783417,20.508486,20.508486,4.132147,0.755005,0.914062
171156387,873911,1770,53,8.855649,4.258705,0.235961,5.301921,9.927477,25.503357,25.503357,4.348328,0.835327,0.914062
171157379,874903,1198,49,8.792268,1.608877,0.229893,5.342611,7.064897,20.980161,20.980161,4.151616,0.751099,0.914062
171158415,875939,1535,53,8.79554,3.226992,0.22971,6.282552,8.75539,23.484753,23.484753,4.228469,1.005981,0.0
171159377,876901,1297,54,8.924193,6.550071,0.238342,6.020101,12.328144,28.978267,28.978267,4.446847,0.741089,0.0
171200404,877928,1071,52,8.861103,1.62593,0.238604,5.584717,7.072867,20.879607,20.879607,4.131782,0.755981,0.0
171201389,878913,1609,52,8.801022,1.583781,0.226186,5.912272,7.041637,20.966557,20.966557,4.153834,1.037476,0.914062
171202400,879924,1115,52,8.87341,5.150825,0.232299,5.619049,10.905452,27.183138,27.183138,4.430781,0.75061,0.914062
171203417,880941,932,49,8.79258,1.310083,0.218612,5.323138,6.618733,20.101494,20.101494,4.02989,0.743286,0.0
171204382,881906,998,53,8.897206,6.187028,0.228425,5.66755,11.725511,27.896851,27.896851,4.237918,0.752075,0.914062
171205413,882937,923,51,8.80913,1.235593,0.225272,5.16619,6.319289,19.056743,19.056743,3.831933,0.769409,0.914062
171206392,883916,1297,52,8.854611,4.548349,0.226016,5.17985,10.086525,25.603359,25.603359,4.234551,0.754028,0.0
171207401,884925,1307,49,8.766023,1.284397,0.228629,5.135672,6.304729,18.841553,18.841553,3.774018,0.741455,0.0
171208396,885920,998,48,8.676567,1.232726,0.225615,5.155436,6.268709,18.920353,18.920353,3.79779,0.75647,0.914062
171209405,886929,1486,53,8.748312,5.211842,0.228882,5.069987,10.745115,26.394607,26.394607,4.220504,0.758179,0.0
171210399,887923,1296,51,8.66908,1.464229,0.230249,4.821777,6.548833,19.372341,19.372341,3.836141,0.752075,0.914062
171211411,888935,973,49,8.588567,1.383235,0.22818,5.907331,6.368479,18.92139,18.92139,3.759495,0.766968,0.914062
171212407,889931,1431,52,8.620142,4.164579,0.232704,5.684318,9.485218,24.246879,24.246879,4.044862,0.750977,0.0
171213406,890930,1674,49,8.538089,1.250102,0.231536,5.16619,6.293265,18.992474,18.992474,3.809366,0.769897,0.0
171214403,891927,1273,52,8.554681,3.617061,0.229455,6.734212,8.913611,23.347444,23.347444,4.040344,1.013306,0.914062
171215394,892918,1135,52,8.571761,3.634202,0.22854,5.334473,9.056511,24.096643,24.096643,4.131535,0.753174,0.914062
171216406,893930,1800,51,8.533484,2.099584,0.224254,6.144206,7.479558,21.303546,21.335663,4.107278,0.790161,0.0
171217418,894942,1384,53,8.546339,3.308877,0.224489,5.277507,8.81202,23.720037,23.688523,4.197688,1.015747,0.914062
171218399,895923,1067,51,8.500579,1.961267,0.221735,5.021159,7.2791,21.163112,21.163112,4.038282,0.73999,0.0
171219424,896948,1323,55,8.553406,4.128696,0.227759,6.929525,9.879789,25.680963,25.680963,4.42956,1.043823,0.0
171220406,897930,1377,53,8.63096,4.990997,0.237621,5.440267,10.707655,26.879978,26.879978,4.383515,0.750977,0.914062
171221423,898947,1440,51,8.566602,1.352241,0.232906,5.940755,6.759502,20.504643,20.504643,4.113658,0.891113,0.914062
171222398,899922,1596,53,8.666766,5.802726,0.242983,5.836995,11.369412,27.246046,27.246046,4.231051,0.781006,0.914062
171223429,900953,1144,51,8.598319,1.315336,0.231311,5.474384,6.682969,20.304195,20.304195,4.081773,0.737061,0.0
171224410,901934,1107,59,8.822066,8.997434,0.235318,5.269368,14.765166,32.217496,32.217496,4.426232,0.731567,0.0
171225424,902948,1023,52,8.749878,1.322492,0.230746,5.741664,6.726062,20.352207,20.352207,4.099632,0.750977,0.945312
171226407,903931,998,51,8.676763,1.355835,0.230774,6.176758,6.699341,20.266681,20.266681,4.055681,0.760132,0.914062
171227417,904941,1397,58,8.824785,7.238782,0.240042,5.289714,12.978987,29.858982,29.858982,4.383479,0.754272,0.914062
171228407,905931,1042,52,8.755717,1.4738,0.234265,5.780901,6.890532,20.56758,20.56758,4.109075,0.734985,0.0
171229421,906945,1697,59,8.921647,7.789237,0.243078,5.837577,13.522789,30.535167,30.535167,4.386393,0.767334,0.945312
171230417,907941,1198,52,8.858983,1.778878,0.237298,6.198883,7.169279,20.858614,20.858614,4.085327,0.751831,0.914062
171231411,908935,998,47,8.78334,1.320935,0.226471,6.151472,6.705281,20.431948,20.431948,4.104384,0.733643,0.0
171232423,909947,1236,55,8.882337,5.89179,0.237981,5.95797,11.613976,27.977718,27.977718,4.374779,0.750122,0.914062
171233421,910945,1508,51,8.801695,1.300819,0.230319,5.30599,6.627391,20.012347,20.012347,4.033206,0.81543,0.914062
171234434,911958,1881,61,8.882597,5.268105,0.247621,5.782064,10.997081,27.065572,27.065572,4.368819,1.070557,0.914062
171235407,912931,1302,51,8.840684,2.248037,0.239192,6.676229,7.709431,22.050906,22.050906,4.149609,0.741943,0.0
171236436,913960,1696,49,8.770112,1.352797,0.233926,5.725098,6.786893,20.530669,20.509569,4.130987,0.785889,0.914062
171237416,914940,1896,58,8.820051,4.573664,0.235774,4.756927,10.177341,25.618632,25.643553,4.280172,0.798218,0.914062
