Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
16/08/2022,16:21:15:863,7170627,799,40,4.561661,1.081521,0.008496,4.576974,5.666991,18.494014,14.322574,3.665544,1.024780,1.007812
16/08/2022,16:21:16:863,7171627,1339,49,4.821655,6.767375,0.118118,5.158004,12.043497,27.649679,14.785215,4.124394,0.952271,0.000000
16/08/2022,16:21:17:876,7172640,1999,47,5.089107,6.314309,0.376799,5.596796,12.287904,29.117847,15.298631,4.498182,0.805664,0.000000
16/08/2022,16:21:18:853,7173617,1015,50,5.356520,6.233306,0.434483,5.820112,12.487902,30.157995,15.836221,4.696872,0.777100,0.000000
16/08/2022,16:21:19:877,7174641,1329,47,5.459493,2.399507,0.146147,5.765008,8.310662,23.742050,16.111513,4.687262,0.837036,0.953125
16/08/2022,16:21:20:863,7175627,1350,46,5.536928,1.812953,0.142137,5.619700,7.574790,22.541325,16.346890,4.563451,0.788330,0.000000
16/08/2022,16:21:21:873,7176637,928,45,5.599917,1.632489,0.179519,5.511839,7.323848,22.154958,16.551625,4.463536,0.736084,0.000000
16/08/2022,16:21:22:867,7177631,1373,43,5.635939,1.287672,0.176627,5.136217,6.600516,20.301660,16.686760,4.117088,0.825195,0.000000
16/08/2022,16:21:23:880,7178644,1411,46,5.718138,2.277294,0.142723,5.533731,7.953748,22.834716,16.904573,4.486914,1.071899,0.000000
16/08/2022,16:21:24:862,7179626,1709,45,5.817197,2.783420,0.180758,5.489312,8.453490,23.453812,17.141749,4.449481,0.836548,0.000000
16/08/2022,16:21:25:874,7180638,1405,44,5.858275,1.676664,0.201317,5.110482,6.988463,20.719384,17.267222,4.116082,0.732056,0.000000
16/08/2022,16:21:26:870,7181634,817,43,5.889680,1.402846,0.213262,5.109377,6.725484,20.753338,17.393469,4.104148,0.730957,0.000000
16/08/2022,16:21:27:883,7182647,904,43,5.905440,0.972453,0.139553,5.221174,6.333180,20.361598,17.499050,4.211426,0.747070,0.000000
16/08/2022,16:21:28:881,7183645,1448,44,5.969098,2.211801,0.136364,5.318563,7.666727,21.987809,17.661126,4.284113,0.736084,0.000000
16/08/2022,16:21:29:879,7184643,1569,43,5.993989,1.511996,0.141702,5.013751,6.667449,19.977210,17.743678,4.023122,0.851196,0.000000
16/08/2022,16:21:30:874,7185638,1098,0,6.042213,1.794983,0.145996,5.403259,7.344238,21.798706,17.888500,4.367493,0.747070,0.000000
16/08/2022,16:21:31:882,7186646,699,43,6.065801,1.408900,0.152251,5.144865,6.706015,20.337589,17.975531,4.133845,0.776001,0.000000
16/08/2022,16:21:32:876,7187640,984,43,6.064304,0.947954,0.146981,4.929240,6.024176,19.138336,18.017392,3.943526,0.743652,0.000000
16/08/2022,16:21:33:883,7188647,998,46,6.131355,2.234231,0.171255,5.547568,7.953053,23.463105,18.210714,4.503645,0.892700,0.000000
16/08/2022,16:21:34:881,7189645,1877,43,6.181060,1.915812,0.191357,5.407618,7.514787,22.204954,18.354079,4.380988,0.954834,1.109375
16/08/2022,16:21:35:879,7190643,2058,45,6.226529,1.937774,0.153995,5.364978,7.456747,22.012959,18.484492,4.322610,0.853027,0.000000
16/08/2022,16:21:36:890,7191654,1144,45,6.289250,2.495531,0.174849,5.315869,7.986248,22.688749,18.634344,4.282307,0.821533,0.000000
16/08/2022,16:21:37:889,7192653,713,43,6.305554,1.469669,0.210125,5.060550,6.740344,20.517573,18.702476,4.070617,0.770508,0.000000
16/08/2022,16:21:38:883,7193647,798,42,6.291826,1.103521,0.184634,4.632255,5.920410,18.409133,18.692021,3.686365,0.881470,0.953125
16/08/2022,16:21:39:898,7194662,1555,44,6.356954,2.637309,0.141616,5.349322,8.128248,22.777423,18.836907,4.313438,1.003662,0.953125
16/08/2022,16:21:40:882,7195646,1164,45,6.397780,2.086309,0.143997,5.251787,7.482093,21.925392,18.948864,4.233374,0.898926,0.000000
16/08/2022,16:21:41:901,7196665,1209,45,6.451509,2.474000,0.148715,5.302375,7.925090,22.455980,19.072239,4.272399,0.994263,0.984375
16/08/2022,16:21:42:881,7197645,829,43,6.475664,1.665259,0.153277,5.296702,7.115238,21.472336,19.159586,4.273898,0.825806,1.078125
16/08/2022,16:21:43:890,7198654,1142,45,6.492446,1.597648,0.172059,5.186428,6.956136,20.861667,19.219037,4.162623,0.773804,0.000000
16/08/2022,16:21:44:885,7199649,1397,45,6.550048,2.736127,0.189572,5.163635,8.089334,22.426405,19.334846,4.147010,0.964722,0.000000
16/08/2022,16:21:45:900,7200664,1818,45,6.587799,2.099548,0.163292,5.349563,7.612403,22.182595,19.435941,4.315075,1.005981,1.109375
16/08/2022,16:21:46:881,7201645,985,45,6.612867,1.822044,0.164182,5.292397,7.278623,21.439920,19.508657,4.257097,0.806885,0.000000
16/08/2022,16:21:47:889,7202653,897,43,6.587828,0.950742,0.158592,4.788864,5.898199,18.614604,19.477301,3.824994,0.855103,0.000000
16/08/2022,16:21:48:887,7203651,1797,45,6.609091,2.281575,0.179348,4.718133,7.179056,20.121216,19.500436,3.747692,0.824951,0.000000
16/08/2022,16:21:49:901,7204665,1622,45,6.646283,2.120880,0.158398,5.373295,7.652573,22.357153,19.602258,4.338026,0.898315,0.953125
16/08/2022,16:21:50:880,7205644,1197,45,6.668062,1.770922,0.144041,5.332691,7.247654,21.674817,19.677388,4.294770,0.764038,0.984375
16/08/2022,16:21:51:894,7206658,1162,46,6.706537,2.410359,0.158729,5.199397,7.768485,22.035936,19.759853,4.181500,0.860718,0.000000
16/08/2022,16:21:52:889,7207653,798,45,6.715906,1.582409,0.170430,5.211898,6.964736,21.294354,19.815479,4.202054,0.730591,0.000000
16/08/2022,16:21:53:898,7208662,1297,45,6.720185,1.897683,0.193678,4.745191,6.836552,19.800038,19.814931,3.785841,0.779297,0.000000
16/08/2022,16:21:54:894,7209658,1942,46,6.749910,2.025423,0.200726,5.319747,7.545895,22.250369,19.902694,4.283954,0.916748,0.000000
16/08/2022,16:21:55:890,7210654,1811,45,6.779964,2.171493,0.179249,5.243208,7.593949,22.144241,19.982429,4.227114,0.910767,0.000000
16/08/2022,16:21:56:903,7211667,1899,47,6.840699,2.620038,0.205657,5.661685,8.487380,23.966104,20.124134,4.585726,0.787964,0.000000
16/08/2022,16:21:57:885,7212649,912,45,6.853619,1.651200,0.216392,5.330223,7.197815,21.826268,20.185775,4.303520,0.859619,1.406250
16/08/2022,16:21:58:895,7213659,1196,47,6.882196,2.235296,0.153305,5.281505,7.670105,22.165300,20.254988,4.246837,1.058228,0.921875
16/08/2022,16:21:59:890,7214654,1461,46,6.948855,3.242040,0.149934,5.334545,8.726520,23.599638,20.375993,4.277703,1.036499,0.000000
16/08/2022,16:22:00:903,7215667,1769,45,6.968295,1.934722,0.152864,5.408328,7.495915,22.091841,20.436905,4.356584,0.892944,0.000000
16/08/2022,16:22:01:899,7216663,1299,46,7.026687,3.023046,0.194482,5.363148,8.580676,23.572151,20.550446,4.321397,0.971436,1.343750
16/08/2022,16:22:02:897,7217661,798,45,6.985491,0.968657,0.167479,4.732431,5.868567,18.390866,20.473549,3.774017,0.788086,0.000000
16/08/2022,16:22:03:904,7218668,1100,46,7.023640,2.954420,0.173678,4.928788,8.056886,21.826833,20.521736,3.939247,0.740479,0.000000
16/08/2022,16:22:04:902,7219666,1098,46,7.041096,1.951793,0.185891,5.370852,7.508535,22.127093,20.579472,4.334648,0.866455,0.984375
16/08/2022,16:22:05:898,7220662,1098,46,7.051121,1.769775,0.157149,5.395704,7.322627,21.862891,20.625170,4.352638,0.819824,1.078125
16/08/2022,16:22:06:907,7221671,861,46,7.086639,2.556865,0.160944,5.330812,8.048621,22.654389,20.697425,4.302182,0.765991,0.000000
16/08/2022,16:22:07:901,7222665,849,45,7.048875,0.972207,0.152558,4.913905,6.038670,18.940418,20.634047,3.921297,0.897583,1.046875
16/08/2022,16:22:08:915,7223679,1098,46,7.055415,2.063087,0.169890,5.000334,7.233311,20.889636,20.643112,4.009696,0.819214,1.148438
16/08/2022,16:22:09:894,7224658,836,45,7.045941,1.492898,0.199205,5.102203,6.794306,20.521222,20.638693,4.100540,0.908447,0.000000
16/08/2022,16:22:10:916,7225680,1356,46,7.062163,2.332754,0.208194,4.969435,7.510382,21.214023,20.658789,3.971279,0.848022,0.000000
16/08/2022,16:22:11:908,7226672,841,45,7.064919,1.626888,0.165326,5.345379,7.137593,21.373641,20.684906,4.311540,0.828857,0.000000
16/08/2022,16:22:12:901,7227665,1749,45,7.036429,1.062936,0.176570,5.019618,6.259124,19.710968,20.650436,4.027458,0.830933,0.000000
16/08/2022,16:22:13:916,7228680,1909,46,7.084296,2.725254,0.200193,5.460710,8.386157,23.556371,20.753389,4.423634,0.948975,1.406250
16/08/2022,16:22:14:912,7229676,1838,44,7.114187,2.505933,0.171789,5.231989,7.909711,22.197434,20.805736,4.195430,1.031738,0.984375
16/08/2022,16:22:15:911,7230675,799,43,7.107322,1.527591,0.143475,5.250491,6.921558,20.843689,20.807088,4.224575,0.777832,0.984375
16/08/2022,16:22:16:916,7231680,699,43,7.061743,0.943604,0.182556,4.704956,5.831116,18.317139,20.718162,3.759766,0.731079,0.000000
