Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
18/08/2022,12:16:21:217,5708840,992,45,6.355455,1.325326,0.092354,4.628499,6.046180,6.846223,18.261719,3.682290,0.759521,0.921875
18/08/2022,12:16:22:207,5709830,1224,46,6.359190,1.637260,0.094984,4.727269,6.459514,6.832357,19.392114,3.828089,0.758911,0.000000
18/08/2022,12:16:23:213,5710836,1303,47,6.405930,2.510394,0.094697,5.076029,7.681120,6.862366,21.419090,4.019020,0.739136,0.000000
18/08/2022,12:16:24:220,5711843,998,46,6.394500,1.395202,0.091765,4.601154,6.088120,6.947108,18.366724,3.654404,0.764160,0.921875
18/08/2022,12:16:25:213,5712836,1037,46,6.385495,1.327150,0.094532,4.721693,6.143374,6.918289,18.688251,3.746275,0.728760,0.000000
18/08/2022,12:16:26:217,5713840,880,45,6.373323,1.367372,0.093117,4.582483,6.042972,7.078032,18.197900,3.643940,0.770752,0.921875
18/08/2022,12:16:27:224,5714847,1260,46,6.373821,1.472868,0.091917,4.822425,6.387210,7.053286,19.563316,3.881714,0.757324,0.000000
18/08/2022,12:16:28:215,5715838,1074,46,6.398877,1.859481,0.093644,5.117377,7.070502,7.053905,20.904178,4.084390,0.734131,0.000000
18/08/2022,12:16:29:223,5716846,1261,45,6.387953,1.396056,0.093276,4.601202,6.090533,7.145745,18.397352,3.664267,0.748047,0.000000
18/08/2022,12:16:30:221,5717844,972,47,6.375479,1.365404,0.093373,4.581639,6.040416,7.106072,18.300374,3.649696,0.736084,0.000000
18/08/2022,12:16:31:229,5718852,1295,46,6.366830,1.377048,0.096410,4.659872,6.133331,7.071366,18.258930,3.676909,0.733032,0.000000
18/08/2022,12:16:32:226,5719849,1539,46,6.368532,1.540607,0.094007,4.779532,6.414146,7.047729,19.422561,3.852965,0.786377,0.000000
18/08/2022,12:16:33:217,5720840,1521,45,6.386968,1.784636,0.095161,5.005984,6.885781,7.041957,20.354489,3.990633,0.738159,0.000000
18/08/2022,12:16:34:221,5721844,1250,46,6.397512,2.015698,0.093399,4.575483,6.684580,7.029295,18.917881,3.633655,0.767090,0.000000
18/08/2022,12:16:35:226,5722849,1378,45,6.390926,1.366993,0.093652,4.753014,6.213659,7.000078,18.834295,3.785819,0.774048,0.000000
18/08/2022,12:16:36:221,5723844,1380,45,6.385800,1.427396,0.093680,4.726881,6.247957,6.985424,18.804907,3.769650,0.765503,0.921875
18/08/2022,12:16:37:230,5724853,1502,46,6.383620,1.472143,0.095387,4.756916,6.324446,6.961959,19.248748,3.838106,0.757080,0.000000
18/08/2022,12:16:38:225,5725848,898,45,6.403012,1.772495,0.095024,5.053180,6.920698,6.895702,20.446777,4.001281,0.766846,0.921875
18/08/2022,12:16:39:237,5726860,963,46,6.391954,1.382459,0.095244,4.613187,6.090890,6.867189,18.383593,3.664867,0.770874,0.921875
18/08/2022,12:16:40:214,5727837,1497,45,6.384761,1.434988,0.096489,4.661846,6.193323,6.842785,18.727178,3.710600,0.733276,0.000000
18/08/2022,12:16:41:238,5728861,1189,46,6.372079,1.424924,0.096082,4.500296,6.021302,6.814121,17.944775,3.555830,0.761597,0.921875
18/08/2022,12:16:42:235,5729858,1497,46,6.372523,1.527907,0.097966,4.758356,6.384230,6.798415,19.344929,3.811928,0.742188,0.000000
18/08/2022,12:16:43:225,5730848,1176,46,6.415413,2.420817,0.094882,5.058953,7.574652,6.826110,21.279397,4.025999,0.739380,0.000000
18/08/2022,12:16:44:232,5731855,1231,45,6.403396,1.316298,0.097632,4.661259,6.075189,6.799586,18.481680,3.728205,0.728760,0.000000
18/08/2022,12:16:45:236,5732859,1346,46,6.389448,1.403324,0.093309,4.519326,6.015959,6.771376,17.978676,3.579860,0.736816,0.000000
18/08/2022,12:16:46:230,5733853,1224,45,6.378011,1.365776,0.093835,4.610558,6.070168,6.746233,18.257232,3.656389,0.736206,0.000000
18/08/2022,12:16:47:242,5734865,1283,46,6.384992,1.645677,0.097693,4.831278,6.574648,6.740147,19.710250,3.868992,0.756592,0.000000
18/08/2022,12:16:48:226,5735849,1987,45,6.392558,1.542525,0.095352,4.956453,6.594330,6.734877,19.844524,3.940152,0.730591,0.000000
18/08/2022,12:16:49:237,5736860,1564,45,6.379685,1.360966,0.095123,4.569813,6.025902,6.709962,18.148323,3.621956,0.761475,0.000000
18/08/2022,12:16:50:230,5737853,1580,45,6.364966,1.296259,0.096283,4.580279,5.972821,6.683319,18.031003,3.614825,0.733765,0.000000
18/08/2022,12:16:51:237,5738860,1027,46,6.359701,1.504652,0.098136,4.613569,6.216357,6.666776,18.664563,3.688039,0.770508,0.921875
18/08/2022,12:16:52:247,5739870,1429,45,6.359357,1.514666,0.096735,4.738740,6.350141,6.655388,19.243392,3.812275,0.746948,0.000000
18/08/2022,12:16:53:241,5740864,1098,46,6.397151,2.060934,0.098200,5.247996,7.407130,6.682504,21.914101,4.219532,0.813477,0.000000
18/08/2022,12:16:54:236,5741859,1301,46,6.415131,2.089380,0.099781,4.714444,6.903604,6.690354,19.424776,3.717618,0.730591,0.000000
18/08/2022,12:16:55:243,5742866,1367,46,6.403194,1.349828,0.099865,4.629532,6.079224,6.668637,18.370785,3.672466,0.733643,0.000000
18/08/2022,12:16:56:237,5743860,1345,45,6.390631,1.424901,0.101160,4.527815,6.053875,6.646527,18.130711,3.609067,0.770264,0.921875
18/08/2022,12:16:57:249,5744872,1997,46,6.394236,1.577756,0.100557,4.813971,6.492284,6.641057,19.590810,3.857201,0.743042,0.000000
18/08/2022,12:16:58:240,5745863,1164,45,6.407575,1.705016,0.096574,4.960625,6.762214,6.645449,20.128743,3.965776,0.752563,0.000000
18/08/2022,12:16:59:250,5746873,1786,46,6.398727,1.341785,0.102425,4.712618,6.156829,6.662957,18.480745,3.718903,0.736084,0.000000
18/08/2022,12:17:00:240,5747863,1175,45,6.380065,1.313945,0.097885,4.470546,5.882376,6.634744,17.687722,3.546215,0.742188,0.000000
18/08/2022,12:17:01:249,5748872,1597,45,6.376773,1.508414,0.100470,4.677984,6.286868,6.622469,18.870344,3.724623,0.735352,0.000000
18/08/2022,12:17:02:238,5749861,1345,46,6.382205,1.634520,0.097632,4.795343,6.527495,6.819509,19.490943,3.830455,0.947021,0.000000
18/08/2022,12:17:03:241,5750864,1217,46,6.398113,1.782918,0.100532,4.949152,6.832602,6.819971,20.222694,3.968951,0.737427,0.000000
18/08/2022,12:17:04:252,5751875,1434,45,6.385411,1.314538,0.098764,4.629848,6.043150,6.792144,18.237341,3.647748,0.740112,0.000000
18/08/2022,12:17:05:244,5752867,980,46,6.373202,1.319968,0.099447,4.627542,6.046957,6.765291,18.318818,3.674063,0.728149,0.000000
18/08/2022,12:17:06:252,5753875,1699,45,6.364039,1.386906,0.096624,4.631296,6.114825,6.742222,18.476900,3.693766,0.757935,0.921875
18/08/2022,12:17:07:243,5754866,1039,46,6.379478,1.928517,0.096371,4.768440,6.793328,6.744060,20.296942,3.851566,0.763550,0.000000
18/08/2022,12:17:08:249,5755872,1576,45,6.400528,1.964077,0.100167,4.909392,6.973636,6.752194,19.855908,3.913833,0.737183,0.000000
18/08/2022,12:17:09:255,5756878,914,46,6.394196,1.318335,0.095869,4.809741,6.223945,6.733252,18.846516,3.804505,0.750366,0.000000
18/08/2022,12:17:10:246,5757869,1109,45,6.388909,1.434871,0.098153,4.714300,6.247324,6.715759,19.104914,3.785454,0.754883,0.000000
18/08/2022,12:17:11:248,5758871,1332,45,6.386391,1.449293,0.097115,4.771499,6.317907,6.701649,18.821678,3.780731,0.761719,0.921875
18/08/2022,12:17:12:255,5759878,1437,46,6.396169,1.589780,0.094754,4.975371,6.659905,6.700157,19.954054,3.982498,0.751953,0.000000
18/08/2022,12:17:13:249,5760872,962,47,6.390737,1.436543,0.098264,4.710031,6.244838,6.683814,18.694577,3.769451,0.738403,0.000000
18/08/2022,12:17:14:249,5761872,1203,46,6.378423,1.228915,0.097374,4.718275,6.044564,6.661053,18.564758,3.742241,0.737915,0.000000
18/08/2022,12:17:15:255,5762878,998,45,6.368541,1.321615,0.098412,4.681962,6.101990,6.702217,18.265947,3.717585,0.796875,0.000000
18/08/2022,12:17:16:261,5763884,1741,45,6.361468,1.371317,0.099114,4.701050,6.171481,6.683186,18.623110,3.726172,0.804077,0.000000
18/08/2022,12:17:17:254,5764877,1198,46,6.375056,1.769716,0.092948,4.876988,6.739652,6.685215,19.688033,3.888742,1.005981,0.921875
18/08/2022,12:17:18:264,5765887,1359,45,6.372122,1.416225,0.095456,4.780657,6.292337,6.671268,19.233136,3.855224,1.138062,0.000000
18/08/2022,12:17:19:252,5766875,898,45,6.361327,1.302446,0.096956,4.673445,6.072847,6.649682,18.218480,3.673421,0.776978,0.921875
18/08/2022,12:17:20:263,5767886,1125,45,6.354684,1.361862,0.095321,4.716078,6.173261,6.632871,18.639544,3.739622,0.733032,0.000000
18/08/2022,12:17:21:269,5768892,998,46,6.350069,1.401694,0.095783,4.729258,6.226734,6.618207,18.771876,3.764479,0.761963,0.921875
18/08/2022,12:17:22:262,5769885,898,46,6.358747,1.587642,0.093252,4.910721,6.591615,6.617258,19.830359,3.933343,0.739258,0.000000
18/08/2022,12:17:23:264,5770887,1613,45,6.345650,1.281124,0.095702,4.612619,5.989444,6.595015,18.327388,3.700133,0.762085,0.921875
18/08/2022,12:17:24:266,5771889,914,45,6.341901,1.335532,0.098581,4.806868,6.240982,6.582333,18.763620,3.795814,0.771973,0.921875
18/08/2022,12:17:25:273,5772896,953,45,6.334569,1.310063,0.096487,4.730258,6.136808,6.566390,18.779336,3.766941,0.752930,0.000000
18/08/2022,12:17:26:261,5773884,1297,45,6.356578,2.156434,0.097195,4.692912,6.946541,6.580048,19.690838,3.760807,0.738159,0.000000
18/08/2022,12:17:27:266,5774889,1297,46,6.357852,1.430002,0.094642,4.868048,6.392691,6.573437,19.420955,3.897425,0.776489,0.000000
18/08/2022,12:17:28:272,5775895,998,46,6.357551,1.451994,0.096614,4.800867,6.349475,6.565382,19.178927,3.852524,0.737305,0.000000
18/08/2022,12:17:29:263,5776886,1194,45,6.350303,1.279793,0.095443,4.780196,6.155432,6.658341,18.697930,3.771658,0.733643,0.000000
18/08/2022,12:17:30:272,5777895,1452,46,6.405803,2.951860,0.160441,4.806117,7.918418,6.702894,21.355770,3.845338,0.777954,0.000000
18/08/2022,12:17:31:269,5778892,974,46,6.447810,2.362188,0.106251,5.105376,7.573814,6.734216,21.479596,4.097643,0.760742,0.921875
18/08/2022,12:17:32:278,5779901,2034,47,6.502131,2.616386,0.158178,5.195748,7.970312,6.778318,22.370517,4.181490,0.814453,0.000000
18/08/2022,12:17:33:272,5780895,1481,51,6.621154,4.295311,0.122010,5.394308,9.811629,6.887409,26.687849,4.421994,0.943970,1.101562
18/08/2022,12:17:34:270,5781893,1412,49,6.785500,5.622036,0.224163,5.395116,11.241315,7.042283,25.559976,4.259750,0.776978,0.921875
18/08/2022,12:17:35:281,5782904,1667,48,6.819305,2.555326,0.156020,5.024493,7.735838,7.066954,21.802958,4.014730,0.903564,0.000000
18/08/2022,12:17:36:273,5783896,2190,53,6.982542,5.767611,0.267504,5.305108,11.340223,7.221250,27.560422,4.237506,1.170288,0.000000
18/08/2022,12:17:37:287,5784910,1727,0,7.041980,3.468913,0.102320,5.088991,8.660224,7.272230,22.749378,4.070055,0.776489,0.000000
18/08/2022,12:17:38:265,5785888,2064,66,7.306034,8.412378,0.188101,5.732911,14.333390,7.527945,32.981135,4.663435,1.021484,0.000000
18/08/2022,12:17:39:291,5786914,2426,57,7.613880,10.358065,0.133304,5.628278,16.119647,7.828041,32.704256,4.485523,1.127197,0.000000
18/08/2022,12:17:40:276,5787899,2319,66,7.841482,7.993999,0.172457,5.658780,13.825236,8.047796,31.562024,4.598657,0.832642,1.093750
18/08/2022,12:17:41:282,5788905,2595,72,8.327140,14.775403,0.315772,6.555795,21.646970,8.526195,43.094790,5.370411,0.810425,0.945312
18/08/2022,12:17:42:280,5789903,2692,72,8.741650,12.981498,0.261553,6.621162,19.864213,8.933554,39.807468,5.340425,0.959106,0.000000
18/08/2022,12:17:43:272,5790895,2592,76,9.137998,13.457640,0.289458,6.114524,19.861623,9.323061,39.850514,4.984517,0.980103,0.000000
18/08/2022,12:17:44:283,5791906,1801,66,9.321090,8.415230,0.217710,5.667787,14.300728,9.219601,29.875015,4.494922,0.713135,0.000000
18/08/2022,12:17:45:280,5792903,2318,66,9.453037,7.262458,0.159296,5.557260,12.979014,9.355074,29.686775,4.473635,0.991821,0.000000
18/08/2022,12:17:46:291,5793914,805,61,9.557499,6.928894,0.189880,5.259216,12.377991,9.463036,27.461723,4.134857,0.742065,0.906250
18/08/2022,12:17:47:267,5794890,1819,62,9.559889,4.408518,0.133938,5.081419,9.623876,9.468826,24.853745,4.118937,0.854248,0.000000
18/08/2022,12:17:48:289,5795912,1571,55,9.508649,2.946413,0.099042,5.047445,8.092900,9.420767,20.975770,3.989423,0.723022,0.000000
18/08/2022,12:17:49:283,5796906,2110,58,9.529215,4.147159,0.128234,5.797801,10.073194,9.444534,27.545172,4.715741,1.106445,0.000000
18/08/2022,12:17:50:275,5797898,998,55,9.526206,4.405662,0.076814,4.962317,9.444793,9.444543,22.631258,3.915910,0.723145,0.000000
18/08/2022,12:17:51:287,5798910,1510,51,9.437080,2.235196,0.077406,4.687784,7.000386,9.358299,20.041268,3.726153,1.090210,0.976562
18/08/2022,12:17:52:283,5799906,920,53,9.447056,4.735401,0.097271,4.879863,9.712535,9.371140,23.124166,3.834821,0.723999,0.000000
18/08/2022,12:17:53:290,5800913,799,54,9.470089,4.645399,0.203287,5.244581,10.093268,9.396853,25.016386,4.209404,0.719971,0.000000
18/08/2022,12:17:54:277,5801900,1047,55,9.526389,4.989776,0.164479,5.882855,11.037110,9.455844,27.867998,4.761287,0.724731,0.000000
18/08/2022,12:17:55:281,5802904,1577,51,9.405445,1.143821,0.175987,4.772058,6.091866,9.434513,18.303304,3.765033,0.774902,1.070312
18/08/2022,12:17:56:290,5803913,957,53,9.407037,4.164042,0.181649,5.104069,9.449760,9.435060,24.129333,4.123311,0.799561,1.234375
18/08/2022,12:17:57:289,5804912,969,51,9.279869,1.118130,0.224946,4.531497,5.874573,9.317205,17.457324,3.516350,0.725098,0.000000
18/08/2022,12:17:58:280,5805903,1213,54,9.340604,5.786903,0.205122,4.991854,10.983879,9.304907,25.382812,3.957397,0.728638,0.000000
18/08/2022,12:17:59:289,5806912,798,51,9.226818,1.161206,0.204948,4.762737,6.128890,9.192499,18.726696,3.799284,0.820068,1.343750
18/08/2022,12:18:00:292,5807915,1016,54,9.255963,4.919167,0.210326,4.906101,10.035595,9.166938,24.562325,3.905162,0.767700,0.000000
18/08/2022,12:18:01:284,5808907,1094,51,9.170460,1.812598,0.146131,4.907939,6.866668,9.084621,19.380640,3.892423,0.730225,0.000000
18/08/2022,12:18:02:297,5809920,1678,57,9.233741,5.631757,0.160479,5.167987,10.960223,9.150870,26.166073,4.131213,0.718994,0.000000
18/08/2022,12:18:03:294,5810917,943,51,9.122724,1.307991,0.171631,4.694601,6.174223,9.042860,18.394621,3.721516,0.733765,0.000000
18/08/2022,12:18:04:288,5811911,1494,57,9.141120,4.476198,0.199991,4.964725,9.640914,9.064091,24.480785,3.980006,1.057983,0.000000
18/08/2022,12:18:05:298,5812921,1201,52,9.115695,3.397460,0.217388,4.812227,8.427076,9.041386,20.890004,3.753447,0.734009,0.000000
18/08/2022,12:18:06:294,5813917,1660,52,9.084705,2.975509,0.170620,5.107875,8.254004,9.013097,22.949581,4.132624,1.105591,0.000000
18/08/2022,12:18:07:304,5814927,820,51,9.069206,3.478515,0.185244,4.986554,8.650313,8.872126,21.852055,3.940410,0.834351,0.000000
18/08/2022,12:18:08:296,5815919,1467,53,8.986384,1.980339,0.226867,4.559081,6.766287,8.796391,19.584671,3.622527,1.022827,0.000000
18/08/2022,12:18:09:291,5816914,971,52,8.979267,3.473238,0.175622,5.137256,8.786115,8.724628,22.426359,4.077419,0.741333,0.000000
18/08/2022,12:18:10:300,5817923,1401,56,8.908180,2.015083,0.222914,4.734793,6.972789,8.662563,20.702757,3.780745,1.073975,0.000000
18/08/2022,12:18:11:296,5818919,1281,54,9.040781,6.423649,0.213744,5.939589,12.576981,8.804041,29.472835,4.855080,0.724365,0.000000
18/08/2022,12:18:12:308,5819931,799,51,8.966544,1.144164,0.159513,5.650103,6.953779,8.781775,21.734393,4.529519,0.723389,0.000000
18/08/2022,12:18:13:306,5820929,898,53,9.043424,5.737244,0.156059,5.202465,11.095768,8.865244,26.151936,4.164805,0.719116,0.000000
18/08/2022,12:18:14:301,5821924,822,49,8.970293,1.190124,0.154484,5.647036,6.991644,8.798464,22.162496,4.619346,0.734253,0.000000
18/08/2022,12:18:15:310,5822933,915,54,9.019409,4.938210,0.180287,5.232575,10.351072,8.853692,25.203965,4.147262,0.719238,0.000000
18/08/2022,12:18:16:300,5823923,868,51,8.919961,1.376796,0.200026,4.682881,6.259703,8.760123,18.430256,3.690629,0.721313,0.000000
18/08/2022,12:18:17:308,5824931,1670,58,8.999015,5.424515,0.173201,5.564908,11.162624,8.844726,27.695056,4.511428,0.741455,0.000000
18/08/2022,12:18:18:297,5825920,1474,52,8.920398,1.534408,0.154433,5.128526,6.817367,8.771596,19.461790,4.050261,0.731201,0.000000
18/08/2022,12:18:19:302,5826925,1478,58,8.984454,5.345678,0.147734,5.244195,10.737607,8.840898,26.548690,4.209515,1.071045,0.000000
18/08/2022,12:18:20:309,5827932,924,52,8.927834,2.313220,0.145988,4.952472,7.411680,8.788495,19.936147,3.912505,0.727783,0.000000
18/08/2022,12:18:21:303,5828926,1543,58,8.944475,4.176019,0.145270,5.070161,9.391450,8.810115,24.440368,4.081294,0.969604,1.015625
18/08/2022,12:18:22:309,5829932,801,51,8.924179,3.281941,0.159108,4.933440,8.374489,8.783286,21.192107,3.929361,0.729370,0.000000
18/08/2022,12:18:23:303,5830926,1700,54,8.885191,2.923907,0.174890,4.736972,7.835769,8.749344,21.310725,3.772118,1.001587,1.398438
18/08/2022,12:18:24:305,5831928,1017,52,8.913460,4.506256,0.199818,4.973049,9.679123,8.785568,23.311496,3.940609,0.723877,0.000000
18/08/2022,12:18:25:309,5832932,1098,49,8.807563,1.132839,0.163106,4.655349,5.951294,8.684242,17.977168,3.690678,0.721802,0.000000
18/08/2022,12:18:26:302,5833925,1091,51,8.756594,2.269851,0.140551,4.975704,7.386106,8.637741,21.011960,3.983152,0.853149,0.945312
18/08/2022,12:18:27:311,5834934,699,51,8.800497,4.823312,0.143500,5.026497,9.993309,8.685864,23.933534,3.994234,0.722534,0.000000
18/08/2022,12:18:28:304,5835927,898,49,8.709784,1.348829,0.158219,4.773639,6.280687,8.599192,18.625633,3.769435,0.826416,1.398438
18/08/2022,12:18:29:317,5836940,699,52,8.789227,5.640594,0.189184,5.117826,10.947605,8.682560,26.146810,4.085978,0.724121,0.000000
18/08/2022,12:18:30:317,5837940,1238,49,8.686021,1.231740,0.196012,4.506000,5.933752,8.583309,17.730110,3.559640,0.724121,0.000000
18/08/2022,12:18:31:308,5838931,809,55,8.839808,7.643906,0.145911,5.197927,12.987745,8.555725,28.708047,4.160390,0.720947,0.000000
18/08/2022,12:18:32:316,5839939,698,49,8.745675,1.198531,0.140178,4.841440,6.180149,8.525099,18.626254,3.851860,0.720825,0.000000
18/08/2022,12:18:33:313,5840936,991,49,8.656165,1.314375,0.131153,4.813758,6.259286,8.443611,18.684880,3.814455,0.757202,0.914062
18/08/2022,12:18:34:325,5841948,699,48,8.561510,1.081308,0.131376,4.785168,5.997852,8.356525,18.484767,3.815034,0.762085,0.914062
18/08/2022,12:18:35:300,5842923,1599,58,8.652860,5.842438,0.135681,5.118363,11.096482,8.455261,26.079846,4.084892,0.722900,0.000000
18/08/2022,12:18:36:327,5843950,829,49,8.562282,1.208097,0.148407,4.703139,6.059643,8.371585,18.340752,3.766232,0.724243,0.000000
18/08/2022,12:18:37:305,5844928,1449,56,8.587714,4.213037,0.175886,4.869448,9.258371,8.403985,23.764843,3.889609,1.033203,1.234375
18/08/2022,12:18:38:327,5845950,998,49,8.526329,1.980687,0.189141,4.665799,6.835626,8.406787,18.624969,3.685013,0.721313,0.000000
18/08/2022,12:18:39:307,5846930,1504,53,8.505566,3.031652,0.179156,4.745565,7.956373,9.681394,22.037450,3.828672,1.018188,0.976562
18/08/2022,12:18:40:315,5847938,971,52,8.524723,3.928665,0.131260,4.991303,9.051228,9.659293,22.259895,3.963299,0.723267,0.000000
18/08/2022,12:18:41:328,5848951,1782,52,8.474084,2.147891,0.129419,4.836596,7.113906,9.567841,20.731628,3.889918,1.121826,0.000000
18/08/2022,12:18:42:307,5849930,898,52,8.535492,4.995803,0.137043,5.035226,10.168072,9.535185,23.836070,3.964089,0.751953,0.914062
18/08/2022,12:18:43:333,5850956,1059,49,8.445257,1.123197,0.130300,4.701238,5.954735,9.410125,18.250010,3.757407,0.724121,0.000000
18/08/2022,12:18:44:310,5851933,835,53,8.561510,6.287037,0.135620,5.192089,11.614747,9.344747,26.967069,4.155680,0.750610,0.914062
18/08/2022,12:18:45:324,5852947,799,49,8.468464,1.137780,0.129950,4.624447,5.892177,9.236022,17.969762,3.704134,0.761963,0.914062
18/08/2022,12:18:46:320,5853943,1738,52,8.555697,5.623300,0.134530,5.119442,10.877272,9.295400,25.686480,4.064160,0.729248,0.000000
18/08/2022,12:18:47:312,5854935,999,49,8.465235,1.141364,0.130396,4.743356,6.015116,9.178598,18.289466,3.778542,0.729126,0.000000
18/08/2022,12:18:48:321,5855944,926,54,8.577713,6.380299,0.130816,5.132127,11.643241,9.153986,27.077868,4.124893,0.751709,0.914062
18/08/2022,12:18:49:322,5856945,1019,51,8.496745,1.398788,0.127212,4.804823,6.330823,9.129862,18.887568,3.830576,0.723511,0.000000
18/08/2022,12:18:50:312,5857935,920,55,8.599523,6.004044,0.129075,5.238524,11.371643,9.069614,26.649803,4.192402,0.716797,0.000000
18/08/2022,12:18:51:339,5858962,713,49,8.518081,1.350357,0.128729,4.819373,6.298458,8.994879,18.854685,3.843057,0.721313,0.000000
18/08/2022,12:18:52:319,5859942,1784,54,8.567153,4.692197,0.133097,5.034598,9.859892,8.971727,24.278930,3.999821,0.724609,0.000000
18/08/2022,12:18:53:328,5860951,938,51,8.474011,1.128685,0.126975,4.658410,5.914070,8.864381,18.054187,3.709366,0.729614,0.000000
18/08/2022,12:18:54:320,5861943,1295,48,8.394135,1.316702,0.136286,4.804448,6.257436,8.770531,18.911169,3.824124,0.756714,0.914062
18/08/2022,12:18:55:329,5862952,1165,56,8.417918,3.899523,0.151323,5.016608,9.067454,8.781029,23.681456,4.030106,0.997559,0.000000
18/08/2022,12:18:56:325,5863948,798,51,8.371565,2.107373,0.154671,4.872120,7.134164,8.684352,19.668927,3.850296,0.756592,0.976562
18/08/2022,12:18:57:338,5864961,1473,54,8.353855,2.950647,0.172472,4.749062,7.872182,8.655578,21.593393,3.790240,0.979614,1.078125
18/08/2022,12:18:58:319,5865942,989,49,8.329893,2.701887,0.178780,4.812826,7.693493,8.620668,20.004182,3.788759,0.729248,0.000000
18/08/2022,12:18:59:339,5866962,912,49,8.252953,1.138846,0.172415,4.824823,6.136084,8.533530,19.337557,3.903572,1.016357,0.000000
18/08/2022,12:19:00:332,5867955,992,51,8.275649,3.819566,0.184352,4.867197,8.871116,8.545924,22.421342,3.887318,0.725098,0.000000
18/08/2022,12:19:01:346,5868969,889,48,8.196108,1.190526,0.198163,4.625907,6.014596,8.412632,18.018230,3.639344,0.757080,0.914062
18/08/2022,12:19:02:338,5869961,823,52,8.266568,4.899890,0.170959,5.068993,10.139842,8.475181,24.599455,4.043128,0.753174,0.976562
18/08/2022,12:19:03:350,5870973,1204,49,8.191809,1.054737,0.170898,4.926524,6.152159,8.393046,19.329809,3.987897,0.728882,0.000000
18/08/2022,12:19:04:342,5871965,1096,52,8.284455,5.030851,0.208592,5.513168,10.752611,8.478412,27.187061,4.446821,0.729126,0.000000
18/08/2022,12:19:05:348,5872971,1059,49,8.209184,1.366239,0.227881,4.563594,6.157714,8.396193,17.868350,3.586123,0.730103,0.000000
18/08/2022,12:19:06:340,5873963,1023,53,8.260274,4.153542,0.174014,5.302226,9.629782,8.440514,24.926940,4.268210,0.756592,0.914062
18/08/2022,12:19:07:351,5874974,1273,49,8.184443,1.152146,0.152588,4.810803,6.115538,8.358309,18.775102,3.838761,0.730713,0.000000
18/08/2022,12:19:08:342,5875965,2058,55,8.248133,4.617279,0.154340,5.178501,9.950120,8.415728,24.685249,4.161801,0.751831,0.914062
18/08/2022,12:19:09:349,5876972,1564,49,8.182116,1.289114,0.153172,4.944339,6.386625,8.972835,19.708252,4.012969,0.723755,0.000000
18/08/2022,12:19:10:341,5877964,2956,54,8.168826,2.482400,0.148914,5.180518,7.811831,8.931164,22.026297,4.144269,1.051514,0.000000
18/08/2022,12:19:11:351,5878974,1159,49,8.160370,2.782687,0.136377,5.011572,7.930637,8.895645,21.299239,3.991958,0.729980,0.000000
18/08/2022,12:19:12:345,5879968,1573,54,8.183906,3.547971,0.158764,5.107420,8.814155,8.892714,23.379239,4.128799,0.978638,0.000000
18/08/2022,12:19:13:351,5880974,1040,51,8.190492,3.083378,0.178264,5.107405,8.369047,8.817381,21.403978,4.029488,1.074219,0.000000
18/08/2022,12:19:14:346,5881969,1485,52,8.144631,1.740292,0.165476,5.005748,6.911516,8.749042,21.072236,4.047856,0.946777,0.000000
18/08/2022,12:19:15:358,5882981,898,50,8.168282,3.816687,0.167495,4.824655,8.808836,8.751173,21.772849,3.843250,0.777222,1.109375
18/08/2022,12:19:16:354,5883977,1584,51,8.104933,1.481704,0.180023,4.750351,6.412079,8.666882,20.060402,3.784962,0.929565,1.398438
18/08/2022,12:19:17:345,5884968,798,51,8.153804,4.235498,0.159095,5.080092,9.474685,8.695732,22.642325,4.027830,0.722046,0.000000
18/08/2022,12:19:18:354,5885977,1162,48,8.080715,1.143285,0.132356,4.813078,6.088719,8.603556,18.584034,3.824582,0.763550,0.914062
18/08/2022,12:19:19:345,5886968,905,51,8.181557,5.584172,0.139448,5.158258,10.881878,8.568451,25.826746,4.137640,0.723389,0.000000
18/08/2022,12:19:20:374,5887997,1484,48,8.120804,1.439038,0.133095,4.892908,6.465041,8.494080,19.839882,3.949882,0.973999,0.914062
18/08/2022,12:19:21:359,5888982,967,52,8.206814,5.144197,0.133863,5.180877,10.458937,8.566359,24.917336,4.129532,0.720337,0.000000
18/08/2022,12:19:22:352,5889975,862,49,8.155722,1.687173,0.138801,4.928480,6.754454,8.502619,19.873704,3.941978,0.734619,0.000000
18/08/2022,12:19:23:361,5890984,895,52,8.224657,4.863881,0.136330,5.099294,10.099505,8.493287,24.594771,4.088311,0.722046,0.000000
18/08/2022,12:19:24:355,5891978,799,49,8.173094,1.312407,0.138584,5.341367,6.792358,8.432053,21.088100,4.327447,0.751709,0.914062
18/08/2022,12:19:25:368,5892991,1730,48,8.112666,1.139302,0.136222,5.193649,6.469173,8.362461,20.058138,4.165527,0.733032,0.000000
18/08/2022,12:19:26:363,5893986,992,49,8.049407,1.308651,0.141354,4.919299,6.369304,8.290209,19.239960,3.943040,0.726074,0.000000
18/08/2022,12:19:27:357,5894980,3759,54,8.090868,3.973814,0.154713,5.092340,9.220866,8.323148,24.251976,4.110702,0.997070,0.000000
